aaaa,jj,mm,jjmm,heure,PAR_corrige,Rd:PAR
2008,13,5,13/05,09:30,952,0.232448529
2008,13,5,13/05,10:00,1542.5,0.120348784
2008,13,5,13/05,10:30,1646,0.12486938
2008,13,5,13/05,11:00,1702,0.108655112
2008,13,5,13/05,11:30,1697.5,0.129232401
2008,13,5,13/05,12:00,1876,0.144070362
2008,13,5,13/05,12:30,1859.5,0.173375639
2008,13,5,13/05,13:00,1863.5,0.174033271
2008,13,5,13/05,13:30,1509.5,0.22863001
2008,13,5,13/05,14:00,1484,0.212276954
2008,13,5,13/05,14:30,1543,0.124564485
2008,13,5,13/05,15:00,1420,0.154060563
2008,13,5,13/05,15:30,977,0.298244626
2008,13,5,13/05,16:00,1140.5,0.206339325
2008,13,5,13/05,16:30,923,0.198170098
2008,13,5,13/05,17:00,711.2,0.249091676
2008,13,5,13/05,17:30,578.25,0.286101167
2008,13,5,13/05,18:00,383.35,0.407319682
2008,13,5,13/05,18:30,210.2,0.614216461
2008,13,5,13/05,19:00,77.955,0.831917132
2008,13,5,13/05,19:30,17.58,0.824431172
2008,13,5,13/05,20:00,NA,NA
2008,13,5,13/05,20:30,NA,NA
2008,13,5,13/05,21:00,NA,NA
2008,13,5,13/05,21:30,NA,NA
2008,13,5,13/05,22:00,NA,NA
2008,13,5,13/05,22:30,NA,NA
2008,13,5,13/05,23:00,NA,NA
2008,13,5,13/05,23:30,NA,NA
2008,13,5,13/05,24:00:00,NA,NA
2008,14,5,14/05,00:30,NA,NA
2008,14,5,14/05,01:00,NA,NA
2008,14,5,14/05,01:30,NA,NA
2008,14,5,14/05,02:00,NA,NA
2008,14,5,14/05,02:30,NA,NA
2008,14,5,14/05,03:00,NA,NA
2008,14,5,14/05,03:30,NA,NA
2008,14,5,14/05,04:00,NA,NA
2008,14,5,14/05,04:30,NA,NA
2008,14,5,14/05,05:00,37.34,0.864748259
2008,14,5,14/05,05:30,101.65,0.945216921
2008,14,5,14/05,06:00,211.75,0.864760331
2008,14,5,14/05,06:30,319.25,0.724795615
2008,14,5,14/05,07:00,640.35,0.587372531
2008,14,5,14/05,07:30,632.75,0.577028842
2008,14,5,14/05,08:00,768,0.602317708
2008,14,5,14/05,08:30,876,0.592625571
2008,14,5,14/05,09:00,889.5,0.789491849
2008,14,5,14/05,09:30,455.45,0.969529037
2008,14,5,14/05,10:00,534.75,0.962687237
2008,14,5,14/05,10:30,785.25,0.949226361
2008,14,5,14/05,11:00,870.5,0.959412981
2008,14,5,14/05,11:30,882,0.952056689
2008,14,5,14/05,12:00,951,0.95445531
2008,14,5,14/05,12:30,826.5,0.94107804
2008,14,5,14/05,13:00,1094.5,0.939406122
2008,14,5,14/05,13:30,753,0.968151394
2008,14,5,14/05,14:00,562.8,0.973031272
2008,14,5,14/05,14:30,566.6,0.967575009
2008,14,5,14/05,15:00,207.24,0.94888535
2008,14,5,14/05,15:30,307,0.953413681
2008,14,5,14/05,16:00,413.75,0.974726284
2008,14,5,14/05,16:30,279,0.958956989
2008,14,5,14/05,17:00,171.25,0.967240876
2008,14,5,14/05,17:30,96.05,0.954899531
2008,14,5,14/05,18:00,62.74,0.944319413
2008,14,5,14/05,18:30,57.42,0.92205155
2008,14,5,14/05,19:00,57.81,0.740946203
2008,14,5,14/05,19:30,19.83,0.731396873
2008,14,5,14/05,20:00,NA,NA
2008,14,5,14/05,20:30,NA,NA
2008,14,5,14/05,21:00,NA,NA
2008,14,5,14/05,21:30,NA,NA
2008,14,5,14/05,22:00,NA,NA
2008,14,5,14/05,22:30,NA,NA
2008,14,5,14/05,23:00,NA,NA
2008,14,5,14/05,23:30,NA,NA
2008,14,5,14/05,24:00:00,NA,NA
2008,15,5,15/05,00:30,NA,NA
2008,15,5,15/05,01:00,NA,NA
2008,15,5,15/05,01:30,NA,NA
2008,15,5,15/05,02:00,NA,NA
2008,15,5,15/05,02:30,NA,NA
2008,15,5,15/05,03:00,NA,NA
2008,15,5,15/05,03:30,NA,NA
2008,15,5,15/05,04:00,NA,NA
2008,15,5,15/05,04:30,NA,NA
2008,15,5,15/05,05:00,29.1,0.888869416
2008,15,5,15/05,05:30,106.85,0.961886757
2008,15,5,15/05,06:00,178.05,0.973979219
2008,15,5,15/05,06:30,330,0.978781818
2008,15,5,15/05,07:00,459.15,0.98459327
2008,15,5,15/05,07:30,487.5,0.969185641
2008,15,5,15/05,08:00,554.2,0.891905449
2008,15,5,15/05,08:30,904,0.846321903
2008,15,5,15/05,09:00,1023.5,0.724022472
2008,15,5,15/05,09:30,792.85,0.745350318
2008,15,5,15/05,10:00,1414.5,0.493753977
2008,15,5,15/05,10:30,1220,0.553430328
2008,15,5,15/05,11:00,1148.5,0.588499782
2008,15,5,15/05,11:30,1757.5,0.289926031
2008,15,5,15/05,12:00,1947,0.203504366
2008,15,5,15/05,12:30,1980.5,0.166352941
2008,15,5,15/05,13:00,1516,0.301667546
2008,15,5,15/05,13:30,1698,0.258210247
2008,15,5,15/05,14:00,867.9,0.633417444
2008,15,5,15/05,14:30,82.6,0.952163438
2008,15,5,15/05,15:00,152.15,0.940564574
2008,15,5,15/05,15:30,126.8,0.943330442
2008,15,5,15/05,16:00,475.3,0.738215864
2008,15,5,15/05,16:30,747.8,0.352378978
2008,15,5,15/05,17:00,104.05,0.936907256
2008,15,5,15/05,17:30,129.4,0.931088872
2008,15,5,15/05,18:00,88.73,0.663278485
2008,15,5,15/05,18:30,79.45,0.790456891
2008,15,5,15/05,19:00,59.71,0.779954781
2008,15,5,15/05,19:30,21.465,0.75915863
2008,15,5,15/05,20:00,NA,NA
2008,15,5,15/05,20:30,NA,NA
2008,15,5,15/05,21:00,NA,NA
2008,15,5,15/05,21:30,NA,NA
2008,15,5,15/05,22:00,NA,NA
2008,15,5,15/05,22:30,NA,NA
2008,15,5,15/05,23:00,NA,NA
2008,15,5,15/05,23:30,NA,NA
2008,15,5,15/05,24:00:00,NA,NA
2008,16,5,16/05,00:30,NA,NA
2008,16,5,16/05,01:00,NA,NA
2008,16,5,16/05,01:30,NA,NA
2008,16,5,16/05,02:00,NA,NA
2008,16,5,16/05,02:30,NA,NA
2008,16,5,16/05,03:00,NA,NA
2008,16,5,16/05,03:30,NA,NA
2008,16,5,16/05,04:00,NA,NA
2008,16,5,16/05,04:30,NA,NA
2008,16,5,16/05,05:00,16.175,0.783647604
2008,16,5,16/05,05:30,53.14,0.921430184
2008,16,5,16/05,06:00,94.75,0.954569921
2008,16,5,16/05,06:30,145.3,0.954529938
2008,16,5,16/05,07:00,138.95,0.946906801
2008,16,5,16/05,07:30,142.5,0.964071579
2008,16,5,16/05,08:00,391.05,0.965446874
2008,16,5,16/05,08:30,734.35,0.899901954
2008,16,5,16/05,09:00,509.7,0.956101628
2008,16,5,16/05,09:30,336.95,0.963089479
2008,16,5,16/05,10:00,420.55,0.956804185
2008,16,5,16/05,10:30,627.25,0.963867676
2008,16,5,16/05,11:00,541.15,0.965299824
2008,16,5,16/05,11:30,529.3,0.970309843
2008,16,5,16/05,12:00,540.45,0.967671385
2008,16,5,16/05,12:30,471.3,0.971854445
2008,16,5,16/05,13:00,408.85,0.982208634
2008,16,5,16/05,13:30,343,0.987326531
2008,16,5,16/05,14:00,327.8,0.980729103
2008,16,5,16/05,14:30,338.55,0.985686014
2008,16,5,16/05,15:00,393.5,0.980482846
2008,16,5,16/05,15:30,484.5,0.972685243
2008,16,5,16/05,16:00,478.35,0.899889202
2008,16,5,16/05,16:30,760.85,0.708068607
2008,16,5,16/05,17:00,582.05,0.614450649
2008,16,5,16/05,17:30,292.15,0.879493411
2008,16,5,16/05,18:00,281.65,0.852394816
2008,16,5,16/05,18:30,140.1,0.960905782
2008,16,5,16/05,19:00,35.3,0.89498017
2008,16,5,16/05,19:30,12.44,0.724699357
2008,16,5,16/05,20:00,NA,NA
2008,16,5,16/05,20:30,NA,NA
2008,16,5,16/05,21:00,NA,NA
2008,16,5,16/05,21:30,NA,NA
2008,16,5,16/05,22:00,NA,NA
2008,16,5,16/05,22:30,NA,NA
2008,16,5,16/05,23:00,NA,NA
2008,16,5,16/05,23:30,NA,NA
2008,16,5,16/05,24:00:00,NA,NA
2008,17,5,17/05,00:30,NA,NA
2008,17,5,17/05,01:00,NA,NA
2008,17,5,17/05,01:30,NA,NA
2008,17,5,17/05,02:00,NA,NA
2008,17,5,17/05,02:30,NA,NA
2008,17,5,17/05,03:00,NA,NA
2008,17,5,17/05,03:30,NA,NA
2008,17,5,17/05,04:00,NA,NA
2008,17,5,17/05,04:30,NA,NA
2008,17,5,17/05,05:00,24.96,0.835596955
2008,17,5,17/05,05:30,82.4,0.947855583
2008,17,5,17/05,06:00,110.5,0.957900452
2008,17,5,17/05,06:30,140.9,0.960396026
2008,17,5,17/05,07:00,344.6,0.978052815
2008,17,5,17/05,07:30,529.1,0.915509356
2008,17,5,17/05,08:00,475.2,0.963665825
2008,17,5,17/05,08:30,861.85,0.773569647
2008,17,5,17/05,09:00,784.7,0.802259462
2008,17,5,17/05,09:30,1100.55,0.616801599
2008,17,5,17/05,10:00,209.35,0.989496059
2008,17,5,17/05,10:30,850.3,0.682400329
2008,17,5,17/05,11:00,1334,0.465175412
2008,17,5,17/05,11:30,878.3,0.77230559
2008,17,5,17/05,12:00,317.65,0.950064536
2008,17,5,17/05,12:30,1531.5,0.241634998
2008,17,5,17/05,13:00,1317,0.41235915
2008,17,5,17/05,13:30,1531,0.224165905
2008,17,5,17/05,14:00,1497.5,0.301549917
2008,17,5,17/05,14:30,953,0.557460651
2008,17,5,17/05,15:00,480.65,0.875830646
2008,17,5,17/05,15:30,1184.5,0.347552554
2008,17,5,17/05,16:00,1189.5,0.300155528
2008,17,5,17/05,16:30,847.8,0.294017457
2008,17,5,17/05,17:00,807.5,0.213131889
2008,17,5,17/05,17:30,615.55,0.237753229
2008,17,5,17/05,18:00,437.2,0.313141583
2008,17,5,17/05,18:30,260.7,0.465018412
2008,17,5,17/05,19:00,120.25,0.645728067
2008,17,5,17/05,19:30,29.615,0.824847543
2008,17,5,17/05,20:00,NA,NA
2008,17,5,17/05,20:30,NA,NA
2008,17,5,17/05,21:00,NA,NA
2008,17,5,17/05,21:30,NA,NA
2008,17,5,17/05,22:00,NA,NA
2008,17,5,17/05,22:30,NA,NA
2008,17,5,17/05,23:00,NA,NA
2008,17,5,17/05,23:30,NA,NA
2008,17,5,17/05,24:00:00,NA,NA
2008,18,5,18/05,00:30,NA,NA
2008,18,5,18/05,01:00,NA,NA
2008,18,5,18/05,01:30,NA,NA
2008,18,5,18/05,02:00,NA,NA
2008,18,5,18/05,02:30,NA,NA
2008,18,5,18/05,03:00,NA,NA
2008,18,5,18/05,03:30,NA,NA
2008,18,5,18/05,04:00,NA,NA
2008,18,5,18/05,04:30,NA,NA
2008,18,5,18/05,05:00,35.23,0.897045132
2008,18,5,18/05,05:30,68.595,0.954858226
2008,18,5,18/05,06:00,218.75,0.827853714
2008,18,5,18/05,06:30,240.15,0.984555486
2008,18,5,18/05,07:00,448.1,0.854025887
2008,18,5,18/05,07:30,719.65,0.72727298
2008,18,5,18/05,08:00,910.5,0.624081274
2008,18,5,18/05,08:30,958.5,0.738243088
2008,18,5,18/05,09:00,661.95,0.86359997
2008,18,5,18/05,09:30,929.5,0.609477138
2008,18,5,18/05,10:00,244.1,NA
2008,18,5,18/05,10:30,409.95,0.975631175
2008,18,5,18/05,11:00,754,0.869751989
2008,18,5,18/05,11:30,1108.6,0.645576403
2008,18,5,18/05,12:00,1599,0.542140713
2008,18,5,18/05,12:30,563.05,0.789810852
2008,18,5,18/05,13:00,448.15,0.956699766
2008,18,5,18/05,13:30,680.55,0.915092205
2008,18,5,18/05,14:00,1037,0.734076181
2008,18,5,18/05,14:30,778,0.726473008
2008,18,5,18/05,15:00,490.55,0.967277546
2008,18,5,18/05,15:30,632.5,0.875386561
2008,18,5,18/05,16:00,208.15,0.827797262
2008,18,5,18/05,16:30,668.7,0.792503365
2008,18,5,18/05,17:00,560.65,0.784544725
2008,18,5,18/05,17:30,392.35,0.682428954
2008,18,5,18/05,18:00,317.05,0.651777322
2008,18,5,18/05,18:30,193.4,0.835156153
2008,18,5,18/05,19:00,75.595,0.952615914
2008,18,5,18/05,19:30,17.67,0.816002264
2008,18,5,18/05,20:00,NA,NA
2008,18,5,18/05,20:30,NA,NA
2008,18,5,18/05,21:00,NA,NA
2008,18,5,18/05,21:30,NA,NA
2008,18,5,18/05,22:00,NA,NA
2008,18,5,18/05,22:30,NA,NA
2008,18,5,18/05,23:00,NA,NA
2008,18,5,18/05,23:30,NA,NA
2008,18,5,18/05,24:00:00,NA,NA
2008,19,5,19/05,00:30,NA,NA
2008,19,5,19/05,01:00,NA,NA
2008,19,5,19/05,01:30,NA,NA
2008,19,5,19/05,02:00,NA,NA
2008,19,5,19/05,02:30,NA,NA
2008,19,5,19/05,03:00,NA,NA
2008,19,5,19/05,03:30,NA,NA
2008,19,5,19/05,04:00,NA,NA
2008,19,5,19/05,04:30,NA,NA
2008,19,5,19/05,05:00,9.48,0.658417722
2008,19,5,19/05,05:30,22.78,0.850829675
2008,19,5,19/05,06:00,38.735,0.917565509
2008,19,5,19/05,06:30,75.65,0.955795109
2008,19,5,19/05,07:00,146.35,0.96976563
2008,19,5,19/05,07:30,204.5,0.959524694
2008,19,5,19/05,08:00,490.5,0.940813456
2008,19,5,19/05,08:30,699.1,0.918982978
2008,19,5,19/05,09:00,737.45,0.779978304
2008,19,5,19/05,09:30,743.35,0.838054752
2008,19,5,19/05,10:00,1446.5,0.586239889
2008,19,5,19/05,10:30,1471.5,0.677657492
2008,19,5,19/05,11:00,1361.5,0.691087771
2008,19,5,19/05,11:30,1153,0.853287944
2008,19,5,19/05,12:00,940,0.94198617
2008,19,5,19/05,12:30,821,0.958700365
2008,19,5,19/05,13:00,737,0.974369064
2008,19,5,19/05,13:30,685.8,0.972739866
2008,19,5,19/05,14:00,806,0.956868486
2008,19,5,19/05,14:30,1069.5,0.898659187
2008,19,5,19/05,15:00,1044.5,0.646612733
2008,19,5,19/05,15:30,669.75,0.749337813
2008,19,5,19/05,16:00,732.5,0.740161092
2008,19,5,19/05,16:30,973.5,0.533582948
2008,19,5,19/05,17:00,763.5,0.665793058
2008,19,5,19/05,17:30,723.15,0.629757312
2008,19,5,19/05,18:00,454.8,0.735736588
2008,19,5,19/05,18:30,306.4,0.808263708
2008,19,5,19/05,19:00,151.25,0.847264793
2008,19,5,19/05,19:30,45.74,0.869341933
2008,19,5,19/05,20:00,NA,NA
2008,19,5,19/05,20:30,NA,NA
2008,19,5,19/05,21:00,NA,NA
2008,19,5,19/05,21:30,NA,NA
2008,19,5,19/05,22:00,NA,NA
2008,19,5,19/05,22:30,NA,NA
2008,19,5,19/05,23:00,NA,NA
2008,19,5,19/05,23:30,NA,NA
2008,19,5,19/05,24:00:00,NA,NA
2008,20,5,20/05,00:30,NA,NA
2008,20,5,20/05,01:00,NA,NA
2008,20,5,20/05,01:30,NA,NA
2008,20,5,20/05,02:00,NA,NA
2008,20,5,20/05,02:30,NA,NA
2008,20,5,20/05,03:00,NA,NA
2008,20,5,20/05,03:30,NA,NA
2008,20,5,20/05,04:00,NA,NA
2008,20,5,20/05,04:30,NA,NA
2008,20,5,20/05,05:00,48.575,0.884516727
2008,20,5,20/05,05:30,138.7,0.78163951
2008,20,5,20/05,06:00,274.25,0.627175934
2008,20,5,20/05,06:30,440.5,0.526438138
2008,20,5,20/05,07:00,626.3,0.472505189
2008,20,5,20/05,07:30,656.1,0.583894223
2008,20,5,20/05,08:00,915,0.382696175
2008,20,5,20/05,08:30,1118.5,0.282185963
2008,20,5,20/05,09:00,1268.5,0.257337012
2008,20,5,20/05,09:30,1408.5,0.182423855
2008,20,5,20/05,10:00,1519.5,0.15261336
2008,20,5,20/05,10:30,1616.5,0.170822147
2008,20,5,20/05,11:00,1646.5,0.198196781
2008,20,5,20/05,11:30,1419.5,0.389342726
2008,20,5,20/05,12:00,1652,0.383702179
2008,20,5,20/05,12:30,1072.5,0.538666667
2008,20,5,20/05,13:00,1404,0.445076211
2008,20,5,20/05,13:30,1545.5,0.348386283
2008,20,5,20/05,14:00,818.85,0.645704341
2008,20,5,20/05,14:30,1103.5,0.488937019
2008,20,5,20/05,15:00,1052.5,0.421657007
2008,20,5,20/05,15:30,950.45,0.438876322
2008,20,5,20/05,16:00,946.85,0.488332893
2008,20,5,20/05,16:30,823.5,0.516099575
2008,20,5,20/05,17:00,493.85,0.653427154
2008,20,5,20/05,17:30,613.95,0.559164427
2008,20,5,20/05,18:00,410.8,0.550730282
2008,20,5,20/05,18:30,222,0.70841036
2008,20,5,20/05,19:00,106.15,0.839303815
2008,20,5,20/05,19:30,31.055,0.867386894
2008,20,5,20/05,20:00,NA,NA
2008,20,5,20/05,20:30,NA,NA
2008,20,5,20/05,21:00,NA,NA
2008,20,5,20/05,21:30,NA,NA
2008,20,5,20/05,22:00,NA,NA
2008,20,5,20/05,22:30,NA,NA
2008,20,5,20/05,23:00,NA,NA
2008,20,5,20/05,23:30,NA,NA
2008,20,5,20/05,24:00:00,NA,NA
2008,21,5,21/05,00:30,NA,NA
2008,21,5,21/05,01:00,NA,NA
2008,21,5,21/05,01:30,NA,NA
2008,21,5,21/05,02:00,NA,NA
2008,21,5,21/05,02:30,NA,NA
2008,21,5,21/05,03:00,NA,NA
2008,21,5,21/05,03:30,NA,NA
2008,21,5,21/05,04:00,NA,NA
2008,21,5,21/05,04:30,NA,NA
2008,21,5,21/05,05:00,41.36,0.90084381
2008,21,5,21/05,05:30,98.7,0.945429585
2008,21,5,21/05,06:00,179.9,0.967893274
2008,21,5,21/05,06:30,422.6,0.590560814
2008,21,5,21/05,07:00,595.6,0.500251847
2008,21,5,21/05,07:30,762,0.466959318
2008,21,5,21/05,08:00,691.2,0.666319444
2008,21,5,21/05,08:30,1161,0.537448751
2008,21,5,21/05,09:00,1181,0.378087214
2008,21,5,21/05,09:30,1411.5,0.20171378
2008,21,5,21/05,10:00,1519.5,0.174947022
2008,21,5,21/05,10:30,1622.5,0.238291525
2008,21,5,21/05,11:00,1430.5,0.379500175
2008,21,5,21/05,11:30,1131.5,0.533162174
2008,21,5,21/05,12:00,1070.6,0.504245283
2008,21,5,21/05,12:30,1549,0.369116204
2008,21,5,21/05,13:00,743,0.759878869
2008,21,5,21/05,13:30,1208.5,0.405922218
2008,21,5,21/05,14:00,1701.5,0.2272871
2008,21,5,21/05,14:30,1638,0.251081807
2008,21,5,21/05,15:00,759.2,0.6959049
2008,21,5,21/05,15:30,902,0.604320399
2008,21,5,21/05,16:00,939,0.506290735
2008,21,5,21/05,16:30,997.5,0.412707769
2008,21,5,21/05,17:00,421.85,0.803977717
2008,21,5,21/05,17:30,517.45,0.526031501
2008,21,5,21/05,18:00,378.1,0.606908225
2008,21,5,21/05,18:30,238.4,0.672768456
2008,21,5,21/05,19:00,108.8,0.828051471
2008,21,5,21/05,19:30,28.8,0.877086806
2008,21,5,21/05,20:00,NA,NA
2008,21,5,21/05,20:30,NA,NA
2008,21,5,21/05,21:00,NA,NA
2008,21,5,21/05,21:30,NA,NA
2008,21,5,21/05,22:00,NA,NA
2008,21,5,21/05,22:30,NA,NA
2008,21,5,21/05,23:00,NA,NA
2008,21,5,21/05,23:30,NA,NA
2008,21,5,21/05,24:00:00,NA,NA
2008,22,5,22/05,00:30,NA,NA
2008,22,5,22/05,01:00,NA,NA
2008,22,5,22/05,01:30,NA,NA
2008,22,5,22/05,02:00,NA,NA
2008,22,5,22/05,02:30,NA,NA
2008,22,5,22/05,03:00,NA,NA
2008,22,5,22/05,03:30,NA,NA
2008,22,5,22/05,04:00,NA,NA
2008,22,5,22/05,04:30,NA,NA
2008,22,5,22/05,05:00,70.59,0.878223544
2008,22,5,22/05,05:30,191.5,0.813643342
2008,22,5,22/05,06:00,277.2,0.854419192
2008,22,5,22/05,06:30,319.8,0.832191995
2008,22,5,22/05,07:00,431.65,0.7599861
2008,22,5,22/05,07:30,674.4,0.60294484
2008,22,5,22/05,08:00,1015.5,0.365111768
2008,22,5,22/05,08:30,1072.5,0.555241026
2008,22,5,22/05,09:00,1149.5,0.742541105
2008,22,5,22/05,09:30,987,0.836754813
2008,22,5,22/05,10:00,1333.5,0.591003375
2008,22,5,22/05,10:30,940,0.850119149
2008,22,5,22/05,11:00,517.6,0.973705564
2008,22,5,22/05,11:30,854.5,0.93612639
2008,22,5,22/05,12:00,1234,0.821504862
2008,22,5,22/05,12:30,760.5,0.945057199
2008,22,5,22/05,13:00,992,0.881510081
2008,22,5,22/05,13:30,1289.5,0.783327646
2008,22,5,22/05,14:00,1069,0.857035547
2008,22,5,22/05,14:30,1042,0.880115163
2008,22,5,22/05,15:00,814,0.972280098
2008,22,5,22/05,15:30,872.5,0.936608596
2008,22,5,22/05,16:00,509.05,0.982321972
2008,22,5,22/05,16:30,186.05,0.985299651
2008,22,5,22/05,17:00,326.3,0.931379099
2008,22,5,22/05,17:30,350.1,0.973361897
2008,22,5,22/05,18:00,229.25,0.957792803
2008,22,5,22/05,18:30,157.5,0.859814603
2008,22,5,22/05,19:00,117.45,0.920136228
2008,22,5,22/05,19:30,46.145,0.88141077
2008,22,5,22/05,20:00,NA,NA
2008,22,5,22/05,20:30,NA,NA
2008,22,5,22/05,21:00,NA,NA
2008,22,5,22/05,21:30,NA,NA
2008,22,5,22/05,22:00,NA,NA
2008,22,5,22/05,22:30,NA,NA
2008,22,5,22/05,23:00,NA,NA
2008,22,5,22/05,23:30,NA,NA
2008,22,5,22/05,24:00:00,NA,NA
2008,23,5,23/05,00:30,NA,NA
2008,23,5,23/05,01:00,NA,NA
2008,23,5,23/05,01:30,NA,NA
2008,23,5,23/05,02:00,NA,NA
2008,23,5,23/05,02:30,NA,NA
2008,23,5,23/05,03:00,NA,NA
2008,23,5,23/05,03:30,NA,NA
2008,23,5,23/05,04:00,NA,NA
2008,23,5,23/05,04:30,NA,NA
2008,23,5,23/05,05:00,53.59,0.928581825
2008,23,5,23/05,05:30,161.05,0.802857498
2008,23,5,23/05,06:00,212.75,0.695297767
2008,23,5,23/05,06:30,560.95,0.537994474
2008,23,5,23/05,07:00,516.85,0.887181968
2008,23,5,23/05,07:30,418.85,NA
2008,23,5,23/05,08:00,459.7,0.971551012
2008,23,5,23/05,08:30,510.95,0.971948332
2008,23,5,23/05,09:00,794.5,0.855798615
2008,23,5,23/05,09:30,654.7,0.957857034
2008,23,5,23/05,10:00,485.2,0.976069662
2008,23,5,23/05,10:30,333.1,0.975737016
2008,23,5,23/05,11:00,417.3,0.98023005
2008,23,5,23/05,11:30,690.2,0.977806433
2008,23,5,23/05,12:00,1066.5,0.928556024
2008,23,5,23/05,12:30,676.25,0.984983364
2008,23,5,23/05,13:00,576.4,0.986169327
2008,23,5,23/05,13:30,1074.5,0.958677524
2008,23,5,23/05,14:00,954.5,0.979419591
2008,23,5,23/05,14:30,691.6,0.99159919
2008,23,5,23/05,15:00,521.8,0.991031046
2008,23,5,23/05,15:30,603.65,0.980803446
2008,23,5,23/05,16:00,528.45,0.995952313
2008,23,5,23/05,16:30,358.8,0.97650223
2008,23,5,23/05,17:00,384.1,0.983441812
2008,23,5,23/05,17:30,284.05,0.974620665
2008,23,5,23/05,18:00,210.25,0.969888228
2008,23,5,23/05,18:30,80.59,0.958741779
2008,23,5,23/05,19:00,69.245,0.947937035
2008,23,5,23/05,19:30,8.995,0.713456365
2008,23,5,23/05,20:00,NA,NA
2008,23,5,23/05,20:30,NA,NA
2008,23,5,23/05,21:00,NA,NA
2008,23,5,23/05,21:30,NA,NA
2008,23,5,23/05,22:00,NA,NA
2008,23,5,23/05,22:30,NA,NA
2008,23,5,23/05,23:00,NA,NA
2008,23,5,23/05,23:30,NA,NA
2008,23,5,23/05,24:00:00,NA,NA
2008,24,5,24/05,00:30,NA,NA
2008,24,5,24/05,01:00,NA,NA
2008,24,5,24/05,01:30,NA,NA
2008,24,5,24/05,02:00,NA,NA
2008,24,5,24/05,02:30,NA,NA
2008,24,5,24/05,03:00,NA,NA
2008,24,5,24/05,03:30,NA,NA
2008,24,5,24/05,04:00,NA,NA
2008,24,5,24/05,04:30,NA,NA
2008,24,5,24/05,05:00,8.502,0.534580099
2008,24,5,24/05,05:30,12.47,0.77106656
2008,24,5,24/05,06:00,26.155,0.894731409
2008,24,5,24/05,06:30,31.97,0.894056928
2008,24,5,24/05,07:00,25.655,0.982245176
2008,24,5,24/05,07:30,37.14,0.977638665
2008,24,5,24/05,08:00,72.185,0.928917365
2008,24,5,24/05,08:30,89.45,0.991482392
2008,24,5,24/05,09:00,255.25,0.968254652
2008,24,5,24/05,09:30,293.5,0.975587734
2008,24,5,24/05,10:00,377.05,NA
2008,24,5,24/05,10:30,522.6,0.962843475
2008,24,5,24/05,11:00,482.95,0.973924837
2008,24,5,24/05,11:30,308.7,NA
2008,24,5,24/05,12:00,394,0.999489848
2008,24,5,24/05,12:30,621.65,0.937619239
2008,24,5,24/05,13:00,917.5,0.824952589
2008,24,5,24/05,13:30,1362.5,0.439285138
2008,24,5,24/05,14:00,546.55,0.965556674
2008,24,5,24/05,14:30,847.5,0.928961652
2008,24,5,24/05,15:00,445.25,0.940927569
2008,24,5,24/05,15:30,731,0.959430917
2008,24,5,24/05,16:00,370.55,0.945537714
2008,24,5,24/05,16:30,695.95,0.505907034
2008,24,5,24/05,17:00,609.85,0.590415676
2008,24,5,24/05,17:30,536.3,0.458953944
2008,24,5,24/05,18:00,382,0.427531414
2008,24,5,24/05,18:30,226.35,0.610908328
2008,24,5,24/05,19:00,153.85,0.57921547
2008,24,5,24/05,19:30,46.37,0.787830494
2008,24,5,24/05,20:00,NA,NA
2008,24,5,24/05,20:30,NA,NA
2008,24,5,24/05,21:00,NA,NA
2008,24,5,24/05,21:30,NA,NA
2008,24,5,24/05,22:00,NA,NA
2008,24,5,24/05,22:30,NA,NA
2008,24,5,24/05,23:00,NA,NA
2008,24,5,24/05,23:30,NA,NA
2008,24,5,24/05,24:00:00,NA,NA
2008,25,5,25/05,00:30,NA,NA
2008,25,5,25/05,01:00,NA,NA
2008,25,5,25/05,01:30,NA,NA
2008,25,5,25/05,02:00,NA,NA
2008,25,5,25/05,02:30,NA,NA
2008,25,5,25/05,03:00,NA,NA
2008,25,5,25/05,03:30,NA,NA
2008,25,5,25/05,04:00,NA,NA
2008,25,5,25/05,04:30,NA,NA
2008,25,5,25/05,05:00,43.45,0.915624856
2008,25,5,25/05,05:30,138.05,0.709743571
2008,25,5,25/05,06:00,297.65,0.435251806
2008,25,5,25/05,06:30,472.6,0.308171815
2008,25,5,25/05,07:00,650.35,0.245375567
2008,25,5,25/05,07:30,780.5,0.224128123
2008,25,5,25/05,08:00,977,0.191352098
2008,25,5,25/05,08:30,1139.5,0.385032032
2008,25,5,25/05,09:00,1374,0.37819869
2008,25,5,25/05,09:30,1373,0.440339403
2008,25,5,25/05,10:00,1144,0.621979895
2008,25,5,25/05,10:30,904.5,0.889849641
2008,25,5,25/05,11:00,1074,0.905520484
2008,25,5,25/05,11:30,1064.5,0.88371442
2008,25,5,25/05,12:00,1041,0.878923151
2008,25,5,25/05,12:30,1191.5,0.832921527
2008,25,5,25/05,13:00,915,0.910214208
2008,25,5,25/05,13:30,450.4,0.957302398
2008,25,5,25/05,14:00,244.45,0.965170792
2008,25,5,25/05,14:30,136.45,0.961665079
2008,25,5,25/05,15:00,111.85,0.989411712
2008,25,5,25/05,15:30,113.75,0.989844396
2008,25,5,25/05,16:00,85.2,NA
2008,25,5,25/05,16:30,85.7,0.988315053
2008,25,5,25/05,17:00,75.625,0.971202645
2008,25,5,25/05,17:30,104.8,0.975498092
2008,25,5,25/05,18:00,92.5,0.960974054
