,area,axis,height,metamer,organ,plant,species
493,47.1238898038,MS,71.4,6,internode,38,Soissons
496,16.0,MS,23.8788511329,1,blade,39,Soissons
494,3.14159265359,MS,2.5,1,internode,39,Soissons
495,6.22035345411,MS,10.5,1,sheath,39,Soissons
498,22.8,MS,29.3869495669,2,blade,39,Soissons
497,10.1536274564,MS,21.05,2,sheath,39,Soissons
501,34.0,MS,38.760353583,3,blade,39,Soissons
499,0.292168116784,MS,26.25,3,internode,39,Soissons
500,15.8336269741,MS,33.4,3,sheath,39,Soissons
504,34.6,MS,67.7061824855,4,blade,39,Soissons
502,3.75734481369,MS,42.7,4,internode,39,Soissons
503,18.6767683256,MS,52.25,4,sheath,39,Soissons
505,8.1367249728,MS,63.2,5,internode,39,Soissons
506,47.1238898038,MS,71.4,6,internode,39,Soissons
509,16.0,MS,22.0071477952,1,blade,40,Soissons
507,3.14159265359,MS,2.5,1,internode,40,Soissons
508,6.22035345411,MS,10.5,1,sheath,40,Soissons
511,22.8,MS,30.5218428592,2,blade,40,Soissons
510,10.1536274564,MS,21.05,2,sheath,40,Soissons
514,34.0,MS,40.6633120358,3,blade,40,Soissons
512,0.292168116784,MS,26.25,3,internode,40,Soissons
513,15.8336269741,MS,33.4,3,sheath,40,Soissons
517,34.6,MS,67.7061824855,4,blade,40,Soissons
515,3.75734481369,MS,42.7,4,internode,40,Soissons
516,18.6767683256,MS,52.25,4,sheath,40,Soissons
518,8.1367249728,MS,63.2,5,internode,40,Soissons
519,47.1238898038,MS,71.4,6,internode,40,Soissons
522,16.0,MS,23.8069001752,1,blade,41,Soissons
520,3.14159265359,MS,2.5,1,internode,41,Soissons
521,6.22035345411,MS,10.5,1,sheath,41,Soissons
524,22.8,MS,34.5610070054,2,blade,41,Soissons
523,10.1536274564,MS,21.05,2,sheath,41,Soissons
527,34.0,MS,49.6296353898,3,blade,41,Soissons
525,0.292168116784,MS,26.25,3,internode,41,Soissons
526,15.8336269741,MS,33.4,3,sheath,41,Soissons
530,34.6,MS,67.7183142731,4,blade,41,Soissons
528,3.75734481369,MS,42.7,4,internode,41,Soissons
529,18.6767683256,MS,52.25,4,sheath,41,Soissons
531,8.1367249728,MS,63.2,5,internode,41,Soissons
532,47.1238898038,MS,71.4,6,internode,41,Soissons
535,16.0,MS,23.8069001752,1,blade,42,Soissons
533,3.14159265359,MS,2.5,1,internode,42,Soissons
534,6.22035345411,MS,10.5,1,sheath,42,Soissons
537,22.8,MS,34.8468921383,2,blade,42,Soissons
536,10.1536274564,MS,21.05,2,sheath,42,Soissons
540,34.0,MS,51.3199432164,3,blade,42,Soissons
538,0.292168116784,MS,26.25,3,internode,42,Soissons
539,15.8336269741,MS,33.4,3,sheath,42,Soissons
543,34.6,MS,58.603700885,4,blade,42,Soissons
541,3.75734481369,MS,42.7,4,internode,42,Soissons
542,18.6767683256,MS,52.25,4,sheath,42,Soissons
544,8.1367249728,MS,63.2,5,internode,42,Soissons
545,47.1238898038,MS,71.4,6,internode,42,Soissons
548,16.0,MS,22.0071477952,1,blade,43,Soissons
546,3.14159265359,MS,2.5,1,internode,43,Soissons
547,6.22035345411,MS,10.5,1,sheath,43,Soissons
550,22.8,MS,30.5218428592,2,blade,43,Soissons
549,10.1536274564,MS,21.05,2,sheath,43,Soissons
553,34.0,MS,49.9999484258,3,blade,43,Soissons
551,0.292168116784,MS,26.25,3,internode,43,Soissons
552,15.8336269741,MS,33.4,3,sheath,43,Soissons
556,34.6,MS,66.2101883856,4,blade,43,Soissons
554,3.75734481369,MS,42.7,4,internode,43,Soissons
555,18.6767683256,MS,52.25,4,sheath,43,Soissons
557,8.1367249728,MS,63.2,5,internode,43,Soissons
558,47.1238898038,MS,71.4,6,internode,43,Soissons
561,16.0,MS,24.0638720158,1,blade,44,Soissons
559,3.14159265359,MS,2.5,1,internode,44,Soissons
560,6.22035345411,MS,10.5,1,sheath,44,Soissons
563,22.8,MS,34.8468921383,2,blade,44,Soissons
562,10.1536274564,MS,21.05,2,sheath,44,Soissons
566,34.0,MS,49.5032848884,3,blade,44,Soissons
564,0.292168116784,MS,26.25,3,internode,44,Soissons
565,15.8336269741,MS,33.4,3,sheath,44,Soissons
569,34.6,MS,66.1988597543,4,blade,44,Soissons
567,3.75734481369,MS,42.7,4,internode,44,Soissons
568,18.6767683256,MS,52.25,4,sheath,44,Soissons
570,8.1367249728,MS,63.2,5,internode,44,Soissons
571,47.1238898038,MS,71.4,6,internode,44,Soissons
574,16.0,MS,21.0231491949,1,blade,45,Soissons
572,3.14159265359,MS,2.5,1,internode,45,Soissons
573,6.22035345411,MS,10.5,1,sheath,45,Soissons
576,22.8,MS,30.5218428592,2,blade,45,Soissons
575,10.1536274564,MS,21.05,2,sheath,45,Soissons
579,34.0,MS,47.9498926896,3,blade,45,Soissons
577,0.292168116784,MS,26.25,3,internode,45,Soissons
578,15.8336269741,MS,33.4,3,sheath,45,Soissons
582,34.6,MS,58.603700885,4,blade,45,Soissons
580,3.75734481369,MS,42.7,4,internode,45,Soissons
581,18.6767683256,MS,52.25,4,sheath,45,Soissons
583,8.1367249728,MS,63.2,5,internode,45,Soissons
584,47.1238898038,MS,71.4,6,internode,45,Soissons
587,16.0,MS,24.412135298,1,blade,46,Soissons
585,3.14159265359,MS,2.5,1,internode,46,Soissons
586,6.22035345411,MS,10.5,1,sheath,46,Soissons
589,22.8,MS,36.0717814967,2,blade,46,Soissons
588,10.1536274564,MS,21.05,2,sheath,46,Soissons
592,34.0,MS,49.5508340605,3,blade,46,Soissons
590,0.292168116784,MS,26.25,3,internode,46,Soissons
591,15.8336269741,MS,33.4,3,sheath,46,Soissons
595,34.6,MS,67.4177282347,4,blade,46,Soissons
593,3.75734481369,MS,42.7,4,internode,46,Soissons
594,18.6767683256,MS,52.25,4,sheath,46,Soissons
596,8.1367249728,MS,63.2,5,internode,46,Soissons
597,47.1238898038,MS,71.4,6,internode,46,Soissons
600,16.0,MS,24.2963155489,1,blade,47,Soissons
598,3.14159265359,MS,2.5,1,internode,47,Soissons
599,6.22035345411,MS,10.5,1,sheath,47,Soissons
602,22.8,MS,36.4290910639,2,blade,47,Soissons
601,10.1536274564,MS,21.05,2,sheath,47,Soissons
605,34.0,MS,46.7509907978,3,blade,47,Soissons
603,0.292168116784,MS,26.25,3,internode,47,Soissons
604,15.8336269741,MS,33.4,3,sheath,47,Soissons
608,34.6,MS,66.1988597543,4,blade,47,Soissons
606,3.75734481369,MS,42.7,4,internode,47,Soissons
607,18.6767683256,MS,52.25,4,sheath,47,Soissons
609,8.1367249728,MS,63.2,5,internode,47,Soissons
610,47.1238898038,MS,71.4,6,internode,47,Soissons
613,16.0,MS,25.0132965216,1,blade,48,Soissons
611,3.14159265359,MS,2.5,1,internode,48,Soissons
612,6.22035345411,MS,10.5,1,sheath,48,Soissons
615,22.8,MS,24.2379240015,2,blade,48,Soissons
614,10.1536274564,MS,21.05,2,sheath,48,Soissons
618,34.0,MS,51.2776126713,3,blade,48,Soissons
616,0.292168116784,MS,26.25,3,internode,48,Soissons
617,15.8336269741,MS,33.4,3,sheath,48,Soissons
621,34.6,MS,64.7035609378,4,blade,48,Soissons
619,3.75734481369,MS,42.7,4,internode,48,Soissons
620,18.6767683256,MS,52.25,4,sheath,48,Soissons
622,8.1367249728,MS,63.2,5,internode,48,Soissons
623,47.1238898038,MS,71.4,6,internode,48,Soissons
626,16.0,MS,24.247791242,1,blade,49,Soissons
624,3.14159265359,MS,2.5,1,internode,49,Soissons
625,6.22035345411,MS,10.5,1,sheath,49,Soissons
628,22.8,MS,36.4290910639,2,blade,49,Soissons
627,10.1536274564,MS,21.05,2,sheath,49,Soissons
631,34.0,MS,49.2657236946,3,blade,49,Soissons
629,0.292168116784,MS,26.25,3,internode,49,Soissons
630,15.8336269741,MS,33.4,3,sheath,49,Soissons
634,34.6,MS,67.7183142731,4,blade,49,Soissons
632,3.75734481369,MS,42.7,4,internode,49,Soissons
633,18.6767683256,MS,52.25,4,sheath,49,Soissons
635,8.1367249728,MS,63.2,5,internode,49,Soissons
636,47.1238898038,MS,71.4,6,internode,49,Soissons
639,16.0,MS,24.1926888093,1,blade,50,Soissons
637,3.14159265359,MS,2.5,1,internode,50,Soissons
638,6.22035345411,MS,10.5,1,sheath,50,Soissons
641,22.8,MS,31.8804487602,2,blade,50,Soissons
640,10.1536274564,MS,21.05,2,sheath,50,Soissons
644,34.0,MS,47.1352222041,3,blade,50,Soissons
642,0.292168116784,MS,26.25,3,internode,50,Soissons
643,15.8336269741,MS,33.4,3,sheath,50,Soissons
647,34.6,MS,67.0060920447,4,blade,50,Soissons
645,3.75734481369,MS,42.7,4,internode,50,Soissons
646,18.6767683256,MS,52.25,4,sheath,50,Soissons
648,8.1367249728,MS,63.2,5,internode,50,Soissons
649,47.1238898038,MS,71.4,6,internode,50,Soissons
652,16.0,MS,15.8522169115,1,blade,51,Soissons
650,3.14159265359,MS,2.5,1,internode,51,Soissons
651,6.22035345411,MS,10.5,1,sheath,51,Soissons
654,22.8,MS,34.8468921383,2,blade,51,Soissons
653,10.1536274564,MS,21.05,2,sheath,51,Soissons
657,34.0,MS,47.1464156482,3,blade,51,Soissons
655,0.292168116784,MS,26.25,3,internode,51,Soissons
656,15.8336269741,MS,33.4,3,sheath,51,Soissons
660,34.6,MS,61.5847214771,4,blade,51,Soissons
658,3.75734481369,MS,42.7,4,internode,51,Soissons
659,18.6767683256,MS,52.25,4,sheath,51,Soissons
661,8.1367249728,MS,63.2,5,internode,51,Soissons
662,47.1238898038,MS,71.4,6,internode,51,Soissons
665,16.0,MS,22.9669207042,1,blade,52,Soissons
663,3.14159265359,MS,2.5,1,internode,52,Soissons
664,6.22035345411,MS,10.5,1,sheath,52,Soissons
667,22.8,MS,24.2379240015,2,blade,52,Soissons
666,10.1536274564,MS,21.05,2,sheath,52,Soissons
670,34.0,MS,49.6296353898,3,blade,52,Soissons
668,0.292168116784,MS,26.25,3,internode,52,Soissons
669,15.8336269741,MS,33.4,3,sheath,52,Soissons
673,34.6,MS,62.0827321211,4,blade,52,Soissons
671,3.75734481369,MS,42.7,4,internode,52,Soissons
672,18.6767683256,MS,52.25,4,sheath,52,Soissons
674,8.1367249728,MS,63.2,5,internode,52,Soissons
675,47.1238898038,MS,71.4,6,internode,52,Soissons
678,16.0,MS,19.1777896104,1,blade,53,Soissons
676,3.14159265359,MS,2.5,1,internode,53,Soissons
677,6.22035345411,MS,10.5,1,sheath,53,Soissons
680,22.8,MS,24.2379240015,2,blade,53,Soissons
679,10.1536274564,MS,21.05,2,sheath,53,Soissons
683,34.0,MS,46.7509907978,3,blade,53,Soissons
681,0.292168116784,MS,26.25,3,internode,53,Soissons
682,15.8336269741,MS,33.4,3,sheath,53,Soissons
686,34.6,MS,59.8488063484,4,blade,53,Soissons
684,3.75734481369,MS,42.7,4,internode,53,Soissons
685,18.6767683256,MS,52.25,4,sheath,53,Soissons
687,8.1367249728,MS,63.2,5,internode,53,Soissons
688,47.1238898038,MS,71.4,6,internode,53,Soissons
691,16.0,MS,23.6483487184,1,blade,54,Soissons
689,3.14159265359,MS,2.5,1,internode,54,Soissons
690,6.22035345411,MS,10.5,1,sheath,54,Soissons
693,22.8,MS,24.2379240015,2,blade,54,Soissons
692,10.1536274564,MS,21.05,2,sheath,54,Soissons
696,34.0,MS,49.5508340605,3,blade,54,Soissons
694,0.292168116784,MS,26.25,3,internode,54,Soissons
695,15.8336269741,MS,33.4,3,sheath,54,Soissons
699,34.6,MS,58.603700885,4,blade,54,Soissons
697,3.75734481369,MS,42.7,4,internode,54,Soissons
698,18.6767683256,MS,52.25,4,sheath,54,Soissons
700,8.1367249728,MS,63.2,5,internode,54,Soissons
701,47.1238898038,MS,71.4,6,internode,54,Soissons
704,16.0,MS,23.6483487184,1,blade,55,Soissons
702,3.14159265359,MS,2.5,1,internode,55,Soissons
703,6.22035345411,MS,10.5,1,sheath,55,Soissons
706,22.8,MS,30.5218428592,2,blade,55,Soissons
705,10.1536274564,MS,21.05,2,sheath,55,Soissons
709,34.0,MS,49.3652139021,3,blade,55,Soissons
707,0.292168116784,MS,26.25,3,internode,55,Soissons
708,15.8336269741,MS,33.4,3,sheath,55,Soissons
712,34.6,MS,66.1988597543,4,blade,55,Soissons
710,3.75734481369,MS,42.7,4,internode,55,Soissons
711,18.6767683256,MS,52.25,4,sheath,55,Soissons
713,8.1367249728,MS,63.2,5,internode,55,Soissons
714,47.1238898038,MS,71.4,6,internode,55,Soissons
717,16.0,MS,24.1337857544,1,blade,56,Soissons
715,3.14159265359,MS,2.5,1,internode,56,Soissons
716,6.22035345411,MS,10.5,1,sheath,56,Soissons
719,22.8,MS,34.3084936023,2,blade,56,Soissons
718,10.1536274564,MS,21.05,2,sheath,56,Soissons
722,34.0,MS,51.2776126713,3,blade,56,Soissons
720,0.292168116784,MS,26.25,3,internode,56,Soissons
721,15.8336269741,MS,33.4,3,sheath,56,Soissons
725,34.6,MS,66.1988597543,4,blade,56,Soissons
723,3.75734481369,MS,42.7,4,internode,56,Soissons
724,18.6767683256,MS,52.25,4,sheath,56,Soissons
726,8.1367249728,MS,63.2,5,internode,56,Soissons
727,47.1238898038,MS,71.4,6,internode,56,Soissons
730,16.0,MS,22.9669207042,1,blade,57,Soissons
728,3.14159265359,MS,2.5,1,internode,57,Soissons
729,6.22035345411,MS,10.5,1,sheath,57,Soissons
732,22.8,MS,36.9378953704,2,blade,57,Soissons
731,10.1536274564,MS,21.05,2,sheath,57,Soissons
735,34.0,MS,47.1352222041,3,blade,57,Soissons
733,0.292168116784,MS,26.25,3,internode,57,Soissons
734,15.8336269741,MS,33.4,3,sheath,57,Soissons
738,34.6,MS,57.5197632462,4,blade,57,Soissons
736,3.75734481369,MS,42.7,4,internode,57,Soissons
737,18.6767683256,MS,52.25,4,sheath,57,Soissons
739,8.1367249728,MS,63.2,5,internode,57,Soissons
740,47.1238898038,MS,71.4,6,internode,57,Soissons
743,16.0,MS,21.2639698903,1,blade,58,Soissons
741,3.14159265359,MS,2.5,1,internode,58,Soissons
742,6.22035345411,MS,10.5,1,sheath,58,Soissons
745,22.8,MS,37.4894223497,2,blade,58,Soissons
744,10.1536274564,MS,21.05,2,sheath,58,Soissons
748,34.0,MS,50.9464911537,3,blade,58,Soissons
746,0.292168116784,MS,26.25,3,internode,58,Soissons
747,15.8336269741,MS,33.4,3,sheath,58,Soissons
751,34.6,MS,67.0060920447,4,blade,58,Soissons
749,3.75734481369,MS,42.7,4,internode,58,Soissons
750,18.6767683256,MS,52.25,4,sheath,58,Soissons
752,8.1367249728,MS,63.2,5,internode,58,Soissons
753,47.1238898038,MS,71.4,6,internode,58,Soissons
756,16.0,MS,24.0935920453,1,blade,59,Soissons
754,3.14159265359,MS,2.5,1,internode,59,Soissons
755,6.22035345411,MS,10.5,1,sheath,59,Soissons
758,22.8,MS,36.4290910639,2,blade,59,Soissons
757,10.1536274564,MS,21.05,2,sheath,59,Soissons
761,34.0,MS,38.760353583,3,blade,59,Soissons
759,0.292168116784,MS,26.25,3,internode,59,Soissons
760,15.8336269741,MS,33.4,3,sheath,59,Soissons
764,34.6,MS,64.7035609378,4,blade,59,Soissons
762,3.75734481369,MS,42.7,4,internode,59,Soissons
763,18.6767683256,MS,52.25,4,sheath,59,Soissons
765,8.1367249728,MS,63.2,5,internode,59,Soissons
766,47.1238898038,MS,71.4,6,internode,59,Soissons
769,16.0,MS,24.1337857544,1,blade,60,Soissons
767,3.14159265359,MS,2.5,1,internode,60,Soissons
768,6.22035345411,MS,10.5,1,sheath,60,Soissons
771,22.8,MS,36.4290910639,2,blade,60,Soissons
770,10.1536274564,MS,21.05,2,sheath,60,Soissons
774,34.0,MS,49.2657236946,3,blade,60,Soissons
772,0.292168116784,MS,26.25,3,internode,60,Soissons
773,15.8336269741,MS,33.4,3,sheath,60,Soissons
777,34.6,MS,67.7183142731,4,blade,60,Soissons
775,3.75734481369,MS,42.7,4,internode,60,Soissons
776,18.6767683256,MS,52.25,4,sheath,60,Soissons
778,8.1367249728,MS,63.2,5,internode,60,Soissons
779,47.1238898038,MS,71.4,6,internode,60,Soissons
782,16.0,MS,25.3043769025,1,blade,61,Soissons
780,3.14159265359,MS,2.5,1,internode,61,Soissons
781,6.22035345411,MS,10.5,1,sheath,61,Soissons
784,22.8,MS,34.8468921383,2,blade,61,Soissons
783,10.1536274564,MS,21.05,2,sheath,61,Soissons
787,34.0,MS,49.6296353898,3,blade,61,Soissons
785,0.292168116784,MS,26.25,3,internode,61,Soissons
786,15.8336269741,MS,33.4,3,sheath,61,Soissons
790,34.6,MS,67.1671821531,4,blade,61,Soissons
788,3.75734481369,MS,42.7,4,internode,61,Soissons
789,18.6767683256,MS,52.25,4,sheath,61,Soissons
791,8.1367249728,MS,63.2,5,internode,61,Soissons
792,47.1238898038,MS,71.4,6,internode,61,Soissons
795,16.0,MS,12.672595127,1,blade,62,Soissons
793,3.14159265359,MS,2.5,1,internode,62,Soissons
794,6.22035345411,MS,10.5,1,sheath,62,Soissons
797,22.8,MS,34.3084936023,2,blade,62,Soissons
796,10.1536274564,MS,21.05,2,sheath,62,Soissons
800,34.0,MS,51.2776126713,3,blade,62,Soissons
798,0.292168116784,MS,26.25,3,internode,62,Soissons
799,15.8336269741,MS,33.4,3,sheath,62,Soissons
803,34.6,MS,60.0186156492,4,blade,62,Soissons
801,3.75734481369,MS,42.7,4,internode,62,Soissons
802,18.6767683256,MS,52.25,4,sheath,62,Soissons
804,8.1367249728,MS,63.2,5,internode,62,Soissons
805,47.1238898038,MS,71.4,6,internode,62,Soissons
808,16.0,MS,24.412135298,1,blade,63,Soissons
806,3.14159265359,MS,2.5,1,internode,63,Soissons
807,6.22035345411,MS,10.5,1,sheath,63,Soissons
810,22.8,MS,29.3869495669,2,blade,63,Soissons
809,10.1536274564,MS,21.05,2,sheath,63,Soissons
813,34.0,MS,47.9498926896,3,blade,63,Soissons
811,0.292168116784,MS,26.25,3,internode,63,Soissons
812,15.8336269741,MS,33.4,3,sheath,63,Soissons
816,34.6,MS,63.3348996245,4,blade,63,Soissons
814,3.75734481369,MS,42.7,4,internode,63,Soissons
815,18.6767683256,MS,52.25,4,sheath,63,Soissons
817,8.1367249728,MS,63.2,5,internode,63,Soissons
818,47.1238898038,MS,71.4,6,internode,63,Soissons
821,16.0,MS,24.1926888093,1,blade,64,Soissons
819,3.14159265359,MS,2.5,1,internode,64,Soissons
820,6.22035345411,MS,10.5,1,sheath,64,Soissons
823,22.8,MS,35.2464212503,2,blade,64,Soissons
822,10.1536274564,MS,21.05,2,sheath,64,Soissons
826,34.0,MS,47.1352222041,3,blade,64,Soissons
824,0.292168116784,MS,26.25,3,internode,64,Soissons
825,15.8336269741,MS,33.4,3,sheath,64,Soissons
829,34.6,MS,58.603700885,4,blade,64,Soissons
827,3.75734481369,MS,42.7,4,internode,64,Soissons
828,18.6767683256,MS,52.25,4,sheath,64,Soissons
830,8.1367249728,MS,63.2,5,internode,64,Soissons
831,47.1238898038,MS,71.4,6,internode,64,Soissons
834,16.0,MS,19.1777896104,1,blade,65,Soissons
832,3.14159265359,MS,2.5,1,internode,65,Soissons
833,6.22035345411,MS,10.5,1,sheath,65,Soissons
836,22.8,MS,24.2379240015,2,blade,65,Soissons
835,10.1536274564,MS,21.05,2,sheath,65,Soissons
839,34.0,MS,49.9999484258,3,blade,65,Soissons
837,0.292168116784,MS,26.25,3,internode,65,Soissons
838,15.8336269741,MS,33.4,3,sheath,65,Soissons
842,34.6,MS,66.9542846314,4,blade,65,Soissons
840,3.75734481369,MS,42.7,4,internode,65,Soissons
841,18.6767683256,MS,52.25,4,sheath,65,Soissons
843,8.1367249728,MS,63.2,5,internode,65,Soissons
844,47.1238898038,MS,71.4,6,internode,65,Soissons
847,16.0,MS,24.2963155489,1,blade,66,Soissons
845,3.14159265359,MS,2.5,1,internode,66,Soissons
846,6.22035345411,MS,10.5,1,sheath,66,Soissons
849,22.8,MS,35.2464212503,2,blade,66,Soissons
848,10.1536274564,MS,21.05,2,sheath,66,Soissons
852,34.0,MS,47.1352222041,3,blade,66,Soissons
850,0.292168116784,MS,26.25,3,internode,66,Soissons
851,15.8336269741,MS,33.4,3,sheath,66,Soissons
855,34.6,MS,63.3348996245,4,blade,66,Soissons
853,3.75734481369,MS,42.7,4,internode,66,Soissons
854,18.6767683256,MS,52.25,4,sheath,66,Soissons
856,8.1367249728,MS,63.2,5,internode,66,Soissons
857,47.1238898038,MS,71.4,6,internode,66,Soissons
860,16.0,MS,24.2048561342,1,blade,67,Soissons
858,3.14159265359,MS,2.5,1,internode,67,Soissons
859,6.22035345411,MS,10.5,1,sheath,67,Soissons
862,22.8,MS,34.5610070054,2,blade,67,Soissons
861,10.1536274564,MS,21.05,2,sheath,67,Soissons
865,34.0,MS,46.7509907978,3,blade,67,Soissons
863,0.292168116784,MS,26.25,3,internode,67,Soissons
864,15.8336269741,MS,33.4,3,sheath,67,Soissons
868,34.6,MS,64.7035609378,4,blade,67,Soissons
866,3.75734481369,MS,42.7,4,internode,67,Soissons
867,18.6767683256,MS,52.25,4,sheath,67,Soissons
869,8.1367249728,MS,63.2,5,internode,67,Soissons
870,47.1238898038,MS,71.4,6,internode,67,Soissons
873,16.0,MS,24.2048561342,1,blade,68,Soissons
871,3.14159265359,MS,2.5,1,internode,68,Soissons
872,6.22035345411,MS,10.5,1,sheath,68,Soissons
875,22.8,MS,33.7770384667,2,blade,68,Soissons
874,10.1536274564,MS,21.05,2,sheath,68,Soissons
878,34.0,MS,52.3358386849,3,blade,68,Soissons
876,0.292168116784,MS,26.25,3,internode,68,Soissons
877,15.8336269741,MS,33.4,3,sheath,68,Soissons
881,34.6,MS,58.9115635031,4,blade,68,Soissons
879,3.75734481369,MS,42.7,4,internode,68,Soissons
880,18.6767683256,MS,52.25,4,sheath,68,Soissons
882,8.1367249728,MS,63.2,5,internode,68,Soissons
883,47.1238898038,MS,71.4,6,internode,68,Soissons
886,16.0,MS,22.9669207042,1,blade,69,Soissons
884,3.14159265359,MS,2.5,1,internode,69,Soissons
885,6.22035345411,MS,10.5,1,sheath,69,Soissons
888,22.8,MS,34.3084936023,2,blade,69,Soissons
887,10.1536274564,MS,21.05,2,sheath,69,Soissons
891,34.0,MS,51.3199432164,3,blade,69,Soissons
889,0.292168116784,MS,26.25,3,internode,69,Soissons
890,15.8336269741,MS,33.4,3,sheath,69,Soissons
894,34.6,MS,61.5847214771,4,blade,69,Soissons
892,3.75734481369,MS,42.7,4,internode,69,Soissons
893,18.6767683256,MS,52.25,4,sheath,69,Soissons
895,8.1367249728,MS,63.2,5,internode,69,Soissons
896,47.1238898038,MS,71.4,6,internode,69,Soissons
899,16.0,MS,23.3631473781,1,blade,70,Soissons
897,3.14159265359,MS,2.5,1,internode,70,Soissons
898,6.22035345411,MS,10.5,1,sheath,70,Soissons
901,22.8,MS,37.0078279864,2,blade,70,Soissons
900,10.1536274564,MS,21.05,2,sheath,70,Soissons
904,34.0,MS,51.2776126713,3,blade,70,Soissons
902,0.292168116784,MS,26.25,3,internode,70,Soissons
903,15.8336269741,MS,33.4,3,sheath,70,Soissons
907,34.6,MS,67.7061824855,4,blade,70,Soissons
905,3.75734481369,MS,42.7,4,internode,70,Soissons
906,18.6767683256,MS,52.25,4,sheath,70,Soissons
908,8.1367249728,MS,63.2,5,internode,70,Soissons
909,47.1238898038,MS,71.4,6,internode,70,Soissons
912,16.0,MS,21.2639698903,1,blade,71,Soissons
910,3.14159265359,MS,2.5,1,internode,71,Soissons
911,6.22035345411,MS,10.5,1,sheath,71,Soissons
914,22.8,MS,34.8468921383,2,blade,71,Soissons
913,10.1536274564,MS,21.05,2,sheath,71,Soissons
917,34.0,MS,47.1352222041,3,blade,71,Soissons
915,0.292168116784,MS,26.25,3,internode,71,Soissons
916,15.8336269741,MS,33.4,3,sheath,71,Soissons
920,34.6,MS,66.1988597543,4,blade,71,Soissons
918,3.75734481369,MS,42.7,4,internode,71,Soissons
919,18.6767683256,MS,52.25,4,sheath,71,Soissons
921,8.1367249728,MS,63.2,5,internode,71,Soissons
922,47.1238898038,MS,71.4,6,internode,71,Soissons
