t,plant,axis,Total_Transpiration,mstruct
1110,1,MS,0.0008621313136156229,0.7058187613402863
1111,1,MS,0.0008621313136156229,0.7058187613402863
1112,1,MS,0.0015141355859106644,0.7049368266713872
1113,1,MS,0.0015141355859106644,0.7049368266713872
1114,1,MS,0.0016960924273596403,0.7040529589561729
1115,1,MS,0.0016960924273596403,0.7040529589561729
1116,1,MS,0.0019669353611646337,0.7031671538875842
1117,1,MS,0.0019669353611646337,0.7031671538875842
1118,1,MS,0.0018963740333400056,0.7022794933866211
1119,1,MS,0.0018963740333400056,0.7022794933866211
1120,1,MS,0.0014792318765770012,0.701390095496628
1121,1,MS,0.0014792318765770012,0.701390095496628
1122,1,MS,0.0006297178575413024,0.7004990632939511
1123,1,MS,0.0006297178575413024,0.7004990632939511
1124,1,MS,0.00015541256844469524,0.6996064181890472
1125,1,MS,0.00015541256844469524,0.6996064181890472
1126,1,MS,0.00010611427453148101,0.6987120483163476
1127,1,MS,0.00010611427453148101,0.6987120483163476
1128,1,MS,0.00012527373329201442,0.6978157500381635
1129,1,MS,0.00012527373329201442,0.6978157500381635
1130,1,MS,9.94925785808251e-05,0.6969172861931404
1131,1,MS,9.94925785808251e-05,0.6969172861931404
1132,1,MS,8.364707123131423e-05,0.6960164087598583
1133,1,MS,8.364707123131423e-05,0.6960164087598583
1134,1,MS,0.0004934733038080607,0.6951128654505999
1135,1,MS,0.0004934733038080607,0.6951128654505999
1136,1,MS,0.0011230521344755436,0.6942064192715849
1137,1,MS,0.0011230521344755436,0.6942064192715849
1138,1,MS,0.0015387530608720688,0.693296925511867
1139,1,MS,0.0015387530608720688,0.693296925511867
1140,1,MS,0.0016847057923326813,0.692384360825743
1141,1,MS,0.0016847057923326813,0.692384360825743
1142,1,MS,0.0014968564018021156,0.6914687736401528
1143,1,MS,0.0014968564018021156,0.6914687736401528
1144,1,MS,0.0005836687723351379,0.6905502222151989
1145,1,MS,0.0005836687723351379,0.6905502222151989
1146,1,MS,0.00032109583012213117,0.6896287130699329
1147,1,MS,0.00032109583012213117,0.6896287130699329
1148,1,MS,0.00014782149011775318,0.6887041349193183
1149,1,MS,0.00014782149011775318,0.6887041349193183
1150,1,MS,9.225624409336253e-05,0.6877762991832083
1151,1,MS,9.225624409336253e-05,0.6877762991832083
1152,1,MS,9.39262241956526e-05,0.6868449812317596
1153,1,MS,9.39262241956526e-05,0.6868449812317596
1154,1,MS,7.84822449605051e-05,0.6859099463539152
1155,1,MS,7.84822449605051e-05,0.6859099463539152
1156,1,MS,7.946969567744699e-05,0.6849709621600971
1157,1,MS,7.946969567744699e-05,0.6849709621600971
1158,1,MS,0.00023949004888991184,0.6846104614070706
1159,1,MS,0.00023949004888991184,0.6846104614070706
1160,1,MS,0.000534148076412223,0.6842455517799962
1161,1,MS,0.000534148076412223,0.6842455517799962
1162,1,MS,0.0007028717382353422,0.6838760198309343
1163,1,MS,0.0007028717382353422,0.6838760198309343
1164,1,MS,0.0008741350371197448,0.6835016873419137
1165,1,MS,0.0008741350371197448,0.6835016873419137
1166,1,MS,0.0008897306660277302,0.6831224093490639
1167,1,MS,0.0008897306660277302,0.6831224093490639
1168,1,MS,0.000789100696611391,0.68273806991258
1169,1,MS,0.000789100696611391,0.68273806991258
1170,1,MS,0.0005324563600269633,0.682348569868504
1171,1,MS,0.0005324563600269633,0.682348569868504
1172,1,MS,0.0003563678719268081,0.6819538126048135
1173,1,MS,0.0003563678719268081,0.6819538126048135
1174,1,MS,0.00021276178813398847,0.6815536958415863
1175,1,MS,0.00021276178813398847,0.6815536958415863
1176,1,MS,5.503435821578524e-05,0.6811481170034472
1177,1,MS,5.503435821578524e-05,0.6811481170034472
1178,1,MS,8.927522089082136e-05,0.6807369782654794
1179,1,MS,8.927522089082136e-05,0.6807369782654794
1180,1,MS,6.48917427997817e-05,0.680320192878088
1181,1,MS,6.48917427997817e-05,0.680320192878088
1182,1,MS,0.00010842317705925581,0.6798976975770988
1183,1,MS,0.00010842317705925581,0.6798976975770988
1184,1,MS,0.00021125011822008778,0.679469450786336
1185,1,MS,0.00021125011822008778,0.679469450786336
1186,1,MS,0.00034052661648928926,0.6790354379389321
1187,1,MS,0.00034052661648928926,0.6790354379389321
1188,1,MS,0.0002853893868520321,0.6785956882909182
1189,1,MS,0.0002853893868520321,0.6785956882909182
1190,1,MS,0.0003177247823490103,0.6781502902462057
1191,1,MS,0.0003177247823490103,0.6781502902462057
1192,1,MS,0.0002471229268324989,0.6776993681764156
1193,1,MS,0.0002471229268324989,0.6776993681764156
1194,1,MS,0.0001789237949552645,0.6772430741230322
1195,1,MS,0.0001789237949552645,0.6772430741230322
1196,1,MS,0.00012332240355831424,0.6767815629687363
1197,1,MS,0.00012332240355831424,0.6767815629687363
1198,1,MS,7.080602829278814e-05,0.67631498481287
1199,1,MS,7.080602829278814e-05,0.67631498481287
