t,species,metamer,organ,Eabs_diffuse,Eabs_direct,plant
935,Soissons,6,internode,0.0,0.0,2
936,Caphorn,1,blade,0.0,0.0,1
936,Caphorn,1,sheath,0.0,0.0,1
936,Caphorn,2,blade,0.0,0.0,1
936,Caphorn,2,sheath,0.0,0.0,1
936,Caphorn,3,blade,0.0,0.0,1
936,Caphorn,3,sheath,0.0,0.0,1
936,Caphorn,4,blade,0.0,0.0,1
936,Caphorn,4,internode,0.0,0.0,1
936,Caphorn,4,sheath,0.0,0.0,1
936,Caphorn,5,internode,0.0,0.0,1
936,Caphorn,6,internode,0.0,0.0,1
936,Soissons,1,blade,0.0,0.0,2
936,Soissons,1,sheath,0.0,0.0,2
936,Soissons,2,blade,0.0,0.0,2
936,Soissons,2,sheath,0.0,0.0,2
936,Soissons,3,blade,0.0,0.0,2
936,Soissons,3,sheath,0.0,0.0,2
936,Soissons,4,blade,0.0,0.0,2
936,Soissons,4,internode,0.0,0.0,2
936,Soissons,4,sheath,0.0,0.0,2
936,Soissons,5,internode,0.0,0.0,2
936,Soissons,6,internode,0.0,0.0,2
937,Caphorn,1,blade,0.0,0.0,1
937,Caphorn,1,sheath,0.0,0.0,1
937,Caphorn,2,blade,0.0,0.0,1
937,Caphorn,2,sheath,0.0,0.0,1
937,Caphorn,3,blade,0.0,0.0,1
937,Caphorn,3,sheath,0.0,0.0,1
937,Caphorn,4,blade,0.0,0.0,1
937,Caphorn,4,internode,0.0,0.0,1
937,Caphorn,4,sheath,0.0,0.0,1
937,Caphorn,5,internode,0.0,0.0,1
937,Caphorn,6,internode,0.0,0.0,1
937,Soissons,1,blade,0.0,0.0,2
937,Soissons,1,sheath,0.0,0.0,2
937,Soissons,2,blade,0.0,0.0,2
937,Soissons,2,sheath,0.0,0.0,2
937,Soissons,3,blade,0.0,0.0,2
937,Soissons,3,sheath,0.0,0.0,2
937,Soissons,4,blade,0.0,0.0,2
937,Soissons,4,internode,0.0,0.0,2
937,Soissons,4,sheath,0.0,0.0,2
937,Soissons,5,internode,0.0,0.0,2
937,Soissons,6,internode,0.0,0.0,2
938,Caphorn,1,blade,0.0,0.0,1
938,Caphorn,1,sheath,0.0,0.0,1
938,Caphorn,2,blade,0.0,0.0,1
938,Caphorn,2,sheath,0.0,0.0,1
938,Caphorn,3,blade,0.0,0.0,1
938,Caphorn,3,sheath,0.0,0.0,1
938,Caphorn,4,blade,0.0,0.0,1
938,Caphorn,4,internode,0.0,0.0,1
938,Caphorn,4,sheath,0.0,0.0,1
938,Caphorn,5,internode,0.0,0.0,1
938,Caphorn,6,internode,0.0,0.0,1
938,Soissons,1,blade,0.0,0.0,2
938,Soissons,1,sheath,0.0,0.0,2
938,Soissons,2,blade,0.0,0.0,2
938,Soissons,2,sheath,0.0,0.0,2
938,Soissons,3,blade,0.0,0.0,2
938,Soissons,3,sheath,0.0,0.0,2
938,Soissons,4,blade,0.0,0.0,2
938,Soissons,4,internode,0.0,0.0,2
938,Soissons,4,sheath,0.0,0.0,2
938,Soissons,5,internode,0.0,0.0,2
938,Soissons,6,internode,0.0,0.0,2
939,Caphorn,1,blade,0.0,0.0,1
939,Caphorn,1,sheath,0.0,0.0,1
939,Caphorn,2,blade,0.0,0.0,1
939,Caphorn,2,sheath,0.0,0.0,1
939,Caphorn,3,blade,0.0,0.0,1
939,Caphorn,3,sheath,0.0,0.0,1
939,Caphorn,4,blade,0.0,0.0,1
939,Caphorn,4,internode,0.0,0.0,1
939,Caphorn,4,sheath,0.0,0.0,1
939,Caphorn,5,internode,0.0,0.0,1
939,Caphorn,6,internode,0.0,0.0,1
939,Soissons,1,blade,0.0,0.0,2
939,Soissons,1,sheath,0.0,0.0,2
939,Soissons,2,blade,0.0,0.0,2
939,Soissons,2,sheath,0.0,0.0,2
939,Soissons,3,blade,0.0,0.0,2
939,Soissons,3,sheath,0.0,0.0,2
939,Soissons,4,blade,0.0,0.0,2
939,Soissons,4,internode,0.0,0.0,2
939,Soissons,4,sheath,0.0,0.0,2
939,Soissons,5,internode,0.0,0.0,2
939,Soissons,6,internode,0.0,0.0,2
940,Caphorn,1,blade,0.0,0.0,1
940,Caphorn,1,sheath,0.0,0.0,1
940,Caphorn,2,blade,0.0,0.0,1
940,Caphorn,2,sheath,0.0,0.0,1
940,Caphorn,3,blade,0.0,0.0,1
940,Caphorn,3,sheath,0.0,0.0,1
940,Caphorn,4,blade,0.0,0.0,1
940,Caphorn,4,internode,0.0,0.0,1
940,Caphorn,4,sheath,0.0,0.0,1
940,Caphorn,5,internode,0.0,0.0,1
940,Caphorn,6,internode,0.0,0.0,1
940,Soissons,1,blade,0.0,0.0,2
940,Soissons,1,sheath,0.0,0.0,2
940,Soissons,2,blade,0.0,0.0,2
940,Soissons,2,sheath,0.0,0.0,2
940,Soissons,3,blade,0.0,0.0,2
940,Soissons,3,sheath,0.0,0.0,2
940,Soissons,4,blade,0.0,0.0,2
940,Soissons,4,internode,0.0,0.0,2
940,Soissons,4,sheath,0.0,0.0,2
940,Soissons,5,internode,0.0,0.0,2
940,Soissons,6,internode,0.0,0.0,2
941,Caphorn,1,blade,0.0743121358236,0.0,1
941,Caphorn,1,sheath,0.0327928706447,0.0,1
941,Caphorn,2,blade,0.0983305564204,0.000390033691392,1
941,Caphorn,2,sheath,0.0283792903689,0.0,1
941,Caphorn,3,blade,0.165936168886,0.00828167988747,1
941,Caphorn,3,sheath,0.0446174034927,5.62936817064e-05,1
941,Caphorn,4,blade,0.341832494353,0.427743861845,1
941,Caphorn,4,internode,0.0539218444116,0.000246498935379,1
941,Caphorn,4,sheath,0.0913390274092,0.00342824688309,1
941,Caphorn,5,internode,0.117624825731,0.0477247991075,1
941,Caphorn,6,internode,0.263113181729,0.801808551441,1
941,Soissons,1,blade,0.0728061190779,6.97149850223e-05,2
941,Soissons,1,sheath,0.0336636086289,0.0,2
941,Soissons,2,blade,0.117904486223,0.000555655012186,2
941,Soissons,2,sheath,0.0286672573804,0.0,2
941,Soissons,3,blade,0.202341865132,0.00372381491098,2
941,Soissons,3,sheath,0.0434628955007,0.000221622118014,2
941,Soissons,4,blade,0.367511031877,0.218786208257,2
941,Soissons,4,internode,0.0559941980709,0.000555374831128,2
941,Soissons,4,sheath,0.0866336004102,0.00467073737654,2
941,Soissons,5,internode,0.129851860008,0.0291778452597,2
941,Soissons,6,internode,0.267304236884,0.817801765021,2
942,Caphorn,1,blade,0.0743121358236,0.00746678852907,1
942,Caphorn,1,sheath,0.0327928706447,0.00172970660083,1
942,Caphorn,2,blade,0.0983305564204,0.0216520367069,1
942,Caphorn,2,sheath,0.0283792903689,0.00465018707499,1
942,Caphorn,3,blade,0.165936168886,0.0882086723606,1
942,Caphorn,3,sheath,0.0446174034927,0.0104849403024,1
942,Caphorn,4,blade,0.341832494353,0.527317234286,1
942,Caphorn,4,internode,0.0539218444116,0.0160341252517,1
942,Caphorn,4,sheath,0.0913390274092,0.0585646415618,1
942,Caphorn,5,internode,0.117624825731,0.125410749432,1
942,Caphorn,6,internode,0.263113181729,0.590354603696,1
942,Soissons,1,blade,0.0728061190779,0.00604227358579,2
942,Soissons,1,sheath,0.0336636086289,0.00163589095039,2
942,Soissons,2,blade,0.117904486223,0.0164062600878,2
942,Soissons,2,sheath,0.0286672573804,0.00397156659012,2
942,Soissons,3,blade,0.202341865132,0.0570795438031,2
942,Soissons,3,sheath,0.0434628955007,0.0109375650937,2
942,Soissons,4,blade,0.367511031877,0.31456360618,2
942,Soissons,4,internode,0.0559941980709,0.019564181083,2
942,Soissons,4,sheath,0.0866336004102,0.0620100566902,2
942,Soissons,5,internode,0.129851860008,0.170257862141,2
942,Soissons,6,internode,0.267304236884,0.613219505219,2
943,Caphorn,1,blade,0.0743121358236,0.0307091983503,1
943,Caphorn,1,sheath,0.0327928706447,0.012173642698,1
943,Caphorn,2,blade,0.0983305564204,0.0657327037169,1
943,Caphorn,2,sheath,0.0283792903689,0.0164993035114,1
943,Caphorn,3,blade,0.165936168886,0.161493226415,1
943,Caphorn,3,sheath,0.0446174034927,0.031378847177,1
943,Caphorn,4,blade,0.341832494353,0.495168541798,1
943,Caphorn,4,internode,0.0539218444116,0.04518798397,1
943,Caphorn,4,sheath,0.0913390274092,0.101478766579,1
943,Caphorn,5,internode,0.117624825731,0.16599202844,1
943,Caphorn,6,internode,0.263113181729,0.442653064725,1
943,Soissons,1,blade,0.0728061190779,0.0258923050618,2
943,Soissons,1,sheath,0.0336636086289,0.0109218132369,2
943,Soissons,2,blade,0.117904486223,0.0564503541033,2
943,Soissons,2,sheath,0.0286672573804,0.0167500255731,2
943,Soissons,3,blade,0.202341865132,0.115033954829,2
943,Soissons,3,sheath,0.0434628955007,0.0297469176231,2
943,Soissons,4,blade,0.367511031877,0.358455963846,2
943,Soissons,4,internode,0.0559941980709,0.0432781757557,2
943,Soissons,4,sheath,0.0866336004102,0.0971715968136,2
943,Soissons,5,internode,0.129851860008,0.187660259255,2
943,Soissons,6,internode,0.267304236884,0.453250346689,2
944,Caphorn,1,blade,0.0743121358236,0.0576740434352,1
944,Caphorn,1,sheath,0.0327928706447,0.0221731740726,1
944,Caphorn,2,blade,0.0983305564204,0.0929755482386,1
944,Caphorn,2,sheath,0.0283792903689,0.0270737159367,1
944,Caphorn,3,blade,0.165936168886,0.18569900681,1
944,Caphorn,3,sheath,0.0446174034927,0.0504673231317,1
944,Caphorn,4,blade,0.341832494353,0.42208582954,1
944,Caphorn,4,internode,0.0539218444116,0.0633395925828,1
944,Caphorn,4,sheath,0.0913390274092,0.113230857694,1
944,Caphorn,5,internode,0.117624825731,0.15870563463,1
944,Caphorn,6,internode,0.263113181729,0.342468561489,1
944,Soissons,1,blade,0.0728061190779,0.0538681767787,2
944,Soissons,1,sheath,0.0336636086289,0.0305467548491,2
944,Soissons,2,blade,0.117904486223,0.0915306203882,2
944,Soissons,2,sheath,0.0286672573804,0.0355615180371,2
944,Soissons,3,blade,0.202341865132,0.163452140149,2
944,Soissons,3,sheath,0.0434628955007,0.0515655125892,2
944,Soissons,4,blade,0.367511031877,0.373845594228,2
944,Soissons,4,internode,0.0559941980709,0.0702933534423,2
944,Soissons,4,sheath,0.0866336004102,0.11970119254,2
944,Soissons,5,internode,0.129851860008,0.193880070871,2
944,Soissons,6,internode,0.267304236884,0.344854209285,2
945,Caphorn,1,blade,0.0743121358236,0.0793332613862,1
945,Caphorn,1,sheath,0.0327928706447,0.0407722503597,1
945,Caphorn,2,blade,0.0983305564204,0.119456951524,1
945,Caphorn,2,sheath,0.0283792903689,0.0381981945765,1
945,Caphorn,3,blade,0.165936168886,0.179462930471,1
945,Caphorn,3,sheath,0.0446174034927,0.0567861447067,1
945,Caphorn,4,blade,0.341832494353,0.368046532483,1
945,Caphorn,4,internode,0.0539218444116,0.072027245453,1
945,Caphorn,4,sheath,0.0913390274092,0.101851932052,1
945,Caphorn,5,internode,0.117624825731,0.166297217614,1
945,Caphorn,6,internode,0.263113181729,0.254893775374,1
945,Soissons,1,blade,0.0728061190779,0.0718308550122,2
945,Soissons,1,sheath,0.0336636086289,0.0360299400186,2
945,Soissons,2,blade,0.117904486223,0.115911692253,2
945,Soissons,2,sheath,0.0286672573804,0.037838836714,2
945,Soissons,3,blade,0.202341865132,0.194344780236,2
945,Soissons,3,sheath,0.0434628955007,0.0555535953698,2
945,Soissons,4,blade,0.367511031877,0.39948787507,2
945,Soissons,4,internode,0.0559941980709,0.067546164118,2
945,Soissons,4,sheath,0.0866336004102,0.108293406045,2
945,Soissons,5,internode,0.129851860008,0.184579928071,2
945,Soissons,6,internode,0.267304236884,0.253030107525,2
946,Caphorn,1,blade,0.0743121358236,0.0876647385766,1
946,Caphorn,1,sheath,0.0327928706447,0.0432043472556,1
946,Caphorn,2,blade,0.0983305564204,0.135294419722,1
946,Caphorn,2,sheath,0.0283792903689,0.0354038524063,1
946,Caphorn,3,blade,0.165936168886,0.173413850568,1
946,Caphorn,3,sheath,0.0446174034927,0.0692884383025,1
946,Caphorn,4,blade,0.341832494353,0.293673578474,1
946,Caphorn,4,internode,0.0539218444116,0.0433449362159,1
946,Caphorn,4,sheath,0.0913390274092,0.119646956162,1
946,Caphorn,5,internode,0.117624825731,0.12749015208,1
946,Caphorn,6,internode,0.263113181729,0.190782621204,1
946,Soissons,1,blade,0.0728061190779,0.0887573659785,2
946,Soissons,1,sheath,0.0336636086289,0.0415523698852,2
946,Soissons,2,blade,0.117904486223,0.157847412929,2
946,Soissons,2,sheath,0.0286672573804,0.040594700138,2
946,Soissons,3,blade,0.202341865132,0.20851831425,2
946,Soissons,3,sheath,0.0434628955007,0.0639228272248,2
946,Soissons,4,blade,0.367511031877,0.392194696648,2
946,Soissons,4,internode,0.0559941980709,0.0393839774196,2
946,Soissons,4,sheath,0.0866336004102,0.108316698721,2
946,Soissons,5,internode,0.129851860008,0.135528651434,2
946,Soissons,6,internode,0.267304236884,0.189639362892,2
947,Caphorn,1,blade,0.0743121358236,0.094829923348,1
947,Caphorn,1,sheath,0.0327928706447,0.031787468738,1
947,Caphorn,2,blade,0.0983305564204,0.141713603705,1
947,Caphorn,2,sheath,0.0283792903689,0.0372920848947,1
947,Caphorn,3,blade,0.165936168886,0.181669496642,1
947,Caphorn,3,sheath,0.0446174034927,0.0711791034411,1
947,Caphorn,4,blade,0.341832494353,0.234477701462,1
947,Caphorn,4,internode,0.0539218444116,0.07307312508,1
947,Caphorn,4,sheath,0.0913390274092,0.0950879361351,1
947,Caphorn,5,internode,0.117624825731,0.0787005631488,1
947,Caphorn,6,internode,0.263113181729,0.148182505687,1
947,Soissons,1,blade,0.0728061190779,0.0805261209321,2
947,Soissons,1,sheath,0.0336636086289,0.0306689728832,2
947,Soissons,2,blade,0.117904486223,0.17715717541,2
947,Soissons,2,sheath,0.0286672573804,0.0295472745525,2
947,Soissons,3,blade,0.202341865132,0.269327868563,2
947,Soissons,3,sheath,0.0434628955007,0.0696836633229,2
947,Soissons,4,blade,0.367511031877,0.363117654036,2
947,Soissons,4,internode,0.0559941980709,0.0757554647167,2
947,Soissons,4,sheath,0.0866336004102,0.0935611117957,2
947,Soissons,5,internode,0.129851860008,0.0853599920214,2
947,Soissons,6,internode,0.267304236884,0.146581780988,2
948,Caphorn,1,blade,0.0743121358236,0.0719813656863,1
948,Caphorn,1,sheath,0.0327928706447,0.0104961957943,1
948,Caphorn,2,blade,0.0983305564204,0.0748037680345,1
948,Caphorn,2,sheath,0.0283792903689,0.0106981181268,1
948,Caphorn,3,blade,0.165936168886,0.136953761018,1
948,Caphorn,3,sheath,0.0446174034927,0.0154665820383,1
948,Caphorn,4,blade,0.341832494353,0.211249180138,1
948,Caphorn,4,internode,0.0539218444116,0.0229182802987,1
948,Caphorn,4,sheath,0.0913390274092,0.0342790354923,1
948,Caphorn,5,internode,0.117624825731,0.0514057032174,1
948,Caphorn,6,internode,0.263113181729,0.130784045034,1
948,Soissons,1,blade,0.0728061190779,0.0588062255813,2
948,Soissons,1,sheath,0.0336636086289,0.00998216746018,2
948,Soissons,2,blade,0.117904486223,0.153933918734,2
948,Soissons,2,sheath,0.0286672573804,0.00920532837309,2
948,Soissons,3,blade,0.202341865132,0.248637768843,2
948,Soissons,3,sheath,0.0434628955007,0.0163530729439,2
948,Soissons,4,blade,0.367511031877,0.351748868689,2
948,Soissons,4,internode,0.0559941980709,0.0224775687689,2
948,Soissons,4,sheath,0.0866336004102,0.0334252534146,2
948,Soissons,5,internode,0.129851860008,0.0552600840348,2
948,Soissons,6,internode,0.267304236884,0.130903283755,2
949,Caphorn,1,blade,0.0743121358236,0.104659136676,1
949,Caphorn,1,sheath,0.0327928706447,0.0307384129565,1
949,Caphorn,2,blade,0.0983305564204,0.145057416193,1
949,Caphorn,2,sheath,0.0283792903689,0.0387894277369,1
949,Caphorn,3,blade,0.165936168886,0.182541914396,1
949,Caphorn,3,sheath,0.0446174034927,0.0745042285659,1
949,Caphorn,4,blade,0.341832494353,0.235371981535,1
949,Caphorn,4,internode,0.0539218444116,0.0772782632586,1
949,Caphorn,4,sheath,0.0913390274092,0.0964321901504,1
949,Caphorn,5,internode,0.117624825731,0.0812995645782,1
949,Caphorn,6,internode,0.263113181729,0.147686495684,1
949,Soissons,1,blade,0.0728061190779,0.096865053535,2
949,Soissons,1,sheath,0.0336636086289,0.026291263547,2
949,Soissons,2,blade,0.117904486223,0.177909150506,2
949,Soissons,2,sheath,0.0286672573804,0.0360968643326,2
949,Soissons,3,blade,0.202341865132,0.257417283866,2
949,Soissons,3,sheath,0.0434628955007,0.0704598760926,2
949,Soissons,4,blade,0.367511031877,0.359686932585,2
949,Soissons,4,internode,0.0559941980709,0.0841059320628,2
949,Soissons,4,sheath,0.0866336004102,0.0937440668493,2
949,Soissons,5,internode,0.129851860008,0.0886180338803,2
949,Soissons,6,internode,0.267304236884,0.148654029217,2
950,Caphorn,1,blade,0.0743121358236,0.0910957123895,1
950,Caphorn,1,sheath,0.0327928706447,0.0424199264936,1
950,Caphorn,2,blade,0.0983305564204,0.12441951987,1
950,Caphorn,2,sheath,0.0283792903689,0.0425684331214,1
950,Caphorn,3,blade,0.165936168886,0.17694336663,1
950,Caphorn,3,sheath,0.0446174034927,0.0676598519548,1
950,Caphorn,4,blade,0.341832494353,0.299397479674,1
950,Caphorn,4,internode,0.0539218444116,0.0468864741422,1
950,Caphorn,4,sheath,0.0913390274092,0.114675599896,1
950,Caphorn,5,internode,0.117624825731,0.121464053663,1
950,Caphorn,6,internode,0.263113181729,0.188369503107,1
950,Soissons,1,blade,0.0728061190779,0.100569139708,2
950,Soissons,1,sheath,0.0336636086289,0.0358926956842,2
950,Soissons,2,blade,0.117904486223,0.153830746762,2
950,Soissons,2,sheath,0.0286672573804,0.0370763544816,2
950,Soissons,3,blade,0.202341865132,0.225633143045,2
950,Soissons,3,sheath,0.0434628955007,0.0658214566389,2
950,Soissons,4,blade,0.367511031877,0.368847315907,2
950,Soissons,4,internode,0.0559941980709,0.0542542706837,2
950,Soissons,4,sheath,0.0866336004102,0.109110189462,2
950,Soissons,5,internode,0.129851860008,0.134958443542,2
950,Soissons,6,internode,0.267304236884,0.189544480749,2
951,Caphorn,1,blade,0.0743121358236,0.084532962956,1
951,Caphorn,1,sheath,0.0327928706447,0.0369186676948,1
951,Caphorn,2,blade,0.0983305564204,0.118754890719,1
951,Caphorn,2,sheath,0.0283792903689,0.0399877487376,1
951,Caphorn,3,blade,0.165936168886,0.18449539013,1
951,Caphorn,3,sheath,0.0446174034927,0.0600373151219,1
951,Caphorn,4,blade,0.341832494353,0.38124402329,1
951,Caphorn,4,internode,0.0539218444116,0.0690960516795,1
951,Caphorn,4,sheath,0.0913390274092,0.113537123071,1
951,Caphorn,5,internode,0.117624825731,0.159707671761,1
951,Caphorn,6,internode,0.263113181729,0.25036641836,1
951,Soissons,1,blade,0.0728061190779,0.0798699621818,2
951,Soissons,1,sheath,0.0336636086289,0.040994073349,2
951,Soissons,2,blade,0.117904486223,0.116090375773,2
951,Soissons,2,sheath,0.0286672573804,0.0381917285767,2
951,Soissons,3,blade,0.202341865132,0.206579562291,2
951,Soissons,3,sheath,0.0434628955007,0.0619199610686,2
951,Soissons,4,blade,0.367511031877,0.360053778086,2
951,Soissons,4,internode,0.0559941980709,0.0748555262324,2
951,Soissons,4,sheath,0.0866336004102,0.106905403965,2
951,Soissons,5,internode,0.129851860008,0.179471235632,2
951,Soissons,6,internode,0.267304236884,0.254379797687,2
952,Caphorn,1,blade,0.0743121358236,0.0630149691743,1
952,Caphorn,1,sheath,0.0327928706447,0.0292811646655,1
952,Caphorn,2,blade,0.0983305564204,0.0953810621585,1
952,Caphorn,2,sheath,0.0283792903689,0.0336801130724,1
952,Caphorn,3,blade,0.165936168886,0.19159409576,1
952,Caphorn,3,sheath,0.0446174034927,0.04854855829,1
952,Caphorn,4,blade,0.341832494353,0.425923624805,1
952,Caphorn,4,internode,0.0539218444116,0.0733113482027,1
952,Caphorn,4,sheath,0.0913390274092,0.120422841599,1
952,Caphorn,5,internode,0.117624825731,0.155755481784,1
952,Caphorn,6,internode,0.263113181729,0.336731238657,1
952,Soissons,1,blade,0.0728061190779,0.0585004746134,2
952,Soissons,1,sheath,0.0336636086289,0.0280400822764,2
952,Soissons,2,blade,0.117904486223,0.0913921494265,2
952,Soissons,2,sheath,0.0286672573804,0.0353475673235,2
952,Soissons,3,blade,0.202341865132,0.176800199597,2
952,Soissons,3,sheath,0.0434628955007,0.0485270133677,2
952,Soissons,4,blade,0.367511031877,0.348026987693,2
952,Soissons,4,internode,0.0559941980709,0.0651908040202,2
952,Soissons,4,sheath,0.0866336004102,0.117193951186,2
952,Soissons,5,internode,0.129851860008,0.174967921932,2
952,Soissons,6,internode,0.267304236884,0.348199145244,2
953,Caphorn,1,blade,0.0743121358236,0.033407310454,1
953,Caphorn,1,sheath,0.0327928706447,0.0126581528604,1
953,Caphorn,2,blade,0.0983305564204,0.0706637168142,1
953,Caphorn,2,sheath,0.0283792903689,0.0200219999807,1
953,Caphorn,3,blade,0.165936168886,0.15887487051,1
953,Caphorn,3,sheath,0.0446174034927,0.033688527552,1
953,Caphorn,4,blade,0.341832494353,0.50816878228,1
953,Caphorn,4,internode,0.0539218444116,0.0572663623025,1
953,Caphorn,4,sheath,0.0913390274092,0.104185485855,1
953,Caphorn,5,internode,0.117624825731,0.167816458104,1
953,Caphorn,6,internode,0.263113181729,0.445504367822,1
953,Soissons,1,blade,0.0728061190779,0.0352233431652,2
953,Soissons,1,sheath,0.0336636086289,0.0108499091002,2
953,Soissons,2,blade,0.117904486223,0.0495355104603,2
953,Soissons,2,sheath,0.0286672573804,0.0176847299484,2
953,Soissons,3,blade,0.202341865132,0.123391854632,2
953,Soissons,3,sheath,0.0434628955007,0.0272897637161,2
953,Soissons,4,blade,0.367511031877,0.341027815655,2
953,Soissons,4,internode,0.0559941980709,0.0491500389089,2
953,Soissons,4,sheath,0.0866336004102,0.0939801022278,2
953,Soissons,5,internode,0.129851860008,0.178993149677,2
953,Soissons,6,internode,0.267304236884,0.453964800439,2
954,Caphorn,1,blade,0.0743121358236,0.00998085742347,1
954,Caphorn,1,sheath,0.0327928706447,0.00397701868855,1
954,Caphorn,2,blade,0.0983305564204,0.023750722977,1
954,Caphorn,2,sheath,0.0283792903689,0.00378919214361,1
954,Caphorn,3,blade,0.165936168886,0.0936931806415,1
954,Caphorn,3,sheath,0.0446174034927,0.00971923780034,1
954,Caphorn,4,blade,0.341832494353,0.530382759555,1
954,Caphorn,4,internode,0.0539218444116,0.0192950047027,1
954,Caphorn,4,sheath,0.0913390274092,0.0550495818703,1
954,Caphorn,5,internode,0.117624825731,0.135718215337,1
954,Caphorn,6,internode,0.263113181729,0.585187135053,1
954,Soissons,1,blade,0.0728061190779,0.00842158701154,2
954,Soissons,1,sheath,0.0336636086289,0.00398743314414,2
954,Soissons,2,blade,0.117904486223,0.017067401569,2
954,Soissons,2,sheath,0.0286672573804,0.00556564031327,2
954,Soissons,3,blade,0.202341865132,0.0590303390345,2
954,Soissons,3,sheath,0.0434628955007,0.00924306864108,2
954,Soissons,4,blade,0.367511031877,0.316560878038,2
954,Soissons,4,internode,0.0559941980709,0.0157320494344,2
954,Soissons,4,sheath,0.0866336004102,0.0523238978632,2
954,Soissons,5,internode,0.129851860008,0.130856600452,2
954,Soissons,6,internode,0.267304236884,0.610467386372,2
955,Caphorn,1,blade,0.0743121358236,0.0,1
955,Caphorn,1,sheath,0.0327928706447,0.0,1
955,Caphorn,2,blade,0.0983305564204,0.000425587786093,1
955,Caphorn,2,sheath,0.0283792903689,0.0,1
955,Caphorn,3,blade,0.165936168886,0.00732480900315,1
955,Caphorn,3,sheath,0.0446174034927,0.0,1
955,Caphorn,4,blade,0.341832494353,0.403176842375,1
955,Caphorn,4,internode,0.0539218444116,0.000555403763521,1
955,Caphorn,4,sheath,0.0913390274092,0.00580244988673,1
955,Caphorn,5,internode,0.117624825731,0.0299941135359,1
955,Caphorn,6,internode,0.263113181729,0.82900704276,1
955,Soissons,1,blade,0.0728061190779,0.0,2
955,Soissons,1,sheath,0.0336636086289,0.0,2
955,Soissons,2,blade,0.117904486223,0.000178154168372,2
955,Soissons,2,sheath,0.0286672573804,0.0,2
955,Soissons,3,blade,0.202341865132,0.00273750514605,2
955,Soissons,3,sheath,0.0434628955007,4.30533492083e-05,2
955,Soissons,4,blade,0.367511031877,0.201483449278,2
955,Soissons,4,internode,0.0559941980709,0.0,2
955,Soissons,4,sheath,0.0866336004102,0.00265133444194,2
955,Soissons,5,internode,0.129851860008,0.0336123739051,2
955,Soissons,6,internode,0.267304236884,0.821432155105,2
956,Caphorn,1,blade,0.0,0.0,1
956,Caphorn,1,sheath,0.0,0.0,1
956,Caphorn,2,blade,0.0,0.0,1
956,Caphorn,2,sheath,0.0,0.0,1
956,Caphorn,3,blade,0.0,0.0,1
956,Caphorn,3,sheath,0.0,0.0,1
956,Caphorn,4,blade,0.0,0.0,1
956,Caphorn,4,internode,0.0,0.0,1
956,Caphorn,4,sheath,0.0,0.0,1
956,Caphorn,5,internode,0.0,0.0,1
956,Caphorn,6,internode,0.0,0.0,1
956,Soissons,1,blade,0.0,0.0,2
956,Soissons,1,sheath,0.0,0.0,2
956,Soissons,2,blade,0.0,0.0,2
956,Soissons,2,sheath,0.0,0.0,2
956,Soissons,3,blade,0.0,0.0,2
956,Soissons,3,sheath,0.0,0.0,2
956,Soissons,4,blade,0.0,0.0,2
956,Soissons,4,internode,0.0,0.0,2
956,Soissons,4,sheath,0.0,0.0,2
956,Soissons,5,internode,0.0,0.0,2
956,Soissons,6,internode,0.0,0.0,2
957,Caphorn,1,blade,0.0,0.0,1
957,Caphorn,1,sheath,0.0,0.0,1
957,Caphorn,2,blade,0.0,0.0,1
957,Caphorn,2,sheath,0.0,0.0,1
957,Caphorn,3,blade,0.0,0.0,1
957,Caphorn,3,sheath,0.0,0.0,1
957,Caphorn,4,blade,0.0,0.0,1
957,Caphorn,4,internode,0.0,0.0,1
957,Caphorn,4,sheath,0.0,0.0,1
957,Caphorn,5,internode,0.0,0.0,1
957,Caphorn,6,internode,0.0,0.0,1
957,Soissons,1,blade,0.0,0.0,2
957,Soissons,1,sheath,0.0,0.0,2
957,Soissons,2,blade,0.0,0.0,2
957,Soissons,2,sheath,0.0,0.0,2
957,Soissons,3,blade,0.0,0.0,2
957,Soissons,3,sheath,0.0,0.0,2
957,Soissons,4,blade,0.0,0.0,2
957,Soissons,4,internode,0.0,0.0,2
957,Soissons,4,sheath,0.0,0.0,2
957,Soissons,5,internode,0.0,0.0,2
957,Soissons,6,internode,0.0,0.0,2
958,Caphorn,1,blade,0.0,0.0,1
958,Caphorn,1,sheath,0.0,0.0,1
958,Caphorn,2,blade,0.0,0.0,1
958,Caphorn,2,sheath,0.0,0.0,1
958,Caphorn,3,blade,0.0,0.0,1
958,Caphorn,3,sheath,0.0,0.0,1
958,Caphorn,4,blade,0.0,0.0,1
958,Caphorn,4,internode,0.0,0.0,1
958,Caphorn,4,sheath,0.0,0.0,1
958,Caphorn,5,internode,0.0,0.0,1
958,Caphorn,6,internode,0.0,0.0,1
958,Soissons,1,blade,0.0,0.0,2
958,Soissons,1,sheath,0.0,0.0,2
958,Soissons,2,blade,0.0,0.0,2
958,Soissons,2,sheath,0.0,0.0,2
958,Soissons,3,blade,0.0,0.0,2
958,Soissons,3,sheath,0.0,0.0,2
958,Soissons,4,blade,0.0,0.0,2
958,Soissons,4,internode,0.0,0.0,2
958,Soissons,4,sheath,0.0,0.0,2
958,Soissons,5,internode,0.0,0.0,2
958,Soissons,6,internode,0.0,0.0,2
959,Caphorn,1,blade,0.0,0.0,1
959,Caphorn,1,sheath,0.0,0.0,1
