Cont_WSC_DM,mstruct,S_Fructan,S_Sucrose,nitrates,SLN,is_growing,organ,Tr,Nitrates_import,Regul_S_Fructan,PARa,starch,Ts,Conc_Starch,axis,Photosynthesis,Conc_Nitrates,Cont_Fructan_DM,N_tot,Conc_Proteins,cytokinins,element,R_residual,Conc_Amino_Acids,R_phloem_loading,Conc_cytokinins,S_Proteins,plant,Transpiration,sum_dry_mass,SLN_nonstruct,amino_acids,Amino_Acids_import,Ag,Conc_Fructan,Surfacic_NS,D_Proteins,S_Starch,sum_respi,Loading_Sucrose,R_Nnit_red,metamer,green_area,length,sucrose,cytokinins_import,Conc_TriosesP,S_Amino_Acids,fructan,Total_Organic_Nitrogen,N_content,Photosynthetic_efficiency,Nstruct,D_Fructan,senesced_mstruct,NS,triosesP,D_Starch,N_content_total_DM,t,D_cytokinins,nb_replications,Conc_Sucrose,SLA,Loading_Amino_Acids,proteins
5.26673675,0.00417081,5.18510119,119.87125431,0.00011355,NA,True,blade,0.03035636,0.01382564,0.01500000,13.47399675,0.60855694,3.72299432,24.31809562,MS,0.57990710,0.02722564,0.00864284,0.00034151,0.55785063,0.45265162,LeafElement1,0.07391157,89.14052160,0.00000000,108.52846918,1.30558027,1,0.00000563,0.00690961,NA,0.46473522,0.00986624,0.86803248,0.83523074,14.75844648,1.46074366,8.16286458,0.08759895,-0.04373575,0.01368738,3,0.00018558,0.06440020,12.10724757,0.00181212,0.00723615,3.31485646,0.02090153,24.39352200,4.94254831,0.06442279,0.00002090,0.02090153,0.00000000,39.63756345,0.00009054,54.92444251,4.94254831,4.00000000,1.53200362,1.00000000,241.90440168,NA,0.00975495,22.43592964
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001021,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,4.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005103,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,4.00000000,NA,NA,NA,NA,NA,0.00000000
6.55750230,0.00410677,0.00002322,0.00000000,0.00254873,1.37276911,False,blade,0.01070827,0.00243269,0.00000006,0.00000000,0.40902499,3.57061335,16.59963065,MS,0.00000000,0.62061689,0.00000002,0.00026815,0.42776403,0.34555293,LeafElement1,0.06129318,145.44642540,0.00002297,84.14230610,1.79850217,1,0.00000209,0.00635801,1.26782006,0.74664341,0.00173090,0.00000000,0.00000196,11.52514167,1.94171946,0.00000000,0.06131615,0.93200853,0.00000000,1,0.00019533,0.08200000,14.18340437,0.00031731,-0.00015068,0.00000000,0.00000005,19.15080265,4.21746820,NA,0.00002050,0.00000005,0.00000000,35.40793421,-0.00000186,37.81688646,4.21746820,5.00000000,1.19806884,1.00000000,287.80548699,30.72234184,0.07453357,16.93987353
7.08867244,0.00171000,1.05588700,0.00000000,0.00325147,0.15101954,False,sheath,0.00978333,0.00305629,0.00295769,0.00000000,0.04519298,3.55595413,4.40477347,MS,0.00000000,1.90144303,0.00017025,0.00004056,0.12223327,0.05195323,StemElement,0.00886980,125.37045298,0.00000010,30.38200329,1.64590854,1,0.00000263,0.00209555,0.11918856,0.26797934,0.00217460,0.00000000,0.01217030,1.43538858,2.30680240,0.00000000,0.00886990,0.00982994,0.00000000,1,0.00026861,0.02850000,5.15382790,0.00039865,-0.00015661,0.00000000,0.00012487,2.89423293,1.93575432,NA,0.00000855,0.00012487,0.00000000,18.39867592,-0.00000080,10.03485088,1.93575432,5.00000000,0.43259726,1.00000000,251.16120357,128.17906013,0.02265793,2.01553930
6.37101948,0.00483764,0.00001670,0.00000000,0.00315127,1.52706746,False,blade,0.01076265,0.00301754,0.00000004,0.00000000,0.53417514,3.57147484,18.40342279,MS,0.00000000,0.65140659,0.00000002,0.00036813,0.50701471,0.47790447,LeafElement1,0.08468545,150.75746656,0.00003571,98.78870168,1.83594862,1,0.00000259,0.00788766,1.42668141,0.91163850,0.00214703,0.00000000,0.00000147,12.65201283,1.64594424,0.00000000,0.08472116,1.23023211,0.00000000,2,0.00024107,0.09200000,17.05417124,0.00039359,-0.00015156,0.00000000,0.00000004,26.29178731,4.66715550,NA,0.00002420,0.00000004,0.00000000,38.66817459,-0.00000220,41.92624309,4.66715550,5.00000000,1.40661304,1.00000000,293.77548880,30.56286387,0.09454675,23.65157738
12.20493459,0.00228000,5.14802406,0.00000000,0.00000000,0.27724925,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,5.95700000,0.00000000,MS,0.00000000,0.00000000,6.21793621,0.00006876,0.17328681,0.07401526,HiddenElement,0.01725211,100.75518757,0.00000000,32.46283489,1.43101078,1,0.00000000,0.00308089,0.23128151,0.28715228,0.00000000,0.00000000,490.12282963,3.22941033,2.94610122,0.00000000,0.01725211,-0.21038688,0.00000000,2,0.00024800,0.02850000,6.45585708,0.00000000,0.00000000,0.00000000,6.70488031,4.91127239,2.23174893,NA,0.00001140,2.26663628,0.00000000,25.99550075,0.00000000,0.00000000,2.23174893,5.00000000,0.46222540,1.00000000,235.95968854,80.49612199,0.00634264,3.80983439
6.72109015,0.00004000,5.28564207,0.00000000,0.00006143,0.25532546,False,sheath,0.01004294,0.00005504,0.01500000,0.00000000,0.00094347,3.56006952,3.93110884,MS,0.00000000,1.53582464,0.03312358,0.00000120,0.17328774,0.00144858,StemElement,0.00025971,95.11286387,0.00000000,36.21440462,1.37670134,1,0.00000005,0.00005085,0.21288414,0.00475564,0.00003916,0.00000000,2.45611858,2.30155454,2.74248196,0.00000000,0.00025971,-0.00430202,0.00000000,2,0.00000471,0.00050000,0.11807585,0.00000718,-0.00007054,0.00000000,0.00058947,0.08588091,2.36635551,NA,0.00000020,0.00058947,0.00000000,21.33080007,-0.00000001,8.95575931,2.36635551,5.00000000,0.51564251,1.00000000,245.99135819,92.67996771,0.00017465,0.06683956
5.36355197,0.00417081,5.34303843,0.00000000,0.00242946,NA,True,blade,0.01070423,0.00231815,0.01500000,0.00000000,0.41761487,3.57054926,16.68800040,MS,0.00000000,0.58249040,0.01765942,0.00034165,0.55783342,0.44655439,LeafElement1,0.07408925,90.75617681,0.00000000,107.06658660,1.33332450,1,0.00000199,0.00691768,NA,0.47315846,0.00164940,0.00000000,1.70857113,14.75174173,1.50880003,0.00000000,0.07408925,-0.30718756,0.00000000,3,0.00018621,0.06456240,12.52579279,0.00030237,-0.00013003,0.00000000,0.04275675,24.40125288,4.93881942,NA,0.00002090,0.04275675,0.00000000,39.70793552,-0.00000163,38.01820834,4.93881942,5.00000000,1.52447855,1.00000000,250.26699034,NA,-0.00386285,22.43523727
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001025,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,5.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005123,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,5.00000000,NA,NA,NA,NA,NA,0.00000000
6.24811264,0.00410677,0.00016736,0.00000000,0.00338910,1.36836744,False,blade,0.00718861,0.00084037,0.00000044,0.00000000,0.27890021,3.68027234,11.31872273,MS,0.00000000,0.82524644,0.00000016,0.00026729,0.42774192,0.34073398,LeafElement1,0.06057397,133.48988524,0.00001182,82.96888967,1.72465735,1,0.00000140,0.00633019,1.26341838,0.68526499,0.00059807,0.00000000,0.00001401,11.38275055,2.00206741,0.00000000,0.06058578,0.47959417,0.00000000,1,0.00019533,0.08200000,13.56421930,0.00010911,-0.00015068,0.00000000,0.00000035,19.08854863,4.22241657,NA,0.00002050,0.00000035,0.00000000,35.12412897,-0.00000186,26.00957641,4.22241657,6.00000000,1.19160181,1.00000000,275.24116487,30.85732996,0.05276458,16.93899793
7.10399363,0.00171000,5.41015628,0.00000000,0.00430698,0.15012062,False,sheath,0.00656598,0.00105551,0.01500000,0.00000000,0.03081555,3.67043904,3.00346500,MS,0.00000000,2.51870292,0.01124298,0.00004032,0.12215976,0.05134849,StemElement,0.00887110,117.37503583,0.00000000,30.02835425,1.59345611,1,0.00000176,0.00209393,0.11828964,0.25088914,0.00075119,0.00000000,0.80308843,1.42932622,2.34040665,0.00000000,0.00887110,-0.04098296,0.00000000,1,0.00026861,0.02850000,5.16727892,0.00013705,-0.00015661,0.00000000,0.00823969,2.87593060,1.92572847,NA,0.00000855,0.00823969,0.00000000,18.33521687,-0.00000080,6.90173743,1.92572847,6.00000000,0.43126817,1.00000000,251.81671159,128.27874137,0.01594988,2.01432718
6.03529034,0.00483764,0.00010822,0.00000000,0.00419369,1.52255026,False,blade,0.00722522,0.00104242,0.00000028,0.00000000,0.36423583,3.68085039,12.54866714,MS,0.00000000,0.86688681,0.00000010,0.00036704,0.50702732,0.47122435,LeafElement1,0.08358178,137.62490605,0.00001902,97.40783927,1.75630400,1,0.00000174,0.00785084,1.42216420,0.83222520,0.00074187,0.00000000,0.00000958,12.49930152,1.70019576,0.00000000,0.08360080,0.65528527,0.00000000,2,0.00024107,0.09200000,16.21950567,0.00013535,-0.00015156,0.00000000,0.00000028,26.21296200,4.67517002,NA,0.00002420,0.00000028,0.00000000,38.38057856,-0.00000220,28.83589648,4.67517002,6.00000000,1.39897446,1.00000000,279.39752328,30.70617867,0.06664578,23.65216536
12.35483096,0.00228000,5.28145992,0.00000000,0.00000000,0.27691943,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,5.73300000,0.00000000,MS,0.00000000,0.00000000,6.21500510,0.00006868,0.17312667,0.07295987,HiddenElement,0.01712874,99.94056062,0.00000000,31.99994336,1.43563393,1,0.00000000,0.00308547,0.23095169,0.28483060,0.00000000,0.00000000,490.61970865,3.24786938,2.99508314,0.00000000,0.01712874,-0.19118846,0.00000000,2,0.00024800,0.02850000,6.63049043,0.00000000,0.00000000,0.00000000,6.71167761,4.90542990,2.22578677,NA,0.00001140,2.22807069,0.00000000,26.10529958,0.00000000,0.00000000,2.22578677,6.00000000,0.45958419,1.00000000,242.34248661,80.37669169,0.00538136,3.80631359
6.87832916,0.00004000,5.41755705,0.00000000,0.00008044,0.25503468,False,sheath,0.00674072,0.00001901,0.01500000,0.00000000,0.00064332,3.67319906,2.68048922,MS,0.00000000,2.01108937,0.04514253,0.00000120,0.17314292,0.00143037,StemElement,0.00026349,93.89234767,0.00000000,35.75928589,1.37650898,1,0.00000003,0.00005092,0.21259337,0.00469462,0.00001353,0.00000000,3.35220259,2.31727497,2.78906993,0.00000000,0.00026349,-0.00279415,0.00000000,2,0.00000471,0.00050000,0.12113751,0.00000247,-0.00007054,0.00000000,0.00080453,0.08576403,2.36022185,NA,0.00000020,0.00080453,0.00000000,21.44525191,-0.00000001,6.15956330,2.36022185,6.00000000,0.51357599,1.00000000,252.36982279,92.54513231,0.00009774,0.06678370
5.41421402,0.00417081,5.45363985,0.00000000,0.00323294,NA,True,blade,0.00718621,0.00080348,0.01500000,0.00000000,0.28475736,3.68023451,11.37897905,MS,0.00000000,0.77513518,0.02685500,0.00034170,0.55781345,0.44029049,LeafElement1,0.07518527,91.40706095,0.00000000,105.56474508,1.35150235,1,0.00000134,0.00692172,NA,0.47655185,0.00057183,0.00000000,2.59977282,14.72470962,1.55977766,0.00000000,0.07518527,-0.21573549,0.00000000,3,0.00018682,0.06472087,12.76666791,0.00010433,-0.00013003,0.00000000,0.06505895,24.40384313,4.93662253,NA,0.00002090,0.06505895,0.00000000,39.74313446,-0.00000163,26.14804092,4.93662253,6.00000000,1.51612420,1.00000000,255.07970687,NA,-0.00073226,22.43443413
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001029,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,6.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005143,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,6.00000000,NA,NA,NA,NA,NA,0.00000000
6.07740025,0.00410677,0.00113075,0.00000000,0.00395770,1.36519384,False,blade,0.00364446,0.00056860,0.00000296,0.00000000,0.19027408,3.88999853,7.72197173,MS,0.00000000,0.96370150,0.00000116,0.00026667,0.42770596,0.33586818,LeafElement1,0.06076102,125.03090197,0.00000626,81.78406587,1.68623722,1,0.00000071,0.00631377,1.26024478,0.64184113,0.00040513,0.00000000,0.00010374,11.29868558,2.08285593,0.00000000,0.06076727,0.25389470,0.00000000,1,0.00019533,0.08200000,13.23969017,0.00007352,-0.00015068,0.00000000,0.00000256,19.04370077,4.22357972,NA,0.00002050,0.00000256,0.00000000,34.95540194,-0.00000186,18.05314598,4.22357972,7.00000000,1.19501512,1.00000000,268.65591481,30.93758269,0.03965962,16.93757392
7.15496411,0.00171000,5.52878540,0.00000000,0.00502080,0.14947072,False,sheath,0.00332713,0.00071382,0.01500000,0.00000000,0.02102329,3.88502082,2.04905380,MS,0.00000000,2.93613867,0.02408800,0.00004015,0.12207717,0.05069578,StemElement,0.00896982,111.84461942,0.00000000,29.64665259,1.57218193,1,0.00000089,0.00209365,0.11763973,0.23906787,0.00050859,0.00000000,1.72038405,1.42829810,2.39597992,0.00000000,0.00896982,-0.05247127,0.00000000,1,0.00026861,0.02850000,5.20432310,0.00009230,-0.00015661,0.00000000,0.01765114,2.86274753,1.91764443,NA,0.00000855,0.01765114,0.00000000,18.32444503,-0.00000080,4.79046915,1.91764443,7.00000000,0.43319194,1.00000000,253.62198354,128.29566173,0.01200656,2.01296537
5.84322584,0.00483764,0.00064319,0.00000000,0.00489902,1.51931116,False,blade,0.00366313,0.00070533,0.00000167,0.00000000,0.24849260,3.89029130,8.56107665,MS,0.00000000,1.01268784,0.00000067,0.00036626,0.50702644,0.46448472,LeafElement1,0.08374180,128.29157892,0.00001050,96.01467413,1.71302762,1,0.00000088,0.00782865,1.41892510,0.77578607,0.00050255,0.00000000,0.00006302,12.40725528,1.77213109,0.00000000,0.08375230,0.36174882,0.00000000,2,0.00024107,0.09200000,15.76211313,0.00009120,-0.00015156,0.00000000,0.00000183,26.15648191,4.67844710,NA,0.00002420,0.00000183,0.00000000,38.20592452,-0.00000220,20.01488377,4.67844710,7.00000000,1.40295040,1.00000000,271.51847043,30.79321224,0.04980079,23.65212441
12.47912452,0.00228000,5.44623570,0.00000000,0.00000000,0.27662592,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,5.59000000,0.00000000,MS,0.00000000,0.00000000,6.21412304,0.00006860,0.17296045,0.07190236,HiddenElement,0.01707149,99.39849237,0.00000000,31.53612420,1.45531212,1,0.00000000,0.00308924,0.23065818,0.28328570,0.00000000,0.00000000,491.14878982,3.26305401,3.07098833,0.00000000,0.01707149,-0.15517736,0.00000000,2,0.00024800,0.02850000,6.77392689,0.00000000,0.00000000,0.00000000,6.71891544,4.90023055,2.22071725,NA,0.00001140,2.22038743,0.00000000,26.19537739,0.00000000,0.00000000,2.22071725,7.00000000,0.46080058,1.00000000,247.58504729,80.27871232,0.00502482,3.80265913
6.97105034,0.00004000,5.56082074,0.00000000,0.00009330,0.25483894,False,sheath,0.00341616,0.00001286,0.01500000,0.00000000,0.00043889,3.88641744,1.82871005,MS,0.00000000,2.33254368,0.05752590,0.00000120,0.17299221,0.00141129,StemElement,0.00026840,93.48009582,0.00000000,35.28220734,1.39626051,1,0.00000002,0.00005096,0.21239763,0.00467400,0.00000916,0.00000000,4.27536087,2.32636056,2.86198945,0.00000000,0.00026840,-0.00186090,0.00000000,2,0.00000471,0.00050000,0.12287732,0.00000166,-0.00007054,0.00000000,0.00102609,0.08568529,2.35642903,NA,0.00000020,0.00102609,0.00000000,21.51124733,-0.00000001,4.27532897,2.35642903,7.00000000,0.51553773,1.00000000,255.99441687,92.46738330,0.00008048,0.06672557
5.44025395,0.00417081,5.58455104,0.00000000,0.00377838,NA,True,blade,0.00364340,0.00054544,0.01500000,0.00000000,0.19427000,3.88998192,7.76308039,MS,0.00000000,0.90591088,0.03625969,0.00034169,0.55778917,0.43397872,LeafElement1,0.07657580,91.42942461,0.00000000,104.05142354,1.37524016,1,0.00000068,0.00692356,NA,0.47666845,0.00038862,0.00000000,3.51115631,14.68681007,1.62709380,0.00000000,0.07657580,-0.16651961,0.00000000,3,0.00018743,0.06487722,12.90094906,0.00007053,-0.00013003,0.00000000,0.08786620,24.40298318,4.93524206,NA,0.00002090,0.08786620,0.00000000,39.75920839,-0.00000163,18.14925366,4.93524206,7.00000000,1.52038204,1.00000000,257.76266211,NA,0.00173080,22.43345759
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001032,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,7.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005162,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,7.00000000,NA,NA,NA,NA,NA,0.00000000
5.97566239,0.00410677,0.00818246,0.00000000,0.00424809,1.36274934,False,blade,0.00364446,0.00029039,0.00002161,0.00000000,0.12983820,3.88999853,5.26927741,MS,0.00000000,1.03441173,0.00000808,0.00026619,0.42765895,0.33103717,LeafElement1,0.06032401,118.69300256,0.00000322,80.60771158,1.63259532,1,0.00000071,0.00630317,1.25780028,0.60930578,0.00020730,0.00000000,0.00072328,11.24438483,2.12979370,0.00000000,0.06032723,0.13083237,0.00000000,1,0.00019533,0.08200000,13.05310461,0.00003740,-0.00015068,0.00000000,0.00001782,19.00930395,4.22311160,NA,0.00002050,0.00001782,0.00000000,34.84594744,-0.00000186,12.31900838,4.22311160,8.00000000,1.17782643,1.00000000,264.86977533,30.98964324,0.03091672,16.93571246
7.20730236,0.00171000,5.55232647,0.00000000,0.00538535,0.14895522,False,sheath,0.00332713,0.00036455,0.01500000,0.00000000,0.01434576,3.88502082,1.39822228,MS,0.00000000,3.14932682,0.03696596,0.00004001,0.12198860,0.05000756,StemElement,0.00895033,107.73024533,0.00000000,29.24418757,1.53459375,1,0.00000089,0.00209371,0.11712423,0.23027340,0.00026024,0.00000000,2.64021243,1.42851674,2.41159866,0.00000000,0.00895033,-0.04833266,0.00000000,1,0.00026861,0.02850000,5.24006362,0.00004695,-0.00015661,0.00000000,0.02708858,2.85249258,1.91097723,NA,0.00000855,0.02708858,0.00000000,18.32673594,-0.00000080,3.26889450,1.91097723,8.00000000,0.42731119,1.00000000,255.36372425,128.29206318,0.00942044,2.01150490
5.72475975,0.00483764,0.00396050,0.00000000,0.00525924,1.51683365,False,blade,0.00366313,0.00036022,0.00001042,0.00000000,0.16956504,3.89029130,5.84186131,MS,0.00000000,1.08714972,0.00000405,0.00036566,0.50701436,0.45779844,LeafElement1,0.08306189,121.27033913,0.00000571,94.63253897,1.65466439,1,0.00000088,0.00781411,1.41644759,0.73332826,0.00025715,0.00000000,0.00038173,12.34691341,1.81552561,0.00000000,0.08306760,0.19662482,0.00000000,2,0.00024107,0.09200000,15.48728454,0.00004640,-0.00015156,0.00000000,0.00001108,26.11346081,4.67951314,NA,0.00002420,0.00001108,0.00000000,38.09088996,-0.00000220,13.65764843,4.67951314,8.00000000,1.38275487,1.00000000,266.78426762,30.85053624,0.03852892,23.65156112
12.57278016,0.00228000,5.49926176,0.00000000,0.00000000,0.27634426,False,sheath,0.00000000,0.00000000,0.01500000,NA,0.00000000,5.51100000,0.00000000,MS,0.00000000,0.00000000,6.21556214,0.00006853,0.17279130,0.07086020,HiddenElement,0.01705460,98.95277757,0.00000000,31.07903573,1.45094635,1,0.00000000,0.00309195,0.23037652,0.28201542,0.00000000,0.00000000,491.69468024,3.27401168,3.09436077,0.00000000,0.01705460,-0.11825855,0.00000000,2,0.00024800,0.02850000,6.87968098,0.00000000,0.00000000,0.00000000,6.72638323,4.89524125,2.21650638,NA,0.00001140,2.18735063,0.00000000,26.26024386,0.00000000,0.00000000,2.21650638,8.00000000,0.45412168,1.00000000,251.45032831,80.20815581,0.00493478,3.79894012
7.02578990,0.00004000,5.58728117,0.00000000,0.00009987,0.25463147,False,sheath,0.00341616,0.00000657,0.01500000,0.00000000,0.00029949,3.88641744,1.24786530,MS,0.00000000,2.49671325,0.06999692,0.00000120,0.17283855,0.00139167,StemElement,0.00026888,93.13742420,0.00000000,34.79179721,1.39276843,1,0.00000002,0.00005098,0.21219015,0.00465687,0.00000469,0.00000000,5.20445163,2.33101060,2.88715646,0.00000000,0.00026888,-0.00127181,0.00000000,2,0.00000471,0.00050000,0.12382401,0.00000085,-0.00007054,0.00000000,0.00124907,0.08560888,2.35349861,NA,0.00000020,0.00124907,0.00000000,21.54498119,-0.00000001,2.91737592,2.35349861,8.00000000,0.50837194,1.00000000,257.96669191,92.42764153,0.00008004,0.06666630
5.45261573,0.00417081,5.60323108,0.00000000,0.00405785,NA,True,blade,0.00364355,0.00027947,0.01500000,0.00000000,0.13256491,3.88998420,5.29732893,MS,0.00000000,0.97291721,0.04567325,0.00034166,0.55776046,0.42772428,LeafElement1,0.07671826,91.09384588,0.00000000,102.55185021,1.37177212,1,0.00000069,0.00692417,NA,0.47491890,0.00019951,0.00000000,4.42309212,14.64282320,1.66829026,0.00000000,0.07671826,-0.13512229,0.00000000,3,0.00018803,0.06503270,12.97094269,0.00003600,-0.00013003,0.00000000,0.11068726,24.40007892,4.93428036,NA,0.00002090,0.11068726,0.00000000,39.76446911,-0.00000163,12.38458982,4.93428036,8.00000000,1.49847052,1.00000000,259.16114396,NA,0.00324876,22.43230288
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00000000,0.00001036,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,8.00000000,NA,NA,NA,NA,NA,0.00000000
NA,0.00000000,NA,NA,0.00000000,NA,True,internode,NA,NA,NA,NA,0.00000000,NA,NA,MS,NA,NA,NA,0.00000000,NA,0.00000000,HiddenElement,NA,NA,NA,NA,NA,1,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.00000000,0.00005181,0.00000000,NA,NA,NA,0.00000000,NA,NA,NA,0.00000000,NA,0.00000000,NA,NA,NA,NA,8.00000000,NA,NA,NA,NA,NA,0.00000000
5.90932576,0.00410677,0.07615271,0.00000000,0.00454066,1.36077461,False,blade,0.00377229,0.00029257,0.00019377,0.00000000,0.08668254,4.38964772,3.51787347,MS,0.00000000,1.10565364,0.00006255,0.00026580,0.42759979,0.32606481,LeafElement1,0.06214041,113.72524811,0.00000155,79.39693947,1.65885238,1,0.00000074,0.00629567,1.25582555,0.58380401,0.00020932,0.00000000,0.00559394,11.20601981,2.27526314,0.00000000,0.06214196,0.06273676,0.00000000,1,0.00019533,0.08200000,12.93429500,0.00003755,-0.00015068,0.00000000,0.00013784,18.98145916,4.22201158,NA,0.00002050,0.00013784,0.00000000,34.76839239,-0.00000186,8.58577024,4.22201158,9.00000000,1.21110787,1.00000000,262.45892561,31.02653126,0.02526691,16.93336943
7.25010048,0.00171000,5.81434835,0.00000000,0.00575219,0.14853816,False,sheath,0.00343957,0.00036684,0.01500000,0.00000000,0.00957751,4.38451457,0.93348075,MS,0.00000000,3.36385248,0.05043764,0.00003990,0.12189102,0.04929750,StemElement,0.00924880,104.56786312,0.00000000,28.82894644,1.57113852,1,0.00000092,0.00209376,0.11670717,0.22351381,0.00026245,0.00000000,3.60249101,1.42871962,2.53423080,0.00000000,0.00924880,-0.03966172,0.00000000,1,0.00026861,0.02850000,5.26645955,0.00004708,-0.00015661,0.00000000,0.03696156,2.84412400,1.90557711,NA,0.00000855,0.03696156,0.00000000,18.32886168,-0.00000080,2.27826593,1.90557711,9.00000000,0.43975201,1.00000000,256.65007542,128.28872408,0.00783930,2.00989591
