Cont_WSC_DM,mstruct,S_Fructan,internode_L,Unloading_Sucrose,Respi_growth,AA_consumption_mstruct,Cont_Fructan_DM,axis,Conc_Proteins,leaf_pseudostem_length,sucrose_consumption_mstruct,ratio_DZ,Conc_Amino_Acids,RER,leaf_L,S_Proteins,plant,sum_dry_mass,amino_acids,Conc_Fructan,D_Proteins,delta_leaf_L,metamer,sucrose,N_content,fructan,Nstruct,D_Fructan,Unloading_Amino_Acids,leaf_is_emerged,t,nb_replications,Conc_Sucrose,Cont_Proteins_DM,proteins
6.51050833,0.00002783,37.37345469,0.00007031,0.00128131,0.00187282,0.00005603,3.61055400,MS,1.28371863,0.02886579,0.00561847,1.00000000,53.09159418,0.00000101,0.00368649,54.28641715,1,0.00006818,0.00184677,516.03274746,2.32134466,0.00001339,5,0.06920262,7.31506321,0.08615991,0.00000014,0.08615991,0.00143176,False,82.00000000,2.00000000,207.23570461,46.84249749,0.34447072
5.80037310,0.00000420,37.37351983,0.00000000,0.00027092,0.00008510,0.00000255,3.64474178,MS,2.09805920,0.02900000,0.00025530,1.00000000,53.10264048,0.00000037,0.00091750,54.29534230,1,0.00001383,0.00027851,700.79015504,3.79391434,0.00000123,6,0.01043436,8.77256981,0.01764242,0.00000002,0.01764242,0.00020974,False,82.00000000,2.50000000,207.23624542,56.90758137,0.08488724
5.76081748,0.00000142,37.37357615,0.00000000,0.00009272,0.00002682,0.00000080,3.63204605,MS,2.13856287,0.02900000,0.00008047,1.00000000,53.10624652,0.00000035,0.00039051,54.29825573,1,0.00000472,0.00009396,707.16214387,3.86715700,0.00000050,7,0.00351996,8.82784727,0.00600565,0.00000001,0.00600565,0.00007065,False,82.00000000,3.00000000,207.23671304,57.28329354,0.02918891
5.71670835,0.00000061,37.37360732,0.00000000,0.00004060,0.00001008,0.00000030,3.62636161,MS,2.19788543,0.02900000,0.00003024,1.00000000,53.10828042,0.00000032,0.00019764,54.29989894,1,0.00000206,0.00004032,719.03496782,3.97442982,0.00000023,8,0.00151037,8.90344424,0.00262021,0.00000000,0.00262021,0.00003025,False,82.00000000,3.00000000,207.23697187,57.80957326,0.01287199
5.66720023,0.00000023,37.37363511,0.00000000,0.00001542,0.00000337,0.00000010,3.61156188,MS,2.25371096,0.02900000,0.00001011,1.00000000,53.11002456,0.00000032,0.00008617,54.30130803,1,0.00000078,0.00001503,728.19227345,4.07537894,0.00000010,9,0.00056286,8.97413333,0.00098889,0.00000000,0.00098889,0.00001125,False,82.00000000,3.00000000,207.23720262,58.29359306,0.00491877
5.61939408,0.00000015,37.37364292,0.00000000,0.00001069,0.00000193,0.00000006,3.60296288,MS,2.31879494,0.02900000,0.00000578,1.00000000,53.11057232,0.00000029,0.00006049,54.30175056,1,0.00000054,0.00001020,740.58384278,4.19307012,0.00000006,10,0.00038206,9.05188238,0.00068266,0.00000000,0.00068266,0.00000762,False,82.00000000,3.00000000,207.23726743,58.83307039,0.00343515
9.67233249,0.00218643,0.03398143,0.00005000,-0.08124315,0.07471816,0.00223529,5.45808451,MS,0.49786882,0.02895000,0.22415449,0.00000000,52.58906471,0.00000017,0.10597038,17.72477459,1,0.00364217,0.14372762,530.37385866,0.90825535,0.00006580,3,5.37214790,4.38884432,6.95773893,0.00001088,2.07160469,0.01812665,True,83.00000000,1.00000000,204.75378862,26.72062953,10.49676384
12.84602365,0.00086069,37.39965808,0.00001409,0.02867278,0.04364468,0.00130568,9.36728184,MS,0.75185497,0.02893594,0.13093405,0.21722529,52.57191582,0.00000042,0.03636024,25.67536618,1,0.00173678,0.05656041,1102.62413092,1.37159885,0.00005519,4,2.11463816,5.32340819,5.69413101,0.00000430,2.07172313,0.02034010,True,83.00000000,1.50000000,204.74160701,33.31146899,6.24005647
6.50417610,0.00002797,37.39998657,0.00007043,0.00129868,0.00171864,0.00005142,3.63731273,MS,1.28252339,0.02886563,0.00515592,1.00000000,52.58195291,0.00000092,0.00369876,54.35015494,1,0.00006849,0.00183850,519.53575194,2.33969008,0.00001226,5,0.06872437,7.31263589,0.08719356,0.00000014,0.08719356,0.00143937,False,83.00000000,2.00000000,204.74428900,46.82783879,0.34593040
5.79759144,0.00000420,37.40005367,0.00000000,0.00027343,0.00007778,0.00000233,3.66914159,MS,2.10006429,0.02900000,0.00023335,1.00000000,52.59300935,0.00000034,0.00091862,54.35920367,1,0.00001386,0.00027627,705.90133638,3.83111888,0.00000112,6,0.01032493,8.77529121,0.01779869,0.00000002,0.01779869,0.00021002,False,83.00000000,2.50000000,204.74483683,56.92809789,0.08510031
5.75814004,0.00000142,37.40011127,0.00000000,0.00009356,0.00002451,0.00000073,3.65629536,MS,2.14071561,0.02900000,0.00007354,1.00000000,52.59660739,0.00000032,0.00039096,54.36214819,1,0.00000473,0.00009319,712.33552601,3.90527853,0.00000045,7,0.00348269,8.83067938,0.00605837,0.00000001,0.00605837,0.00007074,False,83.00000000,3.00000000,204.74530712,57.30457011,0.02926068
5.71412423,0.00000061,37.40014315,0.00000000,0.00004096,0.00000921,0.00000028,3.65038667,MS,2.20033615,0.02900000,0.00002764,1.00000000,52.59863699,0.00000030,0.00019785,54.36380910,1,0.00000207,0.00003998,724.31737858,4.01404347,0.00000021,8,0.00149411,8.90653255,0.00264281,0.00000000,0.00264281,0.00003028,False,83.00000000,3.00000000,204.74556743,57.83258617,0.01290272
5.66473049,0.00000023,37.40017158,0.00000000,0.00001555,0.00000308,0.00000009,3.63536864,MS,2.25637477,0.02900000,0.00000924,1.00000000,52.60037712,0.00000029,0.00008626,54.36523311,1,0.00000078,0.00001490,733.55716247,4.11627397,0.00000009,9,0.00055673,8.97736195,0.00099731,0.00000000,0.00099731,0.00001126,False,83.00000000,3.00000000,204.74579947,58.31756004,0.00493019
5.61702776,0.00000015,37.40017956,0.00000000,0.00001078,0.00000176,0.00000005,3.62654013,MS,2.32178824,0.02900000,0.00000528,1.00000000,52.60092384,0.00000027,0.00006055,54.36568051,1,0.00000054,0.00001011,746.06752859,4.23560688,0.00000006,10,0.00037783,9.05535420,0.00068837,0.00000000,0.00068837,0.00000762,False,83.00000000,3.00000000,204.74586467,58.85868729,0.00344289
9.61267188,0.00218710,0.04637197,0.00005000,-0.07327964,0.07140571,0.00213619,5.44643898,MS,0.49825777,0.02895000,0.21421712,0.00000000,52.06397761,0.00000016,0.10603325,17.73972292,1,0.00364166,0.14233629,529.00570065,0.91699628,0.00006287,3,5.31019885,4.39340887,6.94192445,0.00001089,2.11394973,0.01801805,True,84.00000000,1.00000000,202.33045504,26.75346193,10.50819433
12.82245711,0.00086280,37.42958351,0.00001411,0.02925062,0.04186320,0.00125239,9.38278533,MS,0.75132802,0.02893591,0.12558960,0.21689672,52.04678413,0.00000040,0.03641305,25.68487855,1,0.00173997,0.05613222,1103.77690904,1.38274812,0.00005281,4,2.09472059,5.32266662,5.71400844,0.00000431,2.11406532,0.02036839,True,84.00000000,1.50000000,202.31893630,33.30839262,6.25091567
6.49865590,0.00002811,37.42992365,0.00007055,0.00132290,0.00164935,0.00004934,3.66436259,MS,1.28163462,0.02886548,0.00494806,1.00000000,52.05674536,0.00000088,0.00371051,54.39582068,1,0.00006880,0.00182913,523.14977223,2.35872725,0.00001175,5,0.06824662,7.31084823,0.08823376,0.00000014,0.08823376,0.00144675,False,84.00000000,2.00000000,202.32166757,46.81771862,0.34739813
5.79545078,0.00000421,37.42999341,0.00000000,0.00027695,0.00007436,0.00000222,3.69354672,MS,2.10221515,0.02900000,0.00022309,1.00000000,52.06781091,0.00000032,0.00091969,54.40499500,1,0.00001389,0.00027391,711.05681456,3.86892804,0.00000107,6,0.01021788,8.77813208,0.01795526,0.00000002,0.01795526,0.00021029,False,84.00000000,2.50000000,202.32222775,56.94952026,0.08531375
5.75609835,0.00000142,37.43005253,0.00000000,0.00009475,0.00002343,0.00000070,3.68054442,MS,2.14300703,0.02900000,0.00007030,1.00000000,52.07140107,0.00000031,0.00039140,54.40797139,1,0.00000474,0.00009239,717.55080000,3.94400165,0.00000043,7,0.00344625,8.83361741,0.00611117,0.00000001,0.00611117,0.00007082,False,84.00000000,3.00000000,202.32270252,57.32665756,0.02933256
5.71216975,0.00000061,37.43008526,0.00000000,0.00004147,0.00000880,0.00000026,3.67440163,MS,2.20291146,0.02900000,0.00002641,1.00000000,52.07342642,0.00000028,0.00019805,54.40965045,1,0.00000207,0.00003963,729.63732163,4.05425009,0.00000020,8,0.00147822,8.90970313,0.00266545,0.00000000,0.00266545,0.00003031,False,84.00000000,3.00000000,202.32296533,57.85624491,0.01293349
5.66288382,0.00000023,37.43011443,0.00000000,0.00001574,0.00000294,0.00000009,3.65915864,MS,2.25915286,0.02900000,0.00000883,1.00000000,52.07516259,0.00000028,0.00008635,54.41108976,1,0.00000079,0.00001477,738.95631208,4.15775705,0.00000009,9,0.00055074,8.98065572,0.00100575,0.00000000,0.00100575,0.00001127,False,84.00000000,3.00000000,202.32319956,58.34205292,0.00494163
5.61527979,0.00000015,37.43012263,0.00000000,0.00001091,0.00000168,0.00000005,3.65009299,MS,2.32488034,0.02900000,0.00000505,1.00000000,52.07570830,0.00000025,0.00006061,54.41154215,1,0.00000054,0.00001002,751.58120398,4.27872227,0.00000006,10,0.00037370,9.05886812,0.00069410,0.00000000,0.00069410,0.00000763,False,84.00000000,3.00000000,202.32326542,58.88466903,0.00345063
9.55616634,0.00218776,0.06057665,0.00005000,-0.06570177,0.07022008,0.00210072,5.43595763,MS,0.49856427,0.02895000,0.21066025,0.00000000,51.55932283,0.00000016,0.10609505,16.69637713,1,0.00364107,0.14099931,527.74231776,0.87030169,0.00006180,3,5.25068654,4.39740725,6.92744265,0.00001089,2.02747771,0.01721528,True,85.00000000,1.00000000,200.00234028,26.78236402,10.51784222
12.79920082,0.00086487,35.22584082,0.00001413,0.02783115,0.04131627,0.00123603,9.39684516,MS,0.75069848,0.02893589,0.12394882,0.21657299,51.54312716,0.00000040,0.03646504,24.16337514,1,0.00174299,0.05572248,1104.69929650,1.31043116,0.00005199,4,2.07559516,5.32153713,5.73251250,0.00000432,2.02758239,0.01918868,True,85.00000000,1.50000000,199.99158405,33.30252348,6.26067198
6.49269212,0.00002825,35.22615466,0.00007067,0.00125996,0.00162838,0.00004871,3.68940169,MS,1.28053814,0.02886533,0.00488513,1.00000000,51.55260595,0.00000086,0.00372209,51.19691984,1,0.00006909,0.00182021,526.42352792,2.23532768,0.00001159,5,0.06778889,7.30861683,0.08921674,0.00000014,0.08921674,0.00136763,False,85.00000000,2.00000000,199.99422112,46.80441108,0.34878522
5.79295090,0.00000421,35.22621858,0.00000000,0.00026372,0.00007314,0.00000219,3.71638916,MS,2.10410355,0.02900000,0.00021943,1.00000000,51.56321488,0.00000032,0.00092075,51.20529606,1,0.00001392,0.00027166,715.85480960,3.67295651,0.00000106,6,0.01011504,8.78067423,0.01810273,0.00000002,0.01810273,0.00019804,False,85.00000000,2.50000000,199.99475818,56.96878558,0.08551470
5.75369964,0.00000142,35.22627317,0.00000000,0.00009023,0.00002305,0.00000069,3.70324708,MS,2.14503375,0.02900000,0.00006914,1.00000000,51.56664671,0.00000030,0.00039182,51.20800548,1,0.00000475,0.00009162,722.40803454,3.74440492,0.00000043,7,0.00341124,8.83626203,0.00616091,0.00000001,0.00616091,0.00006669,False,85.00000000,3.00000000,199.99521690,57.34662540,0.02940023
5.70986413,0.00000061,35.22630339,0.00000000,0.00003949,0.00000866,0.00000026,3.69689414,MS,2.20521745,0.02900000,0.00002597,1.00000000,51.56858293,0.00000028,0.00019825,51.20953409,1,0.00000208,0.00003929,734.59821539,3.84946254,0.00000020,8,0.00146296,8.91258551,0.00268677,0.00000000,0.00268677,0.00002854,False,85.00000000,3.00000000,199.99547080,57.87782222,0.01296245
5.66068919,0.00000023,35.22633033,0.00000000,0.00001499,0.00000289,0.00000009,3.68144726,MS,2.26165828,0.02900000,0.00000868,1.00000000,51.57024239,0.00000027,0.00008643,51.21084419,1,0.00000079,0.00001464,743.99556485,3.94798654,0.00000008,9,0.00054499,8.98366762,0.00101369,0.00000000,0.00101369,0.00001061,False,85.00000000,3.00000000,199.99569714,58.36450923,0.00495240
5.61321989,0.00000015,35.22633789,0.00000000,0.00001039,0.00000165,0.00000005,3.67219954,MS,2.32769477,0.02900000,0.00000496,1.00000000,51.57076420,0.00000025,0.00006066,51.21125614,1,0.00000054,0.00000993,756.74048614,4.06326088,0.00000005,10,0.00036973,9.06210250,0.00069949,0.00000000,0.00069949,0.00000718,False,85.00000000,3.00000000,199.99576074,58.90863335,0.00345792
9.50134075,0.00218841,0.08947376,0.00005000,-0.05788518,0.06855545,0.00205092,5.42604493,MS,0.49891738,0.02895000,0.20566636,0.00000000,51.04489939,0.00000016,0.10615538,16.85864173,1,0.00364063,0.13963384,526.56100235,0.88642803,0.00006032,3,5.19282897,4.40156051,6.91398234,0.00001089,2.08623960,0.01715532,True,86.00000000,1.00000000,197.73996336,26.81247725,10.52840756
12.77736101,0.00086689,35.57818525,0.00001416,0.02889600,0.04047942,0.00121099,9.41148267,MS,0.75016022,0.02893587,0.12143826,0.21625635,51.02844733,0.00000039,0.03651586,24.38700718,1,0.00174603,0.05529528,1105.76226484,1.33281195,0.00005082,4,2.05692812,5.32064801,5.75146854,0.00000433,2.08634245,0.01939476,True,86.00000000,1.50000000,197.72980445,33.29844294,6.27083675
6.48787399,0.00002838,35.57851900,0.00007079,0.00130078,0.00159610,0.00004775,3.71498002,MS,1.27964605,0.02886519,0.00478829,1.00000000,51.03792587,0.00000084,0.00373343,51.69420761,1,0.00006939,0.00181056,529.82367259,2.27355106,0.00001134,5,0.06733952,7.30676505,0.09021801,0.00000014,0.09021801,0.00138685,False,86.00000000,2.00000000,197.73253947,46.79383077,0.35019199
5.79126361,0.00000422,35.57858710,0.00000000,0.00027025,0.00007143,0.00000214,3.73942751,MS,2.10610994,0.02900000,0.00021429,1.00000000,51.04861054,0.00000031,0.00092178,51.70282909,1,0.00001395,0.00026933,720.72869901,3.74193198,0.00000103,6,0.01001485,8.78328555,0.01825186,0.00000002,0.01825186,0.00020009,False,86.00000000,2.50000000,197.73309764,56.98859577,0.08571775
5.75210647,0.00000142,35.57864414,0.00000000,0.00009244,0.00002250,0.00000067,3.72614062,MS,2.14717474,0.02900000,0.00006751,1.00000000,51.05205684,0.00000030,0.00039224,51.70560977,1,0.00000476,0.00009083,727.34006653,3.81489193,0.00000042,7,0.00337713,8.83896739,0.00621120,0.00000001,0.00621120,0.00006737,False,86.00000000,3.00000000,197.73356502,57.36707847,0.02946860
5.70835445,0.00000061,35.57867571,0.00000000,0.00004044,0.00000845,0.00000025,3.71956898,MS,2.20763035,0.02900000,0.00002535,1.00000000,51.05400141,0.00000027,0.00019844,51.70717872,1,0.00000208,0.00003895,739.63191312,3.92230360,0.00000019,8,0.00144809,8.91551439,0.00270832,0.00000000,0.00270832,0.00002882,False,86.00000000,3.00000000,197.73382376,57.89978454,0.01299170
5.65928143,0.00000023,35.57870384,0.00000000,0.00001535,0.00000282,0.00000008,3.70391218,MS,2.26426514,0.02900000,0.00000847,1.00000000,51.05566774,0.00000027,0.00008651,51.70852317,1,0.00000079,0.00001451,749.10615782,4.02292680,0.00000008,9,0.00053938,8.98671535,0.00102171,0.00000000,0.00102171,0.00001071,False,86.00000000,3.00000000,197.73405432,58.38727540,0.00496327
5.61193750,0.00000015,35.57871176,0.00000000,0.00001063,0.00000161,0.00000005,3.69447481,MS,2.33060257,0.02900000,0.00000484,1.00000000,51.05619191,0.00000024,0.00006072,51.70894607,1,0.00000055,0.00000984,761.96916339,4.14078873,0.00000005,10,0.00036587,9.06535884,0.00070494,0.00000000,0.00070494,0.00000725,False,86.00000000,3.00000000,197.73411918,58.93281018,0.00346528
9.44851544,0.00218904,0.14374161,0.00005000,-0.04914333,0.06703876,0.00200555,5.41660814,MS,0.49927048,0.02895000,0.20111627,0.00000000,50.53939015,0.00000015,0.10621435,16.57845033,1,0.00364026,0.13829110,525.43892294,0.87926352,0.00005897,3,5.13701493,4.40562363,6.90124917,0.00001090,2.09004516,0.01683019,True,87.00000000,1.00000000,195.55790011,26.84198808,10.53891340
12.75641845,0.00086888,35.00089015,0.00001418,0.02903591,0.03972130,0.00118831,9.42576878,MS,0.74964361,0.02893584,0.11916389,0.21594615,50.52313872,0.00000038,0.03656561,23.97107046,1,0.00174903,0.05487305,1106.80804881,1.32019479,0.00004975,4,2.03889323,5.31978562,5.77008635,0.00000434,2.09014154,0.01909680,True,87.00000000,1.50000000,195.54849805,33.29453337,6.28086314
6.48360189,0.00002851,35.00122655,0.00007090,0.00130287,0.00156670,0.00004687,3.74008889,MS,1.27880922,0.02886505,0.00470011,1.00000000,50.53244996,0.00000082,0.00374455,50.83500764,1,0.00006968,0.00180092,533.16976670,2.25210652,0.00001112,5,0.06690462,7.30499989,0.09120760,0.00000014,0.09120760,0.00136968,False,87.00000000,2.00000000,195.55125962,46.78383093,0.35158130
5.79000497,0.00000423,35.00129511,0.00000000,0.00026943,0.00006986,0.00000209,3.76202817,MS,2.10809682,0.02900000,0.00020957,1.00000000,50.54301362,0.00000030,0.00092278,50.84349074,1,0.00001397,0.00026703,725.52256746,3.71256207,0.00000101,6,0.00991811,8.78583075,0.01839873,0.00000002,0.01839873,0.00019691,False,87.00000000,2.50000000,195.55182241,57.00793195,0.08591757
5.75093739,0.00000143,35.00135198,0.00000000,0.00009214,0.00002201,0.00000066,3.74859915,MS,2.14929298,0.02900000,0.00006602,1.00000000,50.54641120,0.00000029,0.00039265,50.84621900,1,0.00000477,0.00009004,732.19112606,3.78511248,0.00000041,7,0.00334420,8.84160316,0.00626072,0.00000001,0.00626072,0.00006629,False,87.00000000,3.00000000,195.55228925,57.38703356,0.02953588
5.70726367,0.00000061,35.00138346,0.00000000,0.00004031,0.00000826,0.00000025,3.74181199,MS,2.21001404,0.02900000,0.00002479,1.00000000,50.54832846,0.00000026,0.00019863,50.84775853,1,0.00000208,0.00003860,744.58291301,3.89204814,0.00000019,8,0.00143374,8.91836643,0.00272955,0.00000000,0.00272955,0.00002836,False,87.00000000,3.00000000,195.55254772,57.92119919,0.01302048
5.65828705,0.00000023,35.00141152,0.00000000,0.00001529,0.00000276,0.00000008,3.72594907,MS,2.26683804,0.02900000,0.00000828,1.00000000,50.54997111,0.00000026,0.00008660,50.84907753,1,0.00000079,0.00001438,754.13276606,3.99212069,0.00000008,9,0.00053398,8.98968172,0.00102962,0.00000000,0.00102962,0.00001054,False,87.00000000,3.00000000,195.55277799,58.40946271,0.00497397
5.61106302,0.00000015,35.00141941,0.00000000,0.00001059,0.00000158,0.00000005,3.71632541,MS,2.33346936,0.02900000,0.00000473,1.00000000,50.55048802,0.00000024,0.00006077,50.84949259,1,0.00000055,0.00000975,767.11201896,4.10946488,0.00000005,10,0.00036214,9.06852689,0.00071031,0.00000000,0.00071031,0.00000713,False,87.00000000,3.00000000,195.55284281,58.95636046,0.00347251
9.39896061,0.00218966,0.20248081,0.00005000,-0.04256780,0.06547159,0.00195866,5.40795522,MS,0.49951590,0.02895000,0.19641478,0.00000000,50.08180999,0.00000015,0.10627192,15.19762789,1,0.00363975,0.13707788,524.37741237,0.81230744,0.00005758,3,5.08419029,4.40900177,6.88925990,0.00001090,1.94969331,0.01542533,True,88.00000000,1.00000000,193.49208664,26.86655882,10.54708372
12.73523040,0.00087082,32.08660510,0.00001420,0.02686173,0.03892474,0.00116448,9.43762237,MS,0.74899423,0.02893582,0.11677422,0.21564266,50.06654038,0.00000037,0.03661425,21.96526801,1,0.00175181,0.05449864,1107.48385453,1.21800645,0.00004864,4,2.02186961,5.31847028,5.78651002,0.00000435,1.94977665,0.01753856,True,88.00000000,1.50000000,193.48345934,33.28720129,6.28944412
6.47867086,0.00002864,32.08690103,0.00007102,0.00120645,0.00153572,0.00004594,3.76259401,MS,1.27769509,0.02886491,0.00460716,1.00000000,50.07526093,0.00000080,0.00375543,46.60118468,1,0.00006995,0.00179268,536.07432909,2.07777415,0.00001088,5,0.06649674,7.30265282,0.09211824,0.00000014,0.09211824,0.00126120,False,88.00000000,2.00000000,193.48607245,46.76954980,0.35285992
5.78819100,0.00000423,32.08696057,0.00000000,0.00024999,0.00006823,0.00000204,3.78261313,MS,2.10974034,0.02900000,0.00020469,1.00000000,50.08520508,0.00000030,0.00092377,46.60858556,1,0.00001400,0.00026497,729.84944262,3.43083728,0.00000099,6,0.00982663,8.78799958,0.01853349,0.00000002,0.01853349,0.00018068,False,88.00000000,2.50000000,193.48659823,57.02447133,0.08610083
5.74921585,0.00000143,32.08701074,0.00000000,0.00008550,0.00002149,0.00000064,3.76906294,MS,2.15106501,0.02900000,0.00006447,1.00000000,50.08839463,0.00000028,0.00039305,46.61095924,1,0.00000478,0.00008934,736.57426494,3.49803901,0.00000040,7,0.00331306,8.84386977,0.00630615,0.00000001,0.00630615,0.00006082,False,88.00000000,3.00000000,193.48704117,57.40424365,0.02959757
5.70562777,0.00000061,32.08703850,0.00000000,0.00003741,0.00000807,0.00000024,3.76209144,MS,2.21204560,0.02900000,0.00002420,1.00000000,50.09019465,0.00000026,0.00019882,46.61229880,1,0.00000209,0.00003830,749.06432458,3.59720501,0.00000018,8,0.00142017,8.92085676,0.00274901,0.00000000,0.00274901,0.00002601,False,88.00000000,3.00000000,193.48728636,57.93992450,0.01304686
5.65675177,0.00000023,32.08706325,0.00000000,0.00001419,0.00000270,0.00000008,3.74604965,MS,2.26905462,0.02900000,0.00000809,1.00000000,50.09173659,0.00000025,0.00008667,46.61344628,1,0.00000079,0.00001426,758.68843744,3.68991246,0.00000008,9,0.00052886,8.99229510,0.00103686,0.00000000,0.00103686,0.00000967,False,88.00000000,3.00000000,193.48750490,58.42902363,0.00498377
