t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
250,1,MS,grains,NA,NA,NA,NA,NA,0.17974431618,NA,NA,NA,NA,NA,NA,0.00356222005993,1.41343529614e-06,NA,NA,0.0,10.6377787143,NA,NA,NA,NA,NA,0.732814456993,NA,0.0,26.0442168523,NA,NA,NA,0.0,NA,NA,NA,NA,254.444289995,NA,NA,NA,0.0,5118.38405404,NA,NA
250,1,MS,phloem,NA,117.802146359,NA,408.20196719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.882905513,NA,NA,NA,NA,NA,NA,NA,NA,NA,10693.3747875,NA
250,1,MS,roots,17.9380046192,76.3162633144,1037.77388885,177.352505312,4.12626596246,NA,0.119398896624,0.0462571464928,0.0367843691471,6.11670639898,0.752590128014,0.00932704040306,NA,NA,2.86422410162,0.505991131271,NA,NA,NA,5.02755748452,4.14108442495,8.02513984614,3.0826612606,NA,1.22517931902,NA,NA,2.52363685749,89.6900230962,1.27453685459,NA,41.9004762631,1.93630254954,0.46926266197,486.988537605,NA,1.64304880119e-07,1.39325344551e-07,0.0263850303794,NA,NA,998.698904994,708.11764791
251,1,MS,grains,NA,NA,NA,NA,NA,0.180282582167,NA,NA,NA,NA,NA,NA,0.00357245092081,1.41432912257e-06,NA,NA,0.0,10.6766046356,NA,NA,NA,NA,NA,0.728785427259,NA,0.0,26.1392734181,NA,NA,NA,0.0,NA,NA,NA,NA,255.175065772,NA,NA,NA,0.0,5133.8186897,NA,NA
251,1,MS,phloem,NA,118.020875099,NA,412.721675361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.506599822,NA,NA,NA,NA,NA,NA,NA,NA,NA,10814.1068075,NA
251,1,MS,roots,17.9713701738,75.2402792267,1035.01677924,181.192719365,3.58632928257,NA,0.117715489873,0.0461342526479,0.0319710026967,6.02778894246,0.727604642082,0.00932704040306,NA,NA,2.87280108374,0.505630389068,NA,NA,NA,5.02755748452,4.17654919872,8.02513984614,3.0918923576,NA,1.2257806,NA,NA,2.50528629488,89.8568508689,1.27362818405,NA,41.3097208492,1.68293042584,0.46926266197,485.694729008,NA,1.64304880119e-07,1.39325344551e-07,0.0263850303794,NA,NA,1020.32373382,707.526892496
252,1,MS,grains,NA,NA,NA,NA,NA,0.180822163931,NA,NA,NA,NA,NA,NA,0.00358263302142,1.41507334734e-06,NA,NA,0.0,10.7144545353,NA,NA,NA,NA,NA,0.726137888021,NA,0.0,26.2319404139,NA,NA,NA,0.0,NA,NA,NA,NA,255.902358673,NA,NA,NA,0.0,5149.30913559,NA,NA
252,1,MS,phloem,NA,118.265757492,NA,416.557494913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.178661442,NA,NA,NA,NA,NA,NA,NA,NA,NA,10916.2912059,NA
252,1,MS,roots,17.9992137917,73.3940457295,1033.36434146,177.991006288,3.67418550654,NA,0.0499996953237,0.0200563954741,0.0142623302562,5.92763419256,0.72363726066,0.00932361665564,NA,NA,2.86455050905,0.49150138269,NA,NA,NA,5.02564484446,4.1367066188,8.03215776015,3.0841858819,NA,1.22451226386,NA,NA,2.49122079467,89.9960689585,1.23803874733,NA,40.2807398832,1.72350214773,0.469084139782,484.734823197,NA,1.64241931689e-07,1.39447183336e-07,0.0114933375908,NA,NA,1001.91309688,706.253358143
253,1,MS,grains,NA,NA,NA,NA,NA,0.181363167175,NA,NA,NA,NA,NA,NA,0.00359278927275,1.41562813292e-06,NA,NA,0.0,10.7510114725,NA,NA,NA,NA,NA,0.724896193064,NA,0.0,26.321441881,NA,NA,NA,0.0,NA,NA,NA,NA,256.627805196,NA,NA,NA,0.0,5164.85329978,NA,NA
253,1,MS,phloem,NA,118.482186697,NA,419.460947705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.798556937,NA,NA,NA,NA,NA,NA,NA,NA,NA,10994.8082144,NA
253,1,MS,roots,18.020007013,74.1034072134,1031.30633873,181.851623173,3.74490258691,NA,0.0504829478507,0.0200164520437,0.0145368374505,5.8301623544,0.71594649364,0.00932361665564,NA,NA,2.87312171058,0.490203507955,NA,NA,NA,5.02564484446,4.17790563711,8.03215776015,3.09341426823,NA,1.22521099215,NA,NA,2.48136757512,90.1000350652,1.23476954145,NA,40.6700576423,1.75667440855,0.469084139782,483.769446757,NA,1.64241931689e-07,1.39447183336e-07,0.0114933375908,NA,NA,1023.64454669,706.642675902
254,1,MS,grains,NA,NA,NA,NA,NA,0.181905660155,NA,NA,NA,NA,NA,NA,0.00360293372907,1.41609540269e-06,NA,NA,0.0,10.7870365501,NA,NA,NA,NA,NA,0.724410018118,NA,0.0,26.4096412088,NA,NA,NA,0.0,NA,NA,NA,NA,257.352409219,NA,NA,NA,0.0,5180.45001273,NA,NA
254,1,MS,phloem,NA,118.703655967,NA,421.936177539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.405890864,NA,NA,NA,NA,NA,NA,NA,NA,NA,11061.1953423,NA
254,1,MS,roots,18.0375447929,71.6721697472,1029.26467926,178.656097976,3.60070649159,NA,0.0679422112131,0.0277977137263,0.0194491096959,5.73058007776,0.705528799293,0.0093202204384,NA,NA,2.86493746881,0.476318216255,NA,NA,NA,5.02374715,4.1364204473,8.03971869392,3.08576770388,NA,1.22390216652,NA,NA,2.47382727522,90.1877239644,1.19979399561,NA,39.320872112,1.68839652417,0.468907012586,482.629425914,NA,1.64179448924e-07,1.39578449547e-07,0.0159989978472,NA,NA,1005.27716619,705.050903427
255,1,MS,grains,NA,NA,NA,NA,NA,0.182449685423,NA,NA,NA,NA,NA,NA,0.00361307490803,1.41650427449e-06,NA,NA,0.0,10.8227449352,NA,NA,NA,NA,NA,0.724376702479,NA,0.0,26.4970651861,NA,NA,NA,0.0,NA,NA,NA,NA,258.076779145,NA,NA,NA,0.0,5196.09860526,NA,NA
255,1,MS,phloem,NA,118.920229733,NA,424.124787791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.031625228,NA,NA,NA,NA,NA,NA,NA,NA,NA,11121.2105038,NA
255,1,MS,roots,18.0529092647,71.834315031,1026.82194633,182.530455048,3.50733862755,NA,0.0680959181422,0.0277317419775,0.0189447859377,5.63330248594,0.692705177189,0.0093202204384,NA,NA,2.87347750442,0.474793890792,NA,NA,NA,5.02374715,4.17575284698,8.03971869392,3.09496600798,NA,1.22447989847,NA,NA,2.46765194399,90.2645463234,1.19595438487,NA,39.4098284529,1.64461567797,0.468907012586,481.484011311,NA,1.64179448924e-07,1.39578449547e-07,0.0159989978472,NA,NA,1027.07772459,705.139859767
256,1,MS,grains,NA,NA,NA,NA,NA,0.182995256924,NA,NA,NA,NA,NA,NA,0.00362321384788,1.41698681795e-06,NA,NA,0.0,10.8591452501,NA,NA,NA,NA,NA,0.723846834128,NA,0.0,26.5861831985,NA,NA,NA,0.0,NA,NA,NA,NA,258.800989134,NA,NA,NA,0.0,5211.79928768,NA,NA
256,1,MS,phloem,NA,119.163932774,NA,426.735484367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.696533449,NA,NA,NA,NA,NA,NA,NA,NA,NA,11191.2043768,NA
256,1,MS,roots,18.0710644181,68.9825949785,1024.42229042,179.337992093,3.28238677547,NA,0.0884082487344,0.0374046128027,0.0239698818647,5.53378773827,0.677728227278,0.00931685239639,NA,NA,2.8653536633,0.461102555935,NA,NA,NA,5.02186474616,4.13315036794,8.04756539496,3.08737282092,NA,1.22313400226,NA,NA,2.4600527783,90.3553220905,1.1614673953,NA,37.8311336794,1.53855746169,0.468731312589,480.178804835,NA,1.64117454405e-07,1.39714676996e-07,0.021638127544,NA,NA,1008.73598917,703.320590564
257,1,MS,grains,NA,NA,NA,NA,NA,0.183542329821,NA,NA,NA,NA,NA,NA,0.00363333927771,1.41756084741e-06,NA,NA,0.0,10.8963822847,NA,NA,NA,NA,NA,0.7225661709,NA,0.0,26.6773497315,NA,NA,NA,0.0,NA,NA,NA,NA,259.524234122,NA,NA,NA,0.0,5227.55332793,NA,NA
257,1,MS,phloem,NA,119.420401311,NA,429.880949407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.417385479,NA,NA,NA,NA,NA,NA,NA,NA,NA,11276.0972415,NA
257,1,MS,roots,18.0926930903,68.7542042861,1021.62625688,183.226910489,3.14081547918,NA,0.0881155427098,0.0373025215527,0.0229360465858,5.43624784992,0.66193879254,0.00931685239639,NA,NA,2.87386327341,0.45931358053,NA,NA,NA,5.02186474616,4.17109633036,8.04756539496,3.09654178993,NA,1.22359630278,NA,NA,2.45023739224,90.4634654516,1.15696116002,NA,37.7058806526,1.47219856216,0.468731312589,478.868216362,NA,1.64117454405e-07,1.39714676996e-07,0.021638127544,NA,NA,1030.61028306,703.195337537
258,1,MS,grains,NA,NA,NA,NA,NA,0.184090926805,NA,NA,NA,NA,NA,NA,0.00364345427653,1.41793381094e-06,NA,NA,0.0,10.9322069732,NA,NA,NA,NA,NA,0.722947853283,NA,0.0,26.7650584516,NA,NA,NA,0.0,NA,NA,NA,NA,260.246734038,NA,NA,NA,0.0,5243.3607277,NA,NA
258,1,MS,phloem,NA,119.664646273,NA,431.948232034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.086822983,NA,NA,NA,NA,NA,NA,NA,NA,NA,11331.9815132,NA
258,1,MS,roots,18.1067642218,67.4952110462,1019.88408438,180.039485526,3.4301573963,NA,0.0388548983576,0.0167269406371,0.0112514824033,5.32993987292,0.661836414507,0.00931351307176,NA,NA,2.86581326202,0.44524490602,NA,NA,NA,5.01999792288,4.13391199855,8.0556573656,3.08901633922,NA,1.22241822984,NA,NA,2.44539841894,90.5338211089,1.12152369275,NA,37.0016689938,1.60722448845,0.468557066852,477.873895104,NA,1.64055959406e-07,1.39855162597e-07,0.0097230094525,NA,NA,1012.30527906,702.252602691
259,1,MS,grains,NA,NA,NA,NA,NA,0.184641191004,NA,NA,NA,NA,NA,NA,0.0036535912077,1.41803319982e-06,NA,NA,0.0,10.9660380611,NA,NA,NA,NA,NA,0.725386912178,NA,0.0,26.8478862874,NA,NA,NA,0.0,NA,NA,NA,NA,260.97080055,NA,NA,NA,0.0,5259.21832569,NA,NA
259,1,MS,phloem,NA,119.85148689,NA,432.502304832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.634754228,NA,NA,NA,NA,NA,NA,NA,NA,NA,11349.1088343,NA
259,1,MS,roots,18.1105163994,68.7869142518,1017.7431742,183.938883136,3.65418601782,NA,0.0395984918064,0.0166918279434,0.0119863332576,5.22590736369,0.660340192591,0.00931351307176,NA,NA,2.87429065213,0.442647338131,NA,NA,NA,5.01999792288,4.17668335201,8.0556573656,3.09815398853,NA,1.22296982591,NA,NA,2.44658581839,90.5525819968,1.11498070058,NA,37.7097958921,1.71219468224,0.468557066852,476.870756509,NA,1.64055959406e-07,1.39855162597e-07,0.0097230094525,NA,NA,1034.23036275,702.960729589
260,1,MS,grains,NA,NA,NA,NA,NA,0.185193217922,NA,NA,NA,NA,NA,NA,0.00366377189934,1.41792922063e-06,NA,NA,0.0,10.998396485,NA,NA,NA,NA,NA,0.729231799962,NA,0.0,26.9271086357,NA,NA,NA,0.0,NA,NA,NA,NA,261.69799281,NA,NA,NA,0.0,5275.1239554,NA,NA
260,1,MS,phloem,NA,119.97127221,NA,431.9226744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.987478188,NA,NA,NA,NA,NA,NA,NA,NA,NA,11335.6071079,NA
260,1,MS,roots,18.1065909509,68.871029487,1016.60353022,180.744440789,4.28927771413,NA,0.0157300118529,0.00661510850289,0.00558212452242,5.11450498649,0.672686841709,0.00931020291352,NA,NA,2.86628802886,0.428332949901,NA,NA,NA,5.0181469202,4.14392463537,8.06395788127,3.09066769203,NA,1.22194602877,NA,NA,2.45178605861,90.5329547547,1.07892430706,NA,37.7419872768,2.00903033011,0.468384297778,476.16113062,NA,1.63994973398e-07,1.39999268772e-07,0.00385905111007,NA,NA,1015.89429572,702.7564811
261,1,MS,grains,NA,NA,NA,NA,NA,0.185747070208,NA,NA,NA,NA,NA,NA,0.00367401388481,1.41765522023e-06,NA,NA,0.0,11.0295227915,NA,NA,NA,NA,NA,0.733988606498,NA,0.0,27.0033144205,NA,NA,NA,0.0,NA,NA,NA,NA,262.4295632,NA,NA,NA,0.0,5291.07540772,NA,NA
261,1,MS,phloem,NA,119.989208145,NA,430.402274472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.102581256,NA,NA,NA,NA,NA,NA,NA,NA,NA,11298.2510731,NA
261,1,MS,roots,18.096252211,71.5034449917,1015.06396511,184.641296072,4.8458536139,NA,0.0163312505362,0.00660509044772,0.00630645999001,5.00565468804,0.683268473518,0.00931020291352,NA,NA,2.8747052875,0.425033337748,NA,NA,NA,5.0181469202,4.19090795624,8.06395788127,3.09974387316,NA,1.22257689351,NA,NA,2.45940974806,90.4812610548,1.07061294143,NA,39.1845763193,2.26972174208,0.468384297778,475.440022497,NA,1.63994973398e-07,1.39999268772e-07,0.00385905111007,NA,NA,1037.79700562,704.199070142
262,1,MS,grains,NA,NA,NA,NA,NA,0.186302770157,NA,NA,NA,NA,NA,NA,0.0036843247352,1.41730795621e-06,NA,NA,0.0,11.0601577042,NA,NA,NA,NA,NA,0.738981920785,NA,0.0,27.0783171379,NA,NA,NA,0.0,NA,NA,NA,NA,263.166052515,NA,NA,NA,0.0,5307.07157014,NA,NA
262,1,MS,phloem,NA,119.935578782,NA,428.489819354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.015859702,NA,NA,NA,NA,NA,NA,NA,NA,NA,11249.9001417,NA
262,1,MS,roots,18.0831602663,72.0797905749,1014.10064213,181.429671749,5.57795458605,NA,0.00951222997237,0.00381278895173,0.00419436942162,4.89289974044,0.700461304126,0.00930692137528,NA,NA,2.86672323539,0.41077978308,NA,NA,NA,5.01631144491,4.15966045845,8.0720692383,3.09226801882,NA,1.22161677797,NA,NA,2.46749612234,90.4158013315,1.03470978106,NA,39.4859712767,2.6116707279,0.468212978003,474.815081646,NA,1.63934504222e-07,1.40140090943e-07,0.00223056950608,NA,NA,1019.37272289,704.266069511
263,1,MS,grains,NA,NA,NA,NA,NA,0.186860305995,NA,NA,NA,NA,NA,NA,0.00369470522019,1.41691812553e-06,NA,NA,0.0,11.0905350463,NA,NA,NA,NA,NA,0.743926260873,NA,0.0,27.1526892512,NA,NA,NA,0.0,NA,NA,NA,NA,263.907515728,NA,NA,NA,0.0,5323.11186157,NA,NA
263,1,MS,phloem,NA,119.809402659,NA,426.361987687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.759237439,NA,NA,NA,NA,NA,NA,NA,NA,NA,11196.4568092,NA
263,1,MS,roots,18.0684784699,75.2193827231,1012.73864374,185.317181115,6.25605720759,NA,0.00992655585059,0.00380766814595,0.00470427190587,4.78273834165,0.715056366788,0.00930692137528,NA,NA,2.87506480423,0.407060771479,NA,NA,NA,5.01631144491,4.20813855163,8.0720692383,3.1012658761,NA,1.22224278196,NA,NA,2.47519048728,90.3423923493,1.02534199365,NA,41.2058686903,2.92916717572,0.468212978003,474.177376322,NA,1.63934504222e-07,1.40140090943e-07,0.00223056950608,NA,NA,1041.21491094,705.985966924
264,1,MS,grains,NA,NA,NA,NA,NA,0.187419665013,NA,NA,NA,NA,NA,NA,0.00370515429514,1.41650801916e-06,NA,NA,0.0,11.1208263842,NA,NA,NA,NA,NA,0.748765277091,NA,0.0,27.2268508028,NA,NA,NA,0.0,NA,NA,NA,NA,264.653878224,NA,NA,NA,0.0,5339.19611438,NA,NA
264,1,MS,phloem,NA,119.634916439,NA,424.144931308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.366448741,NA,NA,NA,NA,NA,NA,NA,NA,NA,11140.1981984,NA
264,1,MS,roots,18.0530500606,75.9258391563,1011.76725975,182.085260462,6.9740087422,NA,0.00785432824692,0.00298189915545,0.00411078547523,4.67027386883,0.733955976124,0.00930366725375,NA,NA,2.86709297444,0.393005669757,NA,NA,NA,5.01449085194,4.17717111868,8.07972813554,3.09378969108,NA,1.22130569311,NA,NA,2.48238349872,90.2652503031,0.989938714752,NA,41.5777765205,3.2641363037,0.468043047315,473.550631426,NA,1.63874542301e-07,1.40273057909e-07,0.0017491378239,NA,NA,1022.68488214,706.125437503
265,1,MS,grains,NA,NA,NA,NA,NA,0.187980828763,NA,NA,NA,NA,NA,NA,0.00371567013846,1.41608117419e-06,NA,NA,0.0,11.1510577024,NA,NA,NA,NA,NA,0.753473226023,NA,0.0,27.3008654094,NA,NA,NA,0.0,NA,NA,NA,NA,265.40500989,NA,NA,NA,0.0,5355.32416012,NA,NA
265,1,MS,phloem,NA,119.414084738,NA,421.860399184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.866243573,NA,NA,NA,NA,NA,NA,NA,NA,NA,11082.5612121,NA
265,1,MS,roots,18.0370104296,79.2034932832,1010.39927166,185.961617865,7.65394894028,NA,0.00819339294056,0.00297786739568,0.00451157193731,4.5603569358,0.749014444239,0.00930366725375,NA,NA,2.87535669564,0.38900018576,NA,NA,NA,5.01449085194,4.22594945412,8.07972813554,3.10270681225,NA,1.22189233236,NA,NA,2.48900616013,90.1850521479,0.979849334409,NA,43.3726538945,3.582377586,0.468043047315,472.910354112,NA,1.63874542301e-07,1.40273057909e-07,0.0017491378239,NA,NA,1044.45650771,707.920314877
266,1,MS,grains,NA,NA,NA,NA,NA,0.188543787363,NA,NA,NA,NA,NA,NA,0.00372625129685,1.41564659452e-06,NA,NA,0.0,11.1812988995,NA,NA,NA,NA,NA,0.758098355957,NA,0.0,27.3749042022,NA,NA,NA,0.0,NA,NA,NA,NA,266.160806918,NA,NA,NA,0.0,5371.49602562,NA,NA
266,1,MS,phloem,NA,119.168251686,NA,419.558222493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.285912869,NA,NA,NA,NA,NA,NA,NA,NA,NA,11023.8632671,NA
266,1,MS,roots,18.0206994945,79.7963469589,1009.30731005,182.708941952,8.23559346549,NA,0.00879715978435,0.00317012051369,0.00517341418759,4.44913563963,0.767360548745,0.00930043917138,NA,NA,2.86739084098,0.375225136761,NA,NA,NA,5.01268440287,4.19445484576,8.08686364186,3.09522615158,NA,1.22095269896,NA,NA,2.4952530535,90.1034974723,0.945151477988,NA,43.6815649429,3.85322365431,0.467874436791,472.22908924,NA,1.6381506656e-07,1.40396938227e-07,0.00186474965572,NA,NA,1025.81811975,707.998648613
267,1,MS,grains,NA,NA,NA,NA,NA,0.189108530406,NA,NA,NA,NA,NA,NA,0.00373689668798,1.41519733043e-06,NA,NA,0.0,11.2114941125,NA,NA,NA,NA,NA,0.762656889326,NA,0.0,27.4488304133,NA,NA,NA,0.0,NA,NA,NA,NA,266.921191999,NA,NA,NA,0.0,5387.71162923,NA,NA
267,1,MS,phloem,NA,118.890792889,NA,417.203060244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.64879723,NA,NA,NA,NA,NA,NA,NA,NA,NA,10964.6333598,NA
267,1,MS,roots,18.0038578951,82.9624514517,1007.82130828,186.573646543,8.78928736582,NA,0.00914620743101,0.0031654531496,0.00552123221571,4.34037386964,0.780551331275,0.00930043917138,NA,NA,2.87557799322,0.371016777681,NA,NA,NA,5.01268440287,4.24272051446,8.08686364186,3.10406383334,NA,1.22147983775,NA,NA,2.50115688926,90.0192894753,0.934551077283,NA,45.4147319899,4.11228287608,0.467874436791,471.533826999,NA,1.6381506656e-07,1.40396938227e-07,0.00186474965572,NA,NA,1047.51647756,709.73181566
268,1,MS,grains,NA,NA,NA,NA,NA,0.189675068512,NA,NA,NA,NA,NA,NA,0.00374760708284,1.41477432982e-06,NA,NA,0.0,11.2419679247,NA,NA,NA,NA,NA,0.767351226459,NA,0.0,27.5234387121,NA,NA,NA,0.0,NA,NA,NA,NA,267.686220203,NA,NA,NA,0.0,5403.97113597,NA,NA
268,1,MS,phloem,NA,118.670736602,NA,415.00827357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.124695546,NA,NA,NA,NA,NA,NA,NA,NA,NA,10908.3782368,NA
268,1,MS,roots,17.9880198341,83.2006169096,1006.5101075,183.300598479,9.07548055157,NA,0.0124519432091,0.00429162344171,0.00773932517706,4.23109852321,0.79606886208,0.00929723573268,NA,NA,2.86761574426,0.357582166765,NA,NA,NA,5.01089134966,4.20991831694,8.09346720872,3.09657658041,NA,1.22051500033,NA,NA,2.50752262928,89.9400991703,0.90071074752,NA,45.5288152493,4.24466647762,0.467707076612,470.751899961,NA,1.63756052877e-07,1.40511583485e-07,0.00253236922208,NA,NA,1028.77184467,709.61708187
269,1,MS,grains,NA,NA,NA,NA,NA,0.190243404459,NA,NA,NA,NA,NA,NA,0.00375838094624,1.41438845768e-06,NA,NA,0.0,11.272809708,NA,NA,NA,NA,NA,0.771715888783,NA,0.0,27.5989479059,NA,NA,NA,0.0,NA,NA,NA,NA,268.455781875,NA,NA,NA,0.0,5420.27501474,NA,NA
269,1,MS,phloem,NA,118.450443385,NA,413.025048767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.629510768,NA,NA,NA,NA,NA,NA,NA,NA,NA,10858.7307482,NA
269,1,MS,roots,17.9735879862,86.0111041888,1004.80792747,187.154412955,9.35147377396,NA,0.0128725654267,0.00428436557547,0.00797468475748,4.1241647471,0.805367034314,0.00929723573268,NA,NA,2.87573024303,0.353237925186,NA,NA,NA,5.01089134966,4.25687196487,8.09346720872,3.10533897018,NA,1.22096496642,NA,NA,2.51286814894,89.867939931,0.889768073516,NA,47.0667624527,4.37375046083,0.467707076612,469.955778315,NA,1.63756052877e-07,1.40511583485e-07,0.00253236922208,NA,NA,1050.4013203,711.155029073
270,1,MS,grains,NA,NA,NA,NA,NA,0.190813503564,NA,NA,NA,NA,NA,NA,0.00376920883449,1.41417849615e-06,NA,NA,0.0,11.3051339094,NA,NA,NA,NA,NA,0.774743598145,NA,0.0,27.6780864677,NA,NA,NA,0.0,NA,NA,NA,NA,269.229202464,NA,NA,NA,0.0,5436.62442406,NA,NA
270,1,MS,phloem,NA,118.267505347,NA,411.95342446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.209180128,NA,NA,NA,NA,NA,NA,NA,NA,NA,10832.2933232,NA
270,1,MS,roots,17.965741721,84.5473427588,1002.73958786,183.864323376,8.46906855182,NA,0.0365883099697,0.0123629875425,0.0208833859301,4.01929821164,0.805475365165,0.00929405560522,NA,NA,2.86777185232,0.340355604486,NA,NA,NA,5.00911097803,4.2184270072,8.09956263185,3.09784581851,NA,1.21986136581,NA,NA,2.51441576362,89.8287086049,0.857318902987,NA,46.2493286601,3.95963593379,0.467540900107,468.82176948,NA,1.63697476814e-07,1.40617406803e-07,0.007325093308,NA,NA,1031.56909499,710.110443319
271,1,MS,grains,NA,NA,NA,NA,NA,0.191385263909,NA,NA,NA,NA,NA,NA,0.00378006587253,1.41418707409e-06,NA,NA,0.0,11.3393005956,NA,NA,NA,NA,NA,0.776050144345,NA,0.0,27.7617359409,NA,NA,NA,0.0,NA,NA,NA,NA,270.004705181,NA,NA,NA,0.0,5453.0220635,NA,NA
271,1,MS,phloem,NA,118.122522093,NA,411.997102718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.908267121,NA,NA,NA,NA,NA,NA,NA,NA,NA,10835.9741795,NA
271,1,MS,roots,17.96606219,85.669052709,1000.28619418,187.714270335,7.78735261929,NA,0.0370737358863,0.0123327391352,0.0192023820716,3.91642350706,0.799436898342,0.00929405560522,NA,NA,2.87582627296,0.336086673751,NA,NA,NA,5.00911097803,4.25971029251,8.09956263185,3.10654642463,NA,1.22012513186,NA,NA,2.51111191058,89.8303109501,0.846565928843,NA,46.8629296375,3.64090585308,0.467540900107,467.674707591,NA,1.63697476814e-07,1.40617406803e-07,0.007325093308,NA,NA,1053.16918699,710.724044296
272,1,MS,grains,NA,NA,NA,NA,NA,0.191958609842,NA,NA,NA,NA,NA,NA,0.00379093124795,1.41442025809e-06,NA,NA,0.0,11.3753797311,NA,NA,NA,NA,NA,0.775855358493,NA,0.0,27.8500676176,NA,NA,NA,0.0,NA,NA,NA,NA,270.780803425,NA,NA,NA,0.0,5469.4705124,NA,NA
272,1,MS,phloem,NA,118.058537388,NA,413.187813651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.792152884,NA,NA,NA,NA,NA,NA,NA,NA,NA,10869.0129411,NA
