,area,axis,height,metamer,organ,plant,species
461,15.8336269741,MS,33.4,3,sheath,36,Caphorn
465,34.2266395197,MS,66.9787109517,4,blade,36,Caphorn
463,3.75734481369,MS,42.7,4,internode,36,Caphorn
464,18.6767683256,MS,52.25,4,sheath,36,Caphorn
466,8.1367249728,MS,63.2,5,internode,36,Caphorn
467,47.1238898038,MS,71.4,6,internode,36,Caphorn
470,16.1365984253,MS,18.8436944964,1,blade,37,Caphorn
468,3.14159265359,MS,2.5,1,internode,37,Caphorn
469,6.22035345411,MS,10.5,1,sheath,37,Caphorn
472,22.6438551953,MS,35.6190403949,2,blade,37,Caphorn
471,10.1536274564,MS,21.05,2,sheath,37,Caphorn
475,33.9539597154,MS,51.7813163198,3,blade,37,Caphorn
473,0.292168116784,MS,26.25,3,internode,37,Caphorn
474,15.8336269741,MS,33.4,3,sheath,37,Caphorn
478,34.2266395197,MS,67.2215175351,4,blade,37,Caphorn
476,3.75734481369,MS,42.7,4,internode,37,Caphorn
477,18.6767683256,MS,52.25,4,sheath,37,Caphorn
479,8.1367249728,MS,63.2,5,internode,37,Caphorn
480,47.1238898038,MS,71.4,6,internode,37,Caphorn
483,16.1365984253,MS,24.2363796656,1,blade,38,Caphorn
481,3.14159265359,MS,2.5,1,internode,38,Caphorn
482,6.22035345411,MS,10.5,1,sheath,38,Caphorn
485,22.6438551953,MS,35.6190403949,2,blade,38,Caphorn
484,10.1536274564,MS,21.05,2,sheath,38,Caphorn
488,33.9539597154,MS,52.5785824836,3,blade,38,Caphorn
486,0.292168116784,MS,26.25,3,internode,38,Caphorn
487,15.8336269741,MS,33.4,3,sheath,38,Caphorn
491,34.2266395197,MS,66.6914430559,4,blade,38,Caphorn
489,3.75734481369,MS,42.7,4,internode,38,Caphorn
490,18.6767683256,MS,52.25,4,sheath,38,Caphorn
492,8.1367249728,MS,63.2,5,internode,38,Caphorn
493,47.1238898038,MS,71.4,6,internode,38,Caphorn
496,16.1365984253,MS,22.5785353042,1,blade,39,Caphorn
494,3.14159265359,MS,2.5,1,internode,39,Caphorn
495,6.22035345411,MS,10.5,1,sheath,39,Caphorn
498,22.6438551953,MS,36.8355117362,2,blade,39,Caphorn
497,10.1536274564,MS,21.05,2,sheath,39,Caphorn
501,33.9539597154,MS,52.5381821609,3,blade,39,Caphorn
499,0.292168116784,MS,26.25,3,internode,39,Caphorn
500,15.8336269741,MS,33.4,3,sheath,39,Caphorn
504,34.2266395197,MS,66.389062305,4,blade,39,Caphorn
502,3.75734481369,MS,42.7,4,internode,39,Caphorn
503,18.6767683256,MS,52.25,4,sheath,39,Caphorn
505,8.1367249728,MS,63.2,5,internode,39,Caphorn
506,47.1238898038,MS,71.4,6,internode,39,Caphorn
509,16.1365984253,MS,24.0002062547,1,blade,40,Caphorn
507,3.14159265359,MS,2.5,1,internode,40,Caphorn
508,6.22035345411,MS,10.5,1,sheath,40,Caphorn
511,22.6438551953,MS,36.7941604321,2,blade,40,Caphorn
510,10.1536274564,MS,21.05,2,sheath,40,Caphorn
514,33.9539597154,MS,51.5709054447,3,blade,40,Caphorn
512,0.292168116784,MS,26.25,3,internode,40,Caphorn
513,15.8336269741,MS,33.4,3,sheath,40,Caphorn
517,34.2266395197,MS,66.5409397431,4,blade,40,Caphorn
515,3.75734481369,MS,42.7,4,internode,40,Caphorn
516,18.6767683256,MS,52.25,4,sheath,40,Caphorn
518,8.1367249728,MS,63.2,5,internode,40,Caphorn
519,47.1238898038,MS,71.4,6,internode,40,Caphorn
522,16.1365984253,MS,23.031133028,1,blade,41,Caphorn
520,3.14159265359,MS,2.5,1,internode,41,Caphorn
521,6.22035345411,MS,10.5,1,sheath,41,Caphorn
524,22.6438551953,MS,36.9198271408,2,blade,41,Caphorn
523,10.1536274564,MS,21.05,2,sheath,41,Caphorn
527,33.9539597154,MS,51.5914346627,3,blade,41,Caphorn
525,0.292168116784,MS,26.25,3,internode,41,Caphorn
526,15.8336269741,MS,33.4,3,sheath,41,Caphorn
530,34.2266395197,MS,66.8580331725,4,blade,41,Caphorn
528,3.75734481369,MS,42.7,4,internode,41,Caphorn
529,18.6767683256,MS,52.25,4,sheath,41,Caphorn
531,8.1367249728,MS,63.2,5,internode,41,Caphorn
532,47.1238898038,MS,71.4,6,internode,41,Caphorn
535,16.1365984253,MS,23.354346567,1,blade,42,Caphorn
533,3.14159265359,MS,2.5,1,internode,42,Caphorn
534,6.22035345411,MS,10.5,1,sheath,42,Caphorn
537,22.6438551953,MS,34.5849137228,2,blade,42,Caphorn
536,10.1536274564,MS,21.05,2,sheath,42,Caphorn
540,33.9539597154,MS,50.4021535364,3,blade,42,Caphorn
538,0.292168116784,MS,26.25,3,internode,42,Caphorn
539,15.8336269741,MS,33.4,3,sheath,42,Caphorn
543,34.2266395197,MS,65.7053200784,4,blade,42,Caphorn
541,3.75734481369,MS,42.7,4,internode,42,Caphorn
542,18.6767683256,MS,52.25,4,sheath,42,Caphorn
544,8.1367249728,MS,63.2,5,internode,42,Caphorn
545,47.1238898038,MS,71.4,6,internode,42,Caphorn
548,16.1365984253,MS,25.6162434745,1,blade,43,Caphorn
546,3.14159265359,MS,2.5,1,internode,43,Caphorn
547,6.22035345411,MS,10.5,1,sheath,43,Caphorn
550,22.6438551953,MS,36.1520143328,2,blade,43,Caphorn
549,10.1536274564,MS,21.05,2,sheath,43,Caphorn
553,33.9539597154,MS,50.4021535364,3,blade,43,Caphorn
551,0.292168116784,MS,26.25,3,internode,43,Caphorn
552,15.8336269741,MS,33.4,3,sheath,43,Caphorn
556,34.2266395197,MS,67.8225893833,4,blade,43,Caphorn
554,3.75734481369,MS,42.7,4,internode,43,Caphorn
555,18.6767683256,MS,52.25,4,sheath,43,Caphorn
557,8.1367249728,MS,63.2,5,internode,43,Caphorn
558,47.1238898038,MS,71.4,6,internode,43,Caphorn
561,16.1365984253,MS,18.8436944964,1,blade,44,Caphorn
559,3.14159265359,MS,2.5,1,internode,44,Caphorn
560,6.22035345411,MS,10.5,1,sheath,44,Caphorn
563,22.6438551953,MS,36.1520143328,2,blade,44,Caphorn
562,10.1536274564,MS,21.05,2,sheath,44,Caphorn
566,33.9539597154,MS,52.1873858835,3,blade,44,Caphorn
564,0.292168116784,MS,26.25,3,internode,44,Caphorn
565,15.8336269741,MS,33.4,3,sheath,44,Caphorn
569,34.2266395197,MS,66.5409397431,4,blade,44,Caphorn
567,3.75734481369,MS,42.7,4,internode,44,Caphorn
568,18.6767683256,MS,52.25,4,sheath,44,Caphorn
570,8.1367249728,MS,63.2,5,internode,44,Caphorn
571,47.1238898038,MS,71.4,6,internode,44,Caphorn
574,16.1365984253,MS,18.8436944964,1,blade,45,Caphorn
572,3.14159265359,MS,2.5,1,internode,45,Caphorn
573,6.22035345411,MS,10.5,1,sheath,45,Caphorn
576,22.6438551953,MS,35.3683410417,2,blade,45,Caphorn
575,10.1536274564,MS,21.05,2,sheath,45,Caphorn
579,33.9539597154,MS,50.1575879356,3,blade,45,Caphorn
577,0.292168116784,MS,26.25,3,internode,45,Caphorn
578,15.8336269741,MS,33.4,3,sheath,45,Caphorn
582,34.2266395197,MS,67.2215175351,4,blade,45,Caphorn
580,3.75734481369,MS,42.7,4,internode,45,Caphorn
581,18.6767683256,MS,52.25,4,sheath,45,Caphorn
583,8.1367249728,MS,63.2,5,internode,45,Caphorn
584,47.1238898038,MS,71.4,6,internode,45,Caphorn
587,16.1365984253,MS,23.7357328055,1,blade,46,Caphorn
585,3.14159265359,MS,2.5,1,internode,46,Caphorn
586,6.22035345411,MS,10.5,1,sheath,46,Caphorn
589,22.6438551953,MS,35.6190403949,2,blade,46,Caphorn
588,10.1536274564,MS,21.05,2,sheath,46,Caphorn
592,33.9539597154,MS,52.1873858835,3,blade,46,Caphorn
590,0.292168116784,MS,26.25,3,internode,46,Caphorn
591,15.8336269741,MS,33.4,3,sheath,46,Caphorn
595,34.2266395197,MS,66.6975776652,4,blade,46,Caphorn
593,3.75734481369,MS,42.7,4,internode,46,Caphorn
594,18.6767683256,MS,52.25,4,sheath,46,Caphorn
596,8.1367249728,MS,63.2,5,internode,46,Caphorn
597,47.1238898038,MS,71.4,6,internode,46,Caphorn
600,16.1365984253,MS,23.8630244328,1,blade,47,Caphorn
598,3.14159265359,MS,2.5,1,internode,47,Caphorn
599,6.22035345411,MS,10.5,1,sheath,47,Caphorn
602,22.6438551953,MS,36.7138851638,2,blade,47,Caphorn
601,10.1536274564,MS,21.05,2,sheath,47,Caphorn
605,33.9539597154,MS,50.2861039321,3,blade,47,Caphorn
603,0.292168116784,MS,26.25,3,internode,47,Caphorn
604,15.8336269741,MS,33.4,3,sheath,47,Caphorn
608,34.2266395197,MS,67.1853874529,4,blade,47,Caphorn
606,3.75734481369,MS,42.7,4,internode,47,Caphorn
607,18.6767683256,MS,52.25,4,sheath,47,Caphorn
609,8.1367249728,MS,63.2,5,internode,47,Caphorn
610,47.1238898038,MS,71.4,6,internode,47,Caphorn
613,16.1365984253,MS,23.2018914755,1,blade,48,Caphorn
611,3.14159265359,MS,2.5,1,internode,48,Caphorn
612,6.22035345411,MS,10.5,1,sheath,48,Caphorn
615,22.6438551953,MS,35.6190403949,2,blade,48,Caphorn
614,10.1536274564,MS,21.05,2,sheath,48,Caphorn
618,33.9539597154,MS,51.5436137419,3,blade,48,Caphorn
616,0.292168116784,MS,26.25,3,internode,48,Caphorn
617,15.8336269741,MS,33.4,3,sheath,48,Caphorn
621,34.2266395197,MS,66.8838346492,4,blade,48,Caphorn
619,3.75734481369,MS,42.7,4,internode,48,Caphorn
620,18.6767683256,MS,52.25,4,sheath,48,Caphorn
622,8.1367249728,MS,63.2,5,internode,48,Caphorn
623,47.1238898038,MS,71.4,6,internode,48,Caphorn
626,16.1365984253,MS,23.0072197039,1,blade,49,Caphorn
624,3.14159265359,MS,2.5,1,internode,49,Caphorn
625,6.22035345411,MS,10.5,1,sheath,49,Caphorn
628,22.6438551953,MS,35.3683410417,2,blade,49,Caphorn
627,10.1536274564,MS,21.05,2,sheath,49,Caphorn
631,33.9539597154,MS,51.2612512442,3,blade,49,Caphorn
629,0.292168116784,MS,26.25,3,internode,49,Caphorn
630,15.8336269741,MS,33.4,3,sheath,49,Caphorn
634,34.2266395197,MS,65.7053200784,4,blade,49,Caphorn
632,3.75734481369,MS,42.7,4,internode,49,Caphorn
633,18.6767683256,MS,52.25,4,sheath,49,Caphorn
635,8.1367249728,MS,63.2,5,internode,49,Caphorn
636,47.1238898038,MS,71.4,6,internode,49,Caphorn
639,16.1365984253,MS,25.157531717,1,blade,50,Caphorn
637,3.14159265359,MS,2.5,1,internode,50,Caphorn
638,6.22035345411,MS,10.5,1,sheath,50,Caphorn
641,22.6438551953,MS,36.0332930771,2,blade,50,Caphorn
640,10.1536274564,MS,21.05,2,sheath,50,Caphorn
644,33.9539597154,MS,51.5914346627,3,blade,50,Caphorn
642,0.292168116784,MS,26.25,3,internode,50,Caphorn
643,15.8336269741,MS,33.4,3,sheath,50,Caphorn
647,34.2266395197,MS,66.881178343,4,blade,50,Caphorn
645,3.75734481369,MS,42.7,4,internode,50,Caphorn
646,18.6767683256,MS,52.25,4,sheath,50,Caphorn
648,8.1367249728,MS,63.2,5,internode,50,Caphorn
649,47.1238898038,MS,71.4,6,internode,50,Caphorn
652,16.1365984253,MS,25.5122408555,1,blade,51,Caphorn
650,3.14159265359,MS,2.5,1,internode,51,Caphorn
651,6.22035345411,MS,10.5,1,sheath,51,Caphorn
654,22.6438551953,MS,37.751556881,2,blade,51,Caphorn
653,10.1536274564,MS,21.05,2,sheath,51,Caphorn
657,33.9539597154,MS,50.1575879356,3,blade,51,Caphorn
655,0.292168116784,MS,26.25,3,internode,51,Caphorn
656,15.8336269741,MS,33.4,3,sheath,51,Caphorn
660,34.2266395197,MS,65.7053200784,4,blade,51,Caphorn
658,3.75734481369,MS,42.7,4,internode,51,Caphorn
659,18.6767683256,MS,52.25,4,sheath,51,Caphorn
661,8.1367249728,MS,63.2,5,internode,51,Caphorn
662,47.1238898038,MS,71.4,6,internode,51,Caphorn
665,16.1365984253,MS,25.5122408555,1,blade,52,Caphorn
663,3.14159265359,MS,2.5,1,internode,52,Caphorn
664,6.22035345411,MS,10.5,1,sheath,52,Caphorn
667,22.6438551953,MS,35.77902964,2,blade,52,Caphorn
666,10.1536274564,MS,21.05,2,sheath,52,Caphorn
670,33.9539597154,MS,51.8118616078,3,blade,52,Caphorn
668,0.292168116784,MS,26.25,3,internode,52,Caphorn
669,15.8336269741,MS,33.4,3,sheath,52,Caphorn
673,34.2266395197,MS,66.386650307,4,blade,52,Caphorn
671,3.75734481369,MS,42.7,4,internode,52,Caphorn
672,18.6767683256,MS,52.25,4,sheath,52,Caphorn
674,8.1367249728,MS,63.2,5,internode,52,Caphorn
675,47.1238898038,MS,71.4,6,internode,52,Caphorn
678,16.1365984253,MS,24.2850555141,1,blade,53,Caphorn
676,3.14159265359,MS,2.5,1,internode,53,Caphorn
677,6.22035345411,MS,10.5,1,sheath,53,Caphorn
680,22.6438551953,MS,36.0333198645,2,blade,53,Caphorn
679,10.1536274564,MS,21.05,2,sheath,53,Caphorn
683,33.9539597154,MS,52.4510934811,3,blade,53,Caphorn
681,0.292168116784,MS,26.25,3,internode,53,Caphorn
682,15.8336269741,MS,33.4,3,sheath,53,Caphorn
686,34.2266395197,MS,65.7053200784,4,blade,53,Caphorn
684,3.75734481369,MS,42.7,4,internode,53,Caphorn
685,18.6767683256,MS,52.25,4,sheath,53,Caphorn
687,8.1367249728,MS,63.2,5,internode,53,Caphorn
688,47.1238898038,MS,71.4,6,internode,53,Caphorn
691,16.1365984253,MS,25.0712297859,1,blade,54,Caphorn
689,3.14159265359,MS,2.5,1,internode,54,Caphorn
690,6.22035345411,MS,10.5,1,sheath,54,Caphorn
693,22.6438551953,MS,36.0332930771,2,blade,54,Caphorn
692,10.1536274564,MS,21.05,2,sheath,54,Caphorn
696,33.9539597154,MS,51.8118616078,3,blade,54,Caphorn
694,0.292168116784,MS,26.25,3,internode,54,Caphorn
695,15.8336269741,MS,33.4,3,sheath,54,Caphorn
699,34.2266395197,MS,66.9787109517,4,blade,54,Caphorn
697,3.75734481369,MS,42.7,4,internode,54,Caphorn
698,18.6767683256,MS,52.25,4,sheath,54,Caphorn
700,8.1367249728,MS,63.2,5,internode,54,Caphorn
701,47.1238898038,MS,71.4,6,internode,54,Caphorn
704,16.1365984253,MS,25.0712297859,1,blade,55,Caphorn
702,3.14159265359,MS,2.5,1,internode,55,Caphorn
703,6.22035345411,MS,10.5,1,sheath,55,Caphorn
706,22.6438551953,MS,35.6190403949,2,blade,55,Caphorn
705,10.1536274564,MS,21.05,2,sheath,55,Caphorn
709,33.9539597154,MS,50.2861039321,3,blade,55,Caphorn
707,0.292168116784,MS,26.25,3,internode,55,Caphorn
708,15.8336269741,MS,33.4,3,sheath,55,Caphorn
712,34.2266395197,MS,67.1853874529,4,blade,55,Caphorn
710,3.75734481369,MS,42.7,4,internode,55,Caphorn
711,18.6767683256,MS,52.25,4,sheath,55,Caphorn
713,8.1367249728,MS,63.2,5,internode,55,Caphorn
714,47.1238898038,MS,71.4,6,internode,55,Caphorn
717,16.1365984253,MS,24.5459513351,1,blade,56,Caphorn
715,3.14159265359,MS,2.5,1,internode,56,Caphorn
716,6.22035345411,MS,10.5,1,sheath,56,Caphorn
719,22.6438551953,MS,35.8134815469,2,blade,56,Caphorn
718,10.1536274564,MS,21.05,2,sheath,56,Caphorn
722,33.9539597154,MS,51.8118616078,3,blade,56,Caphorn
720,0.292168116784,MS,26.25,3,internode,56,Caphorn
721,15.8336269741,MS,33.4,3,sheath,56,Caphorn
725,34.2266395197,MS,67.2725992912,4,blade,56,Caphorn
723,3.75734481369,MS,42.7,4,internode,56,Caphorn
724,18.6767683256,MS,52.25,4,sheath,56,Caphorn
726,8.1367249728,MS,63.2,5,internode,56,Caphorn
727,47.1238898038,MS,71.4,6,internode,56,Caphorn
730,16.1365984253,MS,23.7357328055,1,blade,57,Caphorn
728,3.14159265359,MS,2.5,1,internode,57,Caphorn
729,6.22035345411,MS,10.5,1,sheath,57,Caphorn
732,22.6438551953,MS,36.0355502366,2,blade,57,Caphorn
731,10.1536274564,MS,21.05,2,sheath,57,Caphorn
735,33.9539597154,MS,51.5709054447,3,blade,57,Caphorn
733,0.292168116784,MS,26.25,3,internode,57,Caphorn
734,15.8336269741,MS,33.4,3,sheath,57,Caphorn
738,34.2266395197,MS,66.6237328052,4,blade,57,Caphorn
736,3.75734481369,MS,42.7,4,internode,57,Caphorn
737,18.6767683256,MS,52.25,4,sheath,57,Caphorn
739,8.1367249728,MS,63.2,5,internode,57,Caphorn
740,47.1238898038,MS,71.4,6,internode,57,Caphorn
743,16.1365984253,MS,21.860000501,1,blade,58,Caphorn
741,3.14159265359,MS,2.5,1,internode,58,Caphorn
742,6.22035345411,MS,10.5,1,sheath,58,Caphorn
745,22.6438551953,MS,35.8902488366,2,blade,58,Caphorn
744,10.1536274564,MS,21.05,2,sheath,58,Caphorn
748,33.9539597154,MS,51.5914346627,3,blade,58,Caphorn
746,0.292168116784,MS,26.25,3,internode,58,Caphorn
747,15.8336269741,MS,33.4,3,sheath,58,Caphorn
751,34.2266395197,MS,67.2215175351,4,blade,58,Caphorn
749,3.75734481369,MS,42.7,4,internode,58,Caphorn
750,18.6767683256,MS,52.25,4,sheath,58,Caphorn
752,8.1367249728,MS,63.2,5,internode,58,Caphorn
753,47.1238898038,MS,71.4,6,internode,58,Caphorn
756,16.1365984253,MS,23.031133028,1,blade,59,Caphorn
754,3.14159265359,MS,2.5,1,internode,59,Caphorn
755,6.22035345411,MS,10.5,1,sheath,59,Caphorn
758,22.6438551953,MS,35.1226865632,2,blade,59,Caphorn
757,10.1536274564,MS,21.05,2,sheath,59,Caphorn
761,33.9539597154,MS,50.5143633552,3,blade,59,Caphorn
759,0.292168116784,MS,26.25,3,internode,59,Caphorn
760,15.8336269741,MS,33.4,3,sheath,59,Caphorn
764,34.2266395197,MS,66.9606119856,4,blade,59,Caphorn
762,3.75734481369,MS,42.7,4,internode,59,Caphorn
763,18.6767683256,MS,52.25,4,sheath,59,Caphorn
765,8.1367249728,MS,63.2,5,internode,59,Caphorn
766,47.1238898038,MS,71.4,6,internode,59,Caphorn
769,16.1365984253,MS,23.319991357,1,blade,60,Caphorn
767,3.14159265359,MS,2.5,1,internode,60,Caphorn
768,6.22035345411,MS,10.5,1,sheath,60,Caphorn
771,22.6438551953,MS,37.751556881,2,blade,60,Caphorn
770,10.1536274564,MS,21.05,2,sheath,60,Caphorn
774,33.9539597154,MS,51.0896277053,3,blade,60,Caphorn
772,0.292168116784,MS,26.25,3,internode,60,Caphorn
773,15.8336269741,MS,33.4,3,sheath,60,Caphorn
777,34.2266395197,MS,66.881178343,4,blade,60,Caphorn
775,3.75734481369,MS,42.7,4,internode,60,Caphorn
776,18.6767683256,MS,52.25,4,sheath,60,Caphorn
778,8.1367249728,MS,63.2,5,internode,60,Caphorn
779,47.1238898038,MS,71.4,6,internode,60,Caphorn
782,16.1365984253,MS,24.2363796656,1,blade,61,Caphorn
780,3.14159265359,MS,2.5,1,internode,61,Caphorn
781,6.22035345411,MS,10.5,1,sheath,61,Caphorn
784,22.6438551953,MS,36.8355117362,2,blade,61,Caphorn
783,10.1536274564,MS,21.05,2,sheath,61,Caphorn
787,33.9539597154,MS,51.2612512442,3,blade,61,Caphorn
785,0.292168116784,MS,26.25,3,internode,61,Caphorn
786,15.8336269741,MS,33.4,3,sheath,61,Caphorn
790,34.2266395197,MS,67.1853874529,4,blade,61,Caphorn
788,3.75734481369,MS,42.7,4,internode,61,Caphorn
789,18.6767683256,MS,52.25,4,sheath,61,Caphorn
791,8.1367249728,MS,63.2,5,internode,61,Caphorn
792,47.1238898038,MS,71.4,6,internode,61,Caphorn
795,16.1365984253,MS,22.9444494591,1,blade,62,Caphorn
793,3.14159265359,MS,2.5,1,internode,62,Caphorn
794,6.22035345411,MS,10.5,1,sheath,62,Caphorn
797,22.6438551953,MS,35.5932483772,2,blade,62,Caphorn
796,10.1536274564,MS,21.05,2,sheath,62,Caphorn
800,33.9539597154,MS,52.387379866,3,blade,62,Caphorn
798,0.292168116784,MS,26.25,3,internode,62,Caphorn
799,15.8336269741,MS,33.4,3,sheath,62,Caphorn
803,34.2266395197,MS,66.8838346492,4,blade,62,Caphorn
801,3.75734481369,MS,42.7,4,internode,62,Caphorn
802,18.6767683256,MS,52.25,4,sheath,62,Caphorn
804,8.1367249728,MS,63.2,5,internode,62,Caphorn
805,47.1238898038,MS,71.4,6,internode,62,Caphorn
808,16.1365984253,MS,23.7791848205,1,blade,63,Caphorn
806,3.14159265359,MS,2.5,1,internode,63,Caphorn
807,6.22035345411,MS,10.5,1,sheath,63,Caphorn
810,22.6438551953,MS,36.1520143328,2,blade,63,Caphorn
809,10.1536274564,MS,21.05,2,sheath,63,Caphorn
813,33.9539597154,MS,50.416101525,3,blade,63,Caphorn
811,0.292168116784,MS,26.25,3,internode,63,Caphorn
812,15.8336269741,MS,33.4,3,sheath,63,Caphorn
816,34.2266395197,MS,66.9787109517,4,blade,63,Caphorn
814,3.75734481369,MS,42.7,4,internode,63,Caphorn
815,18.6767683256,MS,52.25,4,sheath,63,Caphorn
817,8.1367249728,MS,63.2,5,internode,63,Caphorn
818,47.1238898038,MS,71.4,6,internode,63,Caphorn
821,16.1365984253,MS,24.6710981664,1,blade,64,Caphorn
819,3.14159265359,MS,2.5,1,internode,64,Caphorn
820,6.22035345411,MS,10.5,1,sheath,64,Caphorn
823,22.6438551953,MS,36.8355117362,2,blade,64,Caphorn
822,10.1536274564,MS,21.05,2,sheath,64,Caphorn
826,33.9539597154,MS,51.5914346627,3,blade,64,Caphorn
824,0.292168116784,MS,26.25,3,internode,64,Caphorn
825,15.8336269741,MS,33.4,3,sheath,64,Caphorn
829,34.2266395197,MS,66.386650307,4,blade,64,Caphorn
827,3.75734481369,MS,42.7,4,internode,64,Caphorn
828,18.6767683256,MS,52.25,4,sheath,64,Caphorn
830,8.1367249728,MS,63.2,5,internode,64,Caphorn
831,47.1238898038,MS,71.4,6,internode,64,Caphorn
834,16.1365984253,MS,24.1825105326,1,blade,65,Caphorn
832,3.14159265359,MS,2.5,1,internode,65,Caphorn
833,6.22035345411,MS,10.5,1,sheath,65,Caphorn
836,22.6438551953,MS,36.0333198645,2,blade,65,Caphorn
835,10.1536274564,MS,21.05,2,sheath,65,Caphorn
839,33.9539597154,MS,50.5143633552,3,blade,65,Caphorn
837,0.292168116784,MS,26.25,3,internode,65,Caphorn
838,15.8336269741,MS,33.4,3,sheath,65,Caphorn
842,34.2266395197,MS,66.389062305,4,blade,65,Caphorn
840,3.75734481369,MS,42.7,4,internode,65,Caphorn
841,18.6767683256,MS,52.25,4,sheath,65,Caphorn
843,8.1367249728,MS,63.2,5,internode,65,Caphorn
844,47.1238898038,MS,71.4,6,internode,65,Caphorn
847,16.1365984253,MS,23.1515312751,1,blade,66,Caphorn
845,3.14159265359,MS,2.5,1,internode,66,Caphorn
846,6.22035345411,MS,10.5,1,sheath,66,Caphorn
849,22.6438551953,MS,35.3683410417,2,blade,66,Caphorn
848,10.1536274564,MS,21.05,2,sheath,66,Caphorn
852,33.9539597154,MS,50.416101525,3,blade,66,Caphorn
850,0.292168116784,MS,26.25,3,internode,66,Caphorn
851,15.8336269741,MS,33.4,3,sheath,66,Caphorn
855,34.2266395197,MS,66.6237328052,4,blade,66,Caphorn
853,3.75734481369,MS,42.7,4,internode,66,Caphorn
854,18.6767683256,MS,52.25,4,sheath,66,Caphorn
856,8.1367249728,MS,63.2,5,internode,66,Caphorn
857,47.1238898038,MS,71.4,6,internode,66,Caphorn
860,16.1365984253,MS,22.4356760314,1,blade,67,Caphorn
858,3.14159265359,MS,2.5,1,internode,67,Caphorn
859,6.22035345411,MS,10.5,1,sheath,67,Caphorn
862,22.6438551953,MS,35.5932483772,2,blade,67,Caphorn
861,10.1536274564,MS,21.05,2,sheath,67,Caphorn
865,33.9539597154,MS,50.4021535364,3,blade,67,Caphorn
863,0.292168116784,MS,26.25,3,internode,67,Caphorn
864,15.8336269741,MS,33.4,3,sheath,67,Caphorn
868,34.2266395197,MS,66.6914430559,4,blade,67,Caphorn
866,3.75734481369,MS,42.7,4,internode,67,Caphorn
867,18.6767683256,MS,52.25,4,sheath,67,Caphorn
869,8.1367249728,MS,63.2,5,internode,67,Caphorn
870,47.1238898038,MS,71.4,6,internode,67,Caphorn
873,16.1365984253,MS,23.8829103848,1,blade,68,Caphorn
871,3.14159265359,MS,2.5,1,internode,68,Caphorn
872,6.22035345411,MS,10.5,1,sheath,68,Caphorn
875,22.6438551953,MS,35.77902964,2,blade,68,Caphorn
874,10.1536274564,MS,21.05,2,sheath,68,Caphorn
878,33.9539597154,MS,50.1575879356,3,blade,68,Caphorn
876,0.292168116784,MS,26.25,3,internode,68,Caphorn
877,15.8336269741,MS,33.4,3,sheath,68,Caphorn
881,34.2266395197,MS,66.5409397431,4,blade,68,Caphorn
879,3.75734481369,MS,42.7,4,internode,68,Caphorn
880,18.6767683256,MS,52.25,4,sheath,68,Caphorn
882,8.1367249728,MS,63.2,5,internode,68,Caphorn
883,47.1238898038,MS,71.4,6,internode,68,Caphorn
886,16.1365984253,MS,22.9743119444,1,blade,69,Caphorn
884,3.14159265359,MS,2.5,1,internode,69,Caphorn
885,6.22035345411,MS,10.5,1,sheath,69,Caphorn
888,22.6438551953,MS,34.5849137228,2,blade,69,Caphorn
887,10.1536274564,MS,21.05,2,sheath,69,Caphorn
891,33.9539597154,MS,52.2047654215,3,blade,69,Caphorn
889,0.292168116784,MS,26.25,3,internode,69,Caphorn
