t,hour,air_temperature,PARi_original,soil_temperature,DOY,humidity,ambient_CO2,Wind,PARi
380,8,4.680626134,0,4.804597372,2,0.75,360,2.2,0
381,9,5.015289621,64.19700624,4.562625096,2,0.75,360,2.2,32.09850312
382,10,5.651149798,168.1892645,4.489491533,2,0.75,360,2.2,84.09463225
383,11,6.294045185,258.749333,4.650629125,2,0.75,360,2.2,129.3746665
384,12,6.647210339,302.4386888,4.776752313,2,0.75,360,2.2,151.2193444
385,13,7.032903856,321.5248648,5.151512605,2,0.75,360,2.2,160.7624324
386,14,7.145650334,267.6050139,5.41848164,2,0.75,360,2.2,133.802507
387,15,6.994260965,168.0046082,5.59969911,2,0.75,360,2.2,84.00230411
388,16,6.506922491,50.22406163,5.65389833,2,0.75,360,2.2,25.11203082
389,17,6.043923976,0,5.494599282,2,0.75,360,2.2,0
390,18,5.785054903,0,5.353323371,2,0.75,360,2.2,0
391,19,5.669859834,4.506692115,5.314163984,2,0.75,360,2.2,2.253346058
392,20,5.568156734,0.204100153,5.227146581,2,0.75,360,2.2,0.102050077
393,21,5.590644883,0,5.15215488,2,0.75,360,2.2,0
394,22,5.466145835,0,5.098355126,2,0.75,360,2.2,0
395,23,5.421623911,0,5.079015104,2,0.75,360,2.2,0
396,24,5.39453778,0,5.079185902,2,0.75,360,2.2,0
397,1,5.268967257,0,5.064891966,3,0.75,360,2.2,0
398,2,5.190621805,0,5.051940307,3,0.75,360,2.2,0
399,3,5.117130506,0,5.003058056,3,0.75,360,2.2,0
400,4,5.094400124,0,4.993250478,3,0.75,360,2.2,0
401,5,5.011559207,1.923399957,4.998025221,3,0.75,360,2.2,0.961699979
402,6,4.92813353,5.233588599,5.028829428,3,0.75,360,2.2,2.616794299
403,7,4.832940665,0,4.947907204,3,0.75,360,2.2,0
404,8,4.647827168,0,4.763934949,3,0.75,360,2.2,0
405,9,4.987348677,63.87281601,4.498636482,3,0.75,360,2.2,31.93640801
406,10,5.624716904,167.9244387,4.416487348,3,0.75,360,2.2,83.96221935
407,11,6.266468336,259.4793489,4.581160825,3,0.75,360,2.2,129.7396745
408,12,6.622359194,302.3346404,4.703443788,3,0.75,360,2.2,151.1673202
409,13,7.010291234,323.7336938,5.086421316,3,0.75,360,2.2,161.8668469
410,14,7.124942417,270.2379198,5.36051994,3,0.75,360,2.2,135.1189599
411,15,6.973564276,170.3092395,5.546865827,3,0.75,360,2.2,85.15461973
412,16,6.482103711,51.66133266,5.614958993,3,0.75,360,2.2,25.83066633
413,17,6.006342334,0,5.458418886,3,0.75,360,2.2,0
414,18,5.750605901,0,5.321866307,3,0.75,360,2.2,0
415,19,5.639778976,4.934651295,5.29597077,3,0.75,360,2.2,2.467325647
416,20,5.534736513,0.257913596,5.217486301,3,0.75,360,2.2,0.128956798
417,21,5.559912773,0,5.143058857,3,0.75,360,2.2,0
418,22,5.43148967,0,5.089006392,3,0.75,360,2.2,0
419,23,5.390341065,0,5.071010246,3,0.75,360,2.2,0
420,24,5.363978849,0,5.071687253,3,0.75,360,2.2,0
421,1,5.24619145,0,5.058386739,4,0.75,360,2.2,0
422,2,5.163712464,0,5.045129784,4,0.75,360,2.2,0
423,3,5.091978291,0,4.99403979,4,0.75,360,2.2,0
424,4,5.066304522,0,4.98331892,4,0.75,360,2.2,0
425,5,4.986928613,2.141549633,4.987686782,4,0.75,360,2.2,1.070774816
426,6,4.907036705,5.538334168,5.020169508,4,0.75,360,2.2,2.769167084
427,7,4.803948672,0,4.927035956,4,0.75,360,2.2,0
428,8,4.615936486,0,4.724249462,4,0.75,360,2.2,0
429,9,4.960678925,63.78368845,4.438380673,4,0.75,360,2.2,31.89184423
430,10,5.599852953,167.9476966,4.349134659,4,0.75,360,2.2,83.97384832
431,11,6.240493111,260.4440212,4.517755855,4,0.75,360,2.2,130.2220106
432,12,6.599540455,302.5740534,4.637786426,4,0.75,360,2.2,151.2870267
433,13,6.989515065,326.1684908,5.028810865,4,0.75,360,2.2,163.0842454
434,14,7.106060736,273.0112612,5.309754678,4,0.75,360,2.2,136.5056306
435,15,6.954623579,172.7534212,5.500881783,4,0.75,360,2.2,86.37671061
436,16,6.459589216,53.2466522,5.581437317,4,0.75,360,2.2,26.6233261
437,17,5.971861757,0,5.426886664,4,0.75,360,2.2,0
438,18,5.718298507,0,5.293796781,4,0.75,360,2.2,0
439,19,5.610961043,5.303992816,5.279217059,4,0.75,360,2.2,2.651996408
440,20,5.502727565,0.308278405,5.208598128,4,0.75,360,2.2,0.154139203
441,21,5.530044701,0,5.134440864,4,0.75,360,2.2,0
442,22,5.397876733,0,5.079888219,4,0.75,360,2.2,0
443,23,5.359536917,0,5.062872336,4,0.75,360,2.2,0
444,24,5.33342107,0,5.063729212,4,0.75,360,2.2,0
445,1,5.222669612,0,5.050996602,5,0.75,360,2.2,0
446,2,5.136177217,0,5.037196377,5,0.75,360,2.2,0
447,3,5.065935824,0,4.984093204,5,0.75,360,2.2,0
448,4,5.037362088,0,4.972454504,5,0.75,360,2.2,0
449,5,4.961223983,2.333579057,4.976237407,5,0.75,360,2.2,1.166789528
450,6,4.884419725,5.775735171,5.009916559,5,0.75,360,2.2,2.887867585
451,7,4.774254248,0,4.905400943,5,0.75,360,2.2,0
452,8,4.585002662,0,4.685597347,5,0.75,360,2.2,0
453,9,4.935316659,63.92568087,4.381840253,5,0.75,360,2.2,31.96284043
454,10,5.576584031,168.2540687,4.287359591,5,0.75,360,2.2,84.12703435
455,11,6.216147905,261.6403453,4.460332279,5,0.75,360,2.2,130.8201727
456,12,6.578761392,303.150393,4.579644013,5,0.75,360,2.2,151.5751965
457,13,6.970590204,328.8244166,4.978540044,5,0.75,360,2.2,164.4122083
458,14,7.089020396,275.9240985,5.266051132,5,0.75,360,2.2,137.9620492
459,15,6.937456945,175.3353867,5.461614969,5,0.75,360,2.2,87.66769334
460,16,6.439378264,54.9774969,5.553236212,5,0.75,360,2.2,27.48874845
461,17,5.940456294,0,5.399923832,5,0.75,360,2.2,0
462,18,5.688139204,0,5.269072432,5,0.75,360,2.2,0
463,19,5.583437855,5.617071832,5.263917065,5,0.75,360,2.2,2.808535916
464,20,5.472154876,0.355234622,5.200507877,5,0.75,360,2.2,0.177617311
465,21,5.501081208,0,5.126334431,5,0.75,360,2.2,0
466,22,5.365340746,0,5.071042194,5,0.75,360,2.2,0
467,23,5.32926194,0,5.054653961,5,0.75,360,2.2,0
468,24,5.302931872,0,5.055373863,5,0.75,360,2.2,0
469,1,5.198492949,0,5.042800602,6,0.75,360,2.2,0
470,2,5.108104071,0,5.028228916,6,0.75,360,2.2,0
471,3,5.039098284,0,4.973298111,6,0.75,360,2.2,0
472,4,5.007666019,0,4.960735426,6,0.75,360,2.2,0
473,5,4.934542801,2.50045779,4.963760295,6,0.75,360,2.2,1.250228895
474,6,4.860401057,5.9491213,4.998175454,6,0.75,360,2.2,2.97456065
475,7,4.743959588,0,4.883095934,6,0.75,360,2.2,0
476,8,4.555073227,0,4.648033809,6,0.75,360,2.2,0
477,9,4.911297263,64.29487633,4.328997325,6,0.75,360,2.2,32.14743816
478,10,5.55493543,168.8386118,4.231088387,6,0.75,360,2.2,84.41930589
479,11,6.193460261,263.0653168,4.408808302,6,0.75,360,2.2,131.5326584
480,12,6.560028735,304.057166,4.528881126,6,0.75,360,2.2,152.028583
481,13,6.953530857,331.6966698,4.93546859,6,0.75,360,2.2,165.8483349
482,14,7.073835841,278.9754676,5.229275452,6,0.75,360,2.2,139.4877338
483,15,6.922081752,178.0533663,5.428934303,6,0.75,360,2.2,89.02668316
484,16,6.421469668,56.85135713,5.530259217,6,0.75,360,2.2,28.42567857
485,17,5.912099878,0,5.377452104,6,0.75,360,2.2,0
486,18,5.660133971,0,5.247651026,6,0.75,360,2.2,0
487,19,5.557240446,5.876216177,5.250084506,6,0.75,360,2.2,2.938108088
488,20,5.443042714,0.398823558,5.193240791,6,0.75,360,2.2,0.199411779
489,21,5.473061931,0,5.118772424,6,0.75,360,2.2,0
490,22,5.333914605,0,5.062509127,6,0.75,360,2.2,0
491,23,5.299565592,0,5.0464068,6,0.75,360,2.2,0
492,24,5.272577453,0,5.046682274,6,0.75,360,2.2,0
493,1,5.173751128,0,5.033876522,7,0.75,360,2.2,0
494,2,5.07957953,0,5.018314819,7,0.75,360,2.2,0
495,3,5.011559266,0,4.961733049,7,0.75,360,2.2,0
496,4,4.977307959,0,4.948238644,7,0.75,360,2.2,0
497,5,4.906980998,2.643144006,4.950337381,7,0.75,360,2.2,1.321572003
498,6,4.83509733,6.061776915,4.985049525,7,0.75,360,2.2,3.030888457
499,7,4.713165179,0,4.860213176,7,0.75,360,2.2,0
500,8,4.526194664,0,4.611612826,7,0.75,360,2.2,0
501,9,4.888655213,64.88738368,4.279833507,7,0.75,360,2.2,32.44369184
502,10,5.534931654,169.6964092,4.180247419,7,0.75,360,2.2,84.84820459
503,11,6.172456869,264.7159314,4.363102273,7,0.75,360,2.2,132.3579657
504,12,6.543348673,305.2879211,4.485363134,7,0.75,360,2.2,152.6439606
505,13,6.938350575,334.7804879,4.899457176,7,0.75,360,2.2,167.3902439
506,14,7.060520857,282.16438,5.199294654,7,0.75,360,2.2,141.08219
507,15,6.908514687,180.9055878,5.402709627,7,0.75,360,2.2,90.45279392
508,16,6.4058618,58.86573706,5.512410499,7,0.75,360,2.2,29.43286853
509,17,5.886766337,0,5.359393698,7,0.75,360,2.2,0
510,18,5.63428828,0,5.229490456,7,0.75,360,2.2,0
511,19,5.532399057,6.083726364,5.237732609,7,0.75,360,2.2,3.041863182
512,20,5.415414629,0.439087798,5.186821538,7,0.75,360,2.2,0.219543899
513,21,5.446025602,0,5.111787036,7,0.75,360,2.2,0
514,22,5.30363039,0,5.054329049,7,0.75,360,2.2,0
515,23,5.270496319,0,5.038181622,7,0.75,360,2.2,0
516,24,5.242422769,0,5.037714494,7,0.75,360,2.2,0
517,1,5.148532277,0,5.024300879,8,0.75,360,2.2,0
518,2,5.050688584,0,5.007540093,8,0.75,360,2.2,0
519,3,4.98341078,0,4.949475277,8,0.75,360,2.2,0
520,4,4.946378008,0,4.935039877,8,0.75,360,2.2,0
521,5,4.878632959,2.762584498,4.936049338,8,0.75,360,2.2,1.381292249
522,6,4.808623339,6.116941038,4.970640556,8,0.75,360,2.2,3.058470519
523,7,4.681969799,0,4.836843391,8,0.75,360,2.2,0
524,8,4.498412412,0,4.576387151,8,0.75,360,2.2,0
525,9,4.867424073,65.69933754,4.234329937,8,0.75,360,2.2,32.84966877
526,10,5.516596413,170.8225706,4.134763182,8,0.75,360,2.2,85.41128532
527,11,6.153163566,266.589185,4.323132681,8,0.75,360,2.2,133.2945925
528,12,6.528726855,306.8362488,4.448956198,8,0.75,360,2.2,153.4181244
529,13,6.925062264,338.0711462,4.870367419,8,0.75,360,2.2,169.0355731
530,14,7.049088567,285.4898222,5.175976626,8,0.75,360,2.2,142.7449111
531,15,6.896771742,183.8902763,5.382811706,8,0.75,360,2.2,91.94513813
532,16,6.392552592,61.01815462,5.499594855,8,0.75,360,2.2,30.50907731
533,17,5.864429385,0,5.345671336,8,0.75,360,2.2,0
534,18,5.610607097,0,5.214548744,8,0.75,360,2.2,0
535,19,5.50894314,6.241875591,5.226874108,8,0.75,360,2.2,3.120937795
536,20,5.389293454,0.476071199,5.181274211,8,0.75,360,2.2,0.2380356
537,21,5.420010046,0,5.105409794,8,0.75,360,2.2,0
538,22,5.27451936,0,5.046541212,8,0.75,360,2.2,0
539,23,5.242101554,0,5.030028285,8,0.75,360,2.2,0
540,24,5.212531545,0,5.028529551,8,0.75,360,2.2,0
541,1,5.122922985,0,5.014148929,9,0.75,360,2.2,0
542,2,5.021514718,0,4.995989335,9,0.75,360,2.2,0
543,3,4.954743256,0,4.93660078,9,0.75,360,2.2,0
544,4,4.914964718,0,4.921213604,9,0.75,360,2.2,0
545,5,4.849591518,2.859714672,4.920975578,9,0.75,360,2.2,1.429857336
546,6,4.781092043,6.117807356,4.955048791,9,0.75,360,2.2,3.058903678
547,7,4.650470523,0,4.81307578,9,0.75,360,2.2,0
548,8,4.471770866,0,4.542408305,9,0.75,360,2.2,0
549,9,4.847636498,66.72689831,4.192467269,9,0.75,360,2.2,33.36344915
550,10,5.499952628,172.2122324,4.094562292,9,0.75,360,2.2,86.1061162
551,11,6.135605337,268.6820739,4.288818156,9,0.75,360,2.2,134.3410369
552,12,6.516168388,308.6957815,4.419527273,9,0.75,360,2.2,154.3478908
553,13,6.913678173,341.5639586,4.848061876,9,0.75,360,2.2,170.7819793
554,14,7.039551438,288.9507565,5.15919012,9,0.75,360,2.2,144.4753782
555,15,6.886868217,187.0056539,5.36911223,9,0.75,360,2.2,93.50282693
556,16,6.381539533,63.30614147,5.491717708,9,0.75,360,2.2,31.65307074
557,17,5.845062629,0,5.336208238,9,0.75,360,2.2,0
558,18,5.589094882,0,5.202784036,9,0.75,360,2.2,0
559,19,5.486901354,6.352909735,5.217521243,9,0.75,360,2.2,3.176454868
560,20,5.364701304,0.50981889,5.176622331,9,0.75,360,2.2,0.254909445
561,21,5.395052187,0,5.099671555,9,0.75,360,2.2,0
562,22,5.246611954,0,5.039184091,9,0.75,360,2.2,0
563,23,5.214427719,0,5.021995742,9,0.75,360,2.2,0
564,24,5.182966266,0,5.019185458,9,0.75,360,2.2,0
565,1,5.097008299,0,5.003494663,10,0.75,360,2.2,0
566,2,4.992139907,0,4.983745728,10,0.75,360,2.2,0
567,3,4.925645538,0,4.923184268,10,0.75,360,2.2,0
568,4,4.883155092,0,4.906833065,10,0.75,360,2.2,0
569,5,4.819947961,2.935458551,4.905194247,10,0.75,360,2.2,1.467729275
570,6,4.752614566,6.067524222,4.938372927,10,0.75,360,2.2,3.033762111
571,7,4.618762715,0,4.788998018,10,0.75,360,2.2,0
572,8,4.446313373,0,4.509726586,10,0.75,360,2.2,0
573,9,4.829324235,67.96625214,4.154225674,10,0.75,360,2.2,33.98312607
574,10,5.485022428,173.860557,4.059571495,10,0.75,360,2.2,86.93027852
575,11,6.119806315,270.9915942,4.260077473,10,0.75,360,2.2,135.4957971
576,12,6.505677839,310.8601932,4.396944104,10,0.75,360,2.2,155.4300966
577,13,6.904209906,345.2542773,4.832404044,10,0.75,360,2.2,172.6271387
578,14,7.031921275,292.5461201,5.148804761,10,0.75,360,2.2,146.2730601
579,15,6.878818722,190.2499402,5.36148381,10,0.75,360,2.2,95.12497011
580,16,6.372819669,65.72724307,5.48868511,10,0.75,360,2.2,32.86362153
581,17,5.828639564,0,5.330928129,10,0.75,360,2.2,0
582,18,5.569755589,0,5.194154608,10,0.75,360,2.2,0
583,19,5.466301572,6.419047357,5.20968576,10,0.75,360,2.2,3.209523679
584,20,5.341659575,0.540377273,5.172888843,10,0.75,360,2.2,0.270188637
585,21,5.371188041,0,5.094602508,10,0.75,360,2.2,0
586,22,5.21993779,0,5.032295381,10,0.75,360,2.2,0
587,23,5.187520221,0,5.014132031,10,0.75,360,2.2,0
588,24,5.153788186,0,5.009739206,10,0.75,360,2.2,0
589,1,5.070871727,0,4.992410806,11,0.75,360,2.2,0
590,2,4.962644619,0,4.970891046,11,0.75,360,2.2,0
591,3,4.896204887,0,4.909299172,11,0.75,360,2.2,0
592,4,4.851034587,0,4.89197026,11,0.75,360,2.2,0
593,5,4.789792024,2.990728773,4.888782232,11,0.75,360,2.2,1.495364386
594,6,4.723300194,5.969194652,4.92071012,11,0.75,360,2.2,2.984597326
595,7,4.586940033,0,4.764696259,11,0.75,360,2.2,0
596,8,4.422082236,0,4.478391061,11,0.75,360,2.2,0
597,9,4.81251812,69.41361099,4.119584843,11,0.75,360,2.2,34.70680549
598,10,5.471827149,175.7627337,4.029717655,11,0.75,360,2.2,87.88136685
599,11,6.105789781,273.5147424,4.236829547,11,0.75,360,2.2,136.7573712
600,12,6.497259232,313.3231998,4.381075227,11,0.75,360,2.2,156.6615999
601,13,6.896668412,349.1374927,4.823258362,11,0.75,360,2.2,174.5687464
602,14,7.026209223,296.2748261,5.144691039,11,0.75,360,2.2,148.137413
603,15,6.87263717,193.6213522,5.359799985,11,0.75,360,2.2,96.81067608
604,16,6.366389607,68.27901861,5.490403741,11,0.75,360,2.2,34.1395093
605,17,5.815133576,0,5.329755236,11,0.75,360,2.2,0
606,18,5.552592668,0,5.188618862,11,0.75,360,2.2,0
607,19,5.447170873,6.442479697,5.203378915,11,0.75,360,2.2,3.221239848
608,20,5.320188948,0.567794021,5.170096119,11,0.75,360,2.2,0.283897011
609,21,5.34845272,0,5.09023217,11,0.75,360,2.2,0
610,22,5.194525667,0,5.025912001,11,0.75,360,2.2,0
611,23,5.161423458,0,5.006484286,11,0.75,360,2.2,0
612,24,5.125057317,0,5.00024677,11,0.75,360,2.2,0
613,1,5.044595238,0,4.980968822,12,0.75,360,2.2,0
614,2,4.933107813,0,4.95750565,12,0.75,360,2.2,0
615,3,4.86650698,0,4.89501765,12,0.75,360,2.2,0
616,4,4.818687112,0,4.876695952,12,0.75,360,2.2,0
617,5,4.759211895,3.026426592,4.871815156,12,0.75,360,2.2,1.513213296
618,6,4.693256382,5.825876325,4.90215598,12,0.75,360,2.2,2.912938163
619,7,4.555094428,0,4.74025513,12,0.75,360,2.2,0
620,8,4.399118713,0,4.448449571,12,0.75,360,2.2,0
621,9,4.79724808,71.06521255,4.088523983,12,0.75,360,2.2,35.53260628
622,10,5.460387339,177.9139779,4.004927766,12,0.75,360,2.2,88.95698893
623,11,6.093578162,276.2485152,4.218993433,12,0.75,360,2.2,138.1242576
624,12,6.490916052,316.078559,4.371789973,12,0.75,360,2.2,158.0392795
625,13,6.891063992,353.2090336,4.820490209,12,0.75,360,2.2,176.6045168
626,14,7.022425768,300.1357625,5.146720316,12,0.75,360,2.2,150.0678813
627,15,6.868336786,197.1181038,5.363935217,12,0.75,360,2.2,98.55905191
628,16,6.362245509,70.95904107,5.496780909,12,0.75,360,2.2,35.47952053
629,17,5.80451794,0,5.332614286,12,0.75,360,2.2,0
630,18,5.53760906,0,5.186135327,12,0.75,360,2.2,0
631,19,5.429535547,6.425370676,5.198611467,12,0.75,360,2.2,3.212685338
632,20,5.300309384,0.592118081,5.168265957,12,0.75,360,2.2,0.29605904
633,21,5.326880432,0,5.086589395,12,0.75,360,2.2,0
634,22,5.170403566,0,5.02007009,12,0.75,360,2.2,0
635,23,5.136180813,0,4.999098728,12,0.75,360,2.2,0
636,24,5.096832439,0,4.990763104,12,0.75,360,2.2,0
637,1,5.018259261,0,4.96923891,13,0.75,360,2.2,0
638,2,4.903606937,0,4.943668491,13,0.75,360,2.2,0
639,3,4.836635912,0,4.880410582,13,0.75,360,2.2,0
640,4,4.786195027,0,4.861079661,13,0.75,360,2.2,0
641,5,4.728294212,3.043441878,4.854367379,13,0.75,360,2.2,1.521720939
642,6,4.662588744,5.640581588,4.882804574,13,0.75,360,2.2,2.820290794
643,7,4.523316142,0,4.715757738,13,0.75,360,2.2,0
644,8,4.377463016,0,4.41994873,13,0.75,360,2.2,0
645,9,4.783543131,72.91732032,4.061021817,13,0.75,360,2.2,36.45866016
646,10,5.450722753,180.3095315,3.985128943,13,0.75,360,2.2,90.15476574
647,11,6.083193036,279.1899093,4.20648833,13,0.75,360,2.2,139.5949546
648,12,6.486651242,319.1200704,4.368958463,13,0.75,360,2.2,159.5600352
649,13,6.887406295,357.4643669,4.823965904,13,0.75,360,2.2,178.7321835
650,14,7.020580737,304.1277932,5.15476482,13,0.75,360,2.2,152.0638966
651,15,6.8659301,200.7384066,5.373764889,13,0.75,360,2.2,100.3692033
652,16,6.360383099,73.76489718,5.507724551,13,0.75,360,2.2,36.88244859
653,17,5.796765823,0,5.339430511,13,0.75,360,2.2,0
654,18,5.524807201,0,5.186662661,13,0.75,360,2.2,0
655,19,5.413421095,6.369856899,5.195393684,13,0.75,360,2.2,3.18492845
656,20,5.282040127,0.613399669,5.167419581,13,0.75,360,2.2,0.306699835
657,21,5.30650448,0,5.083702362,13,0.75,360,2.2,0
658,22,5.147598644,0,5.014805009,13,0.75,360,2.2,0
659,23,5.111834656,0,4.992020671,13,0.75,360,2.2,0
660,24,5.069171096,0,4.981342144,13,0.75,360,2.2,0
661,1,4.991942685,0,4.957290006,14,0.75,360,2.2,0
662,2,4.874217935,0,4.929457108,14,0.75,360,2.2,0
663,3,4.806674194,0,4.865547573,14,0.75,360,2.2,0
664,4,4.753639146,0,4.84518967,14,0.75,360,2.2,0
665,5,4.697124065,3.042653117,4.836512001,14,0.75,360,2.2,1.521326558
666,6,4.631401063,5.416277448,4.862748425,14,0.75,360,2.2,2.708138724
667,7,4.491693712,0,4.691285666,14,0.75,360,2.2,0
668,8,4.357154312,0,4.392933923,14,0.75,360,2.2,0
669,9,4.771431381,74.96622355,4.03705659,14,0.75,360,2.2,37.48311177
670,10,5.442852353,182.944663,3.970248425,14,0.75,360,2.2,91.4723315
671,11,6.074655124,282.3359216,4.199233579,14,0.75,360,2.2,141.1679608
672,12,6.484467205,322.4415752,4.37245161,14,0.75,360,2.2,161.2207876
673,13,6.88570432,361.8989982,4.833552709,14,0.75,360,2.2,180.9494991
674,14,7.020683296,308.2497569,5.168697649,14,0.75,360,2.2,154.1248785
675,15,6.86542895,204.4804692,5.389165311,14,0.75,360,2.2,102.2402346
676,16,6.360797655,76.69418742,5.523143233,14,0.75,360,2.2,38.34709371
677,17,5.79185028,0,5.350129644,14,0.75,360,2.2,0
678,18,5.514189022,0,5.190159646,14,0.75,360,2.2,0
679,19,5.398852227,6.278047651,5.193735342,14,0.75,360,2.2,3.139023825
680,20,5.265399703,0.631690278,5.16757764,14,0.75,360,2.2,0.315845139
681,21,5.287357262,0,5.081598584,14,0.75,360,2.2,0
682,22,5.126137242,0,5.010151341,14,0.75,360,2.2,0
683,23,5.088426346,0,4.985294519,14,0.75,360,2.2,0
684,24,5.042129594,0,4.97203681,14,0.75,360,2.2,0
685,1,4.965722859,0,4.945189779,15,0.75,360,2.2,0
686,2,4.84501524,0,4.914947628,15,0.75,360,2.2,0
687,3,4.776702753,0,4.850496951,15,0.75,360,2.2,0
688,4,4.721098735,0,4.829093023,15,0.75,360,2.2,0
689,5,4.665784994,3.02492741,4.818320855,15,0.75,360,2.2,1.512463705
690,6,4.599795285,5.155885582,4.842078513,15,0.75,360,2.2,2.577942791
691,7,4.460313967,0,4.666918971,15,0.75,360,2.2,0
692,8,4.338230721,0,4.367449309,15,0.75,360,2.2,0
693,9,4.760940029,77.20823727,4.016606059,15,0.75,360,2.2,38.60411864
694,10,5.436794314,185.8146672,3.960213576,15,0.75,360,2.2,92.90733362
695,11,6.067984298,285.6835494,4.197148661,15,0.75,360,2.2,142.8417747
696,12,6.484365803,326.0369566,4.38214112,15,0.75,360,2.2,163.0184783
697,13,6.885966415,366.508471,4.849118823,15,0.75,360,2.2,183.2542355
698,14,7.02274195,312.5004682,5.188392768,15,0.75,360,2.2,156.2502341
699,15,6.866844481,208.3424975,5.410013718,15,0.75,360,2.2,104.1712487
700,16,6.363484017,79.74452605,5.542946146,15,0.75,360,2.2,39.87226303
701,17,5.789744256,0,5.364637919,15,0.75,360,2.2,0
702,18,5.505755947,0,5.196585193,15,0.75,360,2.2,0
703,19,5.38585286,6.152024897,5.19364572,15,0.75,360,2.2,3.076012449
704,20,5.250405922,0.647042669,5.168760211,15,0.75,360,2.2,0.323521334
705,21,5.269470271,0,5.080304907,15,0.75,360,2.2,0
706,22,5.106044879,0,5.006142889,15,0.75,360,2.2,0
707,23,5.06599623,0,4.978963766,15,0.75,360,2.2,0
708,24,5.015763004,0,4.962898999,15,0.75,360,2.2,0
709,1,4.939675593,0,4.933004638,16,0.75,360,2.2,0
710,2,4.816071775,0,4.900214767,16,0.75,360,2.2,0
711,3,4.746800932,0,4.835325769,16,0.75,360,2.2,0
712,4,4.688651514,0,4.812855522,16,0.75,360,2.2,0
713,5,4.63435899,2.991120473,4.799864517,16,0.75,360,2.2,1.495560237
714,6,4.567871519,4.862282325,4.820884272,16,0.75,360,2.2,2.431141162
715,7,4.429262028,0,4.642736189,16,0.75,360,2.2,0
716,8,4.320729321,0,4.343537818,16,0.75,360,2.2,0
717,9,4.752095362,79.63970229,3.999647503,16,0.75,360,2.2,39.81985115
718,10,5.432566016,188.9148655,3.954951885,16,0.75,360,2.2,94.45743275
719,11,6.063199577,289.2297899,4.200153201,16,0.75,360,2.2,144.6148949
720,12,6.486348354,329.9001394,4.39789949,16,0.75,360,2.2,164.9500697
721,13,6.888200276,371.2883674,4.87053339,16,0.75,360,2.2,185.6441837
722,14,7.026764547,316.8787168,5.213725012,16,0.75,360,2.2,158.4393584
723,15,6.870187146,212.3226947,5.436188264,16,0.75,360,2.2,106.1613474
724,16,6.36843658,82.91354109,5.567043112,16,0.75,360,2.2,41.45677055
725,17,5.790420588,0,5.382882073,16,0.75,360,2.2,0
726,18,5.499508895,0,5.205898341,16,0.75,360,2.2,0
727,19,5.374446125,5.993843287,5.195133608,16,0.75,360,2.2,2.996921643
