t,plant,axis,organ,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sum_respi
639,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.276879067021966,NA,NA,NA,NA,NA,NA,NA,NA,NA,769.8221280801088,NA
639,1,MS,roots,5.816455757127096,0.6337106920191402,0.5188792228490748,7.475873084805013e-07,10.141099598474428,0.7038226886968696,0.0078037799027640435,NA,1.3369935800942538,0.18053986095062138,NA,NA,0.9688139880527359,2.198500490534417,1.7226932320156874,NA,1.617566379148667e-06,NA,NA,572.7379379954168,0.9549079157951015,29.082278785635477,0.4547603550393486,NA,15.325087797985093,2.7118465768549027e-06,0.3919730282366006,376.44321360789843,NA,1.3744072611616205e-07,3.816841129400031e-08,0.38288143403271646,NA,NA,126.64794213455578,2.486347429097611
640,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,8.224247860386644e-07,NA,NA,54.385852124910976,0.0,NA,NA,NA,4.467030550659404,NA,600.4288808481937,0.0,NA,NA,NA,NA,2307600.000000015,NA,NA,NA,NA,1571.1338472543541,NA,NA,NA,29283.259555355293,7096.3445359857105,NA,NA
640,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.482083394881546,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.5603716659328,NA
640,1,MS,roots,5.765765807162567,0.6936107259944174,0.579603115353333,6.998158758443986e-07,10.121330254588019,0.7172841448334267,0.0077895458708284624,NA,1.3010263606639154,0.17228855369745852,NA,NA,0.9281224875967145,2.172597367753709,1.6794186546608418,NA,9.972278272014467e-07,NA,NA,571.3803382193129,0.9671629182761823,28.828829035812834,0.43397620578704915,NA,14.984204588708446,2.2677383433722424e-06,0.39125683087641355,375.6382940123546,NA,1.371905598828102e-07,3.7718704301279673e-08,0.4286061031110704,NA,NA,120.44796345689058,2.4014374019580886
641,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,8.151691527691555e-07,NA,NA,53.8306108680806,0.0,NA,NA,NA,4.508877688090403,NA,594.2989247398714,0.0,NA,NA,NA,NA,2311200.000000017,NA,NA,NA,NA,1575.6235224705986,NA,NA,NA,29361.639194897696,7096.3445359857105,NA,NA
641,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.483955424748373,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.8829633526934,NA
641,1,MS,roots,5.683667666090803,0.6970167748183144,0.5783681373464007,6.403458290850057e-07,10.150961738422984,0.685235269935302,0.0077895458708284624,NA,1.326147910161504,0.17870303317465341,NA,NA,0.9569787700242856,2.172597367753709,1.7118465901245832,NA,1.4326439412757625e-06,NA,NA,571.4539197406241,0.9722489342474092,28.418338330454013,0.4501335848228046,NA,15.057786110019597,2.0750269317374464e-06,0.39125683087641355,374.8379100610295,NA,1.371905598828102e-07,3.7718704301279673e-08,0.4286061031110704,NA,NA,124.89644913419319,2.461829713360443
642,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,8.052238015972307e-07,NA,NA,53.0720575674988,0.0,NA,NA,NA,4.570110463351137,NA,585.924369749247,0.0,NA,NA,NA,NA,2314800.000000015,NA,NA,NA,NA,1580.1659138848213,NA,NA,NA,29439.126186062673,7096.3445359857105,NA,NA
642,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.471844032920178,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.2024095414102,NA
642,1,MS,roots,5.572582211756369,0.596837433845413,0.5019474679218486,4.91931038247779e-07,10.12756059397597,0.6967381637273811,0.007775285881383588,NA,1.2891896449543783,0.17021887665794197,NA,NA,0.9154009953614728,2.1478664598453423,1.6671966252352113,NA,8.694575140949467e-07,NA,NA,570.2054015101573,0.9800018826806123,27.86291105878184,0.4287629134960755,NA,14.827838554186805,1.8332313628356087e-06,0.3905393469700857,374.1117226381509,NA,1.3693989080674473e-07,3.728934826120386e-08,0.37269575841485486,NA,NA,118.59455053216776,2.374809516973793
643,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,7.907791285647986e-07,NA,NA,51.97548970011889,0.0,NA,NA,NA,4.612636455734511,NA,573.8180775489741,0.0,NA,NA,NA,NA,2318400.0000000168,NA,NA,NA,NA,1584.7586388034565,NA,NA,NA,29515.223076744445,7096.3445359857105,NA,NA
643,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.255284814166544,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.7259463730106,NA
643,1,MS,roots,5.414151612695687,0.6038716464779581,0.5009783490841588,4.724394001933594e-07,10.15368911755465,0.6619103885974282,0.007775285881383588,NA,1.3127839521666333,0.176155519453355,NA,NA,0.9424229874725938,2.1478664598453423,1.697709086697331,NA,1.2230105648751034e-06,NA,NA,570.3801595989709,0.9812749311083032,27.070758063478433,0.44371667368603274,NA,15.002596643000341,1.7605937786699927e-06,0.3905393469700857,373.3894185306908,NA,1.3693989080674473e-07,3.728934826120386e-08,0.37269575841485486,NA,NA,122.71499920319997,2.431362459092582
644,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,7.710639263889462e-07,NA,NA,50.48858701873454,0.0,NA,NA,NA,4.692289894740612,NA,557.4024238811178,0.0,NA,NA,NA,NA,2322000.0000000205,NA,NA,NA,NA,1589.414732800274,NA,NA,NA,29589.532563955618,7096.3445359857105,NA,NA
644,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.049797639426398,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.8921374883879,NA
644,1,MS,roots,5.203298013784456,0.3618656339629507,0.2994436388835011,2.755188236116437e-07,10.120967816849351,0.6730751577372641,0.007760984936010177,NA,1.2735159908039015,0.1670808800320059,NA,NA,0.898854872402132,2.117110019070119,1.6499671143151413,NA,7.166217620905547e-07,NA,NA,569.3758695840154,0.9875974791806301,26.01649006892228,0.42085863987910804,NA,15.019802726145553,1.715376367465557e-06,0.3898198265681048,372.8663869824541,NA,1.3668877143952998e-07,3.675538227552291e-08,0.2230793428495995,NA,NA,116.11260465342336,2.3394517432380395
645,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,7.435286351164976e-07,NA,NA,48.43056767002472,0.0,NA,NA,NA,4.745418193451776,NA,534.6815469245212,0.0,NA,NA,NA,NA,2325600.00000002,NA,NA,NA,NA,1594.1356919332457,NA,NA,NA,29661.214501843733,7096.3445359857105,NA,NA
645,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.539844018418865,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.1648028552809,NA
645,1,MS,roots,4.91875264141018,0.3717762824692354,0.2990256499883383,2.832983876671348e-07,10.137982375391998,0.6345713091915153,0.007760984936010177,NA,1.293959330446249,0.17204574811018716,NA,NA,0.9223771240606153,2.117110019070119,1.6764535018911277,NA,9.640975244154234e-07,NA,NA,569.7872266499583,0.9842820561724289,24.593763207050895,0.43336460481155453,NA,15.431159792088451,1.7638118251778193e-06,0.3898198265681048,372.3459083717905,NA,1.3668877143952998e-07,3.675538227552291e-08,0.2230793428495995,NA,NA,119.61155017244907,2.388382202617051
646,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,7.137752050966424e-07,NA,NA,46.230862261211364,0.0,NA,NA,NA,4.826170882736364,NA,510.3964322263815,0.0,NA,NA,NA,NA,2329200.000000021,NA,NA,NA,NA,1598.9303461838938,NA,NA,NA,29729.87299275099,7096.3445359857105,NA,NA
646,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.060484851075593,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.2791766989644,NA
646,1,MS,roots,4.62361105187617,0.3124636317364316,0.2497637500463588,2.2931591021600725e-07,10.102939473180514,0.6376018571689273,0.007746610684314439,NA,1.2504645995224408,0.1621619243863837,NA,NA,0.8751801504528711,2.073372137203128,1.6231128540732693,NA,5.299570160340747e-07,NA,NA,568.8368589615621,0.9857383389701152,23.11805525938085,0.40846832339139466,NA,15.507524367673733,1.7071372654512618e-06,0.3890966521223036,371.8721521427433,NA,1.3643693929883667e-07,3.599604404866542e-08,0.18656632140255236,NA,NA,112.45381462968164,2.2878066743616956
647,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,6.789067955978552e-07,NA,NA,43.68430727444733,0.0,NA,NA,NA,4.853372157074652,NA,482.282040321492,0.0,NA,NA,NA,NA,2332800.0000000214,NA,NA,NA,NA,1603.773523030293,NA,NA,NA,29795.006967678928,7096.3445359857105,NA,NA
647,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.321409280702003,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.92175274887,NA
647,1,MS,roots,4.292998874791283,0.32173881710489527,0.2494467874556692,2.2987214658419898e-07,10.117910130919997,0.595607654225759,0.007746610684314439,NA,1.2663617228972874,0.1659505084793566,NA,NA,0.8933271539270395,2.073372137203128,1.6437474448504545,NA,6.681461597289961e-07,NA,NA,569.2971850555681,0.9740664144403726,21.464994373956415,0.4180113563711753,NA,15.967850461679664,1.7112781548978115e-06,0.3890966521223036,371.40022793145715,NA,1.3643693929883667e-07,3.599604404866542e-08,0.18656632140255236,NA,NA,115.09248341332278,2.325639385303684
648,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,6.423181849991069e-07,NA,NA,41.047760090096254,0.0,NA,NA,NA,4.89362127131893,NA,453.1741195415165,0.0,NA,NA,NA,NA,2336400.000000023,NA,NA,NA,NA,1608.6538956314148,NA,NA,NA,29856.409078668043,7096.3445359857105,NA,NA
648,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.628808635117572,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.7090697084947,NA
648,1,MS,roots,3.9625970169846085,0.42155296541281995,0.3268715668980072,2.71576584295427e-07,10.086240359941826,0.5884962600147127,0.007732112526315955,NA,1.2176926942938822,0.15528747132358034,NA,NA,0.8416983438376995,2.009320370395691,1.5835430026569934,NA,3.3919328593713816e-07,NA,NA,568.2360345365798,0.964784802367645,19.812985084923042,0.3911523207143081,NA,15.942282656868827,1.5405717756906782e-06,0.38836729360525485,370.84869562323075,NA,1.3618382824280626e-07,3.488403420825852e-08,0.2448374729189176,NA,NA,107.3462076011401,2.2146785094551618
649,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,6.037397411232395e-07,NA,NA,38.30655004633113,0.0,NA,NA,NA,4.8814576753159615,NA,422.910703332325,0.0,NA,NA,NA,NA,2340000.0000000214,NA,NA,NA,NA,1613.5449670204462,NA,NA,NA,29913.875234279163,7096.3445359857105,NA,NA
649,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.75649314752725,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.9966078857452,NA
649,1,MS,roots,3.6312402327568076,0.4306357570796256,0.3263868748087871,2.5092717126520956e-07,10.105015344166492,0.5421646133387921,0.007732112526315955,NA,1.228578104489985,0.15792007329956828,NA,NA,0.8538147950360586,2.009320370395691,1.5976988855228964,NA,3.9791430456121697e-07,NA,NA,568.5795273926291,0.9450202675160626,18.156201163784036,0.3977835599485347,NA,16.285775512918047,1.4234339046865767e-06,0.38836729360525485,370.298793315202,NA,1.3618382824280626e-07,3.488403420825852e-08,0.2448374729189176,NA,NA,109.07676710947439,2.240312972825612
650,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,5.687322627428014e-07,NA,NA,35.8527784001114,0.0,NA,NA,NA,4.8919580170200865,NA,395.8206549864262,0.0,NA,NA,NA,NA,2343600.0000000224,NA,NA,NA,NA,1618.4426346457242,NA,NA,NA,29967.647238083697,7096.3445359857105,NA,NA
650,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.041929701692446,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.5600298435864,NA
650,1,MS,roots,3.344611263176141,0.2014068690461966,0.1506879970606829,1.1191394874148653e-07,10.065040633431195,0.5462332327754377,0.007717434882076418,NA,1.1748649622984568,0.1465044323445933,NA,NA,0.7983666237402215,1.922911730711817,1.5307579810821528,NA,1.8635310014127747e-07,NA,NA,567.726450011767,0.9319984839019715,16.723056315880704,0.36902879683776646,NA,16.481101292022892,1.3736858632976662e-06,0.3876289719917086,369.9234521856634,NA,1.3592855276183918e-07,3.338388421374683e-08,0.11315253659638892,NA,NA,100.9145429156051,2.1197360183832714
651,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,5.321307133273353e-07,NA,NA,33.32087257323431,0.0,NA,NA,NA,4.838982266695969,NA,367.8679922506611,0.0,NA,NA,NA,NA,2347200.000000022,NA,NA,NA,NA,1623.311751533275,NA,NA,NA,30017.73260278345,7096.3445359857105,NA,NA
651,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.161908310318676,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.902470678314,NA
651,1,MS,roots,3.0582536808453837,0.20803327372578703,0.15053536095591047,1.0911442136746689e-07,10.076177053867772,0.5110028604123871,0.007717434882076418,NA,1.1812899446007865,0.1479851039394245,NA,NA,0.8057401745709267,1.922911730711817,1.5391292350161896,NA,2.0496090046462448e-07,NA,NA,568.2686879564977,0.9070282746084373,15.291268404226917,0.3727584482101372,NA,17.02333923675364,1.339323112087012e-06,0.3876289719917086,369.54874633047274,NA,1.3592855276183918e-07,3.338388421374683e-08,0.11315253659638892,NA,NA,101.88140598482539,2.1350152231111377
652,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,5.009047988056868e-07,NA,NA,31.187468017106188,0.0,NA,NA,NA,4.8515765484651805,NA,344.3148500273784,0.0,NA,NA,NA,NA,2350800.0000000135,NA,NA,NA,NA,1628.1672023849235,NA,NA,NA,30064.507338666634,7096.3445359857105,NA,NA
652,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.60133852927728,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.49157629550643,NA
652,1,MS,roots,2.824044983504911,0.26894701230498336,0.1930429478181611,1.291594945669553e-07,10.037750907553244,0.5173581276858027,0.0077025307266589,NA,1.1233957542158852,0.1363322029575281,NA,NA,0.7484826689289982,1.8175121941253687,1.4665337231366438,NA,8.927282181421869e-08,NA,NA,567.3232035560535,0.8971891940829204,14.120224917524554,0.3434060527897433,NA,17.142437366132118,1.2348762644058684e-06,0.38687933600655516,369.1314449175259,NA,1.35670140197098e-07,3.155403114800988e-08,0.1452681471571222,NA,NA,93.57350674168416,2.0082106261024113
653,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,4.7046344008975524e-07,NA,NA,29.13086023635119,0.0,NA,NA,NA,4.804203435404991,NA,321.60955701649993,0.0,NA,NA,NA,NA,2354400.00000002,NA,NA,NA,NA,1632.998974103243,NA,NA,NA,30108.16154409257,7096.3445359857105,NA,NA
653,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.94029878340059,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.1765492016894,NA
653,1,MS,roots,2.6041399622391967,0.27592865397026645,0.1928250304100191,1.1984921181034332e-07,10.051181841899963,0.4873635469739629,0.0077025307266589,NA,1.1262395906038998,0.13706730183684235,NA,NA,0.751876745589946,1.8175121941253687,1.4702462010861597,NA,9.316296849080402e-08,NA,NA,567.7682070306569,0.8770857509035032,13.020699811195982,0.3452576872464543,NA,17.587440840735418,1.145861924193447e-06,0.38687933600655516,368.71474920991636,NA,1.35670140197098e-07,3.155403114800988e-08,0.1452681471571222,NA,NA,93.97534512223929,2.0151836380306882
654,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,4.5787937238722547e-07,NA,NA,28.28728513655669,0.0,NA,NA,NA,4.784418015622487,NA,312.29634717807187,0.0,NA,NA,NA,NA,2358000.000000027,NA,NA,NA,NA,1637.808799575087,NA,NA,NA,30149.646432987738,7096.3445359857105,NA,NA
654,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.588113366554204,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.06537551243304,NA
654,1,MS,roots,2.515555300379634,0.8938241269488524,0.6423254324082736,2.858007883218939e-07,10.032604191936095,0.4999413932197664,0.007687367588524514,NA,1.0658586031416306,0.12584714061229654,NA,NA,0.6945778838967804,1.6988957187178322,1.3941700509931372,NA,3.84817648282517e-08,NA,NA,566.160328041595,0.8689231569509819,12.57777650189817,0.3169953164037696,NA,17.06264314698686,8.183685215978269e-07,0.38611676204465833,367.849870247804,NA,1.354077676022943e-07,2.9494717338851262e-08,0.4850449752893058,NA,NA,85.85410807946681,1.8862836276507076
655,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,4.63877476362698e-07,NA,NA,28.68889071468849,0.0,NA,NA,NA,4.675837712673985,NA,316.73013976196376,0.0,NA,NA,NA,NA,2361600.000000027,NA,NA,NA,NA,1642.5435471327744,NA,NA,NA,30190.75400266589,7096.3445359857105,NA,NA
655,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.25165376418658,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.16808531147063,NA
655,1,MS,roots,2.557612907764546,0.8828520705279471,0.640819543714836,2.0601925386785808e-07,10.066691258583718,0.5001865163179189,0.007687367588524514,NA,1.0682889103574147,0.12672277723185954,NA,NA,0.6966007433985649,1.6988957187178322,1.3973489543908035,NA,3.9931439981129783e-08,NA,NA,565.9508771242903,0.851314718164608,12.788064538822729,0.3192009502061953,NA,16.853192229682158,5.899202489904777e-07,0.38611676204465833,366.9874710144252,NA,1.354077676022943e-07,2.9494717338851262e-08,0.4850449752893058,NA,NA,86.17573760480049,1.891612430987839
656,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,5.075536920839505e-07,NA,NA,31.63969837995696,0.0,NA,NA,NA,4.587472772266996,NA,349.3075486804844,0.0,NA,NA,NA,NA,2365200.000000029,NA,NA,NA,NA,1647.196218377013,NA,NA,NA,30234.312098165905,7096.3445359857105,NA,NA
656,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.418772760054445,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.01395485179864,NA
656,1,MS,roots,2.873165242249026,1.111259029084752,0.8437312549719813,1.7344104191567963e-07,10.05654344125311,0.5836306669480795,0.007671942403773368,NA,1.0120989447292141,0.11691211306125077,NA,NA,0.6448965486762068,1.5787926287744396,1.3265158773135075,NA,1.726555495254819e-08,NA,NA,564.0609522726958,0.8507685406638521,14.365826211245128,0.2944889497764503,NA,16.065066288883685,3.761060782403699e-07,0.3853410968829026,365.9254463549778,NA,1.3514086671563042e-07,2.7409594249556253e-08,0.640485091655568,NA,NA,79.08698546807751,1.7739076064666717
657,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,5.700190475259697e-07,NA,NA,35.942412613633245,0.0,NA,NA,NA,4.403543508250453,NA,396.81023165770864,0.0,NA,NA,NA,NA,2368800.000000029,NA,NA,NA,NA,1651.694866765525,NA,NA,NA,30283.128619253093,7096.3445359857105,NA,NA
657,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.65326820469587,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.75220349589864,NA
657,1,MS,roots,3.3549211262773646,1.0772393048996,0.8412897805675797,1.1204724415210639e-07,10.099976169348352,0.6492470069402563,0.007671942403773368,NA,1.023200782213531,0.11937310452284561,NA,NA,0.6543571358699817,1.5787926287744396,1.3410665927025454,NA,2.0531762840291536e-08,NA,NA,563.5691415338313,0.8394349246917407,16.774605631386823,0.3006879207124574,NA,15.573255550019198,2.4297391845799446e-07,0.3853410968829026,364.866581217613,NA,1.3514086671563042e-07,2.7409594249556253e-08,0.640485091655568,NA,NA,80.47329212329106,1.7969310226063584
658,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,6.28466868251432e-07,NA,NA,40.05901737227635,0.0,NA,NA,NA,4.2967190852464885,NA,442.25823498124714,0.0,NA,NA,NA,NA,2372400.0000000233,NA,NA,NA,NA,1656.0440904938441,NA,NA,NA,30338.348826639092,7096.3445359857105,NA,NA
658,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.179163742751463,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.7774114128906,NA
658,1,MS,roots,3.84168313673265,0.8837093986008044,0.7174055442983887,6.55918348189116e-08,10.083450601266048,0.761795541225964,0.007656331241842135,NA,0.9807587586525476,0.11217368705930843,NA,NA,0.6162003048232672,1.488853170510024,1.2880634314743018,NA,1.08652157239923e-08,NA,NA,561.8241622044306,0.8415266298158867,19.208415683663247,0.2825533679075779,NA,14.94335921570663,1.6637183290143814e-07,0.38455614396507143,363.9357723963647,NA,1.348693839090159e-07,2.5848145321354587e-08,0.5475672714130095,NA,NA,75.35834485553956,1.7091327505351233
659,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,6.709196545762295e-07,NA,NA,43.10567103155193,0.0,NA,NA,NA,4.2162163554380525,NA,475.8937996639414,0.0,NA,NA,NA,NA,2376000.000000026,NA,NA,NA,NA,1660.2986577382667,NA,NA,NA,30398.67010325451,7096.3445359857105,NA,NA
659,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.62713392721941,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.279631158066,NA
659,1,MS,roots,4.2194720479133485,0.8631978235630291,0.7155731180578626,4.588906161121462e-08,10.121206730434542,0.7869450421526254,0.007656331241842135,NA,1.0046635066592833,0.11672508142482854,NA,NA,0.6369669999861903,1.488853170510024,1.31945834023697,NA,1.5854658210034534e-08,NA,NA,561.4773153401168,0.8428615571882776,21.09736023956674,0.2940178373421374,NA,14.596512351392745,1.1639630620888743e-07,0.38455614396507143,363.00619293533975,NA,1.348693839090159e-07,2.5848145321354587e-08,0.5475672714130095,NA,NA,78.26413861792719,1.7583555880703021
660,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,6.974663217159406e-07,NA,NA,45.03560173182577,0.0,NA,NA,NA,4.2251283526066805,NA,497.20055657231063,0.0,NA,NA,NA,NA,2379600.0000000233,NA,NA,NA,NA,1664.5192593284537,NA,NA,NA,30462.706515709277,7096.3445359857105,NA,NA
660,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.183038791241568,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.6995762001369,NA
660,1,MS,roots,4.466989331696935,0.6760489524199302,0.5773174214484772,2.774027125840157e-08,10.098049316884277,0.8476100215705332,0.007640670514153303,NA,0.9729565454030542,0.11135144269009305,NA,NA,0.6088560063487217,1.4532908162442866,1.2804383581298904,NA,9.90224628064858e-09,NA,NA,559.9009757116153,0.8558713831909671,22.33494665848467,0.28048222340073814,NA,14.138796129236578,8.70234407926356e-08,0.38376872383431,362.2181483085722,NA,1.34594650387775e-07,2.523074333757442e-08,0.44273306335203194,NA,NA,74.51286542756158,1.693163994441869
661,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,7.081063929460969e-07,NA,NA,45.814565772108494,0.0,NA,NA,NA,4.2438146382555635,NA,505.80044953443104,0.0,NA,NA,NA,NA,2383200.0000000196,NA,NA,NA,NA,1668.753436834052,NA,NA,NA,30528.592503363307,7096.3445359857105,NA,NA
661,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.503459892309806,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.9193670552387,NA
661,1,MS,roots,4.568767110220758,0.6682730291924855,0.5760610636584068,2.1517847332195385e-08,10.129385879843523,0.8168381856225355,0.007640670514153303,NA,1.0031517223789033,0.11691634939082217,NA,NA,0.6352799977360939,1.4532908162442866,1.3201760658549369,NA,1.598696260976683e-08,NA,NA,559.7383511075302,0.8642940158306521,22.84383555110379,0.29449962063179386,NA,13.97617152515148,6.750320124325187e-08,0.38376872383431,361.4298894142008,NA,1.34594650387775e-07,2.523074333757442e-08,0.44273306335203194,NA,NA,78.17199772835195,1.7553480695058192
662,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,7.189651154608663e-07,NA,NA,46.61277364818135,0.0,NA,NA,NA,4.297049071274256,NA,514.6127976541935,0.0,NA,NA,NA,NA,2386800.000000013,NA,NA,NA,NA,1673.0349456033618,NA,NA,NA,30595.57565378851,7096.3445359857105,NA,NA
