t,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
2826,2.2,0,3.5875,0.75,360,2.2
2827,1.8,67.33333333,2.803,0.75,360,2.2
2828,2.2,134.6666667,3.2905,0.75,360,2.2
2829,2.4,123.4444444,3.803,0.75,360,2.2
2830,2.8,190.7777778,4.501003196,0.75,360,2.2
2831,2.8,157.1111111,4.573195717,0.75,360,2.2
2832,2.9,190.7777778,4.683180906,0.75,360,2.2
2833,2.2,145.8888889,4.187952196,0.75,360,2.2
2834,1.7,157.1111111,3.573712283,0.75,360,2.2
2835,1.5,168.3333333,3.469074755,0.75,360,2.2
2836,1.3,168.3333333,2.813253174,0.75,360,2.2
2837,2.6,224.4444444,4.385398551,0.75,360,2.2
2838,2.5,56.11111111,4.025950924,0.75,360,2.2
2839,1.3,0,3.000336511,0.75,360,2.2
2840,1.5,0,1.919424601,0.75,360,2.2
2841,1.7,0,2.029107786,0.75,360,2.2
2842,1.2,0,1.63248487,0.75,360,2.2
2843,1.8,0,1.569362826,0.75,360,2.2
2844,1.4,0,1.265751667,0.75,360,2.2
2845,1.2,0,1.24587004,0.75,360,2.2
2846,1.6,0,1.540872163,0.75,360,2.2
2847,1.6,0,2.011791522,0.75,360,2.2
2848,1.6,0,2.186447054,0.75,360,2.2
2849,1.2,0,2.047608167,0.75,360,2.2
2850,1.8,33.66666667,2.280206594,0.75,360,2.2
2851,2.4,190.7777778,3.674626297,0.75,360,2.2
2852,2.9,235.6666667,3.928055591,0.75,360,2.2
2853,5.2,909,9.237275217,0.75,360,2.2
2854,6,1088.555556,12.3913587,0.75,360,2.2
2855,7.5,1279.333333,13.93829828,0.75,360,2.2
2856,8.4,1582.333333,14.1892833,0.75,360,2.2
2857,7,707,10.04877391,0.75,360,2.2
2858,5,448.8888889,7.128105217,0.75,360,2.2
2859,4.4,538.6666667,7.293653109,0.75,360,2.2
2860,6.1,718.2222222,8.236934511,0.75,360,2.2
2861,6.3,493.7777778,8.289756975,0.75,360,2.2
2862,4.3,123.4444444,5.525957054,0.75,360,2.2
2863,3.5,33.66666667,3.178761504,0.75,360,2.2
2864,2.9,0,1.859232848,0.75,360,2.2
2865,2.4,0,1.871884899,0.75,360,2.2
2866,2.2,0,1.222174783,0.75,360,2.2
2867,1.5,0,1.128837826,0.75,360,2.2
2868,1.4,0,0.930052312,0.75,360,2.2
2869,1.6,0,0.933831587,0.75,360,2.2
2870,1.7,0,0.360874868,0.75,360,2.2
2871,1,0,0.1475,0.75,360,2.2
2872,1,0,0,0.75,360,2.2
2873,1,0,0,0.75,360,2.2
2874,2.2,112.2222222,0,0.75,360,2.2
2875,4.2,460.1111111,2.636473507,0.75,360,2.2
2876,6.7,785.5555556,8.37257472,0.75,360,2.2
2877,6.8,931.4444444,11.85654863,0.75,360,2.2
2878,7.1,695.7777778,10.1063883,0.75,360,2.2
2879,8.9,1077.333333,13.48739936,0.75,360,2.2
2880,10.2,1414,15.76326559,0.75,360,2.2
2881,10.2,1256.888889,14.47299829,0.75,360,2.2
2882,10.8,1200.777778,15.88350505,0.75,360,2.2
2883,9.8,415.2222222,12.1023982,0.75,360,2.2
2884,7.8,291.7777778,10.65663185,0.75,360,2.2
2885,8.5,448.8888889,9.311572635,0.75,360,2.2
2886,7.4,269.3333333,8.751261261,0.75,360,2.2
2887,5.8,33.66666667,5.110552432,0.75,360,2.2
2888,5.1,0,4.260893425,0.75,360,2.2
2889,4.8,0,4.30786866,0.75,360,2.2
2890,4.7,0,4.834402833,0.75,360,2.2
2891,4.4,0,4.102814155,0.75,360,2.2
2892,3.4,0,2.003608297,0.75,360,2.2
2893,2.4,0,0.761023995,0.75,360,2.2
2894,2.7,0,0.0235009,0.75,360,2.2
2895,2.2,0,0,0.75,360,2.2
2896,1.5,0,0,0.75,360,2.2
2897,1.6,0,0,0.75,360,2.2
2898,1.7,56.11111111,1.324020874,0.75,360,2.2
2899,3.9,123.4444444,4.12976972,0.75,360,2.2
2900,5.4,303,6.38263245,0.75,360,2.2
2901,7.3,594.7777778,9.821393378,0.75,360,2.2
2902,10.3,1032.444444,15.3632173,0.75,360,2.2
2903,12.5,1672.111111,20.11020738,0.75,360,2.2
2904,12.7,1750.666667,23.50619257,0.75,360,2.2
2905,13.4,1391.555556,20.87582856,0.75,360,2.2
2906,8.8,774.3333333,13.76741818,0.75,360,2.2
2907,11.8,740.6666667,12.81811716,0.75,360,2.2
2908,9.1,796.7777778,15.12275838,0.75,360,2.2
2909,9,493.7777778,12.07717568,0.75,360,2.2
2910,8.8,213.2222222,10.22179541,0.75,360,2.2
2911,7.5,11.22222222,7.991169707,0.75,360,2.2
2912,7,0,7.586025,0.75,360,2.2
2913,6.6,0,5.827734937,0.75,360,2.2
2914,5.6,0,4.447460725,0.75,360,2.2
2915,3.7,0,3.750728071,0.75,360,2.2
2916,3.7,0,4.052246405,0.75,360,2.2
2917,2.7,0,2.999114827,0.75,360,2.2
2918,2.4,0,2.501578876,0.75,360,2.2
2919,2.1,0,2.408059658,0.75,360,2.2
2920,2.8,0,2.735110878,0.75,360,2.2
2921,1.6,0,2.213529912,0.75,360,2.2
2922,1.9,78.55555556,1.984040216,0.75,360,2.2
2923,4.6,325.4444444,4.507865473,0.75,360,2.2
2924,6,740.6666667,8.450951577,0.75,360,2.2
2925,7.5,1043.666667,12.77186948,0.75,360,2.2
2926,9.8,1369.111111,16.00317117,0.75,360,2.2
2927,10.3,1234.444444,15.00814294,0.75,360,2.2
2928,10.5,1481.333333,17.59376363,0.75,360,2.2
2929,8.8,1155.888889,16.19784507,0.75,360,2.2
2930,10.1,1335.444444,14.47796672,0.75,360,2.2
2931,8.8,1189.555556,14.02246297,0.75,360,2.2
2932,8,471.3333333,11.44680439,0.75,360,2.2
2933,7,224.4444444,8.231112162,0.75,360,2.2
2934,7.2,157.1111111,7.931107342,0.75,360,2.2
2935,6.4,22.44444444,6.846832622,0.75,360,2.2
2936,6.2,0,6.467257338,0.75,360,2.2
2937,4.9,0,6.139539236,0.75,360,2.2
2938,5,0,5.534998604,0.75,360,2.2
2939,5.1,0,5.708027044,0.75,360,2.2
2940,4.7,0,5.3224435,0.75,360,2.2
2941,4.3,0,5.17688474,0.75,360,2.2
2942,3.6,0,4.814281901,0.75,360,2.2
2943,2.5,0,3.399614848,0.75,360,2.2
2944,1.9,0,2.152543632,0.75,360,2.2
2945,1.1,0,1.299002926,0.75,360,2.2
2946,2.5,123.4444444,2.683090642,0.75,360,2.2
2947,3.4,280.5555556,3.790204865,0.75,360,2.2
2948,6,718.2222222,7.533848311,0.75,360,2.2
2949,7.7,1010,12.70191644,0.75,360,2.2
2950,8.8,1245.666667,14.88944875,0.75,360,2.2
2951,10.4,1402.777778,18.30118299,0.75,360,2.2
2952,8.9,1144.666667,19.1611059,0.75,360,2.2
2953,9.8,1043.666667,15.73916167,0.75,360,2.2
2954,11.5,1346.666667,18.89046406,0.75,360,2.2
2955,11.9,1447.666667,23.53143601,0.75,360,2.2
2956,11.7,830.4444444,18.55520181,0.75,360,2.2
2957,10.6,516.2222222,14.50992,0.75,360,2.2
2958,9.7,145.8888889,11.2724524,0.75,360,2.2
2959,9.2,33.66666667,9.545261458,0.75,360,2.2
2960,8.5,0,8.6724375,0.75,360,2.2
2961,8.6,0,8.447103889,0.75,360,2.2
2962,8.1,0,8.244008958,0.75,360,2.2
2963,6.7,0,6.869854146,0.75,360,2.2
2964,6.5,0,6.456883333,0.75,360,2.2
2965,6.2,0,6.284443431,0.75,360,2.2
2966,6.1,0,6.173762646,0.75,360,2.2
2967,6.1,0,6.167053156,0.75,360,2.2
2968,6.3,0,6.469666528,0.75,360,2.2
2969,6.7,0,6.872444198,0.75,360,2.2
2970,7.1,11.22222222,7.36538675,0.75,360,2.2
2971,7.7,78.55555556,8.046866944,0.75,360,2.2
2972,8.5,213.2222222,9.222320313,0.75,360,2.2
2973,9.2,314.2222222,10.30783056,0.75,360,2.2
2974,9.7,258.1111111,10.95595865,0.75,360,2.2
2975,10.4,269.3333333,11.72229174,0.75,360,2.2
2976,10.7,336.6666667,12.53924309,0.75,360,2.2
2977,11.2,224.4444444,12.25723771,0.75,360,2.2
2978,11.7,314.2222222,12.78472622,0.75,360,2.2
2979,12,325.4444444,13.24058194,0.75,360,2.2
2980,11.9,179.5555556,13.01363767,0.75,360,2.2
2981,12.2,89.77777778,12.96711889,0.75,360,2.2
2982,12.3,33.66666667,13.02834222,0.75,360,2.2
2983,12.4,11.22222222,13.06818792,0.75,360,2.2
2984,12.6,0,13.15335958,0.75,360,2.2
2985,12.6,0,13.21775792,0.75,360,2.2
2986,12.6,0,13.13189347,0.75,360,2.2
2987,12.1,0,12.74008615,0.75,360,2.2
2988,11.4,0,12.21850528,0.75,360,2.2
2989,11,0,11.13164583,0.75,360,2.2
2990,10.5,0,10.93425816,0.75,360,2.2
2991,10.1,0,10.28954257,0.75,360,2.2
2992,10,0,10.41550313,0.75,360,2.2
2993,9.1,0,9.486967188,0.75,360,2.2
2994,9.8,123.4444444,9.511056111,0.75,360,2.2
2995,10.9,460.1111111,11.45442375,0.75,360,2.2
2996,11.1,785.5555556,13.79250913,0.75,360,2.2
2997,12.4,841.6666667,14.01158458,0.75,360,2.2
2998,12.4,897.7777778,14.24320649,0.75,360,2.2
2999,14.5,1178.333333,16.7214,0.75,360,2.2
3000,15.8,1122.222222,16.35944,0.75,360,2.2
3001,13.4,763.1111111,14.46939604,0.75,360,2.2
3002,14.3,1256.888889,17.09630667,0.75,360,2.2
3003,8.5,572.3333333,15.57972973,0.75,360,2.2
3004,13.1,819.2222222,14.03301189,0.75,360,2.2
3005,12.7,527.4444444,14.29648216,0.75,360,2.2
3006,12.3,325.4444444,13.34605225,0.75,360,2.2
3007,11.7,56.11111111,11.83927604,0.75,360,2.2
3008,11,0,10.90044144,0.75,360,2.2
3009,10.6,0,10.34355568,0.75,360,2.2
3010,10.3,0,10.38619135,0.75,360,2.2
3011,9.9,0,10.02067532,0.75,360,2.2
3012,9.6,0,9.838010811,0.75,360,2.2
3013,9.4,0,9.602027027,0.75,360,2.2
3014,9.3,0,9.404778018,0.75,360,2.2
3015,9,0,9.289412613,0.75,360,2.2
3016,8.8,0,8.987656216,0.75,360,2.2
3017,8.5,0,8.888108108,0.75,360,2.2
3018,8.8,67.33333333,8.982543784,0.75,360,2.2
3019,10.5,370.3333333,10.09408108,0.75,360,2.2
3020,11.5,796.7777778,12.34263784,0.75,360,2.2
3021,12.3,920.2222222,14.1153218,0.75,360,2.2
3022,11.7,909,14.68956757,0.75,360,2.2
3023,13.3,1111,15.83217514,0.75,360,2.2
3024,12.7,1054.888889,16.72057838,0.75,360,2.2
3025,14.6,1335.444444,15.62448036,0.75,360,2.2
3026,12.7,931.4444444,16.32259243,0.75,360,2.2
3027,14.2,1077.333333,16.38049297,0.75,360,2.2
3028,13.8,909,17.33179856,0.75,360,2.2
3029,12.6,594.7777778,14.53535387,0.75,360,2.2
3030,12,258.1111111,12.98925045,0.75,360,2.2
3031,12,44.88888889,12.01428288,0.75,360,2.2
3032,10.2,0,10.64503856,0.75,360,2.2
3033,8.7,0,8.463801081,0.75,360,2.2
3034,8.5,0,8.387513514,0.75,360,2.2
3035,8,0,7.375902703,0.75,360,2.2
3036,7,0,6.634812973,0.75,360,2.2
3037,7.7,0,6.527185622,0.75,360,2.2
3038,6.9,0,6.893287063,0.75,360,2.2
3039,7.1,0,6.920090775,0.75,360,2.2
3040,7.1,0,6.85547409,0.75,360,2.2
3041,7.3,0,6.949465838,0.75,360,2.2
3042,7.8,56.11111111,7.779575495,0.75,360,2.2
3043,8.2,112.2222222,8.599875676,0.75,360,2.2
3044,9.7,415.2222222,10.10217405,0.75,360,2.2
3045,9.4,325.4444444,10.1243773,0.75,360,2.2
3046,9.4,291.7777778,10.13461946,0.75,360,2.2
3047,10.8,460.1111111,11.28506847,0.75,360,2.2
3048,12.2,774.3333333,13.52813802,0.75,360,2.2
3049,12.4,381.5555556,13.55635135,0.75,360,2.2
3050,13.4,549.8888889,14.10688432,0.75,360,2.2
3051,12.3,246.8888889,13.06725658,0.75,360,2.2
3052,10.2,112.2222222,10.89140396,0.75,360,2.2
3053,8.8,246.8888889,9.652272432,0.75,360,2.2
3054,8.9,56.11111111,9.281681081,0.75,360,2.2
3055,9.5,33.66666667,9.676445045,0.75,360,2.2
3056,10.1,0,9.985259099,0.75,360,2.2
3057,9.2,0,9.760403964,0.75,360,2.2
3058,8.1,0,8.944406126,0.75,360,2.2
3059,7.5,0,7.910506306,0.75,360,2.2
3060,7.5,0,7.436792793,0.75,360,2.2
3061,7.4,0,7.337935495,0.75,360,2.2
3062,7.7,0,7.542933333,0.75,360,2.2
3063,7.7,0,7.782472432,0.75,360,2.2
3064,7.7,0,7.787569009,0.75,360,2.2
3065,7.5,0,7.620165766,0.75,360,2.2
3066,7.7,22.44444444,7.629575135,0.75,360,2.2
3067,7.7,89.77777778,7.940466306,0.75,360,2.2
3068,8.3,145.8888889,8.428726847,0.75,360,2.2
3069,9.7,381.5555556,10.36356973,0.75,360,2.2
3070,11,628.4444444,12.44882883,0.75,360,2.2
3071,11.7,763.1111111,13.29277009,0.75,360,2.2
3072,12.7,942.6666667,13.25208333,0.75,360,2.2
3073,11.5,1324.222222,15.91458333,0.75,360,2.2
3074,12.4,1155.888889,15.55291667,0.75,360,2.2
3075,13.2,1492.555556,17.22791667,0.75,360,2.2
3076,12.8,920.2222222,15.10083333,0.75,360,2.2
3077,12.9,460.1111111,13.30791667,0.75,360,2.2
3078,11.7,336.6666667,12.20833333,0.75,360,2.2
3079,10.3,67.33333333,9.460416667,0.75,360,2.2
3080,9.5,0,6.707916667,0.75,360,2.2
3081,8.2,0,5.688208333,0.75,360,2.2
3082,6.8,0,4.78875,0.75,360,2.2
3083,6.9,0,4.224791667,0.75,360,2.2
3084,5.8,0,3.594125,0.75,360,2.2
3085,5.9,0,3.181666667,0.75,360,2.2
3086,4.3,0,2.946583333,0.75,360,2.2
3087,4.6,0,4.336208333,0.75,360,2.2
3088,4.4,0,3.314125,0.75,360,2.2
3089,4,11.22222222,2.817166667,0.75,360,2.2
3090,6.6,224.4444444,4.29225,0.75,360,2.2
3091,10.1,561.1111111,8.893333333,0.75,360,2.2
3092,12.3,864.1111111,12.01208333,0.75,360,2.2
3093,13.1,1200.777778,14.33791667,0.75,360,2.2
3094,14.3,1537.444444,16.59208333,0.75,360,2.2
3095,14.1,1447.666667,17.21125,0.75,360,2.2
3096,15.4,1537.444444,17.37416667,0.75,360,2.2
3097,16.2,1526.222222,18.15833333,0.75,360,2.2
3098,16.2,1043.666667,17.22708333,0.75,360,2.2
3099,15.6,987.5555556,16.63125,0.75,360,2.2
3100,15.2,527.4444444,15.67375,0.75,360,2.2
3101,14.9,303,14.66208333,0.75,360,2.2
3102,14,123.4444444,13.59333333,0.75,360,2.2
3103,12.7,22.44444444,12.35125,0.75,360,2.2
3104,12.4,0,11.75583333,0.75,360,2.2
3105,11.8,0,11.26583333,0.75,360,2.2
3106,11.2,0,10.11541667,0.75,360,2.2
3107,11.5,0,10.52291667,0.75,360,2.2
3108,11.3,0,10.6675,0.75,360,2.2
3109,10.2,0,10.2725,0.75,360,2.2
3110,10.1,0,9.50625,0.75,360,2.2
3111,9.9,0,9.689583333,0.75,360,2.2
3112,9.9,0,9.906666667,0.75,360,2.2
3113,10,0,9.724166667,0.75,360,2.2
3114,10.2,56.11111111,9.948333333,0.75,360,2.2
3115,11.2,157.1111111,10.98041667,0.75,360,2.2
3116,12,213.2222222,11.8525,0.75,360,2.2
3117,13,370.3333333,12.89416667,0.75,360,2.2
3118,16.4,998.7777778,16.11875,0.75,360,2.2
3119,16.9,852.8888889,17.23708333,0.75,360,2.2
3120,16.3,785.5555556,17.99791667,0.75,360,2.2
3121,15.9,381.5555556,15.88666667,0.75,360,2.2
3122,15.2,336.6666667,15.68333333,0.75,360,2.2
3123,13.5,168.3333333,13.64875,0.75,360,2.2
3124,13.6,291.7777778,14.26625,0.75,360,2.2
3125,13.3,134.6666667,13.9575,0.75,360,2.2
3126,13.6,44.88888889,13.32541667,0.75,360,2.2
3127,12.6,11.22222222,12.65541667,0.75,360,2.2
3128,11.8,0,11.38541667,0.75,360,2.2
3129,11.8,0,11.43208333,0.75,360,2.2
3130,11.4,0,11.03166667,0.75,360,2.2
3131,11.2,0,10.88208333,0.75,360,2.2
3132,11.2,0,10.84625,0.75,360,2.2
3133,11.2,0,10.92833333,0.75,360,2.2
3134,10.6,0,10.73041667,0.75,360,2.2
3135,10.7,0,10.4825,0.75,360,2.2
3136,10.6,0,10.53583333,0.75,360,2.2
3137,10.3,0,9.964166667,0.75,360,2.2
3138,10.9,89.77777778,10.04291667,0.75,360,2.2
3139,11.9,280.5555556,11.91125,0.75,360,2.2
3140,13.2,505,13.55583333,0.75,360,2.2
3141,14.6,942.6666667,15.34375,0.75,360,2.2
3142,15,1088.555556,17.27625,0.75,360,2.2
3143,17.2,931.4444444,17.07208333,0.75,360,2.2
3144,18.4,1492.555556,20.29166667,0.75,360,2.2
3145,19.3,1021.222222,20.17,0.75,360,2.2
3146,18.3,1032.444444,19.94041667,0.75,360,2.2
3147,19.7,987.5555556,19.38708333,0.75,360,2.2
3148,18.9,1043.666667,19.25833333,0.75,360,2.2
3149,17.7,628.4444444,17.575,0.75,360,2.2
3150,16.5,291.7777778,15.9525,0.75,360,2.2
3151,15,67.33333333,14.32833333,0.75,360,2.2
3152,13.9,0,13.19458333,0.75,360,2.2
3153,13.4,0,12.59666667,0.75,360,2.2
3154,13.1,0,12.18208333,0.75,360,2.2
3155,12.1,0,11.77333333,0.75,360,2.2
3156,11.6,0,10.875,0.75,360,2.2
3157,11.1,0,10.44875,0.75,360,2.2
3158,10.5,0,10.09375,0.75,360,2.2
3159,9.3,0,9.36875,0.75,360,2.2
3160,9,0,8.937083333,0.75,360,2.2
3161,9.4,11.22222222,8.487083333,0.75,360,2.2
3162,9.8,145.8888889,9.342916667,0.75,360,2.2
3163,11.7,471.3333333,11.03166667,0.75,360,2.2
3164,13.1,819.2222222,13.58791667,0.75,360,2.2
3165,14.6,1155.888889,16.21541667,0.75,360,2.2
3166,16.1,1559.888889,17.37625,0.75,360,2.2
3167,16.3,1515,17.95291667,0.75,360,2.2
3168,16.9,1638.444444,19.56416667,0.75,360,2.2
3169,17.2,1515,18.74208333,0.75,360,2.2
3170,17.4,1189.555556,18.5375,0.75,360,2.2
3171,16.9,1178.333333,19.00708333,0.75,360,2.2
3172,16.5,740.6666667,17.17791667,0.75,360,2.2
3173,15.7,527.4444444,16.2825,0.75,360,2.2
3174,15.3,190.7777778,14.80458333,0.75,360,2.2
3175,14.2,67.33333333,13.58041667,0.75,360,2.2
3176,13.3,0,12.025,0.75,360,2.2
3177,12.8,0,11.91875,0.75,360,2.2
3178,13.5,0,11.79125,0.75,360,2.2
3179,13.2,0,12.23041667,0.75,360,2.2
3180,12.9,0,12.04541667,0.75,360,2.2
3181,11.3,0,11.27625,0.75,360,2.2
3182,10.7,0,9.932083333,0.75,360,2.2
3183,10.3,0,9.602083333,0.75,360,2.2
3184,10.3,0,9.497916667,0.75,360,2.2
3185,10.8,11.22222222,9.632916667,0.75,360,2.2
3186,11,123.4444444,10.29375,0.75,360,2.2
3187,12.1,303,11.65583333,0.75,360,2.2
3188,12.8,516.2222222,13.13416667,0.75,360,2.2
3189,13.6,606,14.19083333,0.75,360,2.2
3190,14.4,516.2222222,14.375,0.75,360,2.2
3191,16.1,864.1111111,16.315,0.75,360,2.2
3192,16.6,1402.777778,17.92333333,0.75,360,2.2
3193,16.6,1088.555556,17.76208333,0.75,360,2.2
3194,17.5,1111,18.52708333,0.75,360,2.2
3195,18.2,875.3333333,18.13958333,0.75,360,2.2
3196,17,628.4444444,17.71375,0.75,360,2.2
3197,16.1,168.3333333,15.91291667,0.75,360,2.2
3198,16,134.6666667,15.19958333,0.75,360,2.2
3199,14.6,56.11111111,14.2825,0.75,360,2.2
3200,14,0,12.55166667,0.75,360,2.2
3201,13.1,0,11.39416667,0.75,360,2.2
3202,11.8,0,10.91333333,0.75,360,2.2
3203,10.8,0,9.24,0.75,360,2.2
3204,9.2,0,8.3725,0.75,360,2.2
3205,9.8,0,8.841666667,0.75,360,2.2
3206,8.7,0,8.459583333,0.75,360,2.2
3207,8.7,0,8.133333333,0.75,360,2.2
3208,7.9,0,7.008333333,0.75,360,2.2
3209,7.5,11.22222222,8.010833333,0.75,360,2.2
3210,9,112.2222222,9.196666667,0.75,360,2.2
3211,11.5,404,11.34791667,0.75,360,2.2
3212,12.6,718.2222222,14.13791667,0.75,360,2.2
3213,14.8,830.4444444,15.3825,0.75,360,2.2
3214,16.5,1189.555556,18.36291667,0.75,360,2.2
3215,18.3,1571.111111,20.22708333,0.75,360,2.2
3216,19.5,1672.111111,22.05791667,0.75,360,2.2
3217,20.2,1537.444444,21.78625,0.75,360,2.2
3218,21,1458.888889,23.10875,0.75,360,2.2
3219,21,1245.666667,22.19208333,0.75,360,2.2
3220,20.5,1111,21.05125,0.75,360,2.2
3221,19.8,763.1111111,19.86166667,0.75,360,2.2
3222,18.1,404,18.40458333,0.75,360,2.2
3223,15.9,78.55555556,15.58791667,0.75,360,2.2
3224,16.3,0,13.67458333,0.75,360,2.2
3225,15.6,0,13.81166667,0.75,360,2.2
3226,13.9,0,13.02958333,0.75,360,2.2
3227,14.1,0,13.0225,0.75,360,2.2
3228,12.7,0,12.52666667,0.75,360,2.2
3229,11.8,0,11.79125,0.75,360,2.2
3230,11.4,0,11.03,0.75,360,2.2
3231,10.8,0,9.647916667,0.75,360,2.2
3232,10.1,0,9.185833333,0.75,360,2.2
3233,9.1,11.22222222,9.06,0.75,360,2.2
3234,10.9,190.7777778,10.17291667,0.75,360,2.2
3235,13.1,527.4444444,12.55375,0.75,360,2.2
3236,15.4,886.5555556,15.61875,0.75,360,2.2
3237,17.4,1122.222222,18.15833333,0.75,360,2.2
3238,18.5,1380.333333,19.95958333,0.75,360,2.2
3239,19.6,1672.111111,21.70541667,0.75,360,2.2
3240,20.8,1840.444444,23.2075,0.75,360,2.2
3241,21.7,1739.444444,22.58833333,0.75,360,2.2
3242,21.4,1548.666667,22.7775,0.75,360,2.2
3243,21.5,1436.444444,21.84791667,0.75,360,2.2
3244,21.4,1111,20.69791667,0.75,360,2.2
3245,20,740.6666667,19.33166667,0.75,360,2.2
3246,18.4,381.5555556,17.36916667,0.75,360,2.2
3247,15.7,78.55555556,14.80875,0.75,360,2.2
3248,15.2,0,11.8275,0.75,360,2.2
3249,12.7,0,10.56875,0.75,360,2.2
3250,12.5,0,9.855416667,0.75,360,2.2
3251,10.9,0,8.98625,0.75,360,2.2
3252,10.7,0,8.132916667,0.75,360,2.2
3253,9.8,0,7.559916667,0.75,360,2.2
3254,9.4,0,7.059666667,0.75,360,2.2
3255,8.4,0,6.424291667,0.75,360,2.2
3256,7.9,0,6.1975,0.75,360,2.2
3257,7.6,22.44444444,6.189458333,0.75,360,2.2
3258,10.5,224.4444444,7.22475,0.75,360,2.2
3259,12.8,538.6666667,10.72,0.75,360,2.2
3260,15.9,864.1111111,14.40375,0.75,360,2.2
3261,18,1212,17.75,0.75,360,2.2
3262,19.2,1492.555556,19.9825,0.75,360,2.2
3263,20.2,1683.333333,21.8625,0.75,360,2.2
3264,21.2,1761.888889,23.31,0.75,360,2.2
3265,22.2,1750.666667,23.24041667,0.75,360,2.2
3266,22.9,1649.666667,23.14166667,0.75,360,2.2
3267,22.1,1414,22.36875,0.75,360,2.2
3268,22.4,1043.666667,21.21083333,0.75,360,2.2
3269,21.5,707,19.66125,0.75,360,2.2
3270,19.8,359.1111111,17.90416667,0.75,360,2.2
3271,17.8,89.77777778,15.25791667,0.75,360,2.2
3272,15.9,0,12.83583333,0.75,360,2.2
3273,15.1,0,11.79208333,0.75,360,2.2
3274,14.4,0,11.83291667,0.75,360,2.2
3275,12.8,0,11.60958333,0.75,360,2.2
3276,12.8,0,10.8525,0.75,360,2.2
3277,11.6,0,10.0275,0.75,360,2.2
3278,10.9,0,9.415416667,0.75,360,2.2
3279,10.3,0,8.685833333,0.75,360,2.2
3280,9.2,0,8.1275,0.75,360,2.2
3281,9.6,22.44444444,8.420833333,0.75,360,2.2
3282,12,190.7777778,9.394583333,0.75,360,2.2
3283,14.8,527.4444444,12.56666667,0.75,360,2.2
3284,16.8,841.6666667,15.62791667,0.75,360,2.2
3285,19.2,1178.333333,18.56583333,0.75,360,2.2
3286,20.5,1470.111111,20.62791667,0.75,360,2.2
3287,21.4,1683.333333,21.85166667,0.75,360,2.2
3288,22.1,1806.777778,23.17375,0.75,360,2.2
3289,22.7,1593.555556,22.715,0.75,360,2.2
3290,21.4,1335.444444,22.19958333,0.75,360,2.2
3291,21.9,1245.666667,21.58208333,0.75,360,2.2
3292,20.6,695.7777778,19.61083333,0.75,360,2.2
3293,21.1,650.8888889,19.2075,0.75,360,2.2
3294,19.8,291.7777778,18.4625,0.75,360,2.2
3295,18.3,56.11111111,16.41958333,0.75,360,2.2
3296,17.5,0,14.9125,0.75,360,2.2
3297,16.1,0,13.80125,0.75,360,2.2
3298,15.6,0,13.45625,0.75,360,2.2
3299,14.4,0,13.2,0.75,360,2.2
3300,14,0,12.39666667,0.75,360,2.2
3301,14.2,0,11.905,0.75,360,2.2
3302,13.7,0,12.18416667,0.75,360,2.2
3303,13.3,0,11.95666667,0.75,360,2.2
3304,13,0,11.89583333,0.75,360,2.2
3305,12.7,0,11.87541667,0.75,360,2.2
3306,12.6,89.77777778,12.0375,0.75,360,2.2
3307,12.7,202,12.48541667,0.75,360,2.2
3308,13.2,269.3333333,13.11375,0.75,360,2.2
3309,13.5,291.7777778,13.2075,0.75,360,2.2
3310,14.3,516.2222222,14.36166667,0.75,360,2.2
3311,14.8,437.6666667,14.48875,0.75,360,2.2
3312,15.3,505,15.02,0.75,360,2.2
3313,16.4,684.5555556,16.31208333,0.75,360,2.2
3314,17.1,763.1111111,17.12541667,0.75,360,2.2
3315,16.9,763.1111111,17.385,0.75,360,2.2
3316,17.3,639.6666667,17.10708333,0.75,360,2.2
3317,17.4,606,17.26791667,0.75,360,2.2
3318,17.2,303,16.51791667,0.75,360,2.2
3319,15.9,78.55555556,14.81791667,0.75,360,2.2
3320,14.9,0,13.00166667,0.75,360,2.2
3321,14.3,0,12.935,0.75,360,2.2
3322,13.4,0,11.195,0.75,360,2.2
3323,12.1,0,9.795416667,0.75,360,2.2
3324,11.5,0,9.349583333,0.75,360,2.2
3325,12.2,0,8.916666667,0.75,360,2.2
3326,10.3,0,8.414583333,0.75,360,2.2
3327,9.5,0,8.003333333,0.75,360,2.2
3328,9.4,0,7.635833333,0.75,360,2.2
3329,9.2,11.22222222,7.349083333,0.75,360,2.2
3330,9.5,112.2222222,8.355416667,0.75,360,2.2
3331,14,426.4444444,11.18,0.75,360,2.2
3332,16.3,785.5555556,14.72875,0.75,360,2.2
3333,17.3,931.4444444,17.29083333,0.75,360,2.2
3334,18.6,1032.444444,18.42666667,0.75,360,2.2
3335,19.6,1335.444444,20.69,0.75,360,2.2
3336,19.2,942.6666667,19.89125,0.75,360,2.2
3337,19.2,942.6666667,19.84333333,0.75,360,2.2
3338,19.9,1122.222222,20.67541667,0.75,360,2.2
3339,19.9,987.5555556,20.67916667,0.75,360,2.2
3340,19,796.7777778,19.77,0.75,360,2.2
3341,16.6,460.1111111,18.47125,0.75,360,2.2
3342,15.4,168.3333333,16.41041667,0.75,360,2.2
3343,14.6,67.33333333,15.27125,0.75,360,2.2
3344,13.9,0,13.80583333,0.75,360,2.2
3345,13.8,0,12.23916667,0.75,360,2.2
3346,13.1,0,11.34958333,0.75,360,2.2
