comp,delta_t_int_sum,metamer,t_sim,unloading_aa_int,unloading_sucrose_int,nb_replications
hz ,1.00001184152,11,2155,0.000577568727462,0.00182205592192,3.0
hz ,1.00001184152,10,2155,0.00214262406252,0.00597938761766,3.0
hz ,1.00001184152,5,2155,0.00113213738155,0.00365976055286,1.0
hz ,1.00001184152,8,2155,0.297898502361,2.75505520209,3.0
hz ,1.00001184152,7,2155,0.633089814572,7.42952174246,3.0
hz ,1.00001184152,6,2155,0.00262644799909,0.00383290021006,2.5
hz ,1.00001184152,9,2155,0.043399688214,0.17551820913,3.0
hz ,1.00000348704,11,2156,0.000811805973951,0.00228781934483,3.0
roots ,1.00000348704,0,2156,2.52958086973,71.6373824231,1.0
hz ,1.00000348704,10,2156,0.0030240383898,0.00883900353749,3.0
hz ,1.00000348704,9,2156,0.061499918265,0.266600332382,3.0
hz ,1.00000348704,8,2156,-0.0048821138416,-0.648625524082,3.0
hz ,1.00000348704,7,2156,0.902878583984,8.28091409994,3.0
hz ,1.00000348704,6,2156,0.0039194295351,0.00937795996693,2.5
hz ,1.00000348704,5,2156,0.00170405678874,0.00682015898711,1.0
hz ,1.00000696966,5,2157,0.00167684837798,0.00820243382217,1.0
hz ,1.00000696966,6,2157,0.00385963032945,0.0126310420745,2.5
hz ,1.00000696966,7,2157,0.875822592246,7.03038949561,3.0
hz ,1.00000696966,8,2157,0.23771843845,-1.37323187643,3.0
hz ,1.00000696966,9,2157,0.0612816131714,0.291164620553,3.0
hz ,1.00000696966,10,2157,0.0029992290627,0.00930178370263,3.0
hz ,1.00000696966,11,2157,0.000804818096206,0.00239467788493,3.0
roots ,1.00000696966,0,2157,3.15507976727,89.0821998031,1.0
roots ,1.0000059388,0,2158,4.12455811008,116.150539599,1.0
hz ,1.0000059388,11,2158,0.000967557536786,0.0028205066337,3.0
hz ,1.0000059388,10,2158,0.00359554254414,0.00985988788613,3.0
hz ,1.0000059388,5,2158,0.00203387013692,0.00977907268592,1.0
hz ,1.0000059388,8,2158,0.257915201045,-0.654880370571,3.0
hz ,1.0000059388,7,2158,1.06964727349,9.85949216808,3.0
hz ,1.0000059388,6,2158,0.0046723032864,0.0149347522527,2.5
hz ,1.0000059388,9,2158,0.072915896989,0.249805534286,3.0
hz ,1.00000516082,11,2159,0.00108868938237,0.00301682852235,3.0
roots ,1.00000516082,0,2159,4.87992845188,137.090046435,1.0
hz ,1.00000516082,10,2159,0.00404515397588,0.0104163019051,3.0
hz ,1.00000516082,9,2159,0.0821748028626,0.264684749079,3.0
hz ,1.00000516082,8,2159,0.339355335748,-0.727948546123,3.0
hz ,1.00000516082,7,2159,1.18996655659,10.3145286029,3.0
hz ,1.00000516082,6,2159,0.00521265963957,0.0168702854303,2.5
hz ,1.00000516082,5,2159,0.00226805492678,0.0109261923338,1.0
hz ,1.00000309974,5,2160,0.00292618329843,0.0158196159776,1.0
hz ,1.00000309974,6,2160,0.0066449828704,0.0264097218962,2.5
hz ,1.00000309974,7,2160,1.47364517418,11.1991918941,3.0
hz ,1.00000309974,8,2160,-0.100358304118,-7.91614988885,3.0
hz ,1.00000309974,9,2160,0.0988266818003,0.352495186412,3.0
hz ,1.00000309974,10,2160,0.00483636667473,0.0124073983438,3.0
hz ,1.00000309974,11,2160,0.00130164915914,0.00345652910809,3.0
roots ,1.00000309974,0,2160,6.40270059322,176.331606055,1.0
roots ,1.00000263435,0,2161,8.95244644237,238.016620599,1.0
hz ,1.00000263435,11,2161,0.0014230092018,0.00401412098617,3.0
hz ,1.00000263435,10,2161,0.0052964004989,0.0153626135547,3.0
hz ,1.00000263435,5,2161,0.00322677375023,0.0189441750677,1.0
hz ,1.00000263435,8,2161,0.20420044181,-9.68962603491,3.0
hz ,1.00000263435,7,2161,1.60353874197,10.6225138466,3.0
hz ,1.00000263435,6,2161,0.00729081154694,0.0328026450623,2.5
hz ,1.00000263435,9,2161,0.108190621778,0.411097590963,3.0
hz ,1.00000275207,11,2162,0.00150519883758,0.00395825708785,3.0
roots ,1.00000275207,0,2162,11.5887852311,301.681733018,1.0
hz ,1.00000275207,10,2162,0.00560167899218,0.0151983325204,3.0
hz ,1.00000275207,5,2162,0.00337266334948,0.0204537712884,1.0
hz ,1.00000275207,8,2162,0.34561563815,-8.86325949231,3.0
hz ,1.00000275207,7,2162,1.66995850041,10.873985712,3.0
hz ,1.00000275207,6,2162,0.00760317196179,0.0356440885387,2.5
hz ,1.00000275207,9,2162,0.114316902739,0.39666264496,3.0
hz ,1.00000267212,5,2163,0.00347556024224,0.0218305413919,1.0
hz ,1.00000267212,6,2163,0.00784116713373,0.0383104662204,2.5
hz ,1.00000267212,7,2163,1.72271213569,10.9685845059,3.0
hz ,1.00000267212,8,2163,0.417806945213,-10.8720323291,3.0
hz ,1.00000267212,9,2163,0.121791699751,0.438102509655,3.0
hz ,1.00000267212,10,2163,0.00596487576455,0.0169227382823,3.0
hz ,1.00000267212,11,2163,0.0016034234255,0.00446438793283,3.0
roots ,1.00000267212,0,2163,13.6478519279,355.887299354,1.0
roots ,1.00000274847,0,2164,14.1166463008,373.473855083,1.0
hz ,1.00000274847,11,2164,0.0015409293084,0.00440633484785,3.0
hz ,1.00000274847,10,2164,0.0057290839826,0.016302300123,3.0
hz ,1.00000274847,5,2164,0.0032694946682,0.0201215419458,1.0
hz ,1.00000274847,8,2164,0.471246562376,-8.31828498568,3.0
hz ,1.00000274847,7,2164,1.62408429961,10.2982377596,3.0
hz ,1.00000274847,6,2164,0.00737967285704,0.0350175517795,2.5
hz ,1.00000274847,9,2164,0.116998194116,0.412892416723,3.0
hz ,1.00000294293,11,2165,0.00140245660074,0.00405698572629,3.0
roots ,1.00000294293,0,2165,13.4310647841,361.975366446,1.0
hz ,1.00000294293,10,2165,0.00521128386964,0.0146714479517,3.0
hz ,1.00000294293,9,2165,0.106202900932,0.337765454467,3.0
hz ,1.00000294293,8,2165,0.365424127775,-9.31527926817,3.0
hz ,1.00000294293,7,2165,1.45422814736,8.80326816136,3.0
hz ,1.00000294293,6,2165,0.00664274539742,0.0325282465434,2.5
hz ,1.00000294293,5,2165,0.00294252658671,0.0186691718205,1.0
hz ,1.00000312714,5,2166,0.00256078834822,0.0162728091306,1.0
hz ,1.00000312714,6,2166,0.00577226842673,0.0281579731105,2.5
hz ,1.00000312714,7,2166,1.30423143705,11.0821427965,3.0
hz ,1.00000312714,8,2166,0.316254331509,-8.23214647992,3.0
hz ,1.00000312714,9,2166,0.0931957107339,0.35972948047,3.0
hz ,1.00000312714,10,2166,0.0045381274928,0.0133588075735,3.0
hz ,1.00000312714,11,2166,0.00122107171735,0.00367054790096,3.0
roots ,1.00000312714,0,2166,12.632994983,346.349979971,1.0
roots ,1.00000325555,0,2167,12.0218263329,334.701305463,1.0
hz ,1.00000325555,11,2167,0.00107559571254,0.00336306317535,3.0
hz ,1.00000325555,10,2167,0.00399921896828,0.012421239012,3.0
hz ,1.00000325555,5,2167,0.00224620905398,0.0146093067237,1.0
hz ,1.00000325555,8,2167,0.240562240656,-7.17718199788,3.0
hz ,1.00000325555,7,2167,1.15502881865,11.0182658862,3.0
hz ,1.00000325555,6,2167,0.00505990769415,0.025347275958,2.5
hz ,1.00000325555,9,2167,0.0822976654401,0.336715537288,3.0
hz ,1.00000310399,11,2168,0.00107913346085,0.002896754926,3.0
roots ,1.00000310399,0,2168,10.8110517592,303.763686148,1.0
hz ,1.00000310399,10,2168,0.00401140280089,0.0105151389904,3.0
hz ,1.00000310399,5,2168,0.00217519183558,0.0107783925735,1.0
hz ,1.00000310399,8,2168,0.53017362805,3.73165063796,3.0
hz ,1.00000310399,7,2168,1.09872191668,6.19019878663,3.0
hz ,1.00000310399,6,2168,0.00491461035685,0.0172784309981,2.5
hz ,1.00000310399,9,2168,0.0827751767402,0.312299459642,3.0
hz ,1.00000432823,5,2169,0.00207650499486,0.00823444749806,1.0
hz ,1.00000432823,6,2169,0.00469899295497,0.0120562447245,2.5
hz ,1.00000432823,7,2169,1.05255021263,5.43930165093,3.0
hz ,1.00000432823,8,2169,0.458175184246,1.89283723468,3.0
hz ,1.00000432823,9,2169,0.0807115152634,0.270932620999,3.0
hz ,1.00000432823,10,2169,0.00389546644923,0.00723685258941,3.0
hz ,1.00000432823,11,2169,0.00104580948545,0.00179350559642,3.0
roots ,1.00000432823,0,2169,7.88272260516,221.954346542,1.0
roots ,1.0000054541,0,2170,5.84820805698,164.290939299,1.0
hz ,1.0000054541,11,2170,0.000991358087226,0.00218414107493,3.0
hz ,1.0000054541,10,2170,0.00369046639683,0.00820847507857,3.0
hz ,1.0000054541,5,2170,0.00195013715374,0.00679427735188,1.0
hz ,1.0000054541,8,2170,0.444274805488,3.36155835993,3.0
hz ,1.0000054541,7,2170,1.00641333975,6.21149700626,3.0
hz ,1.0000054541,6,2170,0.00441904883982,0.0093726481318,2.5
hz ,1.0000054541,9,2170,0.0756888593508,0.194081820766,3.0
hz ,1.00000657694,11,2171,0.000931940866585,0.00214691730986,3.0
roots ,1.00000657694,0,2171,4.37864250024,122.604272975,1.0
hz ,1.00000657694,10,2171,0.00346986862838,0.00822330256905,3.0
hz ,1.00000657694,5,2171,0.00181735924343,0.00691909108417,1.0
hz ,1.00000657694,8,2171,0.389270074595,1.43018960262,3.0
hz ,1.00000657694,7,2171,0.92514436534,4.58986669072,3.0
hz ,1.00000657694,6,2171,0.00412285381967,0.00991097392897,2.5
hz ,1.00000657694,9,2171,0.0713141429823,0.197955844046,3.0
hz ,1.00000726221,5,2172,0.00178223082211,0.00612070864644,1.0
hz ,1.00000726221,6,2172,0.00404818017012,0.00770678206292,2.5
hz ,1.00000726221,7,2172,0.945965569784,6.69334081682,3.0
hz ,1.00000726221,8,2172,0.473337775604,3.89295236086,3.0
hz ,1.00000726221,9,2172,0.0715144574059,0.243043593951,3.0
hz ,1.00000726221,10,2172,0.00345504809774,0.0083696409814,3.0
hz ,1.00000726221,11,2172,0.00093075198176,0.00249018528642,3.0
roots ,1.00000726221,0,2172,3.64224823782,101.696400684,1.0
hz ,1.00000906633,11,2173,0.000765021325961,0.00177756480793,3.0
roots ,1.00000906633,0,2173,2.8473441799,79.3592157321,1.0
hz ,1.00000906633,10,2173,0.00283910745263,0.00572768174355,3.0
hz ,1.00000906633,5,2173,0.0014575897943,0.00507354484014,1.0
hz ,1.00000906633,8,2173,0.377129020798,3.00338857006,3.0
hz ,1.00000906633,7,2173,0.764926281831,4.6310798827,3.0
hz ,1.00000906633,6,2173,0.00331148910054,0.00661185875496,2.5
hz ,1.00000906633,9,2173,0.0594532188328,0.23742880243,3.0
hz ,1.00001000238,5,2174,0.00135899716229,0.00478819924888,1.0
hz ,1.00001000238,6,2174,0.00309048973076,0.00624270411152,2.5
hz ,1.00001000238,7,2174,0.721247159184,4.39505250848,3.0
hz ,1.00001000238,8,2174,0.37669767318,3.09566658385,3.0
hz ,1.00001000238,9,2174,0.0560087787311,0.238444497587,3.0
hz ,1.00001000238,10,2174,0.00266556177666,0.00557390810766,3.0
hz ,1.00001000238,11,2174,0.000718196548685,0.00172129926446,3.0
roots ,1.00001000238,0,2174,2.56231189247,71.221360787,1.0
roots ,1.00001031638,0,2175,2.43828621619,67.7165218681,1.0
hz ,1.00001031638,11,2175,0.000716963264716,0.00171062571621,3.0
hz ,1.00001031638,10,2175,0.00266184533359,0.00556453942796,3.0
hz ,1.00001031638,5,2175,0.00133218278836,0.00471571501113,1.0
hz ,1.00001031638,8,2175,0.363713841281,2.92598827186,3.0
hz ,1.00001031638,7,2175,0.709566725679,4.32871193023,3.0
hz ,1.00001031638,6,2175,0.00303609604165,0.00606770455376,2.5
hz ,1.00001031638,9,2175,0.0559860820731,0.241451215182,3.0
hz ,1.00001073083,11,2176,0.000672572801101,0.00165325146806,3.0
roots ,1.00001073083,0,2176,2.33681611689,64.8838489842,1.0
hz ,1.00001073083,10,2176,0.00249751503989,0.00542332421636,3.0
hz ,1.00001073083,5,2176,0.00124491793989,0.00439342092339,1.0
hz ,1.00001073083,8,2176,0.354999164063,3.10308941893,3.0
hz ,1.00001073083,7,2176,0.671101772675,4.33337094256,3.0
hz ,1.00001073083,6,2176,0.00283951958616,0.00572210330461,2.5
hz ,1.00001073083,9,2176,0.0527498758971,0.243926377817,3.0
hz ,1.0000108048,5,2177,0.00119760890016,0.0041488017816,1.0
hz ,1.0000108048,6,2177,0.00273801890894,0.00527787032018,2.5
hz ,1.0000108048,7,2177,0.65054151109,4.48842446045,3.0
hz ,1.0000108048,8,2177,0.339497468544,3.15399370098,3.0
hz ,1.0000108048,9,2177,0.0518389910205,0.248213406147,3.0
hz ,1.0000108048,10,2177,0.00244898176268,0.00537601243902,3.0
hz ,1.0000108048,11,2177,0.000659199115867,0.00161965394609,3.0
roots ,1.0000108048,0,2177,2.26456855188,62.9270266275,1.0
hz ,1.00001125819,11,2178,0.000577699598588,0.00151583960009,3.0
roots ,1.00001125819,0,2178,2.17340451137,60.3822292968,1.0
hz ,1.00001125819,10,2178,0.00214704231675,0.00512702326566,3.0
hz ,1.00001125819,5,2178,0.00104788232749,0.00363582551336,1.0
hz ,1.00001125819,8,2178,0.310284987042,3.32748445496,3.0
hz ,1.00001125819,7,2178,0.577743408294,4.20755873869,3.0
hz ,1.00001125819,6,2178,0.00239680486956,0.00444021182096,2.5
hz ,1.00001125819,9,2178,0.0458060042471,0.252473210706,3.0
hz ,1.00001087646,5,2179,0.0010964998683,0.0038514935785,1.0
hz ,1.00001087646,6,2179,0.00251478035304,0.00468186015486,2.5
hz ,1.00001087646,7,2179,0.605761316447,4.10478995901,3.0
hz ,1.00001087646,8,2179,0.318272995817,3.33197263861,3.0
hz ,1.00001087646,9,2179,0.0488775128614,0.262336431485,3.0
hz ,1.00001087646,10,2179,0.0022927492949,0.00541352450061,3.0
hz ,1.00001087646,11,2179,0.000616504621973,0.00156246021589,3.0
roots ,1.00001087646,0,2179,2.29518062482,63.7562009636,1.0
roots ,1.00000336212,0,2180,2.82001931353,77.6194325782,1.0
hz ,1.00000336212,11,2180,0.00087659511893,0.00166291780824,3.0
hz ,1.00000336212,10,2180,0.00327091230302,0.00679758672402,3.0
hz ,1.00000336212,9,2180,0.0694688372584,0.305226585488,3.0
hz ,1.00000336212,7,2180,0.811993455261,5.79754514841,3.0
hz ,1.00000336212,6,2180,0.00380851575004,0.00961847136836,2.5
hz ,1.00000336212,5,2180,0.00167325285365,0.00670561517523,1.0
hz ,1.00000336212,8,2180,0.0254776784865,-0.570487719637,3.0
hz ,1.00000697181,5,2181,0.0016441319217,0.00814816532618,1.0
hz ,1.00000697181,6,2181,0.00375448918044,0.0126845583658,2.5
hz ,1.00000697181,7,2181,0.877852233771,5.7599971889,3.0
hz ,1.00000697181,8,2181,0.279996889132,-2.12635776104,3.0
hz ,1.00000697181,9,2181,0.0700619226444,0.31865761208,3.0
hz ,1.00000697181,10,2181,0.003311587167,0.00876168959172,3.0
hz ,1.00000697181,11,2181,0.000886365730398,0.00208750684982,3.0
roots ,1.00000697181,0,2181,3.50318990382,96.4411586253,1.0
hz ,1.00000628981,11,2182,0.000937801230498,0.00203671889851,3.0
roots ,1.00000628981,0,2182,4.33134938944,119.613391262,1.0
hz ,1.00000628981,10,2182,0.0035033390036,0.00858372670612,3.0
hz ,1.00000628981,9,2182,0.073947080591,0.292018153046,3.0
hz ,1.00000628981,8,2182,0.257074365658,-0.584352891852,3.0
hz ,1.00000628981,7,2182,0.949851317885,8.31851735255,3.0
hz ,1.00000628981,6,2182,0.00400987278208,0.0133137798116,2.5
hz ,1.00000628981,5,2182,0.00175844712583,0.00857682558057,1.0
hz ,1.00000514458,5,2183,0.00210492290006,0.0101779627564,1.0
hz ,1.00000514458,6,2183,0.00481366826705,0.0158494540826,2.5
hz ,1.00000514458,7,2183,1.14769432534,9.95017378456,3.0
hz ,1.00000514458,8,2183,0.364019765093,-0.531493036346,3.0
hz ,1.00000514458,9,2183,0.0904524718672,0.347302960824,3.0
hz ,1.00000514458,10,2183,0.00430402815212,0.0121186121388,3.0
hz ,1.00000514458,11,2183,0.00115498861119,0.00323653029477,3.0
roots ,1.00000514458,0,2183,5.16678782841,143.566525149,1.0
roots ,1.00000403448,0,2184,6.31314857233,175.050808271,1.0
hz ,1.00000403448,11,2184,0.0014112549208,0.0034353000902,3.0
hz ,1.00000403448,10,2184,0.00524912642817,0.011907658867,3.0
hz ,1.00000403448,5,2184,0.00272638530202,0.0139183941759,1.0
hz ,1.00000403448,8,2184,-0.0259418594754,-5.02339753932,3.0
hz ,1.00000403448,7,2184,1.38369213528,9.23018566512,3.0
hz ,1.00000403448,6,2184,0.00618493232258,0.0226845014765,2.5
hz ,1.00000403448,9,2184,0.110967011257,0.392173299457,3.0
hz ,1.00000290914,11,2185,0.00166130633937,0.00407981278033,3.0
roots ,1.00000290914,0,2185,7.83083709945,214.128694675,1.0
hz ,1.00000290914,10,2185,0.00619136939461,0.0155741246438,3.0
hz ,1.00000290914,9,2185,0.130342670122,0.431540717779,3.0
hz ,1.00000290914,8,2185,0.229732097957,-6.89386380203,3.0
hz ,1.00000290914,7,2185,1.6274438134,7.88208780374,3.0
hz ,1.00000290914,6,2185,0.00727273633015,0.0292691493838,2.5
hz ,1.00000290914,5,2185,0.00321192462272,0.0174593773366,1.0
hz ,1.00000304128,5,2186,0.00332873809976,0.0174927640087,1.0
hz ,1.00000304128,6,2186,0.00750775845266,0.0293185570395,2.5
hz ,1.00000304128,7,2186,1.68773499085,9.35069930979,3.0
hz ,1.00000304128,8,2186,0.260108440091,-6.23416716909,3.0
hz ,1.00000304128,9,2186,0.133972512587,0.441118411348,3.0
hz ,1.00000304128,10,2186,0.00632740243611,0.0127673554496,3.0
hz ,1.00000304128,11,2186,0.00169840239106,0.00336877357131,3.0
roots ,1.00000304128,0,2186,8.98461411564,241.476099241,1.0
roots ,1.00000289805,0,2187,9.90355866413,262.46824118,1.0
hz ,1.00000289805,11,2187,0.00177172453105,0.0040705366358,3.0
hz ,1.00000289805,10,2187,0.00658889784579,0.0142826846365,3.0
hz ,1.00000289805,5,2187,0.00341371776567,0.0182720260912,1.0
hz ,1.00000289805,8,2187,0.346786033076,-7.75316430416,3.0
hz ,1.00000289805,7,2187,1.74295369336,9.85481351344,3.0
hz ,1.00000289805,6,2187,0.0076954793675,0.0307801065996,2.5
hz ,1.00000289805,9,2187,0.138889306385,0.42453986245,3.0
hz ,1.00000311125,11,2188,0.00164080580043,0.00413735030804,3.0
roots ,1.00000311125,0,2188,9.86939712382,259.680008672,1.0
hz ,1.00000311125,10,2188,0.00610237467612,0.0146104140089,3.0
hz ,1.00000311125,9,2188,0.128400456046,0.399823459151,3.0
hz ,1.00000311125,8,2188,0.489048527982,-3.56485500086,3.0
hz ,1.00000311125,7,2188,1.60967799669,9.66676805431,3.0
hz ,1.00000311125,6,2188,0.00699151827456,0.0263444726969,2.5
hz ,1.00000311125,5,2188,0.00310061132253,0.015807859108,1.0
hz ,1.00000354874,5,2189,0.0028267076649,0.0149929476956,1.0
hz ,1.00000354874,6,2189,0.00637651735655,0.0251776867195,2.5
hz ,1.00000354874,7,2189,1.44010167316,6.86964723803,3.0
hz ,1.00000354874,8,2189,0.391519713388,-5.30056268137,3.0
hz ,1.00000354874,9,2189,0.118904047674,0.399053166726,3.0
hz ,1.00000354874,10,2189,0.00565032666327,0.0148540950631,3.0
hz ,1.00000354874,11,2189,0.00151682630892,0.00392892720672,3.0
roots ,1.00000354874,0,2189,9.22710209422,242.415339835,1.0
roots ,1.00000395023,0,2190,8.58387475214,225.787295869,1.0
hz ,1.00000395023,11,2190,0.0012520361376,0.00343925605034,3.0
hz ,1.00000395023,10,2190,0.00465850398995,0.0126293093817,3.0
hz ,1.00000395023,5,2190,0.00232132376507,0.0122260292123,1.0
hz ,1.00000395023,8,2190,0.384602513657,-3.90622162474,3.0
hz ,1.00000395023,7,2190,1.22725322888,7.74071732531,3.0
hz ,1.00000395023,6,2190,0.00523331393138,0.0203534667168,2.5
hz ,1.00000395023,9,2190,0.0979037996857,0.313585474981,3.0
hz ,1.00000410724,11,2191,0.00121023604332,0.00303688760994,3.0
roots ,1.00000410724,0,2191,8.45145835852,223.96804813,1.0
hz ,1.00000410724,10,2191,0.00450020906648,0.0106157902079,3.0
hz ,1.00000410724,9,2191,0.0950939308613,0.332486970477,3.0
hz ,1.00000410724,8,2191,0.331373516485,-5.24463885374,3.0
hz ,1.00000410724,7,2191,1.17171373387,7.90283982014,3.0
hz ,1.00000410724,6,2191,0.00499910365459,0.020996215954,2.5
hz ,1.00000410724,5,2191,0.00221654976514,0.0124830030118,1.0
hz ,1.00000392676,5,2192,0.00197579398144,0.00918943185566,1.0
hz ,1.00000392676,6,2192,0.00447642256242,0.0144384310882,2.5
hz ,1.00000392676,7,2192,1.06403187551,4.90614578129,3.0
hz ,1.00000392676,8,2192,0.603376480055,3.92372167468,3.0
hz ,1.00000392676,9,2192,0.0878732486953,0.274450652166,3.0
hz ,1.00000392676,10,2192,0.00418870019524,0.0108782708798,3.0
hz ,1.00000392676,11,2192,0.00112492260393,0.00296793415844,3.0
roots ,1.00000392676,0,2192,7.34303904408,196.008877063,1.0
roots ,1.00000573468,0,2193,5.55560782344,149.237881186,1.0
hz ,1.00000573468,11,2193,0.00104296608694,0.00229713544767,3.0
hz ,1.00000573468,10,2193,0.00387573097656,0.00742183671653,3.0
hz ,1.00000573468,5,2193,0.00179180690056,0.00723551538231,1.0
hz ,1.00000573468,8,2193,0.536189218905,3.80477496613,3.0
hz ,1.00000573468,7,2193,0.967605267505,4.31514569611,3.0
hz ,1.00000573468,6,2193,0.00406743435533,0.0101963453994,2.5
hz ,1.00000573468,9,2193,0.0822390295537,0.295378641103,3.0
hz ,1.000007073,11,2194,0.000923552285693,0.00206743145571,3.0
roots ,1.000007073,0,2194,4.25072319402,114.601920086,1.0
hz ,1.000007073,10,2194,0.0034318965313,0.00671841225445,3.0
hz ,1.000007073,5,2194,0.00158394059057,0.00609488564881,1.0
hz ,1.000007073,8,2194,0.453306279608,3.35043550033,3.0
hz ,1.000007073,7,2194,0.851905662625,3.94830371811,3.0
hz ,1.000007073,6,2194,0.00359749622197,0.00851509543939,2.5
hz ,1.000007073,9,2194,0.0730908682644,0.280861370872,3.0
hz ,1.00000829305,5,2195,0.00137845512818,0.00519407666664,1.0
hz ,1.00000829305,6,2195,0.00313514357049,0.00702020459562,2.5
hz ,1.00000829305,7,2195,0.743377631646,3.5969189076,3.0
hz ,1.00000829305,8,2195,0.386998458288,3.0900291762,3.0
hz ,1.00000829305,9,2195,0.0645662990375,0.266787941148,3.0
hz ,1.00000829305,10,2195,0.00302319231755,0.00609443567313,3.0
hz ,1.00000829305,11,2195,0.000813573460657,0.00188781141202,3.0
roots ,1.00000829305,0,2195,3.32933144863,89.9324597831,1.0
roots ,1.00000921335,0,2196,2.82676453193,76.4804646594,1.0
hz ,1.00000921335,11,2196,0.000822443301915,0.00189066579721,3.0
hz ,1.00000921335,10,2196,0.0030567852068,0.00614475403637,3.0
hz ,1.00000921335,9,2196,0.0652976017195,0.266253606259,3.0
hz ,1.00000921335,8,2196,0.403209766429,3.0333062055,3.0
hz ,1.00000921335,7,2196,0.755139855588,3.62698432941,3.0
hz ,1.00000921335,6,2196,0.00316167080043,0.00730516573041,2.5
hz ,1.00000921335,5,2196,0.0013887613303,0.00534028436629,1.0
hz ,1.0000098882,5,2197,0.00132086674874,0.00503716626643,1.0
hz ,1.0000098882,6,2197,0.00301277276045,0.00675131070927,2.5
hz ,1.0000098882,7,2197,0.720296475875,3.49987825455,3.0
hz ,1.0000098882,8,2197,0.38094858302,3.14635025514,3.0
hz ,1.0000098882,9,2197,0.0630483711055,0.261617041603,3.0
hz ,1.0000098882,10,2197,0.00294969407021,0.00593756983977,3.0
hz ,1.0000098882,11,2197,0.000793416752532,0.00182112929453,3.0
roots ,1.0000098882,0,2197,2.51355915102,68.1601650508,1.0
roots ,1.00001042893,0,2198,2.29140714057,62.2797385712,1.0
hz ,1.00001042893,11,2198,0.000769455549155,0.00178573792001,3.0
hz ,1.00001042893,10,2198,0.00286123465599,0.00587612374121,3.0
hz ,1.00001042893,9,2198,0.0612888664468,0.261975037803,3.0
hz ,1.00001042893,8,2198,0.372412532789,3.04132826805,3.0
hz ,1.00001042893,6,2198,0.00292338844245,0.00670304515133,2.5
hz ,1.00001042893,5,2198,0.00128093285195,0.00496086743425,1.0
hz ,1.00001042893,7,2198,0.701555986744,3.51079646648,3.0
roots ,1.0000107874,0,2199,2.132711952,58.104224139,1.0
hz ,1.0000107874,11,2199,0.000735548038175,0.0017111881534,3.0
hz ,1.0000107874,10,2199,0.0027362409779,0.00569154059132,3.0
hz ,1.0000107874,5,2199,0.00120697996429,0.00462972827352,1.0
hz ,1.0000107874,8,2199,0.35107377315,3.25264128238,3.0
hz ,1.0000107874,7,2199,0.663226623105,3.29439312509,3.0
hz ,1.0000107874,6,2199,0.00276000617875,0.00611645894716,2.5
hz ,1.0000107874,9,2199,0.0586958172012,0.261148382239,3.0
hz ,1.00001108636,5,2200,0.00116988924043,0.00448739321853,1.0
hz ,1.00001108636,7,2200,0.647981706191,3.40064833624,3.0
hz ,1.00001108636,8,2200,0.349920996427,3.40306431415,3.0
hz ,1.00001108636,9,2200,0.0570904244842,0.264214872138,3.0
hz ,1.00001108636,10,2200,0.00265414208668,0.00563947444152,3.0
hz ,1.00001108636,11,2200,0.000713214035574,0.0016700569232,3.0
roots ,1.00001108636,0,2200,2.06008891481,56.2217994622,1.0
hz ,1.00001108636,6,2200,0.00267686589713,0.00592311705657,2.5
hz ,1.00001109584,11,2201,0.00071666613802,0.00166119026711,3.0
roots ,1.00001109584,0,2201,1.9964618298,54.634450413,1.0
hz ,1.00001109584,10,2201,0.00266817725351,0.00568096628231,3.0
hz ,1.00001109584,9,2201,0.0573943927488,0.269699463243,3.0
hz ,1.00001109584,7,2201,0.642791771739,3.38876254372,3.0
hz ,1.00001109584,6,2201,0.00265469592311,0.00584939031122,2.5
hz ,1.00001109584,5,2201,0.00115754365967,0.00446879470336,1.0
hz ,1.00001109584,8,2201,0.34294754679,3.33233518596,3.0
hz ,1.00001136047,11,2202,0.000660742669841,0.0015783414214,3.0
hz ,1.00001136047,10,2202,0.00246102051318,0.00549763871497,3.0
hz ,1.00001136047,9,2202,0.0531994710296,0.271276781456,3.0
roots ,1.00001136047,0,2202,2.001892674,54.8413613949,1.0
hz ,1.00001136047,7,2202,0.600018657895,3.32671497505,3.0
hz ,1.00001136047,6,2202,0.00245041352787,0.0054714255923,2.5
hz ,1.00001136047,5,2202,0.00106803775271,0.00408317754501,1.0
hz ,1.00001136047,8,2202,0.327981691425,3.46488037748,3.0
hz ,1.00001106064,5,2203,0.00111732768785,0.00429283065586,1.0
hz ,1.00001106064,6,2203,0.00257074159183,0.00570983464393,2.5
hz ,1.00001106064,7,2203,0.628888348309,3.39553544585,3.0
hz ,1.00001106064,8,2203,0.340990855645,3.73207033727,3.0
hz ,1.00001106064,9,2203,0.0565648319657,0.278020614956,3.0
hz ,1.00001106064,10,2203,0.00262221277663,0.00571731945344,3.0
hz ,1.00001106064,11,2203,0.000703706244466,0.00162254312675,3.0
roots ,1.00001106064,0,2203,1.99624452677,54.837335564,1.0
roots ,1.0000029995,0,2204,2.43690754882,65.6220115041,1.0
hz ,1.0000029995,11,2204,0.000885113480891,0.00159115649764,3.0
hz ,1.0000029995,10,2204,0.00330772642452,0.00662323706907,3.0
hz ,1.0000029995,9,2204,0.0719357990888,0.320097295269,3.0
hz ,1.0000029995,7,2204,0.660945647303,4.49830175783,3.0
hz ,1.0000029995,6,2204,0.00359876034889,0.00932450943137,2.5
hz ,1.0000029995,5,2204,0.00158751301529,0.0063798384691,1.0
