t,species,metamer,organ,Eabs_diffuse,Eabs_direct
910,Soissons,1,blade,0,0
910,Soissons,1,sheath,0,0
910,Soissons,2,blade,0,0
910,Soissons,2,sheath,0,0
910,Soissons,3,blade,0,0
910,Soissons,3,sheath,0,0
910,Soissons,4,blade,0,0
910,Soissons,4,internode,0,0
910,Soissons,4,sheath,0,0
910,Soissons,5,internode,0,0
910,Soissons,6,internode,0,0
911,Caphorn,1,blade,0,0
911,Caphorn,1,sheath,0,0
911,Caphorn,2,blade,0,0
911,Caphorn,2,sheath,0,0
911,Caphorn,3,blade,0,0
911,Caphorn,3,sheath,0,0
911,Caphorn,4,blade,0,0
911,Caphorn,4,internode,0,0
911,Caphorn,4,sheath,0,0
911,Caphorn,5,internode,0,0
911,Caphorn,6,internode,0,0
911,Soissons,1,blade,0,0
911,Soissons,1,sheath,0,0
911,Soissons,2,blade,0,0
911,Soissons,2,sheath,0,0
911,Soissons,3,blade,0,0
911,Soissons,3,sheath,0,0
911,Soissons,4,blade,0,0
911,Soissons,4,internode,0,0
911,Soissons,4,sheath,0,0
911,Soissons,5,internode,0,0
911,Soissons,6,internode,0,0
912,Caphorn,1,blade,0,0
912,Caphorn,1,sheath,0,0
912,Caphorn,2,blade,0,0
912,Caphorn,2,sheath,0,0
912,Caphorn,3,blade,0,0
912,Caphorn,3,sheath,0,0
912,Caphorn,4,blade,0,0
912,Caphorn,4,internode,0,0
912,Caphorn,4,sheath,0,0
912,Caphorn,5,internode,0,0
912,Caphorn,6,internode,0,0
912,Soissons,1,blade,0,0
912,Soissons,1,sheath,0,0
912,Soissons,2,blade,0,0
912,Soissons,2,sheath,0,0
912,Soissons,3,blade,0,0
912,Soissons,3,sheath,0,0
912,Soissons,4,blade,0,0
912,Soissons,4,internode,0,0
912,Soissons,4,sheath,0,0
912,Soissons,5,internode,0,0
912,Soissons,6,internode,0,0
913,Caphorn,1,blade,0,0
913,Caphorn,1,sheath,0,0
913,Caphorn,2,blade,0,0
913,Caphorn,2,sheath,0,0
913,Caphorn,3,blade,0,0
913,Caphorn,3,sheath,0,0
913,Caphorn,4,blade,0,0
913,Caphorn,4,internode,0,0
913,Caphorn,4,sheath,0,0
913,Caphorn,5,internode,0,0
913,Caphorn,6,internode,0,0
913,Soissons,1,blade,0,0
913,Soissons,1,sheath,0,0
913,Soissons,2,blade,0,0
913,Soissons,2,sheath,0,0
913,Soissons,3,blade,0,0
913,Soissons,3,sheath,0,0
913,Soissons,4,blade,0,0
913,Soissons,4,internode,0,0
913,Soissons,4,sheath,0,0
913,Soissons,5,internode,0,0
913,Soissons,6,internode,0,0
914,Caphorn,1,blade,0,0
914,Caphorn,1,sheath,0,0
914,Caphorn,2,blade,0,0
914,Caphorn,2,sheath,0,0
914,Caphorn,3,blade,0,0
914,Caphorn,3,sheath,0,0
914,Caphorn,4,blade,0,0
914,Caphorn,4,internode,0,0
914,Caphorn,4,sheath,0,0
914,Caphorn,5,internode,0,0
914,Caphorn,6,internode,0,0
914,Soissons,1,blade,0,0
914,Soissons,1,sheath,0,0
914,Soissons,2,blade,0,0
914,Soissons,2,sheath,0,0
914,Soissons,3,blade,0,0
914,Soissons,3,sheath,0,0
914,Soissons,4,blade,0,0
914,Soissons,4,internode,0,0
914,Soissons,4,sheath,0,0
914,Soissons,5,internode,0,0
914,Soissons,6,internode,0,0
915,Caphorn,1,blade,0,0
915,Caphorn,1,sheath,0,0
915,Caphorn,2,blade,0,0
915,Caphorn,2,sheath,0,0
915,Caphorn,3,blade,0,0
915,Caphorn,3,sheath,0,0
915,Caphorn,4,blade,0,0
915,Caphorn,4,internode,0,0
915,Caphorn,4,sheath,0,0
915,Caphorn,5,internode,0,0
915,Caphorn,6,internode,0,0
915,Soissons,1,blade,0,0
915,Soissons,1,sheath,0,0
915,Soissons,2,blade,0,0
915,Soissons,2,sheath,0,0
915,Soissons,3,blade,0,0
915,Soissons,3,sheath,0,0
915,Soissons,4,blade,0,0
915,Soissons,4,internode,0,0
915,Soissons,4,sheath,0,0
915,Soissons,5,internode,0,0
915,Soissons,6,internode,0,0
916,Caphorn,1,blade,0,0
916,Caphorn,1,sheath,0,0
916,Caphorn,2,blade,0,0
916,Caphorn,2,sheath,0,0
916,Caphorn,3,blade,0,0
916,Caphorn,3,sheath,0,0
916,Caphorn,4,blade,0,0
916,Caphorn,4,internode,0,0
916,Caphorn,4,sheath,0,0
916,Caphorn,5,internode,0,0
916,Caphorn,6,internode,0,0
916,Soissons,1,blade,0,0
916,Soissons,1,sheath,0,0
916,Soissons,2,blade,0,0
916,Soissons,2,sheath,0,0
916,Soissons,3,blade,0,0
916,Soissons,3,sheath,0,0
916,Soissons,4,blade,0,0
916,Soissons,4,internode,0,0
916,Soissons,4,sheath,0,0
916,Soissons,5,internode,0,0
916,Soissons,6,internode,0,0
917,Caphorn,1,blade,0.016900681,0
917,Caphorn,1,sheath,0.007521279,0
917,Caphorn,2,blade,0.026281063,0
917,Caphorn,2,sheath,0.00466392,0
917,Caphorn,3,blade,0.065940859,0
917,Caphorn,3,sheath,0.010798044,0
917,Caphorn,4,blade,0.217939776,0.15778118
917,Caphorn,4,internode,0.017110265,0
917,Caphorn,4,sheath,0.040642991,0
917,Caphorn,5,internode,0.066593708,0.000523843
917,Caphorn,6,internode,0.189017344,0.430097337
917,Soissons,1,blade,0.016566714,0
917,Soissons,1,sheath,0.007723921,0
917,Soissons,2,blade,0.034612533,0
917,Soissons,2,sheath,0.004868506,0
917,Soissons,3,blade,0.084535412,0
917,Soissons,3,sheath,0.010599798,0
917,Soissons,4,blade,0.235000624,0.069322968
917,Soissons,4,internode,0.017878496,0
917,Soissons,4,sheath,0.037837728,0
917,Soissons,5,internode,0.071528529,0.000359105
917,Soissons,6,internode,0.192944768,0.445074992
918,Caphorn,1,blade,0.016900681,0
918,Caphorn,1,sheath,0.007521279,0
918,Caphorn,2,blade,0.026281063,0.000166435
918,Caphorn,2,sheath,0.00466392,0
918,Caphorn,3,blade,0.065940859,0.005292865
918,Caphorn,3,sheath,0.010798044,3.31E-05
918,Caphorn,4,blade,0.217939776,0.20580179
918,Caphorn,4,internode,0.017110265,0.000226779
918,Caphorn,4,sheath,0.040642991,0.004784669
918,Caphorn,5,internode,0.066593708,0.018579842
918,Caphorn,6,internode,0.189017344,0.38190065
918,Soissons,1,blade,0.016566714,0.000118612
918,Soissons,1,sheath,0.007723921,0.000102928
918,Soissons,2,blade,0.034612533,0.000155368
918,Soissons,2,sheath,0.004868506,0
918,Soissons,3,blade,0.084535412,0.001735347
918,Soissons,3,sheath,0.010599798,0.000311321
918,Soissons,4,blade,0.235000624,0.113438225
918,Soissons,4,internode,0.017878496,0.000187338
918,Soissons,4,sheath,0.037837728,0.0030419
918,Soissons,5,internode,0.071528529,0.022888829
918,Soissons,6,internode,0.192944768,0.400333573
919,Caphorn,1,blade,0.016900681,0.000782304
919,Caphorn,1,sheath,0.007521279,0.000285514
919,Caphorn,2,blade,0.026281063,0.003021844
919,Caphorn,2,sheath,0.00466392,0.00050596
919,Caphorn,3,blade,0.065940859,0.022083983
919,Caphorn,3,sheath,0.010798044,0.001069779
919,Caphorn,4,blade,0.217939776,0.244948676
919,Caphorn,4,internode,0.017110265,0.001807824
919,Caphorn,4,sheath,0.040642991,0.017304255
919,Caphorn,5,internode,0.066593708,0.050604165
919,Caphorn,6,internode,0.189017344,0.318905418
919,Soissons,1,blade,0.016566714,0.000907738
919,Soissons,1,sheath,0.007723921,0.000262257
919,Soissons,2,blade,0.034612533,0.003138129
919,Soissons,2,sheath,0.004868506,0.000334
919,Soissons,3,blade,0.084535412,0.014167854
919,Soissons,3,sheath,0.010599798,0.001709024
919,Soissons,4,blade,0.235000624,0.153846182
919,Soissons,4,internode,0.017878496,0.004394805
919,Soissons,4,sheath,0.037837728,0.016887995
919,Soissons,5,internode,0.071528529,0.06201609
919,Soissons,6,internode,0.192944768,0.338488162
920,Caphorn,1,blade,0.016900681,0.005085844
920,Caphorn,1,sheath,0.007521279,0.001626683
920,Caphorn,2,blade,0.026281063,0.012837418
920,Caphorn,2,sheath,0.00466392,0.002778079
920,Caphorn,3,blade,0.065940859,0.044804145
920,Caphorn,3,sheath,0.010798044,0.004884302
920,Caphorn,4,blade,0.217939776,0.251024575
920,Caphorn,4,internode,0.017110265,0.010935854
920,Caphorn,4,sheath,0.040642991,0.028867162
920,Caphorn,5,internode,0.066593708,0.074688145
920,Caphorn,6,internode,0.189017344,0.265050508
920,Soissons,1,blade,0.016566714,0.004963938
920,Soissons,1,sheath,0.007723921,0.002221065
920,Soissons,2,blade,0.034612533,0.010652937
920,Soissons,2,sheath,0.004868506,0.00269861
920,Soissons,3,blade,0.084535412,0.039407708
920,Soissons,3,sheath,0.010599798,0.005164298
920,Soissons,4,blade,0.235000624,0.18628926
920,Soissons,4,internode,0.017878496,0.013129596
920,Soissons,4,sheath,0.037837728,0.027835475
920,Soissons,5,internode,0.071528529,0.083364287
920,Soissons,6,internode,0.192944768,0.27735671
921,Caphorn,1,blade,0.016900681,0.010008448
921,Caphorn,1,sheath,0.007521279,0.004186193
921,Caphorn,2,blade,0.026281063,0.020679758
921,Caphorn,2,sheath,0.00466392,0.005259882
921,Caphorn,3,blade,0.065940859,0.057120214
921,Caphorn,3,sheath,0.010798044,0.012041388
921,Caphorn,4,blade,0.217939776,0.256671052
921,Caphorn,4,internode,0.017110265,0.016228638
921,Caphorn,4,sheath,0.040642991,0.036228791
921,Caphorn,5,internode,0.066593708,0.115094832
921,Caphorn,6,internode,0.189017344,0.198393183
921,Soissons,1,blade,0.016566714,0.012973238
921,Soissons,1,sheath,0.007723921,0.005517362
921,Soissons,2,blade,0.034612533,0.021662232
921,Soissons,2,sheath,0.004868506,0.005633658
921,Soissons,3,blade,0.084535412,0.06365369
921,Soissons,3,sheath,0.010599798,0.01262426
921,Soissons,4,blade,0.235000624,0.228380589
921,Soissons,4,internode,0.017878496,0.019807845
921,Soissons,4,sheath,0.037837728,0.04336993
921,Soissons,5,internode,0.071528529,0.131684724
921,Soissons,6,internode,0.192944768,0.2096494
922,Caphorn,1,blade,0.016900681,0.019621797
922,Caphorn,1,sheath,0.007521279,0.00954628
922,Caphorn,2,blade,0.026281063,0.039265097
922,Caphorn,2,sheath,0.00466392,0.007921476
922,Caphorn,3,blade,0.065940859,0.07654803
922,Caphorn,3,sheath,0.010798044,0.02329865
922,Caphorn,4,blade,0.217939776,0.212903232
922,Caphorn,4,internode,0.017110265,0.01173038
922,Caphorn,4,sheath,0.040642991,0.063815254
922,Caphorn,5,internode,0.066593708,0.090230329
922,Caphorn,6,internode,0.189017344,0.144830673
922,Soissons,1,blade,0.016566714,0.022210248
922,Soissons,1,sheath,0.007723921,0.007803361
922,Soissons,2,blade,0.034612533,0.045776236
922,Soissons,2,sheath,0.004868506,0.009541745
922,Soissons,3,blade,0.084535412,0.090429742
922,Soissons,3,sheath,0.010599798,0.02547496
922,Soissons,4,blade,0.235000624,0.257479326
922,Soissons,4,internode,0.017878496,0.009145508
922,Soissons,4,sheath,0.037837728,0.066079496
922,Soissons,5,internode,0.071528529,0.103457742
922,Soissons,6,internode,0.192944768,0.15594507
923,Caphorn,1,blade,0.016900681,0.025541855
923,Caphorn,1,sheath,0.007521279,0.004403419
923,Caphorn,2,blade,0.026281063,0.05862178
923,Caphorn,2,sheath,0.00466392,0.007296835
923,Caphorn,3,blade,0.065940859,0.097219211
923,Caphorn,3,sheath,0.010798044,0.031662785
923,Caphorn,4,blade,0.217939776,0.173375391
923,Caphorn,4,internode,0.017110265,0.037207331
923,Caphorn,4,sheath,0.040642991,0.056196829
923,Caphorn,5,internode,0.066593708,0.045458814
923,Caphorn,6,internode,0.189017344,0.111229541
923,Soissons,1,blade,0.016566714,0.024181686
923,Soissons,1,sheath,0.007723921,0.005824005
923,Soissons,2,blade,0.034612533,0.063363722
923,Soissons,2,sheath,0.004868506,0.008828023
923,Soissons,3,blade,0.084535412,0.146469082
923,Soissons,3,sheath,0.010599798,0.03321583
923,Soissons,4,blade,0.235000624,0.263769259
923,Soissons,4,internode,0.017878496,0.04024458
923,Soissons,4,sheath,0.037837728,0.059976462
923,Soissons,5,internode,0.071528529,0.053440718
923,Soissons,6,internode,0.192944768,0.119198944
924,Caphorn,1,blade,0.016900681,0.025814765
924,Caphorn,1,sheath,0.007521279,0.000670593
924,Caphorn,2,blade,0.026281063,0.032262547
924,Caphorn,2,sheath,0.00466392,0.000601269
924,Caphorn,3,blade,0.065940859,0.063091116
924,Caphorn,3,sheath,0.010798044,0.003049446
924,Caphorn,4,blade,0.217939776,0.157746096
924,Caphorn,4,internode,0.017110265,0.004531275
924,Caphorn,4,sheath,0.040642991,0.009801573
924,Caphorn,5,internode,0.066593708,0.021156699
924,Caphorn,6,internode,0.189017344,0.099426681
924,Soissons,1,blade,0.016566714,0.023470477
924,Soissons,1,sheath,0.007723921,0.001282561
924,Soissons,2,blade,0.034612533,0.076246221
924,Soissons,2,sheath,0.004868506,0.001269951
924,Soissons,3,blade,0.084535412,0.147184139
924,Soissons,3,sheath,0.010599798,0.002923058
924,Soissons,4,blade,0.235000624,0.271785536
924,Soissons,4,internode,0.017878496,0.003871898
924,Soissons,4,sheath,0.037837728,0.008662482
924,Soissons,5,internode,0.071528529,0.025729182
924,Soissons,6,internode,0.192944768,0.102689081
925,Caphorn,1,blade,0.016900681,0.025359147
925,Caphorn,1,sheath,0.007521279,0.004847796
925,Caphorn,2,blade,0.026281063,0.063546882
925,Caphorn,2,sheath,0.00466392,0.00688154
925,Caphorn,3,blade,0.065940859,0.098679196
925,Caphorn,3,sheath,0.010798044,0.029224495
925,Caphorn,4,blade,0.217939776,0.171464804
925,Caphorn,4,internode,0.017110265,0.036090063
925,Caphorn,4,sheath,0.040642991,0.056056883
925,Caphorn,5,internode,0.066593708,0.044628043
925,Caphorn,6,internode,0.189017344,0.114997673
925,Soissons,1,blade,0.016566714,0.024684651
925,Soissons,1,sheath,0.007723921,0.004320374
925,Soissons,2,blade,0.034612533,0.061319922
925,Soissons,2,sheath,0.004868506,0.008916859
925,Soissons,3,blade,0.084535412,0.140617838
925,Soissons,3,sheath,0.010599798,0.028388534
925,Soissons,4,blade,0.235000624,0.277734245
925,Soissons,4,internode,0.017878496,0.039783959
925,Soissons,4,sheath,0.037837728,0.049943345
925,Soissons,5,internode,0.071528529,0.044020355
925,Soissons,6,internode,0.192944768,0.115188375
926,Caphorn,1,blade,0.016900681,0.02284298
926,Caphorn,1,sheath,0.007521279,0.00717509
926,Caphorn,2,blade,0.026281063,0.042339892
926,Caphorn,2,sheath,0.00466392,0.01012583
926,Caphorn,3,blade,0.065940859,0.08036292
926,Caphorn,3,sheath,0.010798044,0.021381892
926,Caphorn,4,blade,0.217939776,0.212581133
926,Caphorn,4,internode,0.017110265,0.010337205
926,Caphorn,4,sheath,0.040642991,0.067189498
926,Caphorn,5,internode,0.066593708,0.086962744
926,Caphorn,6,internode,0.189017344,0.150226919
926,Soissons,1,blade,0.016566714,0.019325681
926,Soissons,1,sheath,0.007723921,0.007038847
926,Soissons,2,blade,0.034612533,0.045901342
926,Soissons,2,sheath,0.004868506,0.006987151
926,Soissons,3,blade,0.084535412,0.086876289
926,Soissons,3,sheath,0.010599798,0.018545409
926,Soissons,4,blade,0.235000624,0.269049691
926,Soissons,4,internode,0.017878496,0.009384159
926,Soissons,4,sheath,0.037837728,0.063297496
926,Soissons,5,internode,0.071528529,0.087190076
926,Soissons,6,internode,0.192944768,0.150281951
927,Caphorn,1,blade,0.016900681,0.011437054
927,Caphorn,1,sheath,0.007521279,0.004601189
927,Caphorn,2,blade,0.026281063,0.020785718
927,Caphorn,2,sheath,0.00466392,0.005554316
927,Caphorn,3,blade,0.065940859,0.063319966
927,Caphorn,3,sheath,0.010798044,0.011577273
927,Caphorn,4,blade,0.217939776,0.253332928
927,Caphorn,4,internode,0.017110265,0.016730953
927,Caphorn,4,sheath,0.040642991,0.03676449
927,Caphorn,5,internode,0.066593708,0.107555166
927,Caphorn,6,internode,0.189017344,0.199106419
927,Soissons,1,blade,0.016566714,0.011624631
927,Soissons,1,sheath,0.007723921,0.004536325
927,Soissons,2,blade,0.034612533,0.021127864
927,Soissons,2,sheath,0.004868506,0.004596937
927,Soissons,3,blade,0.084535412,0.063450044
927,Soissons,3,sheath,0.010599798,0.01143166
927,Soissons,4,blade,0.235000624,0.239247731
927,Soissons,4,internode,0.017878496,0.018226447
927,Soissons,4,sheath,0.037837728,0.036564715
927,Soissons,5,internode,0.071528529,0.11630804
927,Soissons,6,internode,0.192944768,0.202777313
928,Caphorn,1,blade,0.016900681,0.004453195
928,Caphorn,1,sheath,0.007521279,0.001238267
928,Caphorn,2,blade,0.026281063,0.010458731
928,Caphorn,2,sheath,0.00466392,0.002222317
928,Caphorn,3,blade,0.065940859,0.048308582
928,Caphorn,3,sheath,0.010798044,0.005388948
928,Caphorn,4,blade,0.217939776,0.248086344
928,Caphorn,4,internode,0.017110265,0.011493056
928,Caphorn,4,sheath,0.040642991,0.032314729
928,Caphorn,5,internode,0.066593708,0.068498799
928,Caphorn,6,internode,0.189017344,0.265922683
928,Soissons,1,blade,0.016566714,0.004065477
928,Soissons,1,sheath,0.007723921,0.002048319
928,Soissons,2,blade,0.034612533,0.009623816
928,Soissons,2,sheath,0.004868506,0.003416274
928,Soissons,3,blade,0.084535412,0.03844471
928,Soissons,3,sheath,0.010599798,0.00549741
928,Soissons,4,blade,0.235000624,0.191466981
928,Soissons,4,internode,0.017878496,0.014983438
928,Soissons,4,sheath,0.037837728,0.031070522
928,Soissons,5,internode,0.071528529,0.086862847
928,Soissons,6,internode,0.192944768,0.27250744
929,Caphorn,1,blade,0.016900681,0.001286928
929,Caphorn,1,sheath,0.007521279,3.98E-05
929,Caphorn,2,blade,0.026281063,0.002258549
929,Caphorn,2,sheath,0.00466392,0.00032738
929,Caphorn,3,blade,0.065940859,0.021355037
929,Caphorn,3,sheath,0.010798044,0.001708915
929,Caphorn,4,blade,0.217939776,0.255567036
929,Caphorn,4,internode,0.017110265,0.003201608
929,Caphorn,4,sheath,0.040642991,0.015659708
929,Caphorn,5,internode,0.066593708,0.048579076
929,Caphorn,6,internode,0.189017344,0.326734722
929,Soissons,1,blade,0.016566714,0.000853983
929,Soissons,1,sheath,0.007723921,0.000169304
929,Soissons,2,blade,0.034612533,0.002504586
929,Soissons,2,sheath,0.004868506,0.000601902
929,Soissons,3,blade,0.084535412,0.014088323
929,Soissons,3,sheath,0.010599798,0.001122829
929,Soissons,4,blade,0.235000624,0.142334125
929,Soissons,4,internode,0.017878496,0.003277016
929,Soissons,4,sheath,0.037837728,0.013259462
929,Soissons,5,internode,0.071528529,0.059571855
929,Soissons,6,internode,0.192944768,0.335213405
930,Caphorn,1,blade,0.016900681,1.15E-05
930,Caphorn,1,sheath,0.007521279,0
930,Caphorn,2,blade,0.026281063,0.00023146
930,Caphorn,2,sheath,0.00466392,0
930,Caphorn,3,blade,0.065940859,0.004914171
930,Caphorn,3,sheath,0.010798044,7.62E-05
930,Caphorn,4,blade,0.217939776,0.212592717
930,Caphorn,4,internode,0.017110265,6.24E-05
930,Caphorn,4,sheath,0.040642991,0.003099009
930,Caphorn,5,internode,0.066593708,0.021996982
930,Caphorn,6,internode,0.189017344,0.390633065
930,Soissons,1,blade,0.016566714,5.71E-05
930,Soissons,1,sheath,0.007723921,0
930,Soissons,2,blade,0.034612533,0.000151151
930,Soissons,2,sheath,0.004868506,1.65E-05
930,Soissons,3,blade,0.084535412,0.002370254
930,Soissons,3,sheath,0.010599798,4.31E-05
930,Soissons,4,blade,0.235000624,0.105203394
930,Soissons,4,internode,0.017878496,0.000249803
930,Soissons,4,sheath,0.037837728,0.003535907
930,Soissons,5,internode,0.071528529,0.024430758
930,Soissons,6,internode,0.192944768,0.39257145
931,Caphorn,1,blade,0.016900681,0
931,Caphorn,1,sheath,0.007521279,0
931,Caphorn,2,blade,0.026281063,0
931,Caphorn,2,sheath,0.00466392,0
931,Caphorn,3,blade,0.065940859,2.40E-05
931,Caphorn,3,sheath,0.010798044,0
931,Caphorn,4,blade,0.217939776,0.145917713
931,Caphorn,4,internode,0.017110265,0
931,Caphorn,4,sheath,0.040642991,7.94E-05
931,Caphorn,5,internode,0.066593708,3.62E-05
931,Caphorn,6,internode,0.189017344,0.442862921
931,Soissons,1,blade,0.016566714,0
931,Soissons,1,sheath,0.007723921,0
931,Soissons,2,blade,0.034612533,0
931,Soissons,2,sheath,0.004868506,0
931,Soissons,3,blade,0.084535412,1.73E-05
931,Soissons,3,sheath,0.010599798,0
931,Soissons,4,blade,0.235000624,0.063172379
931,Soissons,4,internode,0.017878496,0
931,Soissons,4,sheath,0.037837728,3.64E-05
931,Soissons,5,internode,0.071528529,0.002016052
931,Soissons,6,internode,0.192944768,0.453408593
932,Caphorn,1,blade,0,0
932,Caphorn,1,sheath,0,0
932,Caphorn,2,blade,0,0
932,Caphorn,2,sheath,0,0
932,Caphorn,3,blade,0,0
932,Caphorn,3,sheath,0,0
932,Caphorn,4,blade,0,0
932,Caphorn,4,internode,0,0
932,Caphorn,4,sheath,0,0
932,Caphorn,5,internode,0,0
932,Caphorn,6,internode,0,0
932,Soissons,1,blade,0,0
932,Soissons,1,sheath,0,0
932,Soissons,2,blade,0,0
932,Soissons,2,sheath,0,0
932,Soissons,3,blade,0,0
932,Soissons,3,sheath,0,0
932,Soissons,4,blade,0,0
932,Soissons,4,internode,0,0
932,Soissons,4,sheath,0,0
932,Soissons,5,internode,0,0
932,Soissons,6,internode,0,0
933,Caphorn,1,blade,0,0
933,Caphorn,1,sheath,0,0
933,Caphorn,2,blade,0,0
933,Caphorn,2,sheath,0,0
933,Caphorn,3,blade,0,0
933,Caphorn,3,sheath,0,0
933,Caphorn,4,blade,0,0
933,Caphorn,4,internode,0,0
933,Caphorn,4,sheath,0,0
933,Caphorn,5,internode,0,0
933,Caphorn,6,internode,0,0
933,Soissons,1,blade,0,0
933,Soissons,1,sheath,0,0
933,Soissons,2,blade,0,0
933,Soissons,2,sheath,0,0
933,Soissons,3,blade,0,0
933,Soissons,3,sheath,0,0
933,Soissons,4,blade,0,0
933,Soissons,4,internode,0,0
933,Soissons,4,sheath,0,0
933,Soissons,5,internode,0,0
933,Soissons,6,internode,0,0
934,Caphorn,1,blade,0,0
934,Caphorn,1,sheath,0,0
934,Caphorn,2,blade,0,0
934,Caphorn,2,sheath,0,0
934,Caphorn,3,blade,0,0
934,Caphorn,3,sheath,0,0
934,Caphorn,4,blade,0,0
934,Caphorn,4,internode,0,0
934,Caphorn,4,sheath,0,0
934,Caphorn,5,internode,0,0
934,Caphorn,6,internode,0,0
934,Soissons,1,blade,0,0
934,Soissons,1,sheath,0,0
934,Soissons,2,blade,0,0
934,Soissons,2,sheath,0,0
934,Soissons,3,blade,0,0
934,Soissons,3,sheath,0,0
934,Soissons,4,blade,0,0
934,Soissons,4,internode,0,0
934,Soissons,4,sheath,0,0
934,Soissons,5,internode,0,0
934,Soissons,6,internode,0,0
935,Caphorn,1,blade,0,0
935,Caphorn,1,sheath,0,0
935,Caphorn,2,blade,0,0
935,Caphorn,2,sheath,0,0
935,Caphorn,3,blade,0,0
935,Caphorn,3,sheath,0,0
935,Caphorn,4,blade,0,0
935,Caphorn,4,internode,0,0
935,Caphorn,4,sheath,0,0
935,Caphorn,5,internode,0,0
935,Caphorn,6,internode,0,0
935,Soissons,1,blade,0,0
935,Soissons,1,sheath,0,0
935,Soissons,2,blade,0,0
935,Soissons,2,sheath,0,0
935,Soissons,3,blade,0,0
935,Soissons,3,sheath,0,0
935,Soissons,4,blade,0,0
935,Soissons,4,internode,0,0
935,Soissons,4,sheath,0,0
935,Soissons,5,internode,0,0
935,Soissons,6,internode,0,0
936,Caphorn,1,blade,0,0
936,Caphorn,1,sheath,0,0
936,Caphorn,2,blade,0,0
936,Caphorn,2,sheath,0,0
936,Caphorn,3,blade,0,0
936,Caphorn,3,sheath,0,0
936,Caphorn,4,blade,0,0
936,Caphorn,4,internode,0,0
936,Caphorn,4,sheath,0,0
936,Caphorn,5,internode,0,0
936,Caphorn,6,internode,0,0
936,Soissons,1,blade,0,0
936,Soissons,1,sheath,0,0
936,Soissons,2,blade,0,0
936,Soissons,2,sheath,0,0
936,Soissons,3,blade,0,0
936,Soissons,3,sheath,0,0
936,Soissons,4,blade,0,0
936,Soissons,4,internode,0,0
936,Soissons,4,sheath,0,0
936,Soissons,5,internode,0,0
936,Soissons,6,internode,0,0
937,Caphorn,1,blade,0,0
937,Caphorn,1,sheath,0,0
937,Caphorn,2,blade,0,0
937,Caphorn,2,sheath,0,0
937,Caphorn,3,blade,0,0
937,Caphorn,3,sheath,0,0
937,Caphorn,4,blade,0,0
937,Caphorn,4,internode,0,0
937,Caphorn,4,sheath,0,0
937,Caphorn,5,internode,0,0
937,Caphorn,6,internode,0,0
937,Soissons,1,blade,0,0
937,Soissons,1,sheath,0,0
937,Soissons,2,blade,0,0
937,Soissons,2,sheath,0,0
937,Soissons,3,blade,0,0
937,Soissons,3,sheath,0,0
937,Soissons,4,blade,0,0
937,Soissons,4,internode,0,0
937,Soissons,4,sheath,0,0
937,Soissons,5,internode,0,0
937,Soissons,6,internode,0,0
938,Caphorn,1,blade,0,0
938,Caphorn,1,sheath,0,0
938,Caphorn,2,blade,0,0
938,Caphorn,2,sheath,0,0
938,Caphorn,3,blade,0,0
938,Caphorn,3,sheath,0,0
938,Caphorn,4,blade,0,0
938,Caphorn,4,internode,0,0
938,Caphorn,4,sheath,0,0
938,Caphorn,5,internode,0,0
938,Caphorn,6,internode,0,0
938,Soissons,1,blade,0,0
938,Soissons,1,sheath,0,0
938,Soissons,2,blade,0,0
938,Soissons,2,sheath,0,0
938,Soissons,3,blade,0,0
938,Soissons,3,sheath,0,0
938,Soissons,4,blade,0,0
938,Soissons,4,internode,0,0
938,Soissons,4,sheath,0,0
938,Soissons,5,internode,0,0
938,Soissons,6,internode,0,0
939,Caphorn,1,blade,0,0
939,Caphorn,1,sheath,0,0
939,Caphorn,2,blade,0,0
939,Caphorn,2,sheath,0,0
939,Caphorn,3,blade,0,0
939,Caphorn,3,sheath,0,0
939,Caphorn,4,blade,0,0
939,Caphorn,4,internode,0,0
939,Caphorn,4,sheath,0,0
939,Caphorn,5,internode,0,0
939,Caphorn,6,internode,0,0
939,Soissons,1,blade,0,0
939,Soissons,1,sheath,0,0
939,Soissons,2,blade,0,0
939,Soissons,2,sheath,0,0
939,Soissons,3,blade,0,0
939,Soissons,3,sheath,0,0
939,Soissons,4,blade,0,0
939,Soissons,4,internode,0,0
939,Soissons,4,sheath,0,0
939,Soissons,5,internode,0,0
939,Soissons,6,internode,0,0
940,Caphorn,1,blade,0,0
940,Caphorn,1,sheath,0,0
940,Caphorn,2,blade,0,0
940,Caphorn,2,sheath,0,0
940,Caphorn,3,blade,0,0
940,Caphorn,3,sheath,0,0
940,Caphorn,4,blade,0,0
940,Caphorn,4,internode,0,0
940,Caphorn,4,sheath,0,0
940,Caphorn,5,internode,0,0
940,Caphorn,6,internode,0,0
940,Soissons,1,blade,0,0
940,Soissons,1,sheath,0,0
940,Soissons,2,blade,0,0
940,Soissons,2,sheath,0,0
940,Soissons,3,blade,0,0
940,Soissons,3,sheath,0,0
940,Soissons,4,blade,0,0
940,Soissons,4,internode,0,0
940,Soissons,4,sheath,0,0
940,Soissons,5,internode,0,0
940,Soissons,6,internode,0,0
941,Caphorn,1,blade,0.016900681,0
941,Caphorn,1,sheath,0.007521279,0
941,Caphorn,2,blade,0.026281063,0
941,Caphorn,2,sheath,0.00466392,0
941,Caphorn,3,blade,0.065940859,0
941,Caphorn,3,sheath,0.010798044,0
