ID,plant,leaf,xn,ph_em,Ln,Lgn,Len,L,Lg,Le
6551,2,10,4.802288051,4.926502388,1.013043478,0.380434783,0.975778547,46.6,17.5,14.1
6641,2,10,5.068041909,5.192256246,1.017391304,0.389130435,1.003460208,46.8,17.9,14.5
6731,2,10,5.305803375,5.430017711,1.006521739,0.369565217,0.91349481,46.3,17,13.2
6841,2,10,5.828443935,5.952658272,1.002173913,0.369565217,0.968858131,46.1,17,14
6941,2,10,6.149487114,6.27370145,0.995652174,0.380434783,1.044982699,45.8,17.5,15.1
7031,2,10,7.033855447,7.158069784,0.995652174,0.376086957,1.003460208,45.8,17.3,14.5
7131,2,10,7.45026401,7.574478347,1.010869565,0.380434783,0.996539792,46.5,17.5,14.4
7231,2,10,7.760179778,7.884394115,NA,0.354347826,1.010380623,NA,16.3,14.6
1471,2,11,-5.93341371,-5.672893488,0.000187025,NA,NA,0.008,NA,NA
1581,2,11,-5.835527271,-5.575007049,0.000163647,NA,NA,0.007,NA,NA
1671,2,11,-5.795712006,-5.535191784,0.000163647,NA,NA,0.007,NA,NA
1781,2,11,-5.618977432,-5.35845721,0.00025716,NA,NA,0.011,NA,NA
1881,2,11,-5.521351791,-5.260831569,0.000233781,NA,NA,0.01,NA,NA
1981,2,11,-5.403470787,-5.142950565,0.000187025,NA,NA,0.008,NA,NA
2081,2,11,-5.211088292,-4.95056807,0.000280538,NA,NA,0.012,NA,NA
2181,2,11,-5.086774253,-4.826254031,0.000327294,NA,NA,0.014,NA,NA
2281,2,11,-4.983584907,-4.723064685,0.000303916,NA,NA,0.013,NA,NA
2381,2,11,-4.94611683,-4.685596608,0.000561075,NA,NA,0.024,NA,NA
2481,2,11,-4.881351824,-4.620831602,0.000350672,NA,NA,0.015,NA,NA
258,2,11,-4.771642511,-4.511122289,0.00037405,NA,NA,0.016,NA,NA
2681,2,11,-4.645676747,-4.385156525,0.000444185,NA,NA,0.019,NA,NA
2781,2,11,-4.617075825,-4.356555603,0.00063121,NA,NA,0.027,NA,NA
2881,2,11,-4.593169279,-4.332649057,0.000444185,NA,NA,0.019,NA,NA
2981,2,11,-4.422520008,-4.161999786,0.000864991,NA,NA,0.037,NA,NA
3081,2,11,-4.116950884,-3.856430663,0.000888369,NA,NA,0.038,NA,NA
319,2,11,-4.04862163,-3.788101408,0.000935126,NA,NA,0.04,NA,NA
3281,2,11,-3.976641193,-3.716120971,0.001098773,NA,NA,0.047,NA,NA
3381,2,11,-3.818597191,-3.558076969,0.001472823,NA,NA,0.063,NA,NA
3481,2,11,-3.667855553,-3.407335331,0.001706604,NA,NA,0.073,NA,NA
3581,2,11,-3.550583078,-3.290062856,0.001753361,NA,NA,0.075,NA,NA
367,2,11,-3.430615684,-3.170095462,0.002337814,NA,NA,0.1,NA,NA
3771,2,11,-3.320471707,-3.059951485,0.002220923,NA,NA,0.095,NA,NA
3971,2,11,-2.895978385,-2.635458163,0.00490941,NA,NA,0.21,NA,NA
4071,2,11,-2.736456524,-2.475936302,0.003319696,NA,NA,0.142,NA,NA
419,2,11,-2.594408174,-2.333887952,0.004628872,NA,NA,0.198,NA,NA
4261,2,11,-2.38342204,-2.122901818,0.010520164,NA,NA,0.45,NA,NA
4361,2,11,-2.249632316,-1.989112094,0.011689071,NA,NA,0.5,NA,NA
447,2,11,-2.078026782,-1.817506561,0.012857978,NA,NA,0.55,NA,NA
456,2,11,-1.869996366,-1.609476145,0.014026885,0.002337814,NA,0.6,0.1,NA
4651,2,11,-1.664921669,-1.404401447,0.018702513,0.002337814,NA,0.8,0.1,NA
4761,2,11,-1.277374826,-1.016854604,0.045587376,0.00818235,0.002949853,1.95,0.35,0.05
4851,2,11,-0.66954003,-0.409019808,0.189362946,0.022209234,NA,8.1,0.95,NA
4951,2,11,-0.446035558,-0.185515337,0.136762127,0.016364699,NA,5.85,0.7,NA
519,2,11,-0.017369457,0.243150765,0.336645237,0.03974284,0.017699115,14.4,1.7,0.3
5261,2,11,0.121983973,0.382504195,0.357685564,0.03974284,0.017699115,15.3,1.7,0.3
5361,2,11,0.187531375,0.448051597,0.439509059,0.053769725,0.02359882,18.8,2.3,0.4
547,2,11,0.412600638,0.67312086,0.441846873,0.063120982,0.026548673,18.9,2.7,0.45
5551,2,11,0.621674249,0.882194471,0.745762712,0.119228521,0.041297935,31.9,5.1,0.7
566,2,11,0.821532973,1.082053195,0.649912332,0.140268849,0.04719764,27.8,6,0.8
5751,2,11,1.099022771,1.359542993,0.853302162,0.212741087,0.064896755,36.5,9.1,1.1
5851,2,11,1.34139168,1.601911902,0.848626534,0.250146113,0.08259587,36.3,10.7,1.4
5961,2,11,1.579500878,1.8400211,0.827586207,0.322618352,0.088495575,35.4,13.8,1.5
6051,2,11,2.027900746,2.288420968,1.019286967,0.45119813,0.454277286,43.6,19.3,7.7
6111,2,11,2.294523933,2.555044155,0.986557569,0.441846873,0.849557522,42.2,18.9,14.4
6251,2,11,2.588965646,2.849485868,0.958503799,0.409117475,0.678466077,41,17.5,11.5
6351,2,11,2.998680377,3.259200599,1.060198714,0.469900643,0.997050147,45.35,20.1,16.9
6451,2,11,3.260435321,3.520955543,1.03798948,0.434833431,0.932153392,44.4,18.6,15.8
656,2,11,3.802288051,4.062808273,0.986557569,0.430157802,1.014749263,42.2,18.4,17.2
6651,2,11,4.068041909,4.328562131,1.080070134,0.455873758,0.955752212,46.2,19.5,16.2
6741,2,11,4.305803375,4.566323597,0.991233197,0.418468732,0.985250737,42.4,17.9,16.7
685,2,11,4.828443935,5.088964157,0.991233197,0.411455289,0.949852507,42.4,17.6,16.1
6951,2,11,5.149487114,5.410007335,1.030976037,0.467562829,1.014749263,44.1,20,17.2
7041,2,11,6.033855447,6.294375669,1.019286967,0.418468732,0.955752212,43.6,17.9,16.2
7141,2,11,6.45026401,6.710784232,1.06604325,0.4628872,0.955752212,45.6,19.8,16.2
724,2,11,6.760179778,7.0207,1.016949153,0.416130918,1.056047198,43.5,17.8,17.9
120,3,3,-0.036668154,-0.082060617,0.120967742,NA,NA,1.5,NA,NA
530,3,3,0.45485043,0.409457967,0.491935484,0.008064516,NA,6.1,0.1,NA
629,3,3,0.726341859,0.680949396,0.64516129,0.024193548,NA,8,0.3,NA
716,3,3,0.923244865,0.877852402,0.588709677,0.032258065,NA,7.3,0.4,NA
89,3,3,1.110324453,1.06493199,0.903225806,0.096774194,NA,11.2,1.2,NA
98,3,3,1.149531188,1.104138725,0.782258065,0.088709677,NA,9.7,1.1,NA
109,3,3,1.393117158,1.347724695,0.870967742,0.14516129,NA,10.8,1.8,NA
1110,3,3,1.558811255,1.513418792,1.056451613,0.290322581,NA,13.1,3.6,NA
1210,3,3,1.787270901,1.741878438,1.137096774,0.322580645,NA,14.1,4,NA
139,3,3,1.93862107,1.893228607,1.088709677,0.306451613,NA,13.5,3.8,NA
1410,3,3,2.06658629,2.021193827,1.14516129,0.290322581,NA,14.2,3.6,NA
1510,3,3,2.164472729,2.119080266,1.116935484,0.298387097,NA,13.85,3.7,NA
1610,3,3,2.204287994,2.158895532,0.911290323,0.201612903,NA,11.3,2.5,NA
1710,3,3,2.381022568,2.335630106,1.076612903,0.282258065,NA,13.35,3.5,NA
1810,3,3,2.478648209,2.433255746,1.064516129,0.258064516,NA,13.2,3.2,NA
1910,3,3,2.596529213,2.55113675,0.967741935,0.241935484,NA,12,3,NA
2010,3,3,2.788911708,2.743519245,1.153225806,0.298387097,NA,14.3,3.7,NA
2110,3,3,2.913225747,2.867833284,1.044354839,0.274193548,NA,12.95,3.4,NA
2210,3,3,3.016415093,2.97102263,1.112903226,0.266129032,NA,13.8,3.3,NA
2310,3,3,3.05388317,3.008490707,0.935483871,0.25,NA,11.6,3.1,NA
2410,3,3,3.118648176,3.073255713,0.927419355,0.241935484,NA,11.5,3,NA
2510,3,3,3.228357489,3.182965026,0.927419355,0.241935484,NA,11.5,3,NA
2610,3,3,3.354323253,3.30893079,0.935483871,0.233870968,NA,11.6,2.9,NA
2710,3,3,3.382924175,3.337531712,NA,0.258064516,NA,NA,3.2,NA
2810,3,3,3.406830721,3.361438258,1.024193548,0.258064516,NA,12.7,3.2,NA
2910,3,3,3.577479992,3.532087529,1.072580645,0.274193548,NA,13.3,3.4,NA
3010,3,3,3.883049116,3.837656653,1.040322581,0.25,NA,12.9,3.1,NA
3113,3,3,3.95137837,3.905985908,1.032258065,0.282258065,NA,12.8,3.5,NA
3210,3,3,4.023358807,3.977966344,0.951612903,0.241935484,NA,11.8,3,NA
3310,3,3,4.181402809,4.136010346,NA,0.233870968,NA,NA,2.9,NA
3410,3,3,4.332144447,4.286751984,NA,0.25,NA,NA,3.1,NA
3510,3,3,4.449416922,4.404024459,NA,0.241935484,NA,NA,3,NA
3610,3,3,4.569384316,4.523991853,NA,0.258064516,NA,NA,3.2,NA
5210,3,3,8.121983973,8.07659151,NA,0.233870968,NA,NA,2.9,NA
1102,3,4,-1.036668154,-1.053813142,0.007462687,NA,NA,0.1,NA,NA
220,3,4,-0.893663543,-0.910808531,0.020895522,NA,NA,0.28,NA,NA
320,3,4,-0.677548368,-0.694693356,0.013134328,NA,NA,0.176,NA,NA
429,3,4,-0.625997161,-0.643142149,0.011865672,NA,NA,0.159,NA,NA
5102,3,4,-0.54514957,-0.562294558,0.037313433,0.007462687,NA,0.5,0.1,NA
6102,3,4,-0.273658141,-0.290803129,0.070895522,NA,NA,0.95,NA,NA
732,3,4,-0.076755135,-0.093900123,0.070895522,NA,NA,0.95,NA,NA
812,3,4,0.110324453,0.093179465,0.313432836,0.007462687,NA,4.2,0.1,NA
912,3,4,0.149531188,0.1323862,0.23880597,0.007462687,NA,3.2,0.1,NA
1012,3,4,0.393117158,0.37597217,0.302238806,0.01119403,NA,4.05,0.15,NA
1112,3,4,0.558811255,0.541666267,0.47761194,0.014925373,NA,6.4,0.2,NA
1212,3,4,0.787270901,0.770125913,0.552238806,0.02238806,NA,7.4,0.3,NA
1312,3,4,0.93862107,0.921476082,0.742537313,0.037313433,NA,9.95,0.5,NA
1412,3,4,1.06658629,1.049441302,0.925373134,0.082089552,NA,12.4,1.1,NA
1512,3,4,1.164472729,1.147327741,0.832089552,0.059701493,NA,11.15,0.8,NA
1612,3,4,1.204287994,1.187143006,0.798507463,0.059701493,NA,10.7,0.8,NA
1712,3,4,1.381022568,1.363877581,0.925373134,0.141791045,NA,12.4,1.9,NA
1812,3,4,1.478648209,1.461503221,1.111940299,0.26119403,NA,14.9,3.5,NA
1912,3,4,1.596529213,1.579384225,1.007462687,0.26119403,NA,13.5,3.5,NA
2012,3,4,1.788911708,1.77176672,1.164179104,0.305970149,NA,15.6,4.1,NA
2112,3,4,1.913225747,1.896080759,1.119402985,0.298507463,NA,15,4,NA
2212,3,4,2.016415093,1.999270105,1.156716418,0.298507463,NA,15.5,4,NA
2312,3,4,2.05388317,2.036738182,1.007462687,0.28358209,NA,13.5,3.8,NA
2412,3,4,2.118648176,2.101503188,0.962686567,0.231343284,NA,12.9,3.1,NA
2512,3,4,2.228357489,2.211212501,1.014925373,0.276119403,NA,13.6,3.7,NA
2612,3,4,2.354323253,2.337178265,0.962686567,0.23880597,NA,12.9,3.2,NA
2712,3,4,2.382924175,2.365779187,1.02238806,0.268656716,NA,13.7,3.6,NA
2812,3,4,2.406830721,2.389685733,1.067164179,0.305970149,NA,14.3,4.1,NA
2912,3,4,2.577479992,2.560335004,1.007462687,0.246268657,NA,13.5,3.3,NA
3012,3,4,2.883049116,2.865904128,0.985074627,0.23880597,NA,13.2,3.2,NA
3114,3,4,2.95137837,2.934233382,1.003731343,0.268656716,NA,13.45,3.6,NA
3212,3,4,3.023358807,3.006213819,0.97761194,0.231343284,NA,13.1,3.1,NA
3312,3,4,3.181402809,3.164257821,0.97761194,0.246268657,NA,13.1,3.3,NA
3412,3,4,3.332144447,3.314999459,0.992537313,0.26119403,NA,13.3,3.5,NA
3512,3,4,3.449416922,3.432271934,0.992537313,0.253731343,NA,13.3,3.4,NA
3612,3,4,3.569384316,3.552239328,1.02238806,0.276119403,NA,13.7,3.7,NA
379,3,4,3.679528293,3.662383305,NA,0.268656716,NA,NA,3.6,NA
389,3,4,3.821837441,3.804692453,0.902985075,0.21641791,NA,12.1,2.9,NA
399,3,4,4.104021615,4.086876627,NA,0.276119403,NA,NA,3.7,NA
409,3,4,4.263543476,4.246398488,NA,0.246268657,NA,NA,3.3,NA
4112,3,4,4.405591826,4.388446838,NA,0.26119403,NA,NA,3.5,NA
4210,3,4,4.61657796,4.599432972,NA,0.253731343,NA,NA,3.4,NA
479,3,4,5.722625174,5.705480186,NA,0.23880597,NA,NA,3.2,NA
5212,3,4,7.121983973,7.104838985,NA,0.373134328,NA,NA,5,NA
539,3,4,7.187531375,7.170386387,NA,0.26119403,NA,NA,3.5,NA
3101,3,5,-1.677548368,-1.723261527,0.002948718,NA,NA,0.046,NA,NA
4102,3,5,-1.625997161,-1.67171032,0.00275641,NA,NA,0.043,NA,NA
6114,3,5,-1.273658141,-1.3193713,0.006153846,NA,NA,0.096,NA,NA
742,3,5,-1.076755135,-1.122468294,0.009615385,NA,NA,0.15,NA,NA
822,3,5,-0.889675547,-0.935388706,0.022435897,NA,NA,0.35,NA,NA
922,3,5,-0.850468812,-0.896181971,0.015384615,NA,NA,0.24,NA,NA
1022,3,5,-0.606882842,-0.652596001,0.022435897,NA,NA,0.35,NA,NA
1122,3,5,-0.441188745,-0.486901904,0.044871795,NA,NA,0.7,NA,NA
1222,3,5,-0.212729099,-0.258442258,0.057692308,NA,NA,0.9,NA,NA
1322,3,5,-0.06137893,-0.107092089,0.198717949,0.006410256,NA,3.1,0.1,NA
1422,3,5,0.06658629,0.020873131,0.301282051,0.006410256,NA,4.7,0.1,NA
1522,3,5,0.164472729,0.11875957,0.233974359,0.006410256,NA,3.65,0.1,NA
1722,3,5,0.381022568,0.33530941,0.333333333,0.006410256,NA,5.2,0.1,NA
1822,3,5,0.478648209,0.43293505,0.503205128,0.016025641,NA,7.85,0.25,NA
1922,3,5,0.596529213,0.550816054,0.493589744,0.019230769,NA,7.7,0.3,NA
2022,3,5,0.788911708,0.743198549,0.673076923,0.012820513,NA,10.5,0.2,NA
2122,3,5,0.913225747,0.867512588,0.634615385,0.019230769,NA,9.9,0.3,NA
2222,3,5,1.016415093,0.970701934,0.871794872,0.064102564,NA,13.6,1,NA
2322,3,5,1.05388317,1.008170011,0.737179487,0.051282051,NA,11.5,0.8,NA
2422,3,5,1.118648176,1.072935017,0.801282051,0.108974359,NA,12.5,1.7,NA
2522,3,5,1.228357489,1.18264433,0.897435897,0.102564103,NA,14,1.6,NA
2622,3,5,1.354323253,1.308610094,0.91025641,0.205128205,NA,14.2,3.2,NA
2722,3,5,1.382924175,1.337211016,0.817307692,0.121794872,NA,12.75,1.9,NA
2822,3,5,1.406830721,1.361117562,0.980769231,0.224358974,NA,15.3,3.5,NA
2922,3,5,1.577479992,1.531766833,NA,0.269230769,NA,NA,4.2,NA
3022,3,5,1.883049116,1.837335957,0.980769231,0.275641026,NA,15.3,4.3,NA
3122,3,5,1.95137837,1.905665212,0.987179487,0.262820513,NA,15.4,4.1,NA
3222,3,5,2.023358807,1.977645648,0.974358974,0.262820513,NA,15.2,4.1,NA
3322,3,5,2.181402809,2.13568965,0.996794872,0.275641026,NA,15.55,4.3,NA
3422,3,5,2.332144447,2.286431288,0.993589744,0.275641026,NA,15.5,4.3,NA
3522,3,5,2.449416922,2.403703763,1.032051282,0.259615385,NA,16.1,4.05,NA
3622,3,5,2.569384316,2.523671157,1.064102564,0.301282051,NA,16.6,4.7,NA
3712,3,5,2.679528293,2.633815134,1.044871795,0.275641026,NA,16.3,4.3,NA
3812,3,5,2.821837441,2.776124282,0.907051282,0.25,NA,14.15,3.9,NA
3912,3,5,3.104021615,3.058308457,1.044871795,0.288461538,NA,16.3,4.5,NA
4012,3,5,3.263543476,3.217830317,NA,0.256410256,NA,NA,4,NA
4113,3,5,3.405591826,3.359878667,NA,0.282051282,NA,NA,4.4,NA
4212,3,5,3.61657796,3.570864801,NA,0.288461538,NA,NA,4.5,NA
438,3,5,3.750367684,3.704654525,NA,0.275641026,NA,NA,4.3,NA
449,3,5,3.921973218,3.876260059,NA,0.243589744,NA,NA,3.8,NA
468,3,5,4.335078331,4.289365172,NA,0.314102564,NA,NA,4.9,NA
4712,3,5,4.722625174,4.676912015,NA,0.275641026,NA,NA,4.3,NA
498,3,5,5.553964442,5.508251283,NA,0.25,NA,NA,3.9,NA
5222,3,5,6.121983973,6.076270814,NA,0.256410256,NA,NA,4,NA
5312,3,5,6.187531375,6.141818216,NA,0.301282051,NA,NA,4.7,NA
549,3,5,6.412600638,6.366887479,NA,0.275641026,NA,NA,4.3,NA
578,3,5,7.099022771,7.053309612,NA,0.25,NA,NA,3.9,NA
588,3,5,7.34139168,7.295678522,NA,0.294871795,NA,NA,4.6,NA
608,3,5,8.027900746,7.982187588,NA,0.307692308,NA,NA,4.8,NA
3132,3,6,-2.677548368,-2.67836683,0.00140527,NA,NA,0.028,NA,NA
4122,3,6,-2.625997161,-2.626815624,0.000903388,NA,NA,0.018,NA,NA
6122,3,6,-2.273658141,-2.274476603,0.002107905,NA,NA,0.042,NA,NA
832,3,6,-1.889675547,-1.890494009,0.003814304,NA,NA,0.076,NA,NA
932,3,6,-1.850468812,-1.851287274,0.002961104,NA,NA,0.059,NA,NA
1032,3,6,-1.606882842,-1.607701304,0.003663739,NA,NA,0.073,NA,NA
1132,3,6,-1.441188745,-1.442007208,0.006072773,NA,NA,0.121,NA,NA
1232,3,6,-1.212729099,-1.213547562,0.006173149,NA,NA,0.123,NA,NA
1332,3,6,-1.06137893,-1.062197393,0.012647428,NA,NA,0.252,NA,NA
1432,3,6,-0.93341371,-0.934232172,0.015056462,NA,NA,0.3,NA,NA
1532,3,6,-0.835527271,-0.836345734,0.015056462,NA,NA,0.3,NA,NA
1622,3,6,-0.795712006,-0.796530468,0.012547051,NA,NA,0.25,NA,NA
1732,3,6,-0.618977432,-0.619795894,0.025094103,NA,NA,0.5,NA,NA
1832,3,6,-0.521351791,-0.522170254,0.055207026,NA,NA,1.1,NA,NA
1932,3,6,-0.403470787,-0.404289249,0.060225847,NA,NA,1.2,NA,NA
2032,3,6,-0.211088292,-0.211906754,0.130489335,NA,NA,2.6,NA,NA
2132,3,6,-0.086774253,-0.087592715,0.095357591,NA,NA,1.9,NA,NA
2232,3,6,0.016415093,0.01559663,0.25846926,0.007528231,NA,5.15,0.15,NA
2332,3,6,0.05388317,0.053064708,0.230865747,0.005018821,NA,4.6,0.1,NA
2432,3,6,0.118648176,0.117829714,0.301129235,0.007528231,NA,6,0.15,NA
2632,3,6,0.354323253,0.35350479,0.391468005,0.015056462,NA,7.8,0.3,NA
2732,3,6,0.382924175,0.382105712,0.255959849,0.005018821,NA,5.1,0.1,NA
2832,3,6,0.406830721,0.406012258,0.401505646,0.015056462,NA,8,0.3,NA
2932,3,6,0.577479992,0.57666153,0.577164366,0.030112923,NA,11.5,0.6,NA
3032,3,6,0.883049116,0.882230653,0.496863237,0.020075282,NA,9.9,0.4,NA
3142,3,6,0.95137837,0.950559908,0.634880803,0.040150565,NA,12.65,0.8,NA
3232,3,6,1.023358807,1.022540344,0.767879548,0.110414053,NA,15.3,2.2,NA
3332,3,6,1.181402809,1.180584346,0.78293601,0.115432873,NA,15.6,2.3,NA
3432,3,6,1.332144447,1.331325985,0.772898369,0.120451694,NA,15.4,2.4,NA
3532,3,6,1.449416922,1.448598459,0.86825596,0.200752823,NA,17.3,4,NA
3632,3,6,1.569384316,1.568565853,0.988707654,0.291091593,NA,19.7,5.8,NA
3722,3,6,1.679528293,1.67870983,1.069008783,0.35131744,NA,21.3,7,NA
3822,3,6,1.821837441,1.821018978,0.938519448,0.291091593,NA,18.7,5.8,NA
3922,3,6,2.104021615,2.103203153,1.04140527,0.34629862,NA,20.75,6.9,NA
4022,3,6,2.263543476,2.262725014,1.003764115,0.311166876,NA,20,6.2,NA
4132,3,6,2.405591826,2.404773363,NA,0.336260979,NA,NA,6.7,NA
4222,3,6,2.61657796,2.615759498,1.023839398,0.316185696,1,20.4,6.3,0.1
4312,3,6,2.750367684,2.749549222,1.018820577,0.306148055,NA,20.3,6.1,NA
4412,3,6,2.921973218,2.921154755,0.963613551,0.296110414,NA,19.2,5.9,NA
458,3,6,3.130003634,3.129185171,0.988707654,0.306148055,NA,19.7,6.1,NA
4612,3,6,3.335078331,3.334259869,1.048933501,0.321204517,NA,20.9,6.4,NA
4722,3,6,3.722625174,3.721806711,0.973651192,0.311166876,NA,19.4,6.2,NA
488,3,6,4.33045997,4.329641508,1.008782936,0.316185696,NA,20.1,6.3,NA
4912,3,6,4.553964442,4.553145979,NA,0.265997491,NA,NA,5.3,NA
5232,3,6,5.121983973,5.12116551,NA,0.311166876,NA,NA,6.2,NA
5322,3,6,5.187531375,5.186712912,1.094102886,0.371392723,NA,21.8,7.4,NA
5412,3,6,5.412600638,5.411782176,NA,0.331242158,NA,NA,6.6,NA
558,3,6,5.621674249,5.620855786,1.018820577,0.326223338,1,20.3,6.5,0.1
5712,3,6,6.099022771,6.098204309,NA,0.326223338,NA,NA,6.5,NA
5812,3,6,6.34139168,6.340573218,NA,0.366373902,NA,NA,7.3,NA
599,3,6,6.579500878,6.578682415,NA,0.306148055,1,NA,6.1,0.1
6012,3,6,7.027900746,7.027082284,NA,0.416562108,NA,NA,8.3,NA
6115,3,6,7.294523933,7.293705471,NA,0.276035132,NA,NA,5.5,NA
6210,3,6,7.588965646,7.588147184,NA,0.276035132,NA,NA,5.5,NA
637,3,6,7.998680377,7.997861914,NA,0.376411543,NA,NA,7.5,NA
648,3,6,8.260435321,8.259616859,NA,0.306148055,NA,NA,6.1,NA
707,3,6,11.03385545,11.03303698,NA,0.336260979,NA,NA,6.7,NA
3152,3,7,-3.677548368,-3.6110555,0.000389484,NA,NA,0.01,NA,NA
4142,3,7,-3.625997161,-3.559504294,0.000272639,NA,NA,0.007,NA,NA
6132,3,7,-3.273658141,-3.207165273,0.000623174,NA,NA,0.016,NA,NA
84,3,7,-2.889675547,-2.82318268,0.001557936,NA,NA,0.04,NA,NA
942,3,7,-2.850468812,-2.783975944,0.001518987,NA,NA,0.039,NA,NA
1042,3,7,-2.606882842,-2.540389974,0.001363194,NA,NA,0.035,NA,NA
1142,3,7,-2.441188745,-2.374695878,0.002259007,NA,NA,0.058,NA,NA
1242,3,7,-2.212729099,-2.146236232,0.001908471,NA,NA,0.049,NA,NA
1342,3,7,-2.06137893,-1.994886063,0.003037975,NA,NA,0.078,NA,NA
1442,3,7,-1.93341371,-1.866920843,0.003622201,NA,NA,0.093,NA,NA
1542,3,7,-1.835527271,-1.769034404,0.003505355,NA,NA,0.09,NA,NA
1632,3,7,-1.795712006,-1.729219138,0.00338851,NA,NA,0.087,NA,NA
1742,3,7,-1.618977432,-1.552484564,0.003894839,NA,NA,0.1,NA,NA
1842,3,7,-1.521351791,-1.454858924,0.005842259,NA,NA,0.15,NA,NA
1942,3,7,-1.403470787,-1.336977919,0.006621227,NA,NA,0.17,NA,NA
2042,3,7,-1.211088292,-1.144595424,0.011684518,NA,NA,0.3,NA,NA
2142,3,7,-1.086774253,-1.020281385,0.011684518,NA,NA,0.3,NA,NA
2242,3,7,-0.983584907,-0.91709204,0.019474197,NA,NA,0.5,NA,NA
2342,3,7,-0.94611683,-0.879623963,0.017526777,NA,NA,0.45,NA,NA
2442,3,7,-0.881351824,-0.814858956,0.029211295,NA,NA,0.75,NA,NA
2532,3,7,-0.771642511,-0.705149644,0.019474197,NA,NA,0.5,NA,NA
2642,3,7,-0.645676747,-0.57918388,0.05647517,NA,NA,1.45,NA,NA
2742,3,7,-0.617075825,-0.550582958,0.027263875,NA,NA,0.7,NA,NA
2842,3,7,-0.593169279,-0.526676412,0.054527751,NA,NA,1.4,NA,NA
2942,3,7,-0.422520008,-0.35602714,0.151898734,0.003894839,NA,3.9,0.1,NA
3042,3,7,-0.116950884,-0.050458017,0.085686465,0.00194742,NA,2.2,0.05,NA
3162,3,7,-0.04862163,0.017871238,0.200584226,0.005842259,NA,5.15,0.15,NA
3242,3,7,0.023358807,0.089851674,0.284323272,0.007789679,NA,7.3,0.2,NA
3342,3,7,0.181402809,0.247895676,0.305744888,0.009737098,NA,7.85,0.25,NA
3442,3,7,0.332144447,0.398637315,0.290165531,0.009737098,NA,7.45,0.25,NA
3542,3,7,0.449416922,0.515909789,0.377799416,0.011684518,NA,9.7,0.3,NA
3642,3,7,0.569384316,0.635877183,0.467380721,0.023369036,NA,12,0.6,NA
3732,3,7,0.679528293,0.74602116,0.636806232,0.044790652,NA,16.35,1.15,NA
3832,3,7,0.821837441,0.888330308,0.580331061,0.042843233,NA,14.9,1.1,NA
3932,3,7,1.104021615,1.170514483,0.718597858,0.097370983,0.105263158,18.45,2.5,0.2
4032,3,7,1.263543476,1.330036344,0.802336904,0.167478092,0.289473684,20.6,4.3,0.55
4152,3,7,1.405591826,1.472084693,1.043816943,0.35443038,0.368421053,26.8,9.1,0.7
4232,3,7,1.61657796,1.683070827,0.993184031,0.311587147,0.315789474,25.5,8,0.6
4322,3,7,1.750367684,1.816860552,0.99707887,0.346640701,0.473684211,25.6,8.9,0.9
4422,3,7,1.921973218,1.988466085,0.965920156,0.35443038,0.684210526,24.8,9.1,1.3
4512,3,7,2.130003634,2.196496501,NA,0.358325219,0.631578947,NA,9.2,1.2
4622,3,7,2.335078331,2.401571198,1.00292113,0.366114898,1,25.75,9.4,1.9
4732,3,7,2.722625174,2.789118041,1.016553067,0.370009737,0.631578947,26.1,9.5,1.2
4812,3,7,3.33045997,3.396952838,0.989289192,0.346640701,1.105263158,25.4,8.9,2.1
4922,3,7,3.553964442,3.620457309,0.926971762,0.319376826,0.263157895,23.8,8.2,0.5
5112,3,7,3.982630543,4.049123411,1.129503408,0.389483934,1.315789474,29,10,2.5
5242,3,7,4.121983973,4.18847684,0.985394352,0.370009737,0.947368421,25.3,9.5,1.8
5332,3,7,4.187531375,4.254024242,1.036027264,0.370009737,1.526315789,26.6,9.5,2.9
5422,3,7,4.412600638,4.479093506,1.020447907,0.346640701,0.736842105,26.2,8.9,1.4
5512,3,7,4.621674249,4.688167116,1.016553067,0.35443038,0.894736842,26.1,9.1,1.7
568,3,7,4.821532973,4.88802584,1.006815969,0.340798442,0.947368421,25.85,8.75,1.8
5722,3,7,5.099022771,5.165515639,1.067185979,0.377799416,0.894736842,27.4,9.7,1.7
5822,3,7,5.34139168,5.407884548,1.121713729,0.381694255,1.421052632,28.8,9.8,2.7
5912,3,7,5.579500878,5.645993745,NA,0.370009737,1.526315789,NA,9.5,2.9
6022,3,7,6.027900746,6.094393614,1.215189873,0.467380721,2.052631579,31.2,12,3.9
6142,3,7,6.294523933,6.361016801,NA,0.35053554,0.157894737,NA,9,0.3
6212,3,7,6.588965646,6.655458513,0.923076923,0.323271665,0.526315789,23.7,8.3,1
6312,3,7,6.998680377,7.065173244,NA,0.377799416,1.473684211,NA,9.7,2.8
6412,3,7,7.260435321,7.326928189,NA,0.323271665,0.947368421,NA,8.3,1.8
677,3,7,8.305803375,8.372296242,1.129503408,0.389483934,1.315789474,29,10,2.5
7012,3,7,10.03385545,10.10034831,1.016553067,0.373904576,0.631578947,26.1,9.6,1.2
726,3,7,10.76017978,10.82667265,1.016553067,0.385589094,2.105263158,26.1,9.9,4
6152,3,8,-4.273658141,-4.187707586,0.000220126,NA,NA,0.007,NA,NA
85,3,8,-3.889675547,-3.803724992,0.000440252,NA,NA,0.014,NA,NA
952,3,8,-3.850468812,-3.764518257,0.000314465,NA,NA,0.01,NA,NA
1052,3,8,-3.606882842,-3.520932287,0.000408805,NA,NA,0.013,NA,NA
