ID,plant,leaf,xn,ph_em,Ln,Lgn,Len,L,Lg,Le
3732,3,7,1.233719926,1.34846956,1.028846154,0.259615385,NA,21.4,5.4,NA
3832,3,7,1.406809931,1.521559565,0.975961538,0.302884615,0.571428571,20.3,6.3,0.1
3932,3,7,1.560940213,1.675689847,0.855769231,0.274038462,NA,17.8,5.7,NA
4032,3,7,1.789966116,1.90471575,0.9375,0.3125,NA,19.5,6.5,NA
4122,3,7,1.935041008,2.049790643,1.086538462,0.350961538,2.857142857,22.6,7.3,0.5
4232,3,7,2.12133679,2.236086424,1.084134615,0.370192308,0.571428571,22.55,7.7,0.1
4322,3,7,2.346966921,2.461716556,1.043269231,0.336538462,NA,21.7,7,NA
4422,3,7,2.567975031,2.682724666,1.024038462,0.346153846,4.857142857,21.3,7.2,0.85
4512,3,7,2.961695838,3.076445472,0.875,0.254807692,NA,18.2,5.3,NA
468,3,7,3.598780248,3.713529883,0.908653846,0.293269231,NA,18.9,6.1,NA
4712,3,7,3.856764533,3.971514168,1.096153846,0.341346154,NA,22.8,7.1,NA
497,3,7,4.30198787,4.416737504,0.889423077,0.264423077,NA,18.5,5.5,NA
507,3,7,4.456967095,4.571716729,NA,0.375,NA,NA,7.8,NA
5114,3,7,4.527900982,4.642650617,1.067307692,0.355769231,NA,22.2,7.4,NA
528,3,7,4.777112859,4.891862493,0.913461538,0.264423077,NA,19,5.5,NA
597,3,7,6.808350005,6.92309964,1.048076923,0.326923077,NA,21.8,6.8,NA
1182,3,8,-4.954546851,-4.74045976,0.000365965,NA,NA,0.01,NA,NA
685,3,8,-4.099661449,-3.885574357,0.000585544,NA,NA,0.016,NA,NA
752,3,8,-4.057119982,-3.84303289,0.000548948,NA,NA,0.015,NA,NA
852,3,8,-3.792815789,-3.578728697,0.000914913,NA,NA,0.025,NA,NA
951,3,8,-3.612934242,-3.39884715,0.000768527,NA,NA,0.021,NA,NA
1052,3,8,-3.365042943,-3.150955852,0.001134492,NA,NA,0.031,NA,NA
1192,3,8,-3.200914001,-2.98682691,0.001171089,NA,NA,0.032,NA,NA
1342,3,8,-2.955852512,-2.741765421,0.001829826,NA,NA,0.05,NA,NA
1442,3,8,-2.912650756,-2.698563665,0.001427264,NA,NA,0.039,NA,NA
1552,3,8,-2.72088401,-2.506796918,0.002342177,NA,NA,0.064,NA,NA
1652,3,8,-2.614954813,-2.400867722,0.002817932,NA,NA,0.077,NA,NA
1752,3,8,-2.486953104,-2.272866012,0.00336688,NA,NA,0.092,NA,NA
1852,3,8,-2.278207501,-2.06412041,0.002964318,NA,NA,0.081,NA,NA
1952,3,8,-2.143319923,-1.929232831,0.004098811,NA,NA,0.112,NA,NA
2052,3,8,-2.0313538,-1.817266708,0.002781336,NA,NA,0.076,NA,NA
2252,3,8,-1.9205196,-1.706432509,0.00431839,NA,NA,0.118,NA,NA
2352,3,8,-1.801478954,-1.587391862,0.006477585,NA,NA,0.177,NA,NA
2452,3,8,-1.664799163,-1.450712071,0.007978042,NA,NA,0.218,NA,NA
2552,3,8,-1.63367126,-1.419584168,0.010978957,NA,NA,0.3,NA,NA
2652,3,8,-1.607825668,-1.393738576,0.009222324,NA,NA,0.252,NA,NA
2752,3,8,-1.42266181,-1.208574718,0.010027447,NA,NA,0.274,NA,NA
2852,3,8,-1.091102482,-0.87701539,0.014638609,NA,NA,0.4,NA,NA
2952,3,8,-1.016961477,-0.802874385,0.016468435,NA,NA,0.45,NA,NA
3052,3,8,-0.938764412,-0.724677321,0.027447392,NA,NA,0.75,NA,NA
3152,3,8,-0.767372293,-0.553285201,0.036596523,NA,NA,1,NA,NA
3242,3,8,-0.603714986,-0.389627894,0.098810613,0.003659652,NA,2.7,0.1,NA
3352,3,8,-0.476467892,-0.262380801,0.091491308,0.003659652,NA,2.5,0.1,NA
3452,3,8,-0.34639099,-0.132303898,0.091491308,0.003659652,NA,2.5,0.1,NA
3552,3,8,-0.226784381,-0.01269729,0.223238792,0.010978957,NA,6.1,0.3,NA
3642,3,8,-0.072371118,0.141715973,0.201280878,0.005489478,NA,5.5,0.15,NA
3742,3,8,0.233719926,0.447807017,0.461116194,0.018298262,NA,12.6,0.5,NA
3842,3,8,0.406809931,0.620897022,0.567246112,0.042086002,NA,15.5,1.15,NA
3942,3,8,0.560940213,0.775027305,0.616651418,0.064043916,0.080808081,16.85,1.75,0.2
4042,3,8,0.789966116,1.004053207,0.72095151,0.117108875,0.141414141,19.7,3.2,0.35
4132,3,8,0.935041008,1.1491281,0.885635865,0.208600183,0.202020202,24.2,5.7,0.5
4242,3,8,1.12133679,1.335423881,0.922232388,0.237877402,0.161616162,25.2,6.5,0.4
4332,3,8,1.346966921,1.561054013,0.83074108,0.204940531,0.121212121,22.7,5.6,0.3
4432,3,8,1.567975031,1.782062123,0.946020128,0.303751144,NA,25.85,8.3,NA
4522,3,8,1.961695838,2.175782929,0.881976212,0.292772187,NA,24.1,8,NA
4612,3,8,2.598780248,2.81286734,0.92589204,0.344007319,0.606060606,25.3,9.4,1.5
4722,3,8,2.856764533,3.070851625,1.116193962,0.431838975,NA,30.5,11.8,NA
4912,3,8,3.30198787,3.516074962,0.914913083,0.292772187,NA,25,8,NA
5012,3,8,3.456967095,3.671054187,1.101555352,0.402561757,1.373737374,30.1,11,3.4
5132,3,8,3.527900982,3.741988074,0.991765782,0.37694419,1.414141414,27.1,10.3,3.5
5212,3,8,3.777112859,3.99119995,0.929551693,0.340347667,0.929292929,25.4,9.3,2.3
537,3,8,3.992932985,4.207020076,0.892955169,0.318389753,0.484848485,24.4,8.7,1.2
547,3,8,4.209979361,4.424066453,0.918572736,0.32936871,0.282828283,25.1,9,0.7
557,3,8,4.511165402,4.725252494,1.079597438,0.3915828,1.333333333,29.5,10.7,3.3
567,3,8,4.774149017,4.988236109,0.914913083,0.311070448,NA,25,8.5,NA
577,3,8,5.03251061,5.246597702,0.918572736,0.347666972,0.727272727,25.1,9.5,1.8
586,3,8,5.518954836,5.733041928,1.064958829,0.387923147,1.414141414,29.1,10.6,3.5
5912,3,8,5.808350005,6.022437097,0.98810613,0.365965233,1.212121212,27,10,3
607,3,8,6.127741153,6.341828245,0.984446478,0.380603843,0.646464646,26.9,10.4,1.6
696,3,9,-5.099661449,-4.829618858,0.000203636,NA,NA,0.007,NA,NA
762,3,9,-5.057119982,-4.787077391,0.000232727,NA,NA,0.008,NA,NA
862,3,9,-4.792815789,-4.522773199,0.000261818,NA,NA,0.009,NA,NA
961,3,9,-4.612934242,-4.342891651,0.000261818,NA,NA,0.009,NA,NA
1062,3,9,-4.365042943,-4.095000353,0.000465455,NA,NA,0.016,NA,NA
11102,3,9,-4.200914001,-3.930871411,0.000407273,NA,NA,0.014,NA,NA
1352,3,9,-3.955852512,-3.685809922,0.000872727,NA,NA,0.03,NA,NA
1452,3,9,-3.912650756,-3.642608166,0.000436364,NA,NA,0.015,NA,NA
1562,3,9,-3.72088401,-3.450841419,0.000930909,NA,NA,0.032,NA,NA
1662,3,9,-3.614954813,-3.344912223,0.000872727,NA,NA,0.03,NA,NA
1762,3,9,-3.486953104,-3.216910514,0.0016,NA,NA,0.055,NA,NA
1862,3,9,-3.278207501,-3.008164911,0.001105455,NA,NA,0.038,NA,NA
1962,3,9,-3.143319923,-2.873277332,0.0016,NA,NA,0.055,NA,NA
2062,3,9,-3.0313538,-2.761311209,0.001047273,NA,NA,0.036,NA,NA
2262,3,9,-2.9205196,-2.65047701,0.001978182,NA,NA,0.068,NA,NA
2362,3,9,-2.801478954,-2.531436364,0.001890909,NA,NA,0.065,NA,NA
2462,3,9,-2.664799163,-2.394756572,0.002792727,NA,NA,0.096,NA,NA
2562,3,9,-2.63367126,-2.36362867,0.003083636,NA,NA,0.106,NA,NA
2662,3,9,-2.607825668,-2.337783078,0.002967273,NA,NA,0.102,NA,NA
2762,3,9,-2.42266181,-2.152619219,0.003258182,NA,NA,0.112,NA,NA
2862,3,9,-2.091102482,-1.821059891,0.003374545,NA,NA,0.116,NA,NA
2962,3,9,-2.016961477,-1.746918887,0.004130909,NA,NA,0.142,NA,NA
3062,3,9,-1.938764412,-1.668721822,0.00544,NA,NA,0.187,NA,NA
3162,3,9,-1.767372293,-1.497329703,0.006225455,NA,NA,0.214,NA,NA
3252,3,9,-1.603714986,-1.333672395,0.004392727,NA,NA,0.151,NA,NA
3362,3,9,-1.476467892,-1.206425302,0.014545455,NA,NA,0.5,NA,NA
3462,3,9,-1.34639099,-1.076348399,0.011636364,NA,NA,0.4,NA,NA
3562,3,9,-1.226784381,-0.956741791,0.020363636,NA,NA,0.7,NA,NA
3652,3,9,-1.072371118,-0.802328528,0.020363636,NA,NA,0.7,NA,NA
3752,3,9,-0.766280074,-0.496237484,0.078545455,0.002909091,NA,2.7,0.1,NA
3852,3,9,-0.593190069,-0.323147479,0.186181818,0.005818182,NA,6.4,0.2,NA
3952,3,9,-0.439059787,-0.169017197,0.258909091,0.007272727,NA,8.9,0.25,NA
4052,3,9,-0.210033884,0.060008706,0.295272727,0.007272727,0.01826484,10.15,0.25,0.1
4142,3,9,-0.064958992,0.205083598,0.388363636,0.021818182,0.00913242,13.35,0.75,0.05
4252,3,9,0.12133679,0.39137938,0.436363636,0.023272727,0.01826484,15,0.8,0.1
4342,3,9,0.346966921,0.617009512,0.378181818,0.020363636,0.01826484,13,0.7,0.1
4442,3,9,0.567975031,0.838017622,0.541090909,0.037818182,NA,18.6,1.3,NA
4532,3,9,0.961695838,1.231738428,0.817454545,0.186181818,0.100456621,28.1,6.4,0.55
4622,3,9,1.598780248,1.868822838,0.933818182,0.343272727,0.401826484,32.1,11.8,2.2
4732,3,9,1.856764533,2.126807124,1.099636364,0.395636364,0.529680365,37.8,13.6,2.9
4922,3,9,2.30198787,2.57203046,0.930909091,0.334545455,NA,32,11.5,NA
5022,3,9,2.456967095,2.727009685,1.099636364,0.416,1.059360731,37.8,14.3,5.8
5142,3,9,2.527900982,2.797943573,1.032727273,0.378181818,0.98630137,35.5,13,5.4
5222,3,9,2.777112859,3.047155449,0.948363636,0.337454545,0.913242009,32.6,11.6,5
5312,3,9,2.992932985,3.262975575,0.951272727,0.340363636,0.894977169,32.7,11.7,4.9
5412,3,9,3.209979361,3.480021952,0.957090909,0.331636364,0.894977169,32.9,11.4,4.9
5512,3,9,3.511165402,3.781207993,1.053090909,0.366545455,1.150684932,36.2,12.6,6.3
5612,3,9,3.774149017,4.044191608,0.945454545,0.334545455,0.840182648,32.5,11.5,4.6
5712,3,9,4.03251061,4.302553201,0.945454545,0.331636364,0.913242009,32.5,11.4,5
5812,3,9,4.518954836,4.788997427,1.015272727,0.360727273,0.913242009,34.9,12.4,5
5922,3,9,4.808350005,5.078392596,1.003636364,0.363636364,1.114155251,34.5,12.5,6.1
6012,3,9,5.127741153,5.397783744,NA,0.363636364,0.621004566,NA,12.5,3.4
6112,3,9,5.572398528,5.842441118,1.021090909,0.363636364,1.187214612,35.1,12.5,6.5
627,3,9,5.856322732,6.126365323,1.009454545,0.369454545,1.095890411,34.7,12.7,6
635,3,9,6.444357114,6.714399704,0.922181818,0.340363636,0.821917808,31.7,11.7,4.5
871,3,10,-5.792815789,-5.355230835,0.000213397,NA,NA,0.009,NA,NA
971,3,10,-5.612934242,-5.175349288,0.000165975,NA,NA,0.007,NA,NA
1072,3,10,-5.365042943,-4.92745799,0.000213397,NA,NA,0.009,NA,NA
11112,3,10,-5.200914001,-4.763329048,0.000308239,NA,NA,0.013,NA,NA
1362,3,10,-4.955852512,-4.518267559,0.000379372,NA,NA,0.016,NA,NA
1462,3,10,-4.912650756,-4.475065803,0.000213397,NA,NA,0.009,NA,NA
1572,3,10,-4.72088401,-4.283299056,0.000497925,NA,NA,0.021,NA,NA
1672,3,10,-4.614954813,-4.17736986,0.000403082,NA,NA,0.017,NA,NA
1772,3,10,-4.486953104,-4.04936815,0.000545347,NA,NA,0.023,NA,NA
1872,3,10,-4.278207501,-3.840622548,0.000569057,NA,NA,0.024,NA,NA
1972,3,10,-4.143319923,-3.705734969,0.000687611,NA,NA,0.029,NA,NA
2072,3,10,-4.0313538,-3.593768846,0.000379372,NA,NA,0.016,NA,NA
2272,3,10,-3.9205196,-3.482934647,0.000877297,NA,NA,0.037,NA,NA
2372,3,10,-3.801478954,-3.363894,0.000901008,NA,NA,0.038,NA,NA
2472,3,10,-3.664799163,-3.227214209,0.001446354,NA,NA,0.061,NA,NA
2572,3,10,-3.63367126,-3.196086306,0.001280379,NA,NA,0.054,NA,NA
2672,3,10,-3.607825668,-3.170240714,0.001327801,NA,NA,0.056,NA,NA
2772,3,10,-3.42266181,-2.985076856,0.001375222,NA,NA,0.058,NA,NA
2872,3,10,-3.091102482,-2.653517528,0.001707172,NA,NA,0.072,NA,NA
2972,3,10,-3.016961477,-2.579376524,0.001825726,NA,NA,0.077,NA,NA
3072,3,10,-2.938764412,-2.501179459,0.002133966,NA,NA,0.09,NA,NA
3172,3,10,-2.767372293,-2.329787339,0.002394784,NA,NA,0.101,NA,NA
3262,3,10,-2.603714986,-2.166130032,0.001825726,NA,NA,0.077,NA,NA
3372,3,10,-2.476467892,-2.038882939,0.003461766,NA,NA,0.146,NA,NA
3472,3,10,-2.34639099,-1.908806036,0.003461766,NA,NA,0.146,NA,NA
3572,3,10,-2.226784381,-1.789199428,0.004979253,NA,NA,0.21,NA,NA
3662,3,10,-2.072371118,-1.634786165,0.00521636,NA,NA,0.22,NA,NA
3762,3,10,-1.766280074,-1.328695121,0.011855365,NA,NA,0.5,NA,NA
3862,3,10,-1.593190069,-1.155605116,0.02015412,NA,NA,0.85,NA,NA
3962,3,10,-1.439059787,-1.001474834,0.024896266,NA,NA,1.05,NA,NA
4062,3,10,-1.210033884,-0.772448931,0.033195021,NA,NA,1.4,NA,NA
4152,3,10,-1.064958992,-0.627374038,0.052163604,0.004742146,NA,2.2,0.2,NA
4262,3,10,-0.87866321,-0.441078257,0.068761114,0.004742146,NA,2.9,0.2,NA
4351,3,10,-0.653033079,-0.215448125,0.059276823,0.004742146,NA,2.5,0.2,NA
4452,3,10,-0.432024969,0.005559985,0.117368109,0.008298755,NA,4.95,0.35,NA
4542,3,10,-0.038304162,0.399280791,0.362774155,0.01659751,0.004901961,15.3,0.7,0.05
4632,3,10,0.598780248,1.036365202,0.701837582,0.094842916,0.049019608,29.6,4,0.5
4742,3,10,0.856764533,1.294349487,0.737403675,0.104327208,0.245098039,31.1,4.4,2.5
4932,3,10,1.30198787,1.739572823,0.983995258,0.343805572,NA,41.5,14.5,NA
5032,3,10,1.456967095,1.894552048,0.972139893,0.336692353,0.147058824,41,14.2,1.5
5152,3,10,1.527900982,1.965485936,1.007705987,0.367516301,0.274509804,42.5,15.5,2.8
5232,3,10,1.777112859,2.214697812,0.962655602,0.350918791,0.470588235,40.6,14.8,4.8
5322,3,10,1.992932985,2.430517938,0.974510966,0.346176645,0.509803922,41.1,14.6,5.2
5422,3,10,2.209979361,2.647564315,0.981624185,0.353289864,0.745098039,41.4,14.9,7.6
5522,3,10,2.511165402,2.948750356,1.029045643,0.377000593,1.12745098,43.4,15.9,11.5
5622,3,10,2.774149017,3.211733971,0.960284529,0.355660937,0.833333333,40.5,15,8.5
5722,3,10,3.03251061,3.470095564,0.96976882,0.360403082,0.921568627,40.9,15.2,9.4
5822,3,10,3.518954836,3.95653979,0.979253112,0.355660937,1.058823529,41.3,15,10.8
5932,3,10,3.808350005,4.245934959,1.007705987,0.379371666,0.960784314,42.5,16,9.8
6022,3,10,4.127741153,4.565326107,0.991108477,0.355660937,1.078431373,41.8,15,11
6113,3,10,4.572398528,5.009983482,1.019561352,0.37462952,1.009803922,43,15.8,10.3
6212,3,10,4.856322732,5.293907686,1.02667457,0.372258447,1.039215686,43.3,15.7,10.6
6312,3,10,5.444357114,5.881942067,1.007705987,0.355660937,0.725490196,42.5,15,7.4
11121,3,11,-6.200914001,-5.678952403,0.00020429,NA,NA,0.01,NA,NA
1372,3,11,-5.955852512,-5.433890914,0.000183861,NA,NA,0.009,NA,NA
1472,3,11,-5.912650756,-5.390689158,0.000163432,NA,NA,0.008,NA,NA
1582,3,11,-5.72088401,-5.198922411,0.000306435,NA,NA,0.015,NA,NA
1682,3,11,-5.614954813,-5.092993215,0.000265577,NA,NA,0.013,NA,NA
1782,3,11,-5.486953104,-4.964991506,0.000245148,NA,NA,0.012,NA,NA
1882,3,11,-5.278207501,-4.756245903,0.000286006,NA,NA,0.014,NA,NA
1982,3,11,-5.143319923,-4.621358324,0.000388151,NA,NA,0.019,NA,NA
2082,3,11,-5.0313538,-4.509392201,0.000265577,NA,NA,0.013,NA,NA
2282,3,11,-4.9205196,-4.398558002,0.000510725,NA,NA,0.025,NA,NA
2382,3,11,-4.801478954,-4.279517356,0.000429009,NA,NA,0.021,NA,NA
2482,3,11,-4.664799163,-4.142837564,0.000572012,NA,NA,0.028,NA,NA
2582,3,11,-4.63367126,-4.111709662,0.000776302,NA,NA,0.038,NA,NA
2682,3,11,-4.607825668,-4.08586407,0.000592441,NA,NA,0.029,NA,NA
2782,3,11,-4.42266181,-3.900700212,0.000715015,NA,NA,0.035,NA,NA
2881,3,11,-4.091102482,-3.569140883,0.000735444,NA,NA,0.036,NA,NA
2982,3,11,-4.016961477,-3.494999879,0.000960163,NA,NA,0.047,NA,NA
3082,3,11,-3.938764412,-3.416802814,0.00102145,NA,NA,0.05,NA,NA
3182,3,11,-3.767372293,-3.245410695,0.001062308,NA,NA,0.052,NA,NA
3272,3,11,-3.603714986,-3.081753388,0.00081716,NA,NA,0.04,NA,NA
3381,3,11,-3.476467892,-2.954506294,0.001532176,NA,NA,0.075,NA,NA
3481,3,11,-3.34639099,-2.824429391,0.001532176,NA,NA,0.075,NA,NA
3581,3,11,-3.226784381,-2.704822783,0.002185904,NA,NA,0.107,NA,NA
3672,3,11,-3.072371118,-2.55040952,0.001961185,NA,NA,0.096,NA,NA
3772,3,11,-2.766280074,-2.244318476,0.004085802,NA,NA,0.2,NA,NA
3871,3,11,-2.593190069,-2.071228471,0.005434116,NA,NA,0.266,NA,NA
3971,3,11,-2.439059787,-1.917098189,0.005107252,NA,NA,0.25,NA,NA
4072,3,11,-2.210033884,-1.688072286,0.008171604,NA,NA,0.4,NA,NA
4162,3,11,-2.064958992,-1.542997394,0.011235955,NA,NA,0.55,NA,NA
4271,3,11,-1.87866321,-1.356701612,0.013278856,NA,NA,0.65,NA,NA
4361,3,11,-1.653033079,-1.13107148,0.011235955,NA,NA,0.55,NA,NA
4462,3,11,-1.432024969,-0.91006337,0.018386108,0.002042901,NA,0.9,0.1,NA
4552,3,11,-1.038304162,-0.516342564,0.052093973,0.004085802,0.003937008,2.55,0.2,0.05
4642,3,11,-0.401219752,0.120741846,0.230847804,0.014300306,NA,11.3,0.7,NA
4942,3,11,0.30198787,0.823949468,0.776302349,0.143003064,NA,38,7,NA
5042,3,11,0.456967095,0.978928693,0.459652707,0.04494382,0.02519685,22.5,2.2,0.32
5162,3,11,0.527900982,1.049862581,0.655771195,0.093973442,0.05511811,32.1,4.6,0.7
5242,3,11,0.777112859,1.299074457,0.802860061,0.169560776,0.05511811,39.3,8.3,0.7
5332,3,11,0.992932985,1.514894583,0.790602656,0.153217569,0.045669291,38.7,7.5,0.58
5432,3,11,1.209979361,1.73194096,0.941777324,0.275791624,0.078740157,46.1,13.5,1
5532,3,11,1.511165402,2.033127001,0.97854954,0.367722165,0.267716535,47.9,18,3.4
5632,3,11,1.774149017,2.296110616,1.041879469,0.367722165,0.582677165,51,18,7.4
5732,3,11,2.03251061,2.554472209,1.04392237,0.398365679,0.748031496,51.1,19.5,9.5
5832,3,11,2.518954836,3.040916435,0.943820225,0.367722165,1.023622047,46.2,18,13
5942,3,11,2.808350005,3.330311604,0.976506639,0.373850868,1.102362205,47.8,18.3,14
6032,3,11,3.127741153,3.649702752,1.00102145,0.367722165,0.960629921,49,18,12.2
6122,3,11,3.572398528,4.094360126,1.007150153,0.373850868,0.929133858,49.3,18.3,11.8
6222,3,11,3.856322732,4.378284331,0.980592441,0.367722165,1.149606299,48,18,14.6
6322,3,11,4.444357114,4.966318712,1.031664964,0.37793667,1.102362205,50.5,18.5,14
140,4,3,0.045453149,-0.221748811,0.257528557,0.008307373,NA,3.1,0.1,NA
230,4,3,0.101483374,-0.165718586,0.20768432,NA,NA,2.5,NA,NA
340,4,3,0.189113136,-0.078088823,0.290758048,NA,NA,3.5,NA,NA
430,4,3,0.483790616,0.216588656,0.56490135,0.024922118,NA,6.8,0.3,NA
529,4,3,0.697346894,0.430144935,0.996884735,0.107995846,NA,12,1.3,NA
628,4,3,0.900338551,0.633136591,0.764278297,0.141225337,NA,9.2,1.7,NA
79,4,3,0.942880018,0.675678059,0.913811007,0.116303219,NA,11,1.4,NA
810,4,3,1.207184211,0.939982251,0.913811007,0.166147456,NA,11,2,NA
910,4,3,1.387065758,1.119863799,1.096573209,0.307372793,NA,13.2,3.7,NA
1010,4,3,1.634957057,1.367755097,0.996884735,0.265835929,NA,12,3.2,NA
1117,4,3,1.799085999,1.531884039,1.02596054,0.274143302,NA,12.35,3.3,NA
1213,4,3,1.938029637,1.670827678,1.034267913,0.257528557,NA,12.45,3.1,NA
1313,4,3,2.044147488,1.776945528,1.187954309,0.315680166,NA,14.3,3.8,NA
1413,4,3,2.087349244,1.820147284,1.179646937,0.307372793,NA,14.2,3.7,NA
1513,4,3,2.27911599,2.011914031,1.096573209,0.290758048,NA,13.2,3.5,NA
1613,4,3,2.385045187,2.117843227,1.163032191,0.315680166,NA,14,3.8,NA
1713,4,3,2.513046896,2.245844936,1.100726895,0.299065421,NA,13.25,3.6,NA
1813,4,3,2.721792499,2.454590539,NA,0.265835929,NA,NA,3.2,NA
1913,4,3,2.856680077,2.589478118,1.221183801,0.307372793,NA,14.7,3.7,NA
2013,4,3,2.9686462,2.701444241,1.079958463,0.249221184,NA,13,3,NA
2114,4,3,3.009206801,2.742004841,0.996884735,0.232606438,NA,12,2.8,NA
2213,4,3,3.0794804,2.81227844,0.897196262,0.199376947,NA,10.8,2.4,NA
2313,4,3,3.198521046,2.931319086,1.030114226,0.232606438,NA,12.4,2.8,NA
2413,4,3,3.335200837,3.067998878,0.996884735,0.249221184,NA,12,3,NA
2513,4,3,3.36632874,3.09912678,0.947040498,0.232606438,NA,11.4,2.8,NA
2613,4,3,3.392174332,3.124972372,1.021806854,0.249221184,NA,12.3,3,NA
2713,4,3,3.57733819,3.31013623,0.839044652,0.174454829,NA,10.1,2.1,NA
2813,4,3,3.908897518,3.641695558,0.996884735,0.249221184,NA,12,3,NA
2913,4,3,3.983038523,3.715836563,0.872274143,0.174454829,NA,10.5,2.1,NA
3013,4,3,4.061235588,3.794033628,0.955347871,0.249221184,NA,11.5,3,NA
3213,4,3,4.396285014,4.129083054,0.92211838,0.215991693,NA,11.1,2.6,NA
3313,4,3,4.523532108,4.256330148,0.947040498,0.232606438,NA,11.4,2.8,NA
3413,4,3,4.65360901,4.386407051,0.830737279,0.182762201,NA,10,2.2,NA
1103,4,4,-0.954546851,-1.127189958,NA,0.015779093,NA,NA,0.2,NA
2103,4,4,-0.898516626,-1.071159733,0.011045365,NA,NA,0.14,NA,NA
3102,4,4,-0.810886864,-0.983529971,0.023668639,NA,NA,0.3,NA,NA
489,4,4,-0.516209384,-0.688852491,0.063116371,NA,NA,0.8,NA,NA
5103,4,4,-0.302653106,-0.475296213,0.382642998,0.01183432,NA,4.85,0.15,NA
636,4,4,-0.099661449,-0.272304556,0.291913215,0.015779093,NA,3.7,0.2,NA
713,4,4,-0.057119982,-0.229763088,0.315581854,0.007889546,NA,4,0.1,NA
813,4,4,0.207184211,0.034541104,0.343195266,0.01183432,NA,4.35,0.15,NA
913,4,4,0.387065758,0.214422651,0.477317554,0.019723866,NA,6.05,0.25,NA
1013,4,4,0.634957057,0.46231395,0.536489152,0.023668639,NA,6.8,0.3,NA
1118,4,4,0.799085999,0.626442892,0.725838264,0.047337278,NA,9.2,0.6,NA
1214,4,4,0.938029637,0.765386531,0.903353057,0.110453649,NA,11.45,1.4,NA
1314,4,4,1.044147488,0.871504381,0.899408284,0.118343195,NA,11.4,1.5,NA
1414,4,4,1.087349244,0.914706137,0.812623274,0.039447732,NA,10.3,0.5,NA
1514,4,4,1.27911599,1.106472883,1.065088757,0.220907298,NA,13.5,2.8,NA
1614,4,4,1.385045187,1.21240208,1.08086785,0.276134122,NA,13.7,3.5,NA
1714,4,4,1.513046896,1.340403789,1.128205128,0.276134122,NA,14.3,3.5,NA
1814,4,4,1.721792499,1.549149392,1.151873767,0.276134122,NA,14.6,3.5,NA
1914,4,4,1.856680077,1.68403697,1.270216963,0.331360947,NA,16.1,4.2,NA
2014,4,4,1.9686462,1.796003093,1.033530572,0.26035503,NA,13.1,3.3,NA
2115,4,4,2.009206801,1.836563694,0.978303748,0.236686391,NA,12.4,3,NA
2214,4,4,2.0794804,1.906837293,0.954635108,0.220907298,NA,12.1,2.8,NA
2314,4,4,2.198521046,2.025877939,1.009861933,0.236686391,NA,12.8,3,NA
2414,4,4,2.335200837,2.16255773,1.088757396,0.276134122,NA,13.8,3.5,NA
2514,4,4,2.36632874,2.193685633,1.009861933,0.26035503,NA,12.8,3.3,NA
2614,4,4,2.392174332,2.219531225,1.001972387,0.252465483,NA,12.7,3.2,NA
2714,4,4,2.57733819,2.404695083,0.867850099,0.205128205,NA,11,2.6,NA
2814,4,4,2.908897518,2.736254411,1.033530572,0.244575937,NA,13.1,3.1,NA
2914,4,4,2.983038523,2.810395416,0.978303748,0.252465483,NA,12.4,3.2,NA
3014,4,4,3.061235588,2.888592481,0.899408284,0.228796844,NA,11.4,2.9,NA
3117,4,4,3.232627707,3.0599846,0.954635108,0.228796844,NA,12.1,2.9,NA
3214,4,4,3.396285014,3.223641907,0.954635108,0.220907298,NA,12.1,2.8,NA
3314,4,4,3.523532108,3.350889001,0.99408284,0.236686391,NA,12.6,3,NA
3414,4,4,3.65360901,3.480965904,0.765285996,0.197238659,NA,9.7,2.5,NA
3513,4,4,3.773215619,3.600572512,1.104536489,0.276134122,NA,14,3.5,NA
3610,4,4,3.927628882,3.754985775,0.75739645,0.205128205,NA,9.6,2.6,NA
3710,4,4,4.233719926,4.061076819,0.773175542,0.236686391,NA,9.8,3,NA
4010,4,4,4.789966116,4.617323009,0.788954635,0.189349112,NA,10,2.4,NA
2123,4,5,-1.898516626,-1.939839323,0.003256637,NA,NA,0.046,NA,NA
498,4,5,-1.516209384,-1.55753208,0.006300885,NA,NA,0.089,NA,NA
5115,4,5,-1.302653106,-1.343975802,0.021238938,NA,NA,0.3,NA,NA
647,4,5,-1.099661449,-1.140984145,0.03539823,NA,NA,0.5,NA,NA
723,4,5,-1.057119982,-1.098442678,0.028318584,NA,NA,0.4,NA,NA
823,4,5,-0.792815789,-0.834138485,0.028318584,NA,NA,0.4,NA,NA
922,4,5,-0.612934242,-0.654256938,0.053097345,NA,NA,0.75,NA,NA
1023,4,5,-0.365042943,-0.406365639,0.10619469,NA,NA,1.5,NA,NA
1123,4,5,-0.200914001,-0.242236697,0.198230088,0.007079646,NA,2.8,0.1,NA
1223,4,5,-0.061970363,-0.103293059,0.322123894,NA,NA,4.55,NA,NA
1523,4,5,0.27911599,0.237793294,0.396460177,0.007079646,NA,5.6,0.1,NA
1623,4,5,0.385045187,0.343722491,0.552212389,0.021238938,NA,7.8,0.3,NA
1723,4,5,0.513046896,0.4717242,0.516814159,0.03539823,NA,7.3,0.5,NA
1823,4,5,0.721792499,0.680469802,0.665486726,0.028318584,NA,9.4,0.4,NA
1923,4,5,0.856680077,0.815357381,0.828318584,0.03539823,NA,11.7,0.5,NA
2023,4,5,0.9686462,0.927323504,0.814159292,0.056637168,NA,11.5,0.8,NA
