YYYY,MM,DD,Date,plant,leaf,ph_em,Ln,Lgn,L,Lg
1999,1,20,20/01/1999,7,5,0.43293505,0.455128205,0.012820513,7.1,0.2
1999,1,22,22/01/1999,7,5,0.550816054,0.541666667,0.016025641,8.45,0.25
1999,1,25,25/01/1999,7,5,0.743198549,0.698717949,0.032051282,10.9,0.5
1999,1,27,27/01/1999,7,5,0.867512588,0.769230769,0.044871795,12,0.7
1999,1,29,29/01/1999,7,5,0.970701934,0.782051282,0.032051282,12.2,0.5
1999,2,1,01/02/1999,7,5,1.008170011,0.692307692,0.083333333,10.8,1.3
1998,12,3,03/12/1998,7,6,-2.67836683,0.001806775,NA,0.036,NA
1998,12,28,28/12/1998,7,6,-1.607701304,0.007528231,NA,0.15,NA
1998,12,31,31/12/1998,7,6,-1.442007208,0.005018821,NA,0.1,NA
1999,1,4,04/01/1999,7,6,-1.213547562,0.012547051,NA,0.25,NA
1999,1,6,06/01/1999,7,6,-1.062197393,0.015056462,NA,0.3,NA
1999,1,8,08/01/1999,7,6,-0.934232172,0.012547051,NA,0.25,NA
1999,1,11,11/01/1999,7,6,-0.836345734,0.017565872,NA,0.35,NA
1999,1,14,14/01/1999,7,6,-0.796530468,0.050188206,NA,1,NA
1999,1,18,18/01/1999,7,6,-0.619795894,0.037641154,NA,0.75,NA
1999,1,20,20/01/1999,7,6,-0.522170254,0.040150565,NA,0.8,NA
1999,1,22,22/01/1999,7,6,-0.404289249,0.055207026,NA,1.1,NA
1998,12,3,03/12/1998,7,7,-3.6110555,0.000662123,NA,0.017,NA
1999,1,4,04/01/1999,7,7,-2.146236232,0.003894839,NA,0.1,NA
1999,1,6,06/01/1999,7,7,-1.994886063,0.002648491,NA,0.068,NA
1999,1,8,08/01/1999,7,7,-1.866920843,0.00194742,NA,0.05,NA
1999,1,11,11/01/1999,7,7,-1.769034404,0.00194742,NA,0.05,NA
1999,1,14,14/01/1999,7,7,-1.729219138,0.005842259,NA,0.15,NA
1999,1,18,18/01/1999,7,7,-1.552484564,0.005842259,NA,0.15,NA
1999,1,20,20/01/1999,7,7,-1.454858924,0.005842259,NA,0.15,NA
1999,1,22,22/01/1999,7,7,-1.336977919,0.007789679,NA,0.2,NA
1999,1,25,25/01/1999,7,7,-1.144595424,0.011684518,NA,0.3,NA
1999,1,27,27/01/1999,7,7,-1.020281385,0.019474197,NA,0.5,NA
1999,1,29,29/01/1999,7,7,-0.91709204,0.015579357,NA,0.4,NA
1999,2,1,01/02/1999,7,7,-0.879623963,0.031158715,NA,0.8,NA
1998,12,3,03/12/1998,7,8,-4.591597813,0.000283019,NA,0.009,NA
1999,1,18,18/01/1999,7,8,-2.533026877,0.003144654,NA,0.1,NA
1999,1,20,20/01/1999,7,8,-2.435401236,0.003144654,NA,0.1,NA
1999,1,22,22/01/1999,7,8,-2.317520232,0.003144654,NA,0.1,NA
1999,1,25,25/01/1999,7,8,-2.125137737,0.003144654,NA,0.1,NA
1999,1,27,27/01/1999,7,8,-2.000823698,0.003144654,NA,0.1,NA
1999,1,29,29/01/1999,7,8,-1.897634353,0.003144654,NA,0.1,NA
1998,12,10,10/12/1998,8,3,0.409457967,0.439516129,0.012096774,5.45,0.15
1998,12,14,14/12/1998,8,3,0.680949396,0.403225806,0.016129032,5,0.2
1998,12,17,17/12/1998,8,3,0.877852402,0.653225806,0.040322581,8.1,0.5
1998,12,21,21/12/1998,8,3,1.06493199,0.879032258,0.072580645,10.9,0.9
1998,12,23,23/12/1998,8,3,1.104138725,0.741935484,0.052419355,9.2,0.65
1998,12,28,28/12/1998,8,3,1.347724695,0.927419355,0.153225806,11.5,1.9
1998,12,31,31/12/1998,8,3,1.513418792,1.008064516,0.25,12.5,3.1
1999,1,4,04/01/1999,8,3,1.741878438,1.016129032,0.290322581,12.6,3.6
1999,1,6,06/01/1999,8,3,1.893228607,1.108870968,0.290322581,13.75,3.6
1999,1,8,08/01/1999,8,3,2.021193827,1.387096774,0.370967742,17.2,4.6
1999,1,11,11/01/1999,8,3,2.119080266,1.064516129,0.306451613,13.2,3.8
1999,1,14,14/01/1999,8,3,2.158895532,1.008064516,0.25,12.5,3.1
1999,1,18,18/01/1999,8,3,2.335630106,1.185483871,0.338709677,14.7,4.2
1999,1,20,20/01/1999,8,3,2.433255746,1.209677419,0.35483871,15,4.4
1999,1,22,22/01/1999,8,3,2.55113675,0.862903226,0.217741935,10.7,2.7
1999,1,25,25/01/1999,8,3,2.743519245,1.016129032,0.258064516,12.6,3.2
1999,1,27,27/01/1999,8,3,2.867833284,0.991935484,0.25,12.3,3.1
1999,1,29,29/01/1999,8,3,2.97102263,1.096774194,0.322580645,13.6,4
1999,2,1,01/02/1999,8,3,3.008490707,1.35483871,0.346774194,16.8,4.3
1998,11,27,27/11/1998,8,4,-0.910808531,0.01119403,NA,0.15,NA
1998,12,3,03/12/1998,8,4,-0.694693356,0.01119403,NA,0.15,NA
1998,12,7,07/12/1998,8,4,-0.643142149,0.014925373,NA,0.2,NA
1998,12,10,10/12/1998,8,4,-0.562294558,0.037313433,NA,0.5,NA
1998,12,17,17/12/1998,8,4,-0.093900123,0.089552239,0.007462687,1.2,0.1
1998,12,21,21/12/1998,8,4,0.093179465,0.231343284,0.007462687,3.1,0.1
1998,12,23,23/12/1998,8,4,0.1323862,0.171641791,0.007462687,2.3,0.1
1998,12,28,28/12/1998,8,4,0.37597217,0.317164179,0.01119403,4.25,0.15
1998,12,31,31/12/1998,8,4,0.541666267,0.559701493,0.029850746,7.5,0.4
1999,1,4,04/01/1999,8,4,0.770125913,0.425373134,0.02238806,5.7,0.3
1999,1,6,06/01/1999,8,4,0.921476082,0.798507463,0.037313433,10.7,0.5
1999,1,8,08/01/1999,8,4,1.049441302,0.891791045,0.055970149,11.95,0.75
1999,1,11,11/01/1999,8,4,1.147327741,0.746268657,0.029850746,10,0.4
1999,1,14,14/01/1999,8,4,1.187143006,0.888059701,0.126865672,11.9,1.7
1999,1,18,18/01/1999,8,4,1.363877581,1.044776119,0.126865672,14,1.7
1999,1,20,20/01/1999,8,4,1.461503221,1.164179104,0.253731343,15.6,3.4
1999,1,22,22/01/1999,8,4,1.579384225,0.947761194,0.23880597,12.7,3.2
1999,1,25,25/01/1999,8,4,1.77176672,1.074626866,0.28358209,14.4,3.8
1999,1,27,27/01/1999,8,4,1.896080759,1.082089552,0.305970149,14.5,4.1
1999,1,29,29/01/1999,8,4,1.999270105,1.223880597,0.343283582,16.4,4.6
1999,2,1,01/02/1999,8,4,2.036738182,1.328358209,0.373134328,17.8,5
1998,12,14,14/12/1998,8,5,-1.3193713,0.006410256,NA,0.1,NA
1998,12,17,17/12/1998,8,5,-1.122468294,0.012820513,NA,0.2,NA
1998,12,21,21/12/1998,8,5,-0.935388706,0.016025641,NA,0.25,NA
1998,12,23,23/12/1998,8,5,-0.896181971,0.012820513,NA,0.2,NA
1998,12,28,28/12/1998,8,5,-0.652596001,0.022435897,NA,0.35,NA
1999,1,8,08/01/1999,8,5,0.020873131,0.243589744,0.006410256,3.8,0.1
1999,1,14,14/01/1999,8,5,0.158574836,0.301282051,0.012820513,4.7,0.2
1999,1,18,18/01/1999,8,5,0.33530941,0.387820513,0.009615385,6.05,0.15
1999,1,20,20/01/1999,8,5,0.43293505,0.487179487,0.019230769,7.6,0.3
1999,1,22,22/01/1999,8,5,0.550816054,0.532051282,0.019230769,8.3,0.3
1999,1,25,25/01/1999,8,5,0.743198549,0.583333333,0.019230769,9.1,0.3
1999,1,27,27/01/1999,8,5,0.867512588,0.769230769,0.038461538,12,0.6
1999,1,29,29/01/1999,8,5,0.970701934,0.634615385,0.019230769,9.9,0.3
1999,2,1,01/02/1999,8,5,1.008170011,0.891025641,0.051282051,13.9,0.8
1998,12,21,21/12/1998,8,6,-1.890494009,0.007528231,NA,0.15,NA
1998,12,23,23/12/1998,8,6,-1.851287274,0.005018821,NA,0.1,NA
1998,12,28,28/12/1998,8,6,-1.607701304,0.005018821,NA,0.1,NA
1998,12,31,31/12/1998,8,6,-1.442007208,0.010037641,NA,0.2,NA
1999,1,4,04/01/1999,8,6,-1.213547562,0.005018821,NA,0.1,NA
1999,1,6,06/01/1999,8,6,-1.062197393,0.012547051,NA,0.25,NA
1999,1,8,08/01/1999,8,6,-0.934232172,0.012547051,NA,0.25,NA
1999,1,11,11/01/1999,8,6,-0.836345734,0.012547051,NA,0.25,NA
1999,1,14,14/01/1999,8,6,-0.796530468,0.025094103,NA,0.5,NA
1999,1,18,18/01/1999,8,6,-0.619795894,0.030112923,NA,0.6,NA
1999,1,20,20/01/1999,8,6,-0.522170254,0.047678795,NA,0.95,NA
1999,1,22,22/01/1999,8,6,-0.404289249,0.09033877,NA,1.8,NA
1999,1,27,27/01/1999,8,6,-0.087592715,0.185696361,0.005018821,3.7,0.1
1999,2,1,01/02/1999,8,6,0.053064708,0.195734003,0.005018821,3.9,0.1
1999,1,4,04/01/1999,8,7,-2.146236232,0.003894839,NA,0.1,NA
1999,1,6,06/01/1999,8,7,-1.994886063,0.002570594,NA,0.066,NA
1999,1,8,08/01/1999,8,7,-1.866920843,0.003894839,NA,0.1,NA
1999,1,11,11/01/1999,8,7,-1.769034404,0.003894839,NA,0.1,NA
1999,1,14,14/01/1999,8,7,-1.729219138,0.003894839,NA,0.1,NA
1999,1,18,18/01/1999,8,7,-1.552484564,0.005842259,NA,0.15,NA
1999,1,20,20/01/1999,8,7,-1.454858924,0.007789679,NA,0.2,NA
1999,1,22,22/01/1999,8,7,-1.336977919,0.011684518,NA,0.3,NA
1999,1,25,25/01/1999,8,7,-1.144595424,0.011684518,NA,0.3,NA
1999,1,27,27/01/1999,8,7,-1.020281385,0.013631938,NA,0.35,NA
1999,1,29,29/01/1999,8,7,-0.91709204,0.009737098,NA,0.25,NA
1999,2,1,01/02/1999,8,7,-0.879623963,0.019474197,NA,0.5,NA
1999,1,18,18/01/1999,8,8,-2.533026877,0.003144654,NA,0.1,NA
1999,1,20,20/01/1999,8,8,-2.435401236,0.003144654,NA,0.1,NA
1999,1,25,25/01/1999,8,8,-2.125137737,0.003144654,NA,0.1,NA
1999,1,29,29/01/1999,8,8,-1.897634353,0.003144654,NA,0.1,NA
1998,12,14,14/12/1998,9,3,0.680949396,0.524193548,0.024193548,6.5,0.3
1998,12,17,17/12/1998,9,3,0.877852402,0.60483871,0.024193548,7.5,0.3
1998,12,21,21/12/1998,9,3,1.06493199,0.85483871,0.080645161,10.6,1
1998,12,23,23/12/1998,9,3,1.104138725,0.826612903,0.076612903,10.25,0.95
1998,12,28,28/12/1998,9,3,1.347724695,0.927419355,0.217741935,11.5,2.7
1998,12,31,31/12/1998,9,3,1.513418792,1.10483871,0.290322581,13.7,3.6
1999,1,4,04/01/1999,9,3,1.741878438,0.963709677,0.245967742,11.95,3.05
1999,1,6,06/01/1999,9,3,1.893228607,1.040322581,0.290322581,12.9,3.6
1999,1,8,08/01/1999,9,3,2.021193827,1,0.25,12.4,3.1
1999,1,11,11/01/1999,9,3,2.119080266,1.072580645,0.274193548,13.3,3.4
1999,1,14,14/01/1999,9,3,2.158895532,0.975806452,0.25,12.1,3.1
1999,1,18,18/01/1999,9,3,2.335630106,1.024193548,0.266129032,12.7,3.3
1999,1,20,20/01/1999,9,3,2.433255746,1.10483871,0.298387097,13.7,3.7
1999,1,22,22/01/1999,9,3,2.55113675,1.016129032,0.306451613,12.6,3.8
1999,1,25,25/01/1999,9,3,2.743519245,1.008064516,0.233870968,12.5,2.9
1999,1,27,27/01/1999,9,3,2.867833284,1.080645161,0.290322581,13.4,3.6
1999,1,29,29/01/1999,9,3,2.97102263,0.806451613,0.241935484,10,3
1999,2,1,01/02/1999,9,3,3.008490707,0.983870968,0.217741935,12.2,2.7
1998,11,27,27/11/1998,9,4,-0.910808531,0.014925373,NA,0.2,NA
1998,12,3,03/12/1998,9,4,-0.694693356,0.01119403,NA,0.15,NA
1998,12,7,07/12/1998,9,4,-0.643142149,0.018656716,NA,0.25,NA
1998,12,21,21/12/1998,9,4,0.093179465,0.26119403,0.007462687,3.5,0.1
1998,12,23,23/12/1998,9,4,0.1323862,0.253731343,0.007462687,3.4,0.1
1998,12,28,28/12/1998,9,4,0.37597217,0.410447761,0.014925373,5.5,0.2
1998,12,31,31/12/1998,9,4,0.541666267,0.582089552,0.02238806,7.8,0.3
1999,1,4,04/01/1999,9,4,0.770125913,0.5,0.018656716,6.7,0.25
1999,1,6,06/01/1999,9,4,0.921476082,0.71641791,0.029850746,9.6,0.4
1999,1,8,08/01/1999,9,4,1.049441302,0.701492537,0.037313433,9.4,0.5
1999,1,11,11/01/1999,9,4,1.147327741,0.970149254,0.186567164,13,2.5
1999,1,14,14/01/1999,9,4,1.187143006,0.843283582,0.134328358,11.3,1.8
1999,1,18,18/01/1999,9,4,1.363877581,0.970149254,0.201492537,13,2.7
1999,1,20,20/01/1999,9,4,1.461503221,1.149253731,0.276119403,15.4,3.7
1999,1,22,22/01/1999,9,4,1.579384225,0.992537313,0.26119403,13.3,3.5
1999,1,25,25/01/1999,9,4,1.77176672,1.007462687,0.253731343,13.5,3.4
1999,1,27,27/01/1999,9,4,1.896080759,1.156716418,0.335820896,15.5,4.5
1999,1,29,29/01/1999,9,4,1.999270105,1.007462687,0.26119403,13.5,3.5
1999,2,1,01/02/1999,9,4,2.036738182,NA,0.231343284,NA,3.1
1998,12,17,17/12/1998,9,5,-1.122468294,0.009615385,NA,0.15,NA
1998,12,21,21/12/1998,9,5,-0.935388706,0.019230769,NA,0.3,NA
1998,12,23,23/12/1998,9,5,-0.896181971,0.016025641,NA,0.25,NA
1998,12,28,28/12/1998,9,5,-0.652596001,0.038461538,NA,0.6,NA
1999,1,4,04/01/1999,9,5,-0.258442258,0.070512821,0.006410256,1.1,0.1
1999,1,8,08/01/1999,9,5,0.020873131,0.192307692,0.006410256,3,0.1
1999,1,11,11/01/1999,9,5,0.11875957,0.403846154,0.006410256,6.3,0.1
1999,1,14,14/01/1999,9,5,0.158574836,0.294871795,0.006410256,4.6,0.1
1999,1,18,18/01/1999,9,5,0.33530941,0.371794872,0.012820513,5.8,0.2
1999,1,20,20/01/1999,9,5,0.43293505,0.467948718,0.012820513,7.3,0.2
1999,1,22,22/01/1999,9,5,0.550816054,0.413461538,0.016025641,6.45,0.25
1999,1,25,25/01/1999,9,5,0.743198549,0.762820513,0.051282051,11.9,0.8
1999,1,27,27/01/1999,9,5,0.867512588,0.653846154,0.025641026,10.2,0.4
1999,1,29,29/01/1999,9,5,0.970701934,0.673076923,0.038461538,10.5,0.6
1999,2,1,01/02/1999,9,5,1.008170011,0.833333333,0.102564103,13,1.6
1998,12,21,21/12/1998,9,6,-1.890494009,0.005018821,NA,0.1,NA
1998,12,23,23/12/1998,9,6,-1.851287274,0.005018821,NA,0.1,NA
1998,12,28,28/12/1998,9,6,-1.607701304,0.007528231,NA,0.15,NA
1998,12,31,31/12/1998,9,6,-1.442007208,0.010037641,NA,0.2,NA
1999,1,4,04/01/1999,9,6,-1.213547562,0.007528231,NA,0.15,NA
1999,1,6,06/01/1999,9,6,-1.062197393,0.010037641,NA,0.2,NA
1999,1,8,08/01/1999,9,6,-0.934232172,0.012547051,NA,0.25,NA
1999,1,11,11/01/1999,9,6,-0.836345734,0.017565872,NA,0.35,NA
1999,1,14,14/01/1999,9,6,-0.796530468,0.01706399,NA,0.34,NA
1999,1,18,18/01/1999,9,6,-0.619795894,0.030112923,NA,0.6,NA
1999,1,20,20/01/1999,9,6,-0.522170254,0.045169385,NA,0.9,NA
1999,1,22,22/01/1999,9,6,-0.404289249,0.045169385,NA,0.9,NA
1999,2,1,01/02/1999,9,6,0.053064708,0.336260979,0.010037641,6.7,0.2
1999,1,4,04/01/1999,9,7,-2.146236232,0.003894839,NA,0.1,NA
1999,1,6,06/01/1999,9,7,-1.994886063,0.002687439,NA,0.069,NA
1999,1,8,08/01/1999,9,7,-1.866920843,0.003894839,NA,0.1,NA
1999,1,11,11/01/1999,9,7,-1.769034404,0.003894839,NA,0.1,NA
1999,1,14,14/01/1999,9,7,-1.729219138,0.003894839,NA,0.1,NA
1999,1,18,18/01/1999,9,7,-1.552484564,0.005842259,NA,0.15,NA
1999,1,20,20/01/1999,9,7,-1.454858924,0.005842259,NA,0.15,NA
1999,1,22,22/01/1999,9,7,-1.336977919,0.005842259,NA,0.15,NA
1999,1,25,25/01/1999,9,7,-1.144595424,0.015579357,NA,0.4,NA
1999,1,27,27/01/1999,9,7,-1.020281385,0.009737098,NA,0.25,NA
1999,1,29,29/01/1999,9,7,-0.91709204,0.019474197,NA,0.5,NA
1999,2,1,01/02/1999,9,7,-0.879623963,0.038948393,NA,1,NA
1999,1,18,18/01/1999,9,8,-2.533026877,0.003144654,NA,0.1,NA
1999,1,20,20/01/1999,9,8,-2.435401236,0.003144654,NA,0.1,NA
1999,1,22,22/01/1999,9,8,-2.317520232,0.003144654,NA,0.1,NA
1999,1,25,25/01/1999,9,8,-2.125137737,0.003144654,NA,0.1,NA
1999,1,27,27/01/1999,9,8,-2.000823698,0.003144654,NA,0.1,NA
1999,1,29,29/01/1999,9,8,-1.897634353,0.003144654,NA,0.1,NA
1999,2,1,01/02/1999,9,8,-1.860166275,0.006289308,NA,0.2,NA
1998,12,14,14/12/1998,10,3,0.680949396,0.548387097,0.016129032,6.8,0.2
1998,12,17,17/12/1998,10,3,0.877852402,0.64516129,0.040322581,8,0.5
1998,12,21,21/12/1998,10,3,1.06493199,0.862903226,0.096774194,10.7,1.2
1998,12,23,23/12/1998,10,3,1.104138725,0.72983871,0.052419355,9.05,0.65
1998,12,28,28/12/1998,10,3,1.347724695,0.862903226,0.185483871,10.7,2.3
1998,12,31,31/12/1998,10,3,1.513418792,0.935483871,0.225806452,11.6,2.8
1999,1,4,04/01/1999,10,3,1.741878438,1.120967742,0.330645161,13.9,4.1
1999,1,6,06/01/1999,10,3,1.893228607,1.064516129,0.298387097,13.2,3.7
1999,1,8,08/01/1999,10,3,2.021193827,1.024193548,0.290322581,12.7,3.6
1999,1,11,11/01/1999,10,3,2.119080266,1.064516129,0.290322581,13.2,3.6
1999,1,14,14/01/1999,10,3,2.158895532,1.064516129,0.274193548,13.2,3.4
1999,1,18,18/01/1999,10,3,2.335630106,1.096774194,0.274193548,13.6,3.4
1999,1,20,20/01/1999,10,3,2.433255746,1.10483871,0.290322581,13.7,3.6
1999,1,22,22/01/1999,10,3,2.55113675,0.935483871,0.241935484,11.6,3
1999,1,25,25/01/1999,10,3,2.743519245,1.024193548,0.274193548,12.7,3.4
1999,1,27,27/01/1999,10,3,2.867833284,0.975806452,0.241935484,12.1,3
1999,1,29,29/01/1999,10,3,2.97102263,1.040322581,0.25,12.9,3.1
1999,2,1,01/02/1999,10,3,3.008490707,1.016129032,0.258064516,12.6,3.2
1998,11,27,27/11/1998,10,4,-0.910808531,0.013731343,NA,0.184,NA
1998,12,3,03/12/1998,10,4,-0.694693356,0.014925373,NA,0.2,NA
1998,12,7,07/12/1998,10,4,-0.643142149,0.007462687,NA,0.1,NA
1998,12,10,10/12/1998,10,4,-0.562294558,0.014925373,NA,0.2,NA
1998,12,21,21/12/1998,10,4,0.093179465,0.231343284,0.007462687,3.1,0.1
1998,12,23,23/12/1998,10,4,0.1323862,0.201492537,0.074626866,2.7,1
1998,12,28,28/12/1998,10,4,0.37597217,0.313432836,0.007462687,4.2,0.1
1998,12,31,31/12/1998,10,4,0.541666267,0.485074627,0.02238806,6.5,0.3
1999,1,4,04/01/1999,10,4,0.770125913,0.611940299,0.02238806,8.2,0.3
1999,1,6,06/01/1999,10,4,0.921476082,0.634328358,0.037313433,8.5,0.5
1999,1,8,08/01/1999,10,4,1.049441302,0.824626866,0.063432836,11.05,0.85
1999,1,11,11/01/1999,10,4,1.147327741,0.884328358,0.085820896,11.85,1.15
1999,1,14,14/01/1999,10,4,1.187143006,0.992537313,0.156716418,13.3,2.1
1999,1,18,18/01/1999,10,4,1.363877581,1.082089552,0.26119403,14.5,3.5
1999,1,20,20/01/1999,10,4,1.461503221,1.059701493,0.246268657,14.2,3.3
1999,1,22,22/01/1999,10,4,1.579384225,0.955223881,0.268656716,12.8,3.6
1999,1,25,25/01/1999,10,4,1.77176672,1.052238806,0.26119403,14.1,3.5
1999,1,27,27/01/1999,10,4,1.896080759,1.037313433,0.28358209,13.9,3.8
1999,1,29,29/01/1999,10,4,1.999270105,1.104477612,0.298507463,14.8,4
1999,2,1,01/02/1999,10,4,2.036738182,1.014925373,0.268656716,13.6,3.6
1998,12,14,14/12/1998,10,5,-1.3193713,0.009615385,NA,0.15,NA
1998,12,17,17/12/1998,10,5,-1.122468294,0.012820513,NA,0.2,NA
1998,12,21,21/12/1998,10,5,-0.935388706,0.016025641,NA,0.25,NA
1998,12,23,23/12/1998,10,5,-0.896181971,0.012820513,NA,0.2,NA
1998,12,28,28/12/1998,10,5,-0.652596001,0.025641026,NA,0.4,NA
1999,1,8,08/01/1999,10,5,0.020873131,0.288461538,0.009615385,4.5,0.15
1999,1,14,14/01/1999,10,5,0.158574836,0.391025641,0.006410256,6.1,0.1
1999,1,18,18/01/1999,10,5,0.33530941,0.496794872,0.016025641,7.75,0.25
1999,1,20,20/01/1999,10,5,0.43293505,0.403846154,0.012820513,6.3,0.2
1999,1,22,22/01/1999,10,5,0.550816054,0.615384615,0.032051282,9.6,0.5
1999,1,25,25/01/1999,10,5,0.743198549,0.551282051,0.006410256,8.6,0.1
1999,1,27,27/01/1999,10,5,0.867512588,0.653846154,0.032051282,10.2,0.5
1999,1,29,29/01/1999,10,5,0.970701934,0.685897436,0.038461538,10.7,0.6
1999,2,1,01/02/1999,10,5,1.008170011,0.762820513,0.051282051,11.9,0.8
1998,12,23,23/12/1998,10,6,-1.851287274,0.005018821,NA,0.1,NA
1998,12,31,31/12/1998,10,6,-1.442007208,0.010037641,NA,0.2,NA
1999,1,4,04/01/1999,10,6,-1.213547562,0.007528231,NA,0.15,NA
1999,1,6,06/01/1999,10,6,-1.062197393,0.010037641,NA,0.2,NA
1999,1,8,08/01/1999,10,6,-0.934232172,0.020075282,NA,0.4,NA
1999,1,11,11/01/1999,10,6,-0.836345734,0.015056462,NA,0.3,NA
1999,1,14,14/01/1999,10,6,-0.796530468,0.022584693,NA,0.45,NA
1999,1,18,18/01/1999,10,6,-0.619795894,0.055207026,0.005018821,1.1,0.1
1999,1,20,20/01/1999,10,6,-0.522170254,0.045169385,NA,0.9,NA
1999,1,22,22/01/1999,10,6,-0.404289249,0.125470514,NA,2.5,NA
1999,2,1,01/02/1999,10,6,0.053064708,0.243412798,0.007528231,4.85,0.15
1999,1,4,04/01/1999,10,7,-2.146236232,0.003894839,NA,0.1,NA
1999,1,6,06/01/1999,10,7,-1.994886063,0.002453749,NA,0.063,NA
1999,1,8,08/01/1999,10,7,-1.866920843,0.003894839,NA,0.1,NA
1999,1,11,11/01/1999,10,7,-1.769034404,0.003894839,NA,0.1,NA
1999,1,14,14/01/1999,10,7,-1.729219138,0.005842259,NA,0.15,NA
1999,1,18,18/01/1999,10,7,-1.552484564,0.007789679,NA,0.2,NA
1999,1,20,20/01/1999,10,7,-1.454858924,0.007789679,NA,0.2,NA
1999,1,22,22/01/1999,10,7,-1.336977919,0.011684518,NA,0.3,NA
1999,1,25,25/01/1999,10,7,-1.144595424,0.011684518,NA,0.3,NA
1999,1,27,27/01/1999,10,7,-1.020281385,0.011684518,NA,0.3,NA
1999,1,29,29/01/1999,10,7,-0.91709204,0.015579357,NA,0.4,NA
1999,2,1,01/02/1999,10,7,-0.879623963,0.019474197,NA,0.5,NA
1999,1,18,18/01/1999,10,8,-2.533026877,0.003144654,NA,0.1,NA
1999,1,20,20/01/1999,10,8,-2.435401236,0.003144654,NA,0.1,NA
1999,1,22,22/01/1999,10,8,-2.317520232,0.003144654,NA,0.1,NA
1999,1,25,25/01/1999,10,8,-2.125137737,0.001572327,NA,0.05,NA
1999,1,27,27/01/1999,10,8,-2.000823698,0.003144654,NA,0.1,NA
1999,1,29,29/01/1999,10,8,-1.897634353,0.003144654,NA,0.1,NA
1999,2,1,01/02/1999,10,8,-1.860166275,0.003144654,NA,0.1,NA
