t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
340,1,MS,roots,1.05703,11.00321,0.01081,0.01275,0.00000,81.71419,1.61242,0.01206,NA,0.40987,0.35649,NA,NA,0.37898,27.37718,0.22601,NA,0.00000,NA,NA,871.41373,2.79972,83.77400,0.89796,NA,10.01633,0.00000,0.91591,354.41982,NA,0.00000,0.00000,0.00100,NA,NA,68.35173,109.50873,1.14534
341,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.67767,NA,NA,NA,1.20218,NA,0.00000,35.93499,NA,NA,NA,NA,1231200.00000,NA,NA,NA,NA,310.50945,NA,NA,NA,0.00000,6892.54985,NA,NA,NA
341,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713.28664,NA,NA,NA,NA,NA,NA,NA,NA,NA,51212.60346,NA,NA
341,1,MS,roots,1.05703,14.60546,0.01259,0.01279,0.00000,100.76432,1.27011,0.01206,NA,0.91033,0.84752,NA,NA,0.85979,27.37718,0.50197,NA,0.00000,NA,NA,873.05894,3.00756,89.90020,2.13482,NA,11.66153,0.00000,0.91591,355.67482,NA,0.00000,0.00000,0.00100,NA,NA,134.10001,109.50873,2.61764
342,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.72171,NA,NA,NA,1.20629,NA,0.00000,36.04281,NA,NA,NA,NA,1234800.00000,NA,NA,NA,NA,311.71374,NA,NA,NA,0.00000,6913.83872,NA,NA,NA
342,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1711.04556,NA,NA,NA,NA,NA,NA,NA,NA,NA,51124.55001,NA,NA
342,1,MS,roots,1.59801,17.59263,0.06402,0.08056,0.00000,116.89302,5.79410,0.01208,NA,0.25818,0.21452,NA,NA,0.22104,41.38852,0.14167,NA,0.00000,NA,NA,872.40954,3.15344,94.22204,0.54035,NA,9.41412,0.00000,0.92039,355.38976,NA,0.00000,0.00000,0.00630,NA,NA,28.58409,165.55408,0.69374
343,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.76646,NA,NA,NA,1.20982,NA,0.00000,36.15236,NA,NA,NA,NA,1238400.00000,NA,NA,NA,NA,312.92185,NA,NA,NA,0.00000,6935.19265,NA,NA,NA
343,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708.61018,NA,NA,NA,NA,NA,NA,NA,NA,NA,51057.22488,NA,NA
343,1,MS,roots,1.59801,21.57980,0.06469,0.08079,0.00000,135.74688,2.10938,0.01208,NA,0.92844,0.83272,NA,NA,0.82749,41.38852,0.50947,NA,0.00000,NA,NA,872.50796,3.32247,99.28317,2.09754,NA,9.51254,0.00000,0.92039,356.37458,NA,0.00000,0.00000,0.00630,NA,NA,97.31729,165.55408,2.58865
344,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.81143,NA,NA,NA,1.21222,NA,0.00000,36.26247,NA,NA,NA,NA,1242000.00000,NA,NA,NA,NA,314.13294,NA,NA,NA,0.00000,6956.61084,NA,NA,NA
344,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1706.17443,NA,NA,NA,NA,NA,NA,NA,NA,NA,51038.57730,NA,NA
344,1,MS,roots,1.67939,16.19464,0.09796,0.12804,0.00000,158.15138,9.06586,0.01211,NA,0.19987,0.16415,NA,NA,0.16448,43.49611,0.10912,NA,0.00000,NA,NA,873.74066,3.48813,104.34406,0.41348,NA,9.06586,0.00000,0.92509,355.47382,NA,0.00000,0.00000,0.01001,NA,NA,16.19464,173.98446,0.52850
345,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.85716,NA,NA,NA,1.21395,NA,0.00000,36.37444,NA,NA,NA,NA,1245600.00000,NA,NA,NA,NA,315.34605,NA,NA,NA,0.00000,6978.09519,NA,NA,NA
345,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703.48719,NA,NA,NA,NA,NA,NA,NA,NA,NA,51042.58617,NA,NA
345,1,MS,roots,1.67939,32.16686,0.08447,0.12842,0.00000,183.78328,2.88878,0.01211,NA,1.13101,1.00615,NA,NA,0.97959,43.49611,0.61747,NA,0.00000,NA,NA,872.49221,3.67961,110.25418,2.53438,NA,7.81740,0.00000,0.92509,356.53796,NA,0.00000,0.00000,0.01001,NA,NA,87.04758,173.98446,3.11675
346,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.90279,NA,NA,NA,1.21534,NA,0.00000,36.48614,NA,NA,NA,NA,1249200.00000,NA,NA,NA,NA,316.56066,NA,NA,NA,0.00000,6999.64542,NA,NA,NA
346,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700.86535,NA,NA,NA,NA,NA,NA,NA,NA,NA,51062.26118,NA,NA
346,1,MS,roots,1.71955,14.39984,0.09544,0.13687,0.00000,186.01595,8.25908,0.01213,NA,0.20764,0.17087,NA,NA,0.16849,44.53640,0.11277,NA,0.00000,NA,NA,874.65344,3.67233,110.24831,0.43041,NA,8.25908,0.00000,0.92990,355.33888,NA,0.00000,0.00000,0.01070,NA,NA,14.39984,178.14560,0.54700
347,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.94883,NA,NA,NA,1.21689,NA,0.00000,36.59887,NA,NA,NA,NA,1252800.00000,NA,NA,NA,NA,317.77676,NA,NA,NA,0.00000,7021.26231,NA,NA,NA
347,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698.01245,NA,NA,NA,NA,NA,NA,NA,NA,NA,51069.13054,NA,NA
347,1,MS,roots,1.71955,37.57451,0.08178,0.13733,0.00000,207.76413,3.09339,0.01213,NA,1.25365,1.11787,NA,NA,1.07736,44.53640,0.68088,NA,0.00000,NA,NA,873.47123,3.82285,114.97533,2.81580,NA,7.07687,0.00000,0.92990,356.52031,NA,0.00000,0.00000,0.01070,NA,NA,85.96069,178.14560,3.44887
348,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,14.99480,NA,NA,NA,1.21802,NA,0.00000,36.71141,NA,NA,NA,NA,1256400.00000,NA,NA,NA,NA,318.99421,NA,NA,NA,0.00000,7042.94551,NA,NA,NA
348,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1695.27748,NA,NA,NA,NA,NA,NA,NA,NA,NA,51096.16342,NA,NA
348,1,MS,roots,1.77720,13.69623,0.09129,0.14447,0.00000,203.16252,7.47979,0.01215,NA,0.21382,0.17660,NA,NA,0.17231,46.02953,0.11551,NA,0.00000,NA,NA,875.65135,3.76480,113.47230,0.44483,NA,7.47979,0.00000,0.93488,355.13043,NA,0.00000,0.00000,0.01130,NA,NA,13.69623,184.11814,0.56273
349,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.04134,NA,NA,NA,1.21904,NA,0.00000,36.82534,NA,NA,NA,NA,1260000.00000,NA,NA,NA,NA,320.21274,NA,NA,NA,0.00000,7064.69606,NA,NA,NA
349,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692.35254,NA,NA,NA,NA,NA,NA,NA,NA,NA,51123.30950,NA,NA
349,1,MS,roots,1.77720,39.79981,0.08052,0.14498,0.00000,218.75232,3.05777,0.01215,NA,1.30671,1.16970,NA,NA,1.11763,46.02953,0.70593,NA,0.00000,NA,NA,874.76907,3.86648,116.80026,2.94634,NA,6.59751,0.00000,0.93488,356.36600,NA,0.00000,0.00000,0.01130,NA,NA,85.87284,184.11814,3.59405
350,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.08727,NA,NA,NA,1.22078,NA,0.00000,36.93779,NA,NA,NA,NA,1263600.00000,NA,NA,NA,NA,321.43247,NA,NA,NA,0.00000,7086.51315,NA,NA,NA
350,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.51853,NA,NA,NA,NA,NA,NA,NA,NA,NA,51120.61301,NA,NA
350,1,MS,roots,1.84436,14.17723,0.08231,0.13568,0.00000,229.52236,7.17406,0.01218,NA,0.24725,0.20536,NA,NA,0.19843,47.76902,0.13284,NA,0.00000,NA,NA,877.18998,3.91077,118.33000,0.51728,NA,7.17406,0.00000,0.94004,354.74014,NA,0.00000,0.00000,0.01062,NA,NA,14.17723,191.07607,0.65104
351,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.13340,NA,NA,NA,1.22344,NA,0.00000,37.05073,NA,NA,NA,NA,1267200.00000,NA,NA,NA,NA,322.65458,NA,NA,NA,0.00000,7108.39721,NA,NA,NA
351,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686.72584,NA,NA,NA,NA,NA,NA,NA,NA,NA,51080.71845,NA,NA
351,1,MS,roots,1.84436,29.72454,0.07812,0.13605,0.00000,178.78249,2.34175,0.01218,NA,1.06259,0.95674,NA,NA,0.91010,47.76902,0.57089,NA,0.00000,NA,NA,876.82409,3.56419,107.93787,2.40993,NA,6.80817,0.00000,0.94004,355.71915,NA,0.00000,0.00000,0.01062,NA,NA,86.41800,191.07607,2.92944
352,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.17903,NA,NA,NA,1.22673,NA,0.00000,37.16245,NA,NA,NA,NA,1270800.00000,NA,NA,NA,NA,323.87952,NA,NA,NA,0.00000,7130.34746,NA,NA,NA
352,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684.08490,NA,NA,NA,NA,NA,NA,NA,NA,NA,51017.35171,NA,NA
352,1,MS,roots,1.62993,18.19555,0.05841,0.09950,0.00000,178.11707,6.94130,0.01220,NA,0.24277,0.20334,NA,NA,0.19608,42.21509,0.12980,NA,0.00000,NA,NA,878.58715,3.54359,107.34898,0.51218,NA,6.94130,0.00000,0.94461,354.74898,NA,0.00000,0.00000,0.00779,NA,NA,18.19555,168.86038,0.64219
353,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.22475,NA,NA,NA,1.23099,NA,0.00000,37.27439,NA,NA,NA,NA,1274400.00000,NA,NA,NA,NA,325.10834,NA,NA,NA,0.00000,7152.36397,NA,NA,NA
353,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1681.38132,NA,NA,NA,NA,NA,NA,NA,NA,NA,50912.25670,NA,NA
353,1,MS,roots,1.62993,27.71956,0.05858,0.09979,0.00000,171.31175,2.15021,0.01220,NA,1.04457,0.94680,NA,NA,0.89594,42.21509,0.55850,NA,0.00000,NA,NA,878.60780,3.49819,105.92536,2.38488,NA,6.96195,0.00000,0.94461,355.77736,NA,0.00000,0.00000,0.00779,NA,NA,89.75019,168.86038,2.88731
354,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.27024,NA,NA,NA,1.23550,NA,0.00000,37.38577,NA,NA,NA,NA,1278000.00000,NA,NA,NA,NA,326.34154,NA,NA,NA,0.00000,7174.44663,NA,NA,NA
354,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678.90374,NA,NA,NA,NA,NA,NA,NA,NA,NA,50802.88058,NA,NA
354,1,MS,roots,1.27832,19.66783,0.02668,0.05019,0.00000,133.90095,4.04552,0.01222,NA,0.30026,0.25548,NA,NA,0.24949,33.10853,0.15994,NA,0.00000,NA,NA,879.22363,3.20084,96.85604,0.64354,NA,6.29946,0.00000,0.94819,355.50641,NA,0.00000,0.00000,0.00392,NA,NA,30.62570,132.43413,0.80524
355,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.31604,NA,NA,NA,1.24037,NA,0.00000,37.49790,NA,NA,NA,NA,1281600.00000,NA,NA,NA,NA,327.57951,NA,NA,NA,0.00000,7196.59596,NA,NA,NA
355,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676.44531,NA,NA,NA,NA,NA,NA,NA,NA,NA,50680.83033,NA,NA
355,1,MS,roots,1.27832,16.68273,0.03245,0.05031,0.00000,118.22671,1.27240,0.01222,NA,0.79177,0.72657,NA,NA,0.70250,33.10853,0.42174,NA,0.00000,NA,NA,880.58510,3.07131,92.84924,1.83015,NA,7.66093,0.00000,0.94819,356.40190,NA,0.00000,0.00000,0.00392,NA,NA,100.44429,132.43413,2.22084
356,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.36166,NA,NA,NA,1.24537,NA,0.00000,37.60958,NA,NA,NA,NA,1285200.00000,NA,NA,NA,NA,328.82234,NA,NA,NA,0.00000,7218.81080,NA,NA,NA
356,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674.09808,NA,NA,NA,NA,NA,NA,NA,NA,NA,50556.98424,NA,NA
356,1,MS,roots,1.16497,15.83661,0.01713,0.02994,0.00000,114.44084,2.68309,0.01224,NA,0.33029,0.28426,NA,NA,0.28050,30.17284,0.17533,NA,0.00000,NA,NA,880.88378,3.03345,91.60867,0.71602,NA,6.79463,0.00000,0.95145,356.38209,NA,0.00000,0.00000,0.00233,NA,NA,40.10443,120.69135,0.89505
357,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.40753,NA,NA,NA,1.25072,NA,0.00000,37.72189,NA,NA,NA,NA,1288800.00000,NA,NA,NA,NA,330.07039,NA,NA,NA,0.00000,7241.09223,NA,NA,NA
357,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1671.70054,NA,NA,NA,NA,NA,NA,NA,NA,NA,50418.58434,NA,NA
357,1,MS,roots,1.16497,15.99654,0.02105,0.03003,0.00000,115.05327,1.21889,0.01224,NA,0.82833,0.76731,NA,NA,0.74072,30.17284,0.43970,NA,0.00000,NA,NA,882.44225,3.04446,91.82103,1.93278,NA,8.35310,0.00000,0.95145,357.39353,NA,0.00000,0.00000,0.00233,NA,NA,109.62508,120.69135,2.33636
358,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,15.45327,NA,NA,NA,1.25606,NA,0.00000,37.83387,NA,NA,NA,NA,1292400.00000,NA,NA,NA,NA,331.32376,NA,NA,NA,0.00000,7263.43968,NA,NA,NA
358,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669.39825,NA,NA,NA,NA,NA,NA,NA,NA,NA,50283.93256,NA,NA
358,1,MS,roots,1.20575,15.18276,0.01469,0.02429,0.00000,111.36533,2.61657,0.01225,NA,0.33313,0.28728,NA,NA,0.28378,31.22904,0.17621,NA,0.00000,NA,NA,882.50117,3.00759,90.59160,0.72363,NA,7.20627,0.00000,0.95483,357.41068,NA,0.00000,0.00000,0.00189,NA,NA,41.81469,124.91616,0.90419
359,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.47941,0.00000,NA,NA,NA,7.93337,NA,1201.05860,0.00000,NA,NA,NA,NA,1296000.00000,NA,NA,NA,NA,332.58254,NA,NA,NA,0.00000,7285.85416,NA,NA,NA
359,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667.12977,NA,NA,NA,NA,NA,NA,NA,NA,NA,50151.62258,NA,NA
359,1,MS,roots,1.20575,11.43958,0.01810,0.02435,0.00000,89.92643,0.92839,0.01225,NA,0.64374,0.59637,NA,NA,0.59124,31.22904,0.34050,NA,0.00000,NA,NA,884.17167,2.80465,84.37109,1.50219,NA,8.87677,0.00000,0.95483,358.20645,NA,0.00000,0.00000,0.00189,NA,NA,109.37907,124.91616,1.83135
360,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.45132,0.00000,NA,NA,NA,7.93645,NA,1200.71249,0.00000,NA,NA,NA,NA,1299600.00000,NA,NA,NA,NA,340.51777,NA,NA,NA,141.15477,7285.85416,NA,NA,NA
360,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1658.72018,NA,NA,NA,NA,NA,NA,NA,NA,NA,49864.91660,NA,NA
360,1,MS,roots,0.68271,8.48541,0.00746,0.00962,0.00000,72.01149,0.90878,0.01226,NA,0.41958,0.37962,NA,NA,0.39081,17.68225,0.22149,NA,0.00000,NA,NA,885.25381,2.60600,78.34245,0.95623,NA,9.27620,0.00000,0.95674,358.66053,NA,0.00000,0.00000,0.00075,NA,NA,86.61289,70.72899,1.19002
361,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.42947,0.00000,NA,NA,NA,7.93517,NA,1200.44332,0.00000,NA,NA,NA,NA,1303200.00000,NA,NA,NA,NA,348.45379,NA,NA,NA,282.27466,7285.85416,NA,NA,NA
361,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650.95791,NA,NA,NA,NA,NA,NA,NA,NA,NA,49628.41620,NA,NA
361,1,MS,roots,0.68271,8.30080,0.00911,0.00965,0.00000,70.68624,0.62350,0.01226,NA,0.66228,0.63802,NA,NA,0.64693,17.68225,0.34961,NA,0.00000,NA,NA,887.29908,2.59117,77.89166,1.60710,NA,11.32147,0.00000,0.95674,359.66048,NA,0.00000,0.00000,0.00075,NA,NA,150.72478,70.72899,1.94723
362,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.40874,0.00000,NA,NA,NA,7.93129,NA,1200.18787,0.00000,NA,NA,NA,NA,1306800.00000,NA,NA,NA,NA,356.38691,NA,NA,NA,423.36276,7285.85416,NA,NA,NA
362,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643.73844,NA,NA,NA,NA,NA,NA,NA,NA,NA,49425.07105,NA,NA
362,1,MS,roots,0.85088,8.20800,0.01226,0.01246,0.00000,70.32042,0.91870,0.01228,NA,0.48707,0.44857,NA,NA,0.46190,22.03786,0.25648,NA,0.00000,NA,NA,888.64435,2.58239,77.64898,1.12991,NA,11.81585,0.00000,0.95912,360.26530,NA,0.00000,0.00000,0.00096,NA,NA,105.56770,88.15143,1.39754
363,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.39040,0.00000,NA,NA,NA,7.92789,NA,1199.96184,0.00000,NA,NA,NA,NA,1310400.00000,NA,NA,NA,NA,364.31641,NA,NA,NA,564.42363,7285.85416,NA,NA,NA
363,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636.84852,NA,NA,NA,NA,NA,NA,NA,NA,NA,49229.72309,NA,NA
363,1,MS,roots,0.85088,7.85875,0.01435,0.01249,0.00000,67.89166,0.64334,0.01228,NA,0.69777,0.68227,NA,NA,0.69445,22.03786,0.36743,NA,0.00000,NA,NA,890.66226,2.55369,76.80459,1.71856,NA,13.83377,0.00000,0.95912,361.37489,NA,0.00000,0.00000,0.00096,NA,NA,168.98602,88.15143,2.07449
364,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.37116,0.00000,NA,NA,NA,7.92418,NA,1199.72486,0.00000,NA,NA,NA,NA,1314000.00000,NA,NA,NA,NA,372.24234,NA,NA,NA,705.45655,7285.85416,NA,NA,NA
364,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630.27213,NA,NA,NA,NA,NA,NA,NA,NA,NA,49045.20821,NA,NA
364,1,MS,roots,0.83995,7.44264,0.01705,0.01419,0.00000,65.34874,0.86970,0.01229,NA,0.51989,0.48659,NA,NA,0.50543,21.75469,0.27309,NA,0.00000,NA,NA,892.17010,2.51857,75.76871,1.22567,NA,14.50166,0.00000,0.96147,362.07668,NA,0.00000,0.00000,0.00109,NA,NA,124.10048,87.01874,1.51191
365,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.35393,0.00000,NA,NA,NA,7.92112,NA,1199.51255,0.00000,NA,NA,NA,NA,1317600.00000,NA,NA,NA,NA,380.16493,NA,NA,NA,846.46439,7285.85416,NA,NA,NA
365,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623.92261,NA,NA,NA,NA,NA,NA,NA,NA,NA,48864.40876,NA,NA
365,1,MS,roots,0.83995,8.83648,0.01942,0.01424,0.00000,74.19111,0.77540,0.01229,NA,0.83134,0.82469,NA,NA,0.82741,21.75469,0.43670,NA,0.00000,NA,NA,894.18779,2.62491,78.98444,2.07731,NA,16.51934,0.00000,0.96147,363.44146,NA,0.00000,0.00000,0.00109,NA,NA,188.25592,87.01874,2.48344
366,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.33786,0.00000,NA,NA,NA,7.91304,NA,1199.31449,0.00000,NA,NA,NA,NA,1321200.00000,NA,NA,NA,NA,388.08253,NA,NA,NA,987.44580,7285.85416,NA,NA,NA
366,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.79434,NA,NA,NA,NA,NA,NA,NA,NA,NA,48721.67883,NA,NA
366,1,MS,roots,1.11979,9.12114,0.10367,0.07798,0.00000,76.33476,1.34454,0.01230,NA,0.54526,0.50152,NA,NA,0.51328,29.00244,0.28549,NA,0.00000,NA,NA,894.92087,2.64237,79.57793,1.26327,NA,16.13264,0.00000,0.96461,364.05348,NA,0.00000,0.00000,0.00595,NA,NA,109.44113,116.00975,1.56005
367,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.32791,0.00000,NA,NA,NA,7.89959,NA,1199.19196,0.00000,NA,NA,NA,NA,1324800.00000,NA,NA,NA,NA,395.98891,NA,NA,NA,1128.41025,7285.85416,NA,NA,NA
367,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611.79136,NA,NA,NA,NA,NA,NA,NA,NA,NA,48618.53058,NA,NA
367,1,MS,roots,1.11979,10.58446,0.11454,0.07828,0.00000,85.13355,1.07587,0.01230,NA,0.90177,0.88156,NA,NA,0.87350,29.00244,0.47215,NA,0.00000,NA,NA,896.61240,2.73620,82.53559,2.22054,NA,17.82417,0.00000,0.96461,365.42113,NA,0.00000,0.00000,0.00595,NA,NA,175.35557,116.00975,2.65682
368,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.31958,0.00000,NA,NA,NA,7.87930,NA,1199.08936,0.00000,NA,NA,NA,NA,1328400.00000,NA,NA,NA,NA,403.87867,NA,NA,NA,1269.35923,7285.85416,NA,NA,NA
368,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.00571,NA,NA,NA,NA,NA,NA,NA,NA,NA,48564.63292,NA,NA
368,1,MS,roots,1.45782,12.52874,0.11819,0.11197,0.00000,97.32473,2.65567,0.01232,NA,0.40964,0.35750,NA,NA,0.36015,37.75765,0.21358,NA,0.00000,NA,NA,893.10991,2.84585,86.05687,0.90050,NA,12.86386,0.00000,0.96869,365.59870,NA,0.00000,0.00000,0.00851,NA,NA,60.68828,151.03061,1.12728
369,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.31715,0.00000,NA,NA,NA,7.85491,NA,1199.05934,0.00000,NA,NA,NA,NA,1332000.00000,NA,NA,NA,NA,411.74545,NA,NA,NA,1410.30295,7285.85416,NA,NA,NA
369,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600.24501,NA,NA,NA,NA,NA,NA,NA,NA,NA,48539.48755,NA,NA
369,1,MS,roots,1.45782,14.65506,0.12739,0.11231,0.00000,109.16496,1.56201,0.01232,NA,0.90275,0.84465,NA,NA,0.81935,37.75765,0.47067,NA,0.00000,NA,NA,894.11154,2.95082,89.50591,2.12759,NA,13.86549,0.00000,0.96869,366.72922,NA,0.00000,0.00000,0.00851,NA,NA,130.08827,151.03061,2.56675
370,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,97.31359,0.00000,NA,NA,NA,7.82759,NA,1199.01555,0.00000,NA,NA,NA,NA,1335600.00000,NA,NA,NA,NA,419.58635,NA,NA,NA,1551.24029,7285.85416,NA,NA,NA
