t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
48,1,MS,7,0.00000175,0.00354971,7.29844127,NA,NA,0.00000001,0.00005861,NA,74.96906034,109.90606345,0.00013565,0.00057097,0.00008960,0.00000000,0.00000000,0.00000000,0.00000108,0.00000000,0.00000000,0.00354971,1733594.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00035904,NA,NA,NA,0.00000001,0.00000127,False,True,False,0.00000000,0.02900000,NA,0.00000127,3.00000000,0.02562958,1.00000000,NA,0.00334731,0.00017582
48,1,MS,8,0.00000067,0.00155942,7.42704111,NA,NA,0.00000000,0.00002239,NA,74.96938709,109.91119562,0.00005890,0.00024900,0.00003895,0.00000000,0.00000000,0.00000000,0.00000050,0.00000000,0.00000000,0.00155942,1185674.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018302,NA,NA,NA,0.00000000,0.00000055,False,True,False,0.00000000,0.02900000,NA,0.00000055,3.00000000,0.01133744,1.00000000,NA,0.00145508,0.00006716
48,1,MS,9,0.00000023,0.00059168,7.56433031,NA,NA,0.00000000,0.00000753,NA,74.96967215,109.91564671,0.00002214,0.00009402,0.00001466,0.00000000,0.00000000,0.00000000,0.00000022,0.00000000,0.00000000,0.00059168,637754.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007989,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00434509,1.00000000,NA,0.00054754,0.00002259
48,1,MS,10,0.00000013,0.00041133,7.70596468,NA,NA,0.00000000,0.00000437,NA,74.96975775,109.91701015,0.00001520,0.00006489,0.00001008,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00041133,89834.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005644,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00304396,1.00000000,NA,0.00037653,0.00001312
49,1,MS,3,0.00638376,3.46402524,1.82010774,1.00000000,0.09000000,0.00001064,0.21338780,22.00000000,0.00000013,38.77012140,-0.12383757,-6.58163098,0.16299687,0.00000000,0.00000000,0.00000000,0.00018745,2024.19949021,0.00000000,8.01537262,3927298.88813064,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,955858.88813064,False,0.09759839,0.10129828,0.12828332,0.12280000,0.00400000,0.00001063,0.00213676,True,True,False,1661858.88813064,0.02895000,1800.00000000,0.00213808,1.00000000,10.55507026,0.00000000,0.03068493,6.15799615,0.64016339
49,1,MS,4,0.00297810,3.47152291,3.04789574,NA,0.15794247,0.00000355,0.09954800,18.28892770,80.73754738,57.90048134,0.04391966,0.28022069,0.05396530,0.00000006,0.00000000,0.00000000,0.00014187,2024.19949021,-0.00000006,4.91413693,3379378.88813064,0.00001246,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10008345,0.03263575,0.13441207,0.13310000,0.00467028,0.00000355,0.00070948,True,True,False,848858.88813064,0.02893760,1832.84947739,0.00070968,1.50000000,5.86682690,0.24016592,0.03432862,2.03942116,0.29864400
49,1,MS,5,0.00010190,0.04525188,5.39727711,NA,NA,0.00000010,0.00340604,NA,80.74401398,118.70463893,0.00232294,0.00786465,0.00147368,0.00000030,-0.00000006,0.00000000,0.00002836,2024.19949021,-0.00000034,0.04525188,2831458.88813064,0.00006230,NA,NA,0.02893760,0.00000000,0.00000019,True,False,False,0.00000000,False,0.10325392,0.00291168,0.14411152,0.14405987,NA,0.00000010,0.00001919,False,True,False,52780.82289106,0.02887560,1903.51673133,0.00001937,2.00000000,0.28357668,1.00000000,0.04080595,0.05567424,0.01021813
49,1,MS,6,0.00000586,0.01068527,7.32490686,NA,NA,0.00000002,0.00019583,NA,80.74514106,118.72933360,0.00044414,0.00161265,0.00028638,0.00000000,0.00000000,0.00000000,0.00000283,0.00000000,0.00000000,0.01068527,2283538.88813064,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00084286,NA,NA,NA,0.00000002,0.00000376,False,True,False,0.00000000,0.02900000,2468.85959901,0.00000376,2.50000000,0.07476831,1.00000000,NA,0.01081642,0.00058748
49,1,MS,7,0.00000186,0.00364925,7.43034751,NA,NA,0.00000001,0.00006225,NA,80.74567314,118.73924388,0.00015077,0.00054947,0.00009730,0.00000000,0.00000000,0.00000000,0.00000115,0.00000000,0.00000000,0.00364925,1735618.88813064,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00036019,NA,NA,NA,0.00000001,0.00000128,False,True,False,0.00000000,0.02900000,NA,0.00000128,3.00000000,0.02576734,1.00000000,NA,0.00367479,0.00018676
49,1,MS,8,0.00000071,0.00160274,7.56426156,NA,NA,0.00000000,0.00002377,NA,80.74597065,118.74479860,0.00006544,0.00023960,0.00004228,0.00000000,0.00000000,0.00000000,0.00000054,0.00000000,0.00000000,0.00160274,1187698.88813064,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018355,NA,NA,NA,0.00000000,0.00000056,False,True,False,0.00000000,0.02900000,NA,0.00000056,3.00000000,0.01139722,1.00000000,NA,0.00159664,0.00007130
49,1,MS,9,0.00000024,0.00060797,7.70621919,NA,NA,0.00000000,0.00000799,NA,80.74623027,118.74961480,0.00002459,0.00009047,0.00001590,0.00000000,0.00000000,0.00000000,0.00000023,0.00000000,0.00000000,0.00060797,639778.88813064,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008012,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00436755,1.00000000,NA,0.00060058,0.00002398
49,1,MS,10,0.00000014,0.00042253,7.85362450,NA,NA,0.00000000,0.00000464,NA,80.74630815,118.75109081,0.00001688,0.00006243,0.00001093,0.00000000,0.00000000,0.00000000,0.00000015,0.00000000,0.00000000,0.00042253,91858.88813064,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005659,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00305937,1.00000000,NA,0.00041280,0.00001392
50,1,MS,3,0.00653175,3.18305858,1.77341473,1.00000000,0.09000000,0.00001065,0.21833462,22.00000000,0.00000029,39.98227762,-0.08240419,-5.03654188,0.17556903,0.00000000,0.00000000,0.00000000,0.00019220,2058.53220241,0.00000000,7.94962049,3929357.42033305,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,957917.42033305,False,0.09760908,0.10149048,0.12829737,0.12280000,0.00400000,0.00001064,0.00213871,True,True,False,1663917.42033305,0.02895000,1800.00000000,0.00214003,1.00000000,10.55388034,0.00000000,0.03068829,6.55540764,0.65500387
50,1,MS,4,0.00305785,3.18808745,2.95700196,NA,0.15794247,0.00000358,0.10221369,18.28892770,81.88431531,59.66608134,0.04526537,0.23061727,0.05860665,0.00000006,0.00000000,0.00000000,0.00014604,2058.53220241,-0.00000006,4.95150123,3381437.42033305,0.00001252,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10009137,0.03278179,0.13442272,0.13310000,0.00467028,0.00000358,0.00071555,True,True,False,850917.42033305,0.02893754,1832.84947739,0.00071575,1.50000000,5.88569596,0.23927542,0.03433134,2.18895113,0.30664106
50,1,MS,5,0.00010570,0.04681935,5.22596445,NA,NA,0.00000010,0.00353321,NA,81.88924185,122.47207897,0.00242616,0.00661814,0.00161105,0.00000031,-0.00000006,0.00000000,0.00002932,2058.53220241,-0.00000036,0.04681935,2833517.42033305,0.00006261,NA,NA,0.02893754,0.00000000,0.00000019,True,False,False,0.00000000,False,0.10325392,0.00294100,0.14411365,0.14405987,NA,0.00000010,0.00001948,False,True,False,54839.35509347,0.02887524,1905.86469314,0.00001967,2.00000000,0.28581849,1.00000000,0.04080595,0.06015280,0.01059964
50,1,MS,6,0.00000606,0.01098604,7.15250658,NA,NA,0.00000002,0.00020272,NA,81.89011076,122.49640243,0.00045916,0.00135941,0.00030975,0.00000000,0.00000000,0.00000000,0.00000293,0.00000000,0.00000000,0.01098604,2285597.42033305,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00084579,NA,NA,NA,0.00000002,0.00000378,False,True,False,0.00000000,0.02900000,2484.07267293,0.00000378,2.50000000,0.07519204,1.00000000,NA,0.01156253,0.00060817
50,1,MS,7,0.00000193,0.00375161,7.25694360,NA,NA,0.00000001,0.00006443,NA,81.89052996,122.50609538,0.00015583,0.00046333,0.00010522,0.00000000,0.00000000,0.00000000,0.00000119,0.00000000,0.00000000,0.00375161,1737677.42033305,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00036138,NA,NA,NA,0.00000001,0.00000128,False,True,False,0.00000000,0.02900000,NA,0.00000128,3.00000000,0.02591113,1.00000000,NA,0.00392713,0.00019328
50,1,MS,8,0.00000074,0.00164727,7.39072535,NA,NA,0.00000000,0.00002458,NA,81.89076430,122.51152942,0.00006760,0.00020210,0.00004569,0.00000000,0.00000000,0.00000000,0.00000056,0.00000000,0.00000000,0.00164727,1189757.42033305,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018411,NA,NA,NA,0.00000000,0.00000056,False,True,False,0.00000000,0.02900000,NA,0.00000056,3.00000000,0.01145960,1.00000000,NA,0.00170540,0.00007374
50,1,MS,9,0.00000025,0.00062471,7.53155452,NA,NA,0.00000000,0.00000827,NA,81.89096895,122.51623936,0.00002539,0.00007634,0.00001718,0.00000000,0.00000000,0.00000000,0.00000024,0.00000000,0.00000000,0.00062471,641837.42033305,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008036,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00439097,1.00000000,NA,0.00064124,0.00002480
50,1,MS,10,0.00000014,0.00043403,7.67873829,NA,NA,0.00000000,0.00000479,NA,81.89103016,122.51768379,0.00001742,0.00005270,0.00001180,0.00000000,0.00000000,0.00000000,0.00000015,0.00000000,0.00000000,0.00043403,93917.42033305,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005675,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00307544,1.00000000,NA,0.00044052,0.00001438
51,1,MS,3,0.00650378,2.93871688,1.69937398,1.00000000,0.09000000,0.00001066,0.21739952,22.00000000,0.00000062,39.86008281,-0.03211755,-3.91017169,0.18505058,0.00000000,0.00000000,0.00000000,0.00019168,2041.36584631,0.00000000,7.88622915,3931398.78617936,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,959958.78617936,False,0.09762069,0.10168216,0.12831263,0.12280000,0.00400000,0.00001065,0.00214064,True,True,False,1665958.78617936,0.02895000,1800.00000000,0.00214196,1.00000000,10.55374335,0.00000000,0.03069194,6.82469973,0.65219857
51,1,MS,4,0.00305986,2.94223918,2.82161906,NA,0.15794247,0.00000361,0.10228091,18.28892770,80.48356936,59.43993910,0.04412044,0.18601885,0.06227504,0.00000006,0.00000000,0.00000000,0.00014622,2041.36584631,-0.00000006,4.98854407,3383478.78617936,0.00001258,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10010002,0.03292802,0.13443433,0.13310000,0.00467028,0.00000361,0.00072157,True,True,False,852958.78617936,0.02893748,1832.84947739,0.00072178,1.50000000,5.90483006,0.23838615,0.03433431,2.29688072,0.30684272
51,1,MS,5,0.00010672,0.04839136,4.97697504,NA,NA,0.00000010,0.00356736,NA,80.48725718,122.15391819,0.00242352,0.00547756,0.00172334,0.00000031,-0.00000006,0.00000000,0.00002948,2041.36584631,-0.00000037,0.04839136,2835558.78617936,0.00006292,NA,NA,0.02893748,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10325392,0.00297048,0.14411600,0.14405987,NA,0.00000010,0.00001977,False,True,False,56880.72093978,0.02887487,1908.62336340,0.00001997,2.00000000,0.28811297,1.00000000,0.04080595,0.06354177,0.01070209
51,1,MS,6,0.00000611,0.01128572,6.86824836,NA,NA,0.00000002,0.00020418,NA,80.48791618,122.17679158,0.00045384,0.00112972,0.00032785,0.00000000,0.00000000,0.00000000,0.00000296,0.00000000,0.00000000,0.01128572,2287638.78617936,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00084875,NA,NA,NA,0.00000002,0.00000380,False,True,False,0.00000000,0.02900000,2504.69134247,0.00000380,2.50000000,0.07562135,1.00000000,NA,0.01208555,0.00061253
51,1,MS,7,0.00000194,0.00385336,6.96994955,NA,NA,0.00000001,0.00006487,NA,80.48824310,122.18583484,0.00015398,0.00038521,0.00011133,0.00000000,0.00000000,0.00000000,0.00000120,0.00000000,0.00000000,0.00385336,1739718.78617936,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00036259,NA,NA,NA,0.00000001,0.00000129,False,True,False,0.00000000,0.02900000,NA,0.00000129,3.00000000,0.02605678,1.00000000,NA,0.00410357,0.00019460
51,1,MS,8,0.00000074,0.00169142,7.10130802,NA,NA,0.00000000,0.00002473,NA,80.48842578,122.19090579,0.00006676,0.00016809,0.00004832,0.00000000,0.00000000,0.00000000,0.00000056,0.00000000,0.00000000,0.00169142,1191798.78617936,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018467,NA,NA,NA,0.00000000,0.00000056,False,True,False,0.00000000,0.02900000,NA,0.00000056,3.00000000,0.01152274,1.00000000,NA,0.00178111,0.00007420
51,1,MS,9,0.00000025,0.00064130,7.23865628,NA,NA,0.00000000,0.00000832,NA,80.48858548,122.19529932,0.00002507,0.00006353,0.00001816,0.00000000,0.00000000,0.00000000,0.00000024,0.00000000,0.00000000,0.00064130,643878.78617936,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008060,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00441468,1.00000000,NA,0.00066945,0.00002495
51,1,MS,10,0.00000014,0.00044542,7.38310695,NA,NA,0.00000000,0.00000482,NA,80.48863308,122.19664782,0.00001719,0.00004388,0.00001247,0.00000000,0.00000000,0.00000000,0.00000016,0.00000000,0.00000000,0.00044542,95958.78617936,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005690,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00309170,1.00000000,NA,0.00045966,0.00001446
52,1,MS,3,0.00642861,2.82516866,1.62822713,1.00000000,0.09000000,0.00001067,0.21488697,22.00000000,0.00129198,39.12072096,-0.00705057,-0.30162393,0.19110260,0.00000000,0.00000000,0.00000000,0.00018966,2013.61357062,0.00000000,7.86786759,3933412.39974998,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,961972.39974998,False,0.09763276,0.10187182,0.12832850,0.12280000,0.00400000,0.00001066,0.00214254,True,True,False,1667972.39974998,0.02895000,1800.00000000,0.00214386,1.00000000,10.55380058,0.00000000,0.03069574,6.81330519,0.64466091
52,1,MS,4,0.00304334,2.82552730,2.69234399,NA,0.15794247,0.00000364,0.10172884,18.28892770,77.11349974,58.28058213,0.04246981,0.07148066,0.06480450,0.00000006,0.00000000,0.00000000,0.00014525,2013.61357062,-0.00000006,5.02433841,3385492.39974998,0.00001264,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10010906,0.03307327,0.13444647,0.13310000,0.00467028,0.00000364,0.00072751,True,True,False,854972.39974998,0.02893742,1832.84947739,0.00072772,1.50000000,5.92365192,0.23750399,0.03433741,2.31241655,0.30518653
52,1,MS,5,0.00010696,0.04993991,4.73990398,NA,NA,0.00000010,0.00357525,NA,77.11475050,119.91459042,0.00238615,0.00250476,0.00180532,0.00000030,-0.00000006,0.00000000,0.00002941,2013.61357062,-0.00000037,0.04993991,2837572.39974998,0.00006322,NA,NA,0.02893742,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10325392,0.00299989,0.14411846,0.14405987,NA,0.00000010,0.00002006,False,True,False,58894.33451040,0.02887450,1911.62357576,0.00002027,2.00000000,0.29041802,1.00000000,0.04080595,0.06439803,0.01072575
52,1,MS,6,0.00000609,0.01157716,6.59406298,NA,NA,0.00000002,0.00020368,NA,77.11499797,119.93600477,0.00044215,0.00055866,0.00033989,0.00000000,0.00000000,0.00000000,0.00000296,0.00000000,0.00000000,0.01157716,2289652.39974998,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00085171,NA,NA,NA,0.00000002,0.00000381,False,True,False,0.00000000,0.02900000,2527.86732489,0.00000381,2.50000000,0.07604824,1.00000000,NA,0.01212152,0.00061104
52,1,MS,7,0.00000194,0.00395227,6.69305018,NA,NA,0.00000001,0.00006469,NA,77.11515327,119.94440275,0.00014997,0.00019123,0.00011538,0.00000000,0.00000000,0.00000000,0.00000120,0.00000000,0.00000000,0.00395227,1741732.39974998,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00036379,NA,NA,NA,0.00000001,0.00000129,False,True,False,0.00000000,0.02900000,NA,0.00000129,3.00000000,0.02620157,1.00000000,NA,0.00411458,0.00019407
52,1,MS,8,0.00000074,0.00173433,6.82191709,NA,NA,0.00000000,0.00002465,NA,77.11523980,119.94911296,0.00006499,0.00008384,0.00005006,0.00000000,0.00000000,0.00000000,0.00000056,0.00000000,0.00000000,0.00173433,1193812.39974998,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018523,NA,NA,NA,0.00000000,0.00000056,False,True,False,0.00000000,0.02900000,NA,0.00000056,3.00000000,0.01158549,1.00000000,NA,0.00178497,0.00007395
52,1,MS,9,0.00000025,0.00065742,6.95579284,NA,NA,0.00000000,0.00000829,NA,77.11531602,119.95319229,0.00002439,0.00003185,0.00001881,0.00000000,0.00000000,0.00000000,0.00000024,0.00000000,0.00000000,0.00065742,645892.39974998,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008084,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00443822,1.00000000,NA,0.00067064,0.00002486
52,1,MS,10,0.00000014,0.00045649,7.09744510,NA,NA,0.00000000,0.00000480,NA,77.11533818,119.95444546,0.00001672,0.00002211,0.00001291,0.00000000,0.00000000,0.00000000,0.00000016,0.00000000,0.00000000,0.00045649,97972.39974998,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005706,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00310784,1.00000000,NA,0.00046024,0.00001440
53,1,MS,3,0.00614996,2.63691867,1.49517155,1.00000000,0.09000000,0.00001068,0.20557258,22.00000000,0.00154972,36.02889382,0.05178338,-0.27536505,0.19175871,0.00000000,0.00000000,0.00000000,0.00018150,1927.20957824,0.00000000,7.81513095,3935339.60932822,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,963899.60932822,False,0.09764447,0.10205332,0.12834390,0.12280000,0.00400000,0.00001067,0.00214436,True,True,False,1669899.60932822,0.02895000,1800.00000000,0.00214568,1.00000000,10.55199866,0.00000000,0.03069942,6.71247312,0.61671774
53,1,MS,4,0.00293360,2.63720701,2.46267476,NA,0.15794247,0.00000367,0.09806052,18.28892770,70.20317357,53.63982129,0.03743947,0.04668064,0.06552635,0.00000006,-0.00000000,0.00000000,0.00013953,1927.20957824,-0.00000006,5.05556148,3387419.60932822,0.00001270,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10011787,0.03321280,0.13445830,0.13310000,0.00467028,0.00000367,0.00073320,True,True,False,856899.60932822,0.02893736,1832.84947739,0.00073340,1.50000000,5.94054584,0.23665640,0.03434043,2.29408310,0.29418157
53,1,MS,5,0.00010379,0.05137183,4.32765089,NA,NA,0.00000010,0.00346930,NA,70.20389754,110.49161032,0.00217958,0.00182208,0.00183716,0.00000029,-0.00000006,0.00000000,0.00002837,1927.20957824,-0.00000036,0.05137183,2839499.60932822,0.00006351,NA,NA,0.02893736,0.00000000,0.00000021,True,False,False,0.00000000,False,0.10325392,0.00302826,0.14412086,0.14405987,NA,0.00000010,0.00002035,False,True,False,60821.54408864,0.02887414,1914.47109606,0.00002056,2.00000000,0.29259775,1.00000000,0.04080595,0.06430073,0.01040791
53,1,MS,6,0.00000588,0.01184387,6.06706749,NA,NA,0.00000002,0.00019644,NA,70.20405107,110.50995730,0.00039961,0.00042253,0.00034246,0.00000000,0.00000000,0.00000000,0.00000285,0.00000000,0.00000000,0.01184387,2291579.60932822,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00085456,NA,NA,NA,0.00000002,0.00000383,False,True,False,0.00000000,0.02900000,2548.45937551,0.00000383,2.50000000,0.07644789,1.00000000,NA,0.01198355,0.00058931
53,1,MS,7,0.00000187,0.00404276,6.15934401,NA,NA,0.00000001,0.00006237,NA,70.20416242,110.51708907,0.00013549,0.00014489,0.00011622,0.00000000,0.00000000,0.00000000,0.00000116,0.00000000,0.00000000,0.00404276,1743659.60932822,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00036495,NA,NA,NA,0.00000001,0.00000130,False,True,False,0.00000000,0.02900000,NA,0.00000130,3.00000000,0.02633708,1.00000000,NA,0.00406661,0.00018710
53,1,MS,8,0.00000071,0.00177356,6.28035610,NA,NA,0.00000000,0.00002375,NA,70.20422436,110.52109008,0.00005868,0.00006367,0.00005040,0.00000000,0.00000000,0.00000000,0.00000054,0.00000000,0.00000000,0.00177356,1195739.60932822,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018577,NA,NA,NA,0.00000000,0.00000056,False,True,False,0.00000000,0.02900000,NA,0.00000056,3.00000000,0.01164418,1.00000000,NA,0.00176329,0.00007125
53,1,MS,9,0.00000024,0.00067216,6.40532119,NA,NA,0.00000000,0.00000798,NA,70.20427914,110.52455366,0.00002201,0.00002424,0.00001893,0.00000000,0.00000000,0.00000000,0.00000023,0.00000000,0.00000000,0.00067216,647819.60932822,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008108,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00446024,1.00000000,NA,0.00066224,0.00002394
