t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
981,1,MS,roots,-0.00005,-0.00087,0.00000,0.00000,0.00000,0.00132,0.00000,0.00408,NA,0.00000,0.00000,NA,NA,0.02465,0.00184,0.00000,NA,0.00000,NA,NA,291.50781,-0.00029,-0.00436,0.00000,NA,-0.00010,0.00001,0.31332,0.00003,NA,0.00000,0.00000,0.01284,NA,NA,3.92982,0.00735,0.02465
982,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.54184,0.00000,NA,NA,NA,0.30194,NA,19.63077,0.00000,NA,NA,NA,NA,3125070.39563,NA,NA,NA,NA,3253.63678,NA,NA,NA,32163.16874,7050.70997,NA,NA,NA
982,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81952,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.24554,NA,NA
982,1,MS,roots,-0.00010,-0.00123,0.00000,0.00000,0.00000,0.00124,0.00000,0.00407,NA,0.00000,0.00000,NA,NA,0.02313,0.00138,0.00000,NA,0.00000,NA,NA,291.03337,-0.00049,-0.00615,0.00000,NA,-0.00012,0.00001,0.31281,0.00003,NA,0.00000,0.00000,0.00696,NA,NA,3.89841,0.00553,0.02313
983,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.29062,0.00000,NA,NA,NA,0.29462,NA,16.43228,0.00000,NA,NA,NA,NA,3127257.69054,NA,NA,NA,NA,3253.92870,NA,NA,NA,32165.16559,7050.70997,NA,NA,NA
983,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83629,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.96912,NA,NA
983,1,MS,roots,-0.00010,-0.00158,0.00000,0.00000,0.00000,0.00119,0.00000,0.00407,NA,0.00000,0.00000,NA,NA,0.02206,0.00138,0.00000,NA,0.00000,NA,NA,291.03319,-0.00074,-0.00791,0.00000,NA,-0.00031,0.00001,0.31281,0.00003,NA,0.00000,0.00000,0.00696,NA,NA,3.87453,0.00553,0.02206
984,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.21783,0.00000,NA,NA,NA,0.33291,NA,15.50551,0.00000,NA,NA,NA,NA,3129781.59845,NA,NA,NA,NA,3254.26094,NA,NA,NA,32167.08664,7050.70997,NA,NA,NA
984,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84246,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54512,NA,NA
984,1,MS,roots,-0.00031,-0.00206,0.00000,0.00000,0.00000,0.00133,0.00000,0.00407,NA,0.00000,0.00000,NA,NA,0.02409,0.00146,0.00000,NA,0.00000,NA,NA,290.51950,-0.00115,-0.01030,0.00000,NA,-0.00030,0.00001,0.31226,0.00003,NA,0.00000,0.00000,0.00449,NA,NA,3.84071,0.00585,0.02409
985,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.96324,0.00000,NA,NA,NA,0.30704,NA,12.26405,0.00000,NA,NA,NA,NA,3132061.38368,NA,NA,NA,NA,3254.56868,NA,NA,NA,32168.59367,7050.70997,NA,NA,NA
985,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83877,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44223,NA,NA
985,1,MS,roots,-0.00031,-0.00232,0.00000,0.00000,0.00000,0.00123,0.00000,0.00407,NA,0.00000,0.00000,NA,NA,0.02233,0.00146,0.00000,NA,0.00000,NA,NA,290.51909,-0.00151,-0.01158,0.00000,NA,-0.00071,0.00001,0.31226,0.00003,NA,0.00000,0.00000,0.00449,NA,NA,3.81559,0.00585,0.02233
986,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.77899,0.00000,NA,NA,NA,0.29147,NA,9.91814,0.00000,NA,NA,NA,NA,3134115.48788,NA,NA,NA,NA,3254.85726,NA,NA,NA,32169.79930,7050.70997,NA,NA,NA
986,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85984,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62620,NA,NA
986,1,MS,roots,-0.00071,-0.00246,0.00000,0.00000,0.00000,0.00114,0.00000,0.00406,NA,0.00000,0.00000,NA,NA,0.02068,0.00116,0.00000,NA,0.00000,NA,NA,290.10194,-0.00188,-0.01231,0.00000,NA,-0.00052,0.00001,0.31181,0.00003,NA,0.00000,0.00000,0.00238,NA,NA,3.78611,0.00464,0.02068
987,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.67339,0.00000,NA,NA,NA,0.28854,NA,8.57365,0.00000,NA,NA,NA,NA,3136148.03803,NA,NA,NA,NA,3255.14637,NA,NA,NA,32170.84279,7050.70997,NA,NA,NA
987,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85664,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89464,NA,NA
987,1,MS,roots,-0.00071,-0.00264,0.00000,0.00000,0.00000,0.00113,0.00000,0.00406,NA,0.00000,0.00000,NA,NA,0.02041,0.00116,0.00000,NA,0.00000,NA,NA,290.10128,-0.00231,-0.01319,0.00000,NA,-0.00118,0.00001,0.31181,0.00003,NA,0.00000,0.00000,0.00238,NA,NA,3.76245,0.00464,0.02041
988,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.64154,0.00000,NA,NA,NA,0.31973,NA,8.16809,0.00000,NA,NA,NA,NA,3138475.17808,NA,NA,NA,NA,3255.46776,NA,NA,NA,32171.84556,7050.70997,NA,NA,NA
988,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85387,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19454,NA,NA
988,1,MS,roots,-0.00118,-0.00290,0.00000,0.00000,0.00000,0.00125,0.00000,0.00405,NA,0.00000,0.00000,NA,NA,0.02214,0.00128,0.00000,NA,0.00000,NA,NA,289.62949,-0.00295,-0.01448,0.00000,NA,-0.00083,0.00001,0.31130,0.00003,NA,0.00000,0.00000,0.00231,NA,NA,3.73031,0.00513,0.02214
989,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.63391,0.00000,NA,NA,NA,0.35621,NA,8.07098,0.00000,NA,NA,NA,NA,3141398.57024,NA,NA,NA,NA,3255.83681,NA,NA,NA,32172.85482,7050.70997,NA,NA,NA
989,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79307,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45539,NA,NA
989,1,MS,roots,-0.00118,-0.00326,0.00000,0.00000,0.00000,0.00150,0.00000,0.00405,NA,0.00000,0.00000,NA,NA,0.02576,0.00128,0.00000,NA,0.00000,NA,NA,289.62842,-0.00374,-0.01630,0.00000,NA,-0.00190,0.00001,0.31130,0.00003,NA,0.00000,0.00000,0.00231,NA,NA,3.70049,0.00513,0.02576
990,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.71168,0.00000,NA,NA,NA,0.42039,NA,9.06115,0.00000,NA,NA,NA,NA,3145121.46201,NA,NA,NA,NA,3256.27499,NA,NA,NA,32173.91239,7050.70997,NA,NA,NA
990,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75912,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14635,NA,NA
990,1,MS,roots,-0.00190,-0.00352,0.00000,0.00000,0.00000,0.00185,0.00000,0.00404,NA,0.00000,0.00000,NA,NA,0.03069,0.00200,0.00000,NA,0.00000,NA,NA,288.87490,-0.00425,-0.01760,0.00000,NA,-0.00134,0.00001,0.31049,0.00004,NA,0.00000,0.00000,0.02270,NA,NA,3.65528,0.00799,0.03069
991,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.86077,0.00000,NA,NA,NA,0.40551,NA,10.95943,0.00000,NA,NA,NA,NA,3149246.00022,NA,NA,NA,NA,3256.70791,NA,NA,NA,32175.08667,7050.70997,NA,NA,NA
991,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66444,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45307,NA,NA
991,1,MS,roots,-0.00190,-0.00345,0.00000,0.00000,0.00000,0.00205,0.00000,0.00404,NA,0.00000,0.00000,NA,NA,0.03323,0.00200,0.00000,NA,0.00000,NA,NA,288.87369,-0.00331,-0.01723,0.00000,NA,-0.00255,0.00001,0.31049,0.00004,NA,0.00000,0.00000,0.02270,NA,NA,3.61744,0.00799,0.03324
992,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.20390,0.00000,NA,NA,NA,0.40305,NA,15.32812,0.00000,NA,NA,NA,NA,3153819.96988,NA,NA,NA,NA,3257.13427,NA,NA,NA,32176.64170,7050.70997,NA,NA,NA
992,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59096,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32165,NA,NA
992,1,MS,roots,-0.00255,-0.00316,0.00000,0.00000,0.00000,0.00229,0.00000,0.00403,NA,0.00000,0.00000,NA,NA,0.03634,0.00236,0.00001,NA,0.00000,NA,NA,287.95132,-0.00216,-0.01579,0.00000,NA,-0.00086,0.00001,0.30950,0.00004,NA,0.00000,0.00000,0.03945,NA,NA,3.56490,0.00944,0.03635
993,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.63146,0.00000,NA,NA,NA,0.39398,NA,20.77191,0.00000,NA,NA,NA,NA,3158721.14348,NA,NA,NA,NA,3257.54876,NA,NA,NA,32178.78066,7050.70997,NA,NA,NA
993,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53045,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37777,NA,NA
993,1,MS,roots,-0.00255,-0.00276,0.00000,0.00000,0.00000,0.00251,0.00000,0.00403,NA,0.00000,0.00000,NA,NA,0.03902,0.00236,0.00001,NA,0.00000,NA,NA,287.95078,-0.00136,-0.01382,0.00000,NA,-0.00140,0.00001,0.30950,0.00004,NA,0.00000,0.00000,0.03945,NA,NA,3.52192,0.00944,0.03903
994,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.13313,0.00000,NA,NA,NA,0.40250,NA,27.15915,0.00000,NA,NA,NA,NA,3163878.68634,NA,NA,NA,NA,3257.96239,NA,NA,NA,32181.63246,7050.70997,NA,NA,NA
994,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50107,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.50155,NA,NA
994,1,MS,roots,-0.00140,-0.00231,0.00000,0.00000,0.00000,0.00271,0.00000,0.00402,NA,0.00000,0.00000,NA,NA,0.04143,0.00254,0.00001,NA,0.00000,NA,NA,286.91321,-0.00089,-0.01153,0.00000,NA,-0.00034,0.00001,0.30838,0.00003,NA,0.00000,0.00000,0.05584,NA,NA,3.46437,0.01018,0.04143
995,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.54480,0.00000,NA,NA,NA,0.40894,NA,32.40057,0.00000,NA,NA,NA,NA,3169277.41367,NA,NA,NA,NA,3258.38717,NA,NA,NA,32185.19124,7050.70997,NA,NA,NA
995,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46174,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03478,NA,NA
995,1,MS,roots,-0.00140,-0.00208,0.00000,0.00000,0.00000,0.00301,0.00000,0.00402,NA,0.00000,0.00000,NA,NA,0.04502,0.00254,0.00001,NA,0.00000,NA,NA,286.91297,-0.00068,-0.01041,0.00000,NA,-0.00058,0.00001,0.30838,0.00003,NA,0.00000,0.00000,0.05584,NA,NA,3.41628,0.01018,0.04503
996,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.94420,0.00000,NA,NA,NA,0.43860,NA,37.48571,0.00000,NA,NA,NA,NA,3174806.23586,NA,NA,NA,NA,3258.83647,NA,NA,NA,32189.42007,7050.70997,NA,NA,NA
996,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44004,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23188,NA,NA
996,1,MS,roots,-0.00058,-0.00198,0.00000,0.00000,0.00000,0.00339,0.00000,0.00400,NA,0.00000,0.00000,NA,NA,0.04969,0.00259,0.00001,NA,0.00000,NA,NA,285.80397,-0.00060,-0.00989,0.00000,NA,-0.00020,0.00001,0.30719,0.00003,NA,0.00000,0.00000,0.07154,NA,NA,3.35073,0.01036,0.04969
997,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.96948,0.00000,NA,NA,NA,0.43377,NA,37.80763,0.00000,NA,NA,NA,NA,3180327.28664,NA,NA,NA,NA,3259.28336,NA,NA,NA,32193.81626,7050.70997,NA,NA,NA
997,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41222,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90896,NA,NA
997,1,MS,roots,-0.00058,-0.00204,0.00000,0.00000,0.00000,0.00359,0.00000,0.00400,NA,0.00000,0.00000,NA,NA,0.05167,0.00259,0.00001,NA,0.00000,NA,NA,285.80378,-0.00061,-0.01019,0.00000,NA,-0.00038,0.00001,0.30719,0.00003,NA,0.00000,0.00000,0.07154,NA,NA,3.29614,0.01036,0.05167
998,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.95169,0.00000,NA,NA,NA,0.44117,NA,37.58106,0.00000,NA,NA,NA,NA,3185844.20143,NA,NA,NA,NA,3259.72474,NA,NA,NA,32198.15071,7050.70997,NA,NA,NA
998,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41563,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.80820,NA,NA
998,1,MS,roots,-0.00038,-0.00196,0.00000,0.00000,0.00000,0.00362,0.00000,0.00399,NA,0.00000,0.00000,NA,NA,0.05099,0.00243,0.00001,NA,0.00000,NA,NA,284.70126,-0.00060,-0.00981,0.00000,NA,-0.00018,0.00001,0.30600,0.00003,NA,0.00000,0.00000,0.06733,NA,NA,3.23014,0.00972,0.05100
999,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.86590,0.00000,NA,NA,NA,0.44298,NA,36.48882,0.00000,NA,NA,NA,NA,3191303.16555,NA,NA,NA,NA,3260.17797,NA,NA,NA,32202.46760,7050.70997,NA,NA,NA
999,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39557,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.26568,NA,NA
999,1,MS,roots,-0.00038,-0.00210,0.00000,0.00000,0.00000,0.00384,0.00000,0.00399,NA,0.00000,0.00000,NA,NA,0.05297,0.00243,0.00001,NA,0.00000,NA,NA,284.70107,-0.00066,-0.01052,0.00000,NA,-0.00037,0.00001,0.30600,0.00003,NA,0.00000,0.00000,0.06733,NA,NA,3.17418,0.00972,0.05298
1000,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.72589,0.00000,NA,NA,NA,0.45022,NA,34.70618,0.00000,NA,NA,NA,NA,3196771.75365,NA,NA,NA,NA,3260.62637,NA,NA,NA,32206.53913,7050.70997,NA,NA,NA
1000,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40366,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98364,NA,NA
1000,1,MS,roots,-0.00037,-0.00209,0.00000,0.00000,0.00000,0.00382,0.00000,0.00397,NA,0.00000,0.00000,NA,NA,0.05152,0.00226,0.00001,NA,0.00000,NA,NA,283.61239,-0.00070,-0.01044,0.00000,NA,-0.00020,0.00001,0.30483,0.00003,NA,0.00000,0.00000,0.06848,NA,NA,3.10839,0.00903,0.05153
1001,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,2.41664,0.00000,NA,NA,NA,0.42450,NA,30.76885,0.00000,NA,NA,NA,NA,3202292.80443,NA,NA,NA,NA,3261.05321,NA,NA,NA,32210.15902,7050.70997,NA,NA,NA
1001,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40076,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58571,NA,NA
1001,1,MS,roots,-0.00037,-0.00209,0.00000,0.00000,0.00000,0.00364,0.00000,0.00397,NA,0.00000,0.00000,NA,NA,0.04795,0.00226,0.00001,NA,0.00000,NA,NA,283.61217,-0.00075,-0.01046,0.00000,NA,-0.00042,0.00001,0.30483,0.00003,NA,0.00000,0.00000,0.06848,NA,NA,3.05753,0.00903,0.04795
1002,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.98549,0.00000,NA,NA,NA,0.38978,NA,25.27938,0.00000,NA,NA,NA,NA,3207663.88380,NA,NA,NA,NA,3261.42930,NA,NA,NA,32213.10495,7050.70997,NA,NA,NA
1002,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44156,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50670,NA,NA
1002,1,MS,roots,-0.00042,-0.00189,0.00000,0.00000,0.00000,0.00303,0.00000,0.00396,NA,0.00000,0.00000,NA,NA,0.03909,0.00208,0.00001,NA,0.00000,NA,NA,282.54703,-0.00076,-0.00945,0.00000,NA,-0.00021,0.00001,0.30369,0.00003,NA,0.00000,0.00000,0.03341,NA,NA,3.00548,0.00832,0.03910
1003,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.66613,0.00000,NA,NA,NA,0.37237,NA,21.21324,0.00000,NA,NA,NA,NA,3212842.10174,NA,NA,NA,NA,3261.79739,NA,NA,NA,32215.63908,7050.70997,NA,NA,NA
1003,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45539,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98858,NA,NA
1003,1,MS,roots,-0.00042,-0.00194,0.00000,0.00000,0.00000,0.00282,0.00000,0.00396,NA,0.00000,0.00000,NA,NA,0.03576,0.00208,0.00001,NA,0.00000,NA,NA,282.54678,-0.00088,-0.00969,0.00000,NA,-0.00046,0.00001,0.30369,0.00003,NA,0.00000,0.00000,0.03341,NA,NA,2.96720,0.00832,0.03577
1004,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,1.28170,0.00000,NA,NA,NA,0.34518,NA,16.31873,0.00000,NA,NA,NA,NA,3217444.75916,NA,NA,NA,NA,3262.13092,NA,NA,NA,32217.62111,7050.70997,NA,NA,NA
1004,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49733,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52109,NA,NA
1004,1,MS,roots,-0.00046,-0.00191,0.00000,0.00000,0.00000,0.00238,0.00000,0.00394,NA,0.00000,0.00000,NA,NA,0.03007,0.00169,0.00000,NA,0.00000,NA,NA,281.63746,-0.00105,-0.00954,0.00000,NA,-0.00028,0.00001,0.30271,0.00003,NA,0.00000,0.00000,0.01526,NA,NA,2.92626,0.00677,0.03008
1005,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.98903,0.00000,NA,NA,NA,0.33392,NA,12.59236,0.00000,NA,NA,NA,NA,3221782.62007,NA,NA,NA,NA,3262.46082,NA,NA,NA,32219.20918,7050.70997,NA,NA,NA
1005,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51324,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72178,NA,NA
1005,1,MS,roots,-0.00046,-0.00205,0.00000,0.00000,0.00000,0.00224,0.00000,0.00394,NA,0.00000,0.00000,NA,NA,0.02796,0.00169,0.00000,NA,0.00000,NA,NA,281.63709,-0.00141,-0.01025,0.00000,NA,-0.00064,0.00001,0.30271,0.00004,NA,0.00000,0.00000,0.01526,NA,NA,2.89578,0.00677,0.02797
1006,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.72500,0.00000,NA,NA,NA,0.30735,NA,9.23077,0.00000,NA,NA,NA,NA,3225474.71040,NA,NA,NA,NA,3262.75918,NA,NA,NA,32220.34835,7050.70997,NA,NA,NA
1006,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55170,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18614,NA,NA
1006,1,MS,roots,-0.00064,-0.00204,0.00000,0.00000,0.00000,0.00191,0.00000,0.00393,NA,0.00000,0.00000,NA,NA,0.02390,0.00130,0.00000,NA,0.00000,NA,NA,280.91004,-0.00177,-0.01021,0.00000,NA,-0.00047,0.00001,0.30193,0.00004,NA,0.00000,0.00000,0.00766,NA,NA,2.86285,0.00521,0.02390
1007,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.60048,0.00000,NA,NA,NA,0.31402,NA,7.64530,0.00000,NA,NA,NA,NA,3229197.60217,NA,NA,NA,NA,3263.07174,NA,NA,NA,32221.30805,7050.70997,NA,NA,NA
1007,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55869,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61561,NA,NA
1007,1,MS,roots,-0.00064,-0.00216,0.00000,0.00000,0.00000,0.00193,0.00000,0.00393,NA,0.00000,0.00000,NA,NA,0.02384,0.00130,0.00000,NA,0.00000,NA,NA,280.90942,-0.00231,-0.01081,0.00000,NA,-0.00108,0.00001,0.30193,0.00004,NA,0.00000,0.00000,0.00766,NA,NA,2.83635,0.00521,0.02385
1008,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.40128,0.00000,NA,NA,NA,0.25104,NA,5.10915,0.00000,NA,NA,NA,NA,3231772.51781,NA,NA,NA,NA,3263.31388,NA,NA,NA,32221.91839,7050.70997,NA,NA,NA
1008,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60725,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37650,NA,NA
1008,1,MS,roots,-0.00108,-0.00197,0.00000,0.00000,0.00000,0.00142,0.00000,0.00393,NA,0.00000,0.00000,NA,NA,0.01791,0.00088,0.00000,NA,0.00000,NA,NA,280.40394,-0.00252,-0.00986,0.00000,NA,-0.00069,0.00001,0.30139,0.00004,NA,0.00000,0.00000,0.01280,NA,NA,2.81162,0.00351,0.01792
1009,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.33334,0.00000,NA,NA,NA,0.24251,NA,4.24410,0.00000,NA,NA,NA,NA,3234075.88808,NA,NA,NA,NA,3263.55089,NA,NA,NA,32222.42540,7050.70997,NA,NA,NA
1009,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63943,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15183,NA,NA
1009,1,MS,roots,-0.00108,-0.00194,0.00000,0.00000,0.00000,0.00130,0.00000,0.00393,NA,0.00000,0.00000,NA,NA,0.01649,0.00088,0.00000,NA,0.00000,NA,NA,280.40314,-0.00288,-0.00970,0.00000,NA,-0.00150,0.00001,0.30139,0.00004,NA,0.00000,0.00000,0.01280,NA,NA,2.79276,0.00351,0.01649
1010,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.28948,0.00000,NA,NA,NA,0.24216,NA,3.68574,0.00000,NA,NA,NA,NA,3236240.52299,NA,NA,NA,NA,3263.78832,NA,NA,NA,32222.86509,7050.70997,NA,NA,NA
1010,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66887,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95757,NA,NA
1010,1,MS,roots,-0.00150,-0.00193,0.00000,0.00000,0.00000,0.00124,0.00000,0.00392,NA,0.00000,0.00000,NA,NA,0.01569,0.00072,0.00000,NA,0.00000,NA,NA,279.97921,-0.00329,-0.00963,0.00000,NA,-0.00092,0.00001,0.30093,0.00004,NA,0.00000,0.00000,0.00904,NA,NA,2.77111,0.00287,0.01570
